alpha	colour	fill	x	y
0.4	#7CAE00	#7CAE00	0.352293005366605	0.547881975721219
0.4	#7CAE00	#7CAE00	0.344285520705236	0.698400211280623
0.4	#7CAE00	#7CAE00	0.341307341831493	0.589605877061129
0.4	#7CAE00	#7CAE00	0.395494903752755	0.508159651194977
0.4	#7CAE00	#7CAE00	0.437760641896205	0.502049167376588
0.4	#7CAE00	#7CAE00	0.394141361197395	0.533014693390556
0.4	#7CAE00	#7CAE00	0.334688549383787	0.590687533415916
0.4	#7CAE00	#7CAE00	0.509096420869342	0.574739331635017
0.4	#7CAE00	#7CAE00	0.419593103027448	0.568939314627506
0.4	#7CAE00	#7CAE00	0.408523123511691	0.629184078894297
0.4	#7CAE00	#7CAE00	0.321909092810262	0.598613677342392
0.4	#7CAE00	#7CAE00	0.387118942110251	0.512435890237883
0.4	#7CAE00	#7CAE00	0.340606992133885	0.5967011701568
0.4	#7CAE00	#7CAE00	0.396091835661987	0.746565155242264
0.4	#7CAE00	#7CAE00	0.278339397400724	0.659393679404032
0.4	#7CAE00	#7CAE00	0.3263496814573	0.506410127913196
0.4	#7CAE00	#7CAE00	0.356737665740416	0.954545454545454
0.4	#7CAE00	#7CAE00	0.286050099957261	0.542393889179956
0.4	#7CAE00	#7CAE00	0.472623768124475	0.512093202437464
0.4	#7CAE00	#7CAE00	0.356975511925507	0.560492840683612
0.4	#7CAE00	#7CAE00	0.264038466456426	0.558777989675557
0.4	#7CAE00	#7CAE00	0.347302906723357	0.507394479512687
0.4	#7CAE00	#7CAE00	0.430546660653413	0.639617265570614
0.4	#7CAE00	#7CAE00	0.491269333838441	0.533548563444202
0.4	#7CAE00	#7CAE00	0.430219538972807	0.53641730895531
0.4	#7CAE00	#7CAE00	0.14605044017207	0.534576289815479
0.4	#7CAE00	#7CAE00	0.480869536676375	0.633071238003067
0.4	#7CAE00	#7CAE00	0.491786705007619	0.57485881739097
0.4	#7CAE00	#7CAE00	0.505359009590173	0.588347321485385
0.4	#7CAE00	#7CAE00	0.247945736587571	0.608866330743648
0.4	#7CAE00	#7CAE00	0.475739086663449	0.510377084209439
0.4	#7CAE00	#7CAE00	0.356812285691846	0.605202522114947
0.4	#7CAE00	#7CAE00	0.256672921936403	0.618030603481215
0.4	#7CAE00	#7CAE00	0.384519222615964	0.668516380001725
0.4	#7CAE00	#7CAE00	0.377748363559581	0.518153152968002
0.4	#7CAE00	#7CAE00	0.300593094180978	0.773773040347167
0.4	#7CAE00	#7CAE00	0.496196620536896	0.584928946984407
0.4	#7CAE00	#7CAE00	0.498494599804672	0.752229680938505
0.4	#7CAE00	#7CAE00	0.421212605227633	0.586344821891869
0.7	#00BFC4	#00BFC4	0.246644512842554	0.407238012353554
0.7	#00BFC4	#00BFC4	0.29253706878924	0.433236517289468
0.7	#00BFC4	#00BFC4	0.46136583520615	0.379190347609049
0.7	#00BFC4	#00BFC4	0.270529638496123	0.33287186535604
0.7	#00BFC4	#00BFC4	0.33198502473215	0.405440146894688
0.7	#00BFC4	#00BFC4	0.510313748193136	0.423324611879226
0.7	#00BFC4	#00BFC4	0.371398105828263	0.333447242061711
0.7	#00BFC4	#00BFC4	0.508956196643704	0.483717119100759
0.7	#00BFC4	#00BFC4	0.343757468368472	0.44808458293114
0.7	#00BFC4	#00BFC4	0.440782064630817	0.469439802342037
0.7	#00BFC4	#00BFC4	0.329826284059414	0.303216216191283
0.7	#00BFC4	#00BFC4	0.405302668080262	0.416972146258071
0.7	#00BFC4	#00BFC4	0.298316586617094	0.347924571099803
0.7	#00BFC4	#00BFC4	0.304443219165251	0.444089382937207
0.7	#00BFC4	#00BFC4	0.473821124839952	0.324146026310702
0.7	#00BFC4	#00BFC4	0.34398243664914	0.459877009559334
0.7	#00BFC4	#00BFC4	0.461215997422885	0.42403662310112
0.7	#00BFC4	#00BFC4	0.419701731657581	0.402415526065703
0.7	#00BFC4	#00BFC4	0.501169020953498	0.4292802715435
0.7	#00BFC4	#00BFC4	0.28696913399737	0.400117705279502
0.7	#00BFC4	#00BFC4	0.328495943851406	0.361093587348872
0.7	#00BFC4	#00BFC4	0.336444030612863	0.276210736461511
0.7	#00BFC4	#00BFC4	0.30392030597649	0.382634908753343
0.7	#00BFC4	#00BFC4	0.384908973080049	0.434726475081364
0.7	#00BFC4	#00BFC4	0.413837254794825	0.202643996974014
0.7	#00BFC4	#00BFC4	0.269642297944341	0.163363203113937
0.7	#00BFC4	#00BFC4	0.464747230495599	0.353501772999841
0.7	#00BFC4	#00BFC4	0.332825778469666	0.42325245687786
0.7	#00BFC4	#00BFC4	0.408754295848562	0.329084867893836
0.7	#00BFC4	#00BFC4	0.508978329990818	0.348583855354861
0.7	#00BFC4	#00BFC4	0.392708167509505	0.388129291656039
0.7	#00BFC4	#00BFC4	0.320080201443392	0.421662053381063
0.7	#00BFC4	#00BFC4	0.281085902284755	0.416037514634193
0.7	#00BFC4	#00BFC4	0.465873992033611	0.321260601129878
0.7	#00BFC4	#00BFC4	0.446593787420794	0.345612933173994
0.7	#00BFC4	#00BFC4	0.450596871518795	0.399556493932642
0.7	#00BFC4	#00BFC4	0.300541038441964	0.102542295903969
0.7	#00BFC4	#00BFC4	0.352793716777265	0.286078909779132
0.7	#00BFC4	#00BFC4	0.260975628628952	0.480105314652238
0.7	#00BFC4	#00BFC4	0.325038492320283	0.470407452528778
0.7	#00BFC4	#00BFC4	0.386740691750346	0.431601122775026
0.7	#00BFC4	#00BFC4	0.461570822105587	0.433153181691002
0.7	#00BFC4	#00BFC4	0.469685800365808	0.242440275499246
0.7	#00BFC4	#00BFC4	0.474152240743342	0.383485594003937
0.7	#00BFC4	#00BFC4	0.422658759085157	0.488092754410334
0.7	#00BFC4	#00BFC4	0.472337785572016	0.444921083118647
0.7	#00BFC4	#00BFC4	0.403883050832669	0.412733704177081
0.7	#00BFC4	#00BFC4	0.279599219982348	0.450560219623109
0.7	#00BFC4	#00BFC4	0.321194301696927	0.428349951674213
0.7	#00BFC4	#00BFC4	0.419594293879697	0.399620565071889
0.7	#00BFC4	#00BFC4	0.463255751109998	0.308457524803244
0.7	#00BFC4	#00BFC4	0.338592718403148	0.237423693737176
0.7	#00BFC4	#00BFC4	0.485226473682263	0.235993794706801
0.7	#00BFC4	#00BFC4	0.296666439225564	0.462914871025456
0.7	#00BFC4	#00BFC4	0.386801918481146	0.394512302996522
0.7	#00BFC4	#00BFC4	0.262439610225177	0.462680996708014
0.7	#00BFC4	#00BFC4	0.230799194661665	0.311188145785413
0.7	#00BFC4	#00BFC4	0.370518493768806	0.292974068004856
0.7	#00BFC4	#00BFC4	0.485412554543508	0.307607879267012
0.7	#00BFC4	#00BFC4	0.345661570377239	0.42959063346494
0.7	#00BFC4	#00BFC4	0.490930165716406	0.148389493689888
0.7	#00BFC4	#00BFC4	0.395031353494943	0.191631243073685
0.7	#00BFC4	#00BFC4	0.45601368656039	0.276146437412645
0.7	#00BFC4	#00BFC4	0.409461380521422	0.464347842874713
0.7	#00BFC4	#00BFC4	0.330186069327345	0.351833752370235
0.7	#00BFC4	#00BFC4	0.429839505650657	0.468019281312451
0.7	#00BFC4	#00BFC4	0.494597091517822	0.386852984622739
0.7	#00BFC4	#00BFC4	0.207945032986032	0.437060052131559
0.7	#00BFC4	#00BFC4	0.358130710868719	0.299754731525619
0.7	#00BFC4	#00BFC4	0.408398856476372	0.424876958598239
0.7	#00BFC4	#00BFC4	0.372734114024038	0.428229559476223
0.7	#00BFC4	#00BFC4	0.488830556584234	0.469102176685316
0.7	#00BFC4	#00BFC4	0.41778823929802	0.331101419574768
0.7	#00BFC4	#00BFC4	0.507839655345408	0.389340494474178
0.7	#00BFC4	#00BFC4	0.418031110388484	0.391045400645767
0.7	#00BFC4	#00BFC4	0.275546632607045	0.462212192074162
0.7	#00BFC4	#00BFC4	0.500005197731664	0.439516999456622
0.7	#00BFC4	#00BFC4	0.37335413324314	0.400018150024056
0.7	#00BFC4	#00BFC4	0.477665395369465	0.421823452297773
0.7	#00BFC4	#00BFC4	0.372662208417731	0.449424174057295
0.7	#00BFC4	#00BFC4	0.505753117702988	0.488196796779577
0.7	#00BFC4	#00BFC4	0.319799612122749	0.304966259383848
0.7	#00BFC4	#00BFC4	0.386330713145195	0.10163674471078
0.7	#00BFC4	#00BFC4	0.483268020391377	0.479143133922334
0.7	#00BFC4	#00BFC4	0.436996403851681	0.43818200509812
0.7	#00BFC4	#00BFC4	0.472340489482688	0.438023889606446
0.7	#00BFC4	#00BFC4	0.256833687650888	0.470589994140988
0.7	#00BFC4	#00BFC4	0.502788446972538	0.455172698396129
0.7	#00BFC4	#00BFC4	0.50598522331743	0.325779212229116
0.7	#00BFC4	#00BFC4	0.462931237778377	0.412685857412799
0.7	#00BFC4	#00BFC4	0.373517357137686	0.474514776620828
0.7	#00BFC4	#00BFC4	0.323504131542307	0.397140594475635
0.7	#00BFC4	#00BFC4	0.488079889806923	0.429986070983468
0.7	#00BFC4	#00BFC4	0.453588276152568	0.443831679017038
0.7	#00BFC4	#00BFC4	0.3167586825641	0.434633216219162
0.7	#00BFC4	#00BFC4	0.494430905711945	0.395681311854525
0.7	#00BFC4	#00BFC4	0.416192141741687	0.445939384408973
0.7	#00BFC4	#00BFC4	0.459000566411327	0.413670253461389
0.7	#00BFC4	#00BFC4	0.423585977752684	0.463073041335426
0.7	#00BFC4	#00BFC4	0.477067064825724	0.338731060103962
0.7	#00BFC4	#00BFC4	0.208139211379583	0.436757036779187
0.7	#00BFC4	#00BFC4	0.333847483055812	0.380605019957151
0.7	#00BFC4	#00BFC4	0.240685243154269	0.420389862324737
0.7	#00BFC4	#00BFC4	0.48744120034685	0.411000332521232
0.7	#00BFC4	#00BFC4	0.453233263901509	0.420399867083911
0.7	#00BFC4	#00BFC4	0.449248235295283	0.374045814258587
0.7	#00BFC4	#00BFC4	0.430411272628917	0.37806346887233
0.7	#00BFC4	#00BFC4	0.410671872072238	0.254775358481197
0.7	#00BFC4	#00BFC4	0.477605217332426	0.398058363197913
0.7	#00BFC4	#00BFC4	0.320565034001957	0.486949534361746
0.7	#00BFC4	#00BFC4	0.497565489330121	0.316009719901578
0.7	#00BFC4	#00BFC4	0.439171860412242	0.46366274146072
0.7	#00BFC4	#00BFC4	0.470464844608724	0.403501857627622
0.7	#00BFC4	#00BFC4	0.511093880240359	0.422053081624737
0.7	#00BFC4	#00BFC4	0.454064979999706	0.356287726570477
0.7	#00BFC4	#00BFC4	0.353249344240092	0.292204105340674
0.7	#00BFC4	#00BFC4	0.221221070489266	0.30634853460639
0.7	#00BFC4	#00BFC4	0.321212005748406	0.479049443126331
0.7	#00BFC4	#00BFC4	0.412737367946696	0.374334577069057
0.7	#00BFC4	#00BFC4	0.275571850612406	0.31800023999604
0.7	#00BFC4	#00BFC4	0.450024720187909	0.452164044494062
0.7	#00BFC4	#00BFC4	0.374998371638868	0.324760081910181
0.7	#00BFC4	#00BFC4	0.504838821866692	0.472294084819548
0.7	#00BFC4	#00BFC4	0.497955628763464	0.444946868214703
0.7	#00BFC4	#00BFC4	0.45565690688341	0.216324029953291
0.7	#00BFC4	#00BFC4	0.413655279854242	0.418603285806856
0.7	#00BFC4	#00BFC4	0.462726567319988	0.169493182993511
0.7	#00BFC4	#00BFC4	0.352653388513097	0.407037860000838
0.7	#00BFC4	#00BFC4	0.505176485407937	0.44353190875736
0.7	#00BFC4	#00BFC4	0.393213255264727	0.368398776169148
0.7	#00BFC4	#00BFC4	0.382248648618684	0.366347380978858
0.7	#00BFC4	#00BFC4	0.36156598511553	0.424400093363457
0.7	#00BFC4	#00BFC4	0.358020239981838	0.228239967608784
0.7	#00BFC4	#00BFC4	0.295040233324239	0.368795426373365
0.7	#00BFC4	#00BFC4	0.484864222191536	0.41295885782382
0.7	#00BFC4	#00BFC4	0.404201170579455	0.370511567782203
0.7	#00BFC4	#00BFC4	0.326717303878202	0.404405933735342
0.7	#00BFC4	#00BFC4	0.43627718459456	0.479219753785954
0.7	#00BFC4	#00BFC4	0.451216401221443	0.335287147353652
0.7	#00BFC4	#00BFC4	0.363513403705106	0.48829812328917
0.7	#00BFC4	#00BFC4	0.464865725861874	0.310588409372845
0.7	#00BFC4	#00BFC4	0.433563794133249	0.416002783751446
0.7	#00BFC4	#00BFC4	0.410949748347938	0.478985471880813
0.7	#00BFC4	#00BFC4	0.339680137639036	0.454374184447469
0.7	#00BFC4	#00BFC4	0.332009338597518	0.463462387590565
0.7	#00BFC4	#00BFC4	0.473930299763531	0.338750510973582
0.7	#00BFC4	#00BFC4	0.499303634118186	0.468604050896
0.7	#00BFC4	#00BFC4	0.49297629894484	0.345735925420976
0.7	#00BFC4	#00BFC4	0.389734325110551	0.436325694774405
0.7	#00BFC4	#00BFC4	0.496996612428297	0.372251297900193
0.7	#00BFC4	#00BFC4	0.396914988193403	0.273860678278465
0.7	#00BFC4	#00BFC4	0.316620313906892	0.27357394229558
0.7	#00BFC4	#00BFC4	0.258614261576495	0.342439274503741
0.7	#00BFC4	#00BFC4	0.484628262648244	0.264291513097736
0.7	#00BFC4	#00BFC4	0.384281224054678	0.288330032619005
0.7	#00BFC4	#00BFC4	0.384695559683192	0.476619132361905
0.7	#00BFC4	#00BFC4	0.382994490257296	0.472648015923843
0.7	#00BFC4	#00BFC4	0.449532275988569	0.417451863725381
0.7	#00BFC4	#00BFC4	0.477638442222034	0.272261072825961
0.7	#00BFC4	#00BFC4	0.443894901734408	0.21923916918863
0.7	#00BFC4	#00BFC4	0.118284700932942	0.477052290939347
0.7	#00BFC4	#00BFC4	0.510477321226277	0.488733813507918
0.7	#00BFC4	#00BFC4	0.450422926573384	0.354704170583069
0.7	#00BFC4	#00BFC4	0.474661602929274	0.336901746518542
0.7	#00BFC4	#00BFC4	0.41857433173002	0.374915106533615
0.7	#00BFC4	#00BFC4	0.399492826178454	0.430020322919028
0.7	#00BFC4	#00BFC4	0.467424242358986	0.428127561493234
0.7	#00BFC4	#00BFC4	0.22546741550592	0.413048434420177
0.7	#00BFC4	#00BFC4	0.327687251813061	0.315615577999956
0.7	#00BFC4	#00BFC4	0.398649412656734	0.311466758811207
0.7	#00BFC4	#00BFC4	0.441754076252197	0.416078212658918
0.7	#00BFC4	#00BFC4	0.40091579768102	0.340596051023884
0.7	#00BFC4	#00BFC4	0.506335367813871	0.402970538781866
0.7	#00BFC4	#00BFC4	0.463265848170982	0.478081102718776
0.7	#00BFC4	#00BFC4	0.440584682321248	0.425492440681439
0.7	#00BFC4	#00BFC4	0.167729418778832	0.396712321464436
0.7	#00BFC4	#00BFC4	0.340406945947322	0.408074024180619
0.7	#00BFC4	#00BFC4	0.402519746408687	0.46328023908697
0.7	#00BFC4	#00BFC4	0.488906543883281	0.408516567249851
0.7	#00BFC4	#00BFC4	0.412602759948609	0.485562539954763
0.7	#00BFC4	#00BFC4	0.509431045928089	0.224952198283812
0.7	#00BFC4	#00BFC4	0.257229872843383	0.187745759097759
0.7	#00BFC4	#00BFC4	0.421597852665945	0.328156684250502
0.7	#00BFC4	#00BFC4	0.500569948046324	0.276474701340152
0.7	#00BFC4	#00BFC4	0.399281364706283	0.375928146704554
0.7	#00BFC4	#00BFC4	0.426516388384757	0.413887142739048
0.7	#00BFC4	#00BFC4	0.116054788823982	0.447689007700977
0.7	#00BFC4	#00BFC4	0.422757389141601	0.397415113716907
0.7	#00BFC4	#00BFC4	0.460421584694897	0.247910337610722
0.7	#00BFC4	#00BFC4	0.410644234992204	0.440272516372514
0.7	#00BFC4	#00BFC4	0.46360864599186	0.37967991065659
0.7	#00BFC4	#00BFC4	0.452480190724395	0.310602007212649
0.7	#00BFC4	#00BFC4	0.427346064813765	0.475212030685483
0.7	#00BFC4	#00BFC4	0.415914120340915	0.471209858966514
0.7	#00BFC4	#00BFC4	0.218648690438422	0.442267434684911
0.7	#00BFC4	#00BFC4	0.447499674822387	0.3671915167141
0.7	#00BFC4	#00BFC4	0.47845285351983	0.483869549288773
0.7	#00BFC4	#00BFC4	0.402254519951749	0.445193370826007
0.7	#00BFC4	#00BFC4	0.445297772301553	0.40000131487052
0.7	#00BFC4	#00BFC4	0.429038790969434	0.449713129212115
0.7	#00BFC4	#00BFC4	0.203392306186914	0.165092883276568
0.7	#00BFC4	#00BFC4	0.413290149817124	0.438879453338394
0.7	#00BFC4	#00BFC4	0.357727172655823	0.458322979940915
0.7	#00BFC4	#00BFC4	0.478809089135323	0.420322138571328
0.7	#00BFC4	#00BFC4	0.469047572896192	0.408147370892839
0.7	#00BFC4	#00BFC4	0.47895087588823	0.357506840785516
0.7	#00BFC4	#00BFC4	0.494318451704864	0.46957916243535
0.7	#00BFC4	#00BFC4	0.483894452120334	0.369745627453361
0.7	#00BFC4	#00BFC4	0.510150866133554	0.445007464892334
0.7	#00BFC4	#00BFC4	0.493530428825198	0.472964826255095
0.7	#00BFC4	#00BFC4	0.349729048854044	0.236840369329215
0.7	#00BFC4	#00BFC4	0.393781987414637	0.410826405568931
0.7	#00BFC4	#00BFC4	0.432685527073636	0.332736671536582
0.7	#00BFC4	#00BFC4	0.416795484946851	0.43678173364381
0.7	#00BFC4	#00BFC4	0.447959302500929	0.0454545454545455
0.7	#00BFC4	#00BFC4	0.454580859262192	0.399630184243522
0.7	#00BFC4	#00BFC4	0.291954618511755	0.411865059218791
0.7	#00BFC4	#00BFC4	0.448440588454096	0.329937839772022
0.7	#00BFC4	#00BFC4	0.251380946355674	0.487258317979899
0.7	#00BFC4	#00BFC4	0.353929380791122	0.197716156201835
0.7	#00BFC4	#00BFC4	0.437086513891378	0.440088995928318
0.7	#00BFC4	#00BFC4	0.379637686642806	0.377271740912394
0.7	#00BFC4	#00BFC4	0.486927110530245	0.346099004773133
0.7	#00BFC4	#00BFC4	0.47020916254831	0.483183224110199
0.7	#00BFC4	#00BFC4	0.361777633065001	0.424073061616362
0.7	#00BFC4	#00BFC4	0.485642901314899	0.444723244455114
0.7	#00BFC4	#00BFC4	0.332460343878324	0.300016738503511
0.7	#00BFC4	#00BFC4	0.412217909503868	0.389620727279108
0.7	#00BFC4	#00BFC4	0.434540516922311	0.487058114502045
0.7	#00BFC4	#00BFC4	0.455750173868098	0.294053736577254
0.7	#00BFC4	#00BFC4	0.507252746248224	0.294530102533883
0.7	#00BFC4	#00BFC4	0.257995241245748	0.296287138577503
0.7	#00BFC4	#00BFC4	0.359474407791849	0.171404627296862
0.7	#00BFC4	#00BFC4	0.458792127951608	0.440322979678019
0.7	#00BFC4	#00BFC4	0.373507633292633	0.372789826007374
0.7	#00BFC4	#00BFC4	0.341003152544057	0.47440851197457
0.7	#00BFC4	#00BFC4	0.232857307895651	0.351691799632925
0.7	#00BFC4	#00BFC4	0.467167440841919	0.456825328555852
0.7	#00BFC4	#00BFC4	0.432214308965605	0.441468198029353
0.7	#00BFC4	#00BFC4	0.434504205709558	0.258997218037754
0.7	#00BFC4	#00BFC4	0.341601631018143	0.444279618240072
0.7	#00BFC4	#00BFC4	0.26294182666486	0.423702480870047
0.7	#00BFC4	#00BFC4	0.341867473031464	0.363059872405413
0.7	#00BFC4	#00BFC4	0.474441176851542	0.378757411314592
0.7	#00BFC4	#00BFC4	0.267454163903059	0.378703578496806
0.7	#00BFC4	#00BFC4	0.369611598147898	0.221856534007106
0.7	#00BFC4	#00BFC4	0.250482827459418	0.367167390748166
0.7	#00BFC4	#00BFC4	0.402606605391103	0.274613673835711
0.7	#00BFC4	#00BFC4	0.302778940159939	0.472656895143599
0.7	#00BFC4	#00BFC4	0.426477836969058	0.39714351662975
0.7	#00BFC4	#00BFC4	0.491581309843229	0.490137066998059
0.7	#00BFC4	#00BFC4	0.456177652282387	0.300369103262
0.7	#00BFC4	#00BFC4	0.447101663623404	0.446406876388977
0.7	#00BFC4	#00BFC4	0.404648611598301	0.482918145478898
0.7	#00BFC4	#00BFC4	0.129131419275532	0.416363410331524
0.7	#00BFC4	#00BFC4	0.484874462704742	0.410776278612635
0.7	#00BFC4	#00BFC4	0.510239108052256	0.44446914146573
0.7	#00BFC4	#00BFC4	0.498518436121835	0.463289819887481
0.7	#00BFC4	#00BFC4	0.471529488935773	0.406567672670483
0.7	#00BFC4	#00BFC4	0.0980939412601455	0.266143261254465
0.7	#00BFC4	#00BFC4	0.310434235240487	0.412208311997354
0.7	#00BFC4	#00BFC4	0.445051788471005	0.354790434248821
0.7	#00BFC4	#00BFC4	0.464083656996584	0.396006066704645
0.7	#00BFC4	#00BFC4	0.413162497515443	0.485214054380023
0.7	#00BFC4	#00BFC4	0.367283689710443	0.385189044750389
1	#C77CFF	#C77CFF	0.679934693494284	0.410132114266881
1	#C77CFF	#C77CFF	0.525148859311757	0.468157256439029
1	#C77CFF	#C77CFF	0.601093017291532	0.440837490165559
1	#C77CFF	#C77CFF	0.638016810694933	0.334444250164798
1	#C77CFF	#C77CFF	0.555155352157109	0.457114143056355
1	#C77CFF	#C77CFF	0.585282878585855	0.460379761017912
1	#C77CFF	#C77CFF	0.589661340639219	0.373606725375913
1	#C77CFF	#C77CFF	0.625399980710104	0.268222805188334
1	#C77CFF	#C77CFF	0.541883356976745	0.421204152588186
1	#C77CFF	#C77CFF	0.58769144838307	0.437028994138685
1	#C77CFF	#C77CFF	0.711378252233661	0.453257610871489
1	#C77CFF	#C77CFF	0.554453129580129	0.476302311813573
1	#C77CFF	#C77CFF	0.531774250225197	0.427362115007911
1	#C77CFF	#C77CFF	0.632968438859862	0.21655347420403
1	#C77CFF	#C77CFF	0.571668336884325	0.316903493938513
1	#C77CFF	#C77CFF	0.517465156341673	0.484447851946931
1	#C77CFF	#C77CFF	0.586740517837641	0.300777043461271
1	#C77CFF	#C77CFF	0.617859747231913	0.488890244173451
1	#C77CFF	#C77CFF	0.592739394986024	0.489218069675434
1	#C77CFF	#C77CFF	0.560040265828709	0.336286748191205
1	#C77CFF	#C77CFF	0.601544687190431	0.382973699887779
1	#C77CFF	#C77CFF	0.676208540745025	0.402677452095176
1	#C77CFF	#C77CFF	0.954545454545455	0.460727235662415
1	#C77CFF	#C77CFF	0.520083646793184	0.368182047840252
1	#C77CFF	#C77CFF	0.64711893340314	0.464209933376519
1	#C77CFF	#C77CFF	0.713235521606753	0.389363437385673
1	#C77CFF	#C77CFF	0.618533961737742	0.444384350070806
1	#C77CFF	#C77CFF	0.553182821852572	0.350279624191463
1	#C77CFF	#C77CFF	0.769626303194055	0.278898074788324
1	#C77CFF	#C77CFF	0.560056105682579	0.294585962384141
1	#C77CFF	#C77CFF	0.71534681384243	0.389228014576188
1	#C77CFF	#C77CFF	0.564466004221789	0.370830310655281
1	#C77CFF	#C77CFF	0.548070629882043	0.36365943407872
1	#C77CFF	#C77CFF	0.673252042089892	0.468468840532834
1	#C77CFF	#C77CFF	0.798717926725499	0.472281055633597
1	#C77CFF	#C77CFF	0.648913995206189	0.267068211226828
1	#C77CFF	#C77CFF	0.563297198737052	0.4831486515539
1	#C77CFF	#C77CFF	0.583387467366568	0.454475374531884
1	#C77CFF	#C77CFF	0.788556883218616	0.304357222181177
1	#C77CFF	#C77CFF	0.681523179936744	0.426396783953348
1	#C77CFF	#C77CFF	0.645106744929613	0.389739494656683
1	#C77CFF	#C77CFF	0.88078477523481	0.439423917537019
1	#C77CFF	#C77CFF	0.62163630610786	0.484573214404933
1	#C77CFF	#C77CFF	0.572793851414558	0.443283602662947
1	#C77CFF	#C77CFF	0.680288708109801	0.345478508845234
1	#C77CFF	#C77CFF	0.922596344953234	0.336991305287335
1	#C77CFF	#C77CFF	0.811316206340575	0.367888818598977
1	#C77CFF	#C77CFF	0.665330376289014	0.476582258614646
1	#C77CFF	#C77CFF	0.775678474720806	0.328416467056544
1	#C77CFF	#C77CFF	0.791825313355125	0.317673191312189
1	#C77CFF	#C77CFF	0.530405715812691	0.211422240399074
1	#C77CFF	#C77CFF	0.585947571405122	0.335462095196914
1	#C77CFF	#C77CFF	0.562681568916586	0.356858237735166
1	#C77CFF	#C77CFF	0.689452769342549	0.281502102726075
1	#C77CFF	#C77CFF	0.528832234375903	0.431885204836686
1	#C77CFF	#C77CFF	0.527899038599061	0.331126113195484
1	#C77CFF	#C77CFF	0.647895823538574	0.390696150986881
1	#C77CFF	#C77CFF	0.512892367711976	0.45006504298466
1	#C77CFF	#C77CFF	0.660593512204766	0.443948347181414
1	#C77CFF	#C77CFF	0.574844805995992	0.405649361339089
1	#C77CFF	#C77CFF	0.670400531717722	0.407161466440198
1	#C77CFF	#C77CFF	0.53738959791517	0.461920554371792
1	#C77CFF	#C77CFF	0.550635480898114	0.340777620426938
1	#C77CFF	#C77CFF	0.743586922915159	0.480322106265595
1	#C77CFF	#C77CFF	0.535423121688283	0.397990932207722
1	#C77CFF	#C77CFF	0.61818679655413	0.368622813632545
1	#C77CFF	#C77CFF	0.631557220853107	0.425376944082137
1	#C77CFF	#C77CFF	0.631457246528183	0.291588107666916
1	#C77CFF	#C77CFF	0.611955868429143	0.466476571900502
1	#C77CFF	#C77CFF	0.689961784552047	0.486058173943155
1	#C77CFF	#C77CFF	0.532195874668344	0.373739265491919
1	#C77CFF	#C77CFF	0.60240512564305	0.48685457998491
1	#C77CFF	#C77CFF	0.942199785365528	0.370769526131811
1	#C77CFF	#C77CFF	0.547231848379991	0.403572327791149
1	#C77CFF	#C77CFF	0.589833462963862	0.437545569509129
1	#C77CFF	#C77CFF	0.911611830598212	0.399046992596904
1	#C77CFF	#C77CFF	0.61220300183121	0.345683175569558
1	#C77CFF	#C77CFF	0.670419601041782	0.230512087058563
1	#C77CFF	#C77CFF	0.943994264950889	0.440710736269665
1	#C77CFF	#C77CFF	0.674466394722328	0.304212538518881
1	#C77CFF	#C77CFF	0.568675324828637	0.408662488933587
1	#C77CFF	#C77CFF	0.643146844935725	0.242716397870964
1	#C77CFF	#C77CFF	0.769034894897189	0.423302585050559
1	#C77CFF	#C77CFF	0.579943214266276	0.401517513151094
1	#C77CFF	#C77CFF	0.657672234331199	0.47860408313587
1	#C77CFF	#C77CFF	0.668706405439642	0.272614812421664
1	#C77CFF	#C77CFF	0.586413202163997	0.45970123426642
1	#C77CFF	#C77CFF	0.597780099563197	0.481403270840195
1	#C77CFF	#C77CFF	0.533638807741163	0.350053085875039
1	#C77CFF	#C77CFF	0.773445546874181	0.37999135479433
1	#C77CFF	#C77CFF	0.551643422042027	0.413553428730941
1	#C77CFF	#C77CFF	0.554029170284226	0.426180287193745
1	#C77CFF	#C77CFF	0.787614863438368	0.415201831258234
1	#C77CFF	#C77CFF	0.688829364958742	0.383493684144843
1	#C77CFF	#C77CFF	0.571633959784348	0.41819389054643
1	#C77CFF	#C77CFF	0.524584126401718	0.420618403002218
1	#C77CFF	#C77CFF	0.611347646096037	0.411090650705863
1	#C77CFF	#C77CFF	0.585459891164157	0.356113360887368
1	#C77CFF	#C77CFF	0.594359906351491	0.248278422657458
1	#C77CFF	#C77CFF	0.768789467573726	0.427568543674285
1	#C77CFF	#C77CFF	0.530913922931904	0.470120986972242
1	#C77CFF	#C77CFF	0.578124375911756	0.31363695864564
1	#C77CFF	#C77CFF	0.59405463632403	0.472348074701918
1	#C77CFF	#C77CFF	0.619694205831957	0.47679933793643
1	#C77CFF	#C77CFF	0.62752344956007	0.465732713022374
1	#C77CFF	#C77CFF	0.521462441104127	0.472439822468107
1	#C77CFF	#C77CFF	0.584514274295522	0.475042695741924
1	#C77CFF	#C77CFF	0.639049890232012	0.424547328697026
1	#C77CFF	#C77CFF	0.665833055592153	0.457811296371476
1	#C77CFF	#C77CFF	0.704789846775318	0.394244269054887
1	#C77CFF	#C77CFF	0.633235593148638	0.48254973147036
1	#C77CFF	#C77CFF	0.703678739995631	0.360304516648674
1	#C77CFF	#C77CFF	0.698247815547356	0.391401143048647
1	#C77CFF	#C77CFF	0.522359060652015	0.199799967313183
