x,y,fill,count,density,PANEL,group,xcenter,ycenter,colour,size
0.46969696969697,0.188020759486204,#55B1F7,1,0.001,1,37,1.240999,3181.25771726176,#55B1F7,0
0.46969696969697,0.170268010567272,#55B1F7,1,0.001,1,37,1.240999,3181.25771726176,#55B1F7,0
0.454545454545455,0.161391636107806,#55B1F7,1,0.001,1,37,1.240999,3181.25771726176,#55B1F7,0
0.43939393939394,0.170268010567272,#55B1F7,1,0.001,1,37,1.240999,3181.25771726176,#55B1F7,0
0.43939393939394,0.188020759486204,#55B1F7,1,0.001,1,37,1.240999,3181.25771726176,#55B1F7,0
0.454545454545455,0.19689713394567,#55B1F7,1,0.001,1,37,1.240999,3181.25771726176,#55B1F7,0
0.46969696969697,0.188020759486204,#55B1F7,1,0.001,1,37,1.240999,3181.25771726176,#55B1F7,0
0.590909090909091,0.188020759486204,#55B1F7,1,0.001,1,38,1.532999,3181.25771726176,#55B1F7,0
0.590909090909091,0.170268010567272,#55B1F7,1,0.001,1,38,1.532999,3181.25771726176,#55B1F7,0
0.575757575757576,0.161391636107806,#55B1F7,1,0.001,1,38,1.532999,3181.25771726176,#55B1F7,0
0.560606060606061,0.170268010567272,#55B1F7,1,0.001,1,38,1.532999,3181.25771726176,#55B1F7,0
0.560606060606061,0.188020759486204,#55B1F7,1,0.001,1,38,1.532999,3181.25771726176,#55B1F7,0
0.575757575757576,0.19689713394567,#55B1F7,1,0.001,1,38,1.532999,3181.25771726176,#55B1F7,0
0.590909090909091,0.188020759486204,#55B1F7,1,0.001,1,38,1.532999,3181.25771726176,#55B1F7,0
0.242424242424242,0.214758727400643,#54AEF3,3,0.003,1,39,0.693499,3711.46733697205,#54AEF3,0
0.242424242424242,0.19700597848171,#54AEF3,3,0.003,1,39,0.693499,3711.46733697205,#54AEF3,0
0.227272727272727,0.188129604022244,#54AEF3,3,0.003,1,39,0.693499,3711.46733697205,#54AEF3,0
0.212121212121212,0.19700597848171,#54AEF3,3,0.003,1,39,0.693499,3711.46733697205,#54AEF3,0
0.212121212121212,0.214758727400643,#54AEF3,3,0.003,1,39,0.693499,3711.46733697205,#54AEF3,0
0.227272727272727,0.223635101860109,#54AEF3,3,0.003,1,39,0.693499,3711.46733697205,#54AEF3,0
0.242424242424242,0.214758727400643,#54AEF3,3,0.003,1,39,0.693499,3711.46733697205,#54AEF3,0
0.272727272727273,0.214758727400643,#55AFF5,2,0.002,1,40,0.766499,3711.46733697205,#55AFF5,0
0.272727272727273,0.19700597848171,#55AFF5,2,0.002,1,40,0.766499,3711.46733697205,#55AFF5,0
0.257575757575758,0.188129604022244,#55AFF5,2,0.002,1,40,0.766499,3711.46733697205,#55AFF5,0
0.242424242424243,0.19700597848171,#55AFF5,2,0.002,1,40,0.766499,3711.46733697205,#55AFF5,0
0.242424242424243,0.214758727400643,#55AFF5,2,0.002,1,40,0.766499,3711.46733697205,#55AFF5,0
0.257575757575758,0.223635101860109,#55AFF5,2,0.002,1,40,0.766499,3711.46733697205,#55AFF5,0
0.272727272727273,0.214758727400643,#55AFF5,2,0.002,1,40,0.766499,3711.46733697205,#55AFF5,0
0.333333333333333,0.214758727400643,#4B9CDB,19,0.019,1,41,0.912499,3711.46733697205,#4B9CDB,0
0.333333333333333,0.19700597848171,#4B9CDB,19,0.019,1,41,0.912499,3711.46733697205,#4B9CDB,0
0.318181818181818,0.188129604022244,#4B9CDB,19,0.019,1,41,0.912499,3711.46733697205,#4B9CDB,0
0.303030303030303,0.19700597848171,#4B9CDB,19,0.019,1,41,0.912499,3711.46733697205,#4B9CDB,0
0.303030303030303,0.214758727400643,#4B9CDB,19,0.019,1,41,0.912499,3711.46733697205,#4B9CDB,0
0.318181818181818,0.223635101860109,#4B9CDB,19,0.019,1,41,0.912499,3711.46733697205,#4B9CDB,0
0.333333333333333,0.214758727400643,#4B9CDB,19,0.019,1,41,0.912499,3711.46733697205,#4B9CDB,0
0.363636363636364,0.214758727400643,#51A6E9,10,0.01,1,42,0.985499,3711.46733697205,#51A6E9,0
0.363636363636364,0.19700597848171,#51A6E9,10,0.01,1,42,0.985499,3711.46733697205,#51A6E9,0
0.348484848484848,0.188129604022244,#51A6E9,10,0.01,1,42,0.985499,3711.46733697205,#51A6E9,0
0.333333333333333,0.19700597848171,#51A6E9,10,0.01,1,42,0.985499,3711.46733697205,#51A6E9,0
0.333333333333333,0.214758727400643,#51A6E9,10,0.01,1,42,0.985499,3711.46733697205,#51A6E9,0
0.348484848484848,0.223635101860109,#51A6E9,10,0.01,1,42,0.985499,3711.46733697205,#51A6E9,0
0.363636363636364,0.214758727400643,#51A6E9,10,0.01,1,42,0.985499,3711.46733697205,#51A6E9,0
0.393939393939394,0.214758727400643,#54AEF3,3,0.003,1,43,1.058499,3711.46733697205,#54AEF3,0
0.393939393939394,0.19700597848171,#54AEF3,3,0.003,1,43,1.058499,3711.46733697205,#54AEF3,0
0.378787878787879,0.188129604022244,#54AEF3,3,0.003,1,43,1.058499,3711.46733697205,#54AEF3,0
0.363636363636364,0.19700597848171,#54AEF3,3,0.003,1,43,1.058499,3711.46733697205,#54AEF3,0
0.363636363636364,0.214758727400643,#54AEF3,3,0.003,1,43,1.058499,3711.46733697205,#54AEF3,0
0.378787878787879,0.223635101860109,#54AEF3,3,0.003,1,43,1.058499,3711.46733697205,#54AEF3,0
0.393939393939394,0.214758727400643,#54AEF3,3,0.003,1,43,1.058499,3711.46733697205,#54AEF3,0
0.424242424242424,0.214758727400643,#55AFF5,2,0.002,1,44,1.131499,3711.46733697205,#55AFF5,0
0.424242424242424,0.19700597848171,#55AFF5,2,0.002,1,44,1.131499,3711.46733697205,#55AFF5,0
0.409090909090909,0.188129604022244,#55AFF5,2,0.002,1,44,1.131499,3711.46733697205,#55AFF5,0
0.393939393939394,0.19700597848171,#55AFF5,2,0.002,1,44,1.131499,3711.46733697205,#55AFF5,0
0.393939393939394,0.214758727400643,#55AFF5,2,0.002,1,44,1.131499,3711.46733697205,#55AFF5,0
0.409090909090909,0.223635101860109,#55AFF5,2,0.002,1,44,1.131499,3711.46733697205,#55AFF5,0
0.424242424242424,0.214758727400643,#55AFF5,2,0.002,1,44,1.131499,3711.46733697205,#55AFF5,0
0.484848484848485,0.214758727400643,#55B1F7,1,0.001,1,45,1.277499,3711.46733697205,#55B1F7,0
0.484848484848485,0.19700597848171,#55B1F7,1,0.001,1,45,1.277499,3711.46733697205,#55B1F7,0
0.46969696969697,0.188129604022244,#55B1F7,1,0.001,1,45,1.277499,3711.46733697205,#55B1F7,0
0.454545454545455,0.19700597848171,#55B1F7,1,0.001,1,45,1.277499,3711.46733697205,#55B1F7,0
0.454545454545455,0.214758727400643,#55B1F7,1,0.001,1,45,1.277499,3711.46733697205,#55B1F7,0
0.46969696969697,0.223635101860109,#55B1F7,1,0.001,1,45,1.277499,3711.46733697205,#55B1F7,0
0.484848484848485,0.214758727400643,#55B1F7,1,0.001,1,45,1.277499,3711.46733697205,#55B1F7,0
0.257575757575757,0.241496695315081,#55B1F7,1,0.001,1,46,0.729999,4241.67695668234,#55B1F7,0
0.257575757575757,0.223743946396149,#55B1F7,1,0.001,1,46,0.729999,4241.67695668234,#55B1F7,0
0.242424242424242,0.214867571936683,#55B1F7,1,0.001,1,46,0.729999,4241.67695668234,#55B1F7,0
0.227272727272727,0.223743946396149,#55B1F7,1,0.001,1,46,0.729999,4241.67695668234,#55B1F7,0
0.227272727272727,0.241496695315081,#55B1F7,1,0.001,1,46,0.729999,4241.67695668234,#55B1F7,0
0.242424242424242,0.250373069774547,#55B1F7,1,0.001,1,46,0.729999,4241.67695668234,#55B1F7,0
0.257575757575757,0.241496695315081,#55B1F7,1,0.001,1,46,0.729999,4241.67695668234,#55B1F7,0
0.318181818181818,0.241496695315081,#52AAED,7,0.007,1,47,0.875999,4241.67695668234,#52AAED,0
0.318181818181818,0.223743946396149,#52AAED,7,0.007,1,47,0.875999,4241.67695668234,#52AAED,0
0.303030303030303,0.214867571936683,#52AAED,7,0.007,1,47,0.875999,4241.67695668234,#52AAED,0
0.287878787878788,0.223743946396149,#52AAED,7,0.007,1,47,0.875999,4241.67695668234,#52AAED,0
0.287878787878788,0.241496695315081,#52AAED,7,0.007,1,47,0.875999,4241.67695668234,#52AAED,0
0.303030303030303,0.250373069774547,#52AAED,7,0.007,1,47,0.875999,4241.67695668234,#52AAED,0
0.318181818181818,0.241496695315081,#52AAED,7,0.007,1,47,0.875999,4241.67695668234,#52AAED,0
0.378787878787879,0.241496695315081,#4B9BDA,20,0.02,1,48,1.021999,4241.67695668234,#4B9BDA,0
0.378787878787879,0.223743946396149,#4B9BDA,20,0.02,1,48,1.021999,4241.67695668234,#4B9BDA,0
0.363636363636364,0.214867571936683,#4B9BDA,20,0.02,1,48,1.021999,4241.67695668234,#4B9BDA,0
0.348484848484849,0.223743946396149,#4B9BDA,20,0.02,1,48,1.021999,4241.67695668234,#4B9BDA,0
0.348484848484849,0.241496695315081,#4B9BDA,20,0.02,1,48,1.021999,4241.67695668234,#4B9BDA,0
0.363636363636364,0.250373069774547,#4B9BDA,20,0.02,1,48,1.021999,4241.67695668234,#4B9BDA,0
0.378787878787879,0.241496695315081,#4B9BDA,20,0.02,1,48,1.021999,4241.67695668234,#4B9BDA,0
0.409090909090909,0.241496695315081,#52AAED,7,0.007,1,49,1.094999,4241.67695668234,#52AAED,0
0.409090909090909,0.223743946396149,#52AAED,7,0.007,1,49,1.094999,4241.67695668234,#52AAED,0
0.393939393939394,0.214867571936683,#52AAED,7,0.007,1,49,1.094999,4241.67695668234,#52AAED,0
0.378787878787879,0.223743946396149,#52AAED,7,0.007,1,49,1.094999,4241.67695668234,#52AAED,0
0.378787878787879,0.241496695315081,#52AAED,7,0.007,1,49,1.094999,4241.67695668234,#52AAED,0
0.393939393939394,0.250373069774547,#52AAED,7,0.007,1,49,1.094999,4241.67695668234,#52AAED,0
0.409090909090909,0.241496695315081,#52AAED,7,0.007,1,49,1.094999,4241.67695668234,#52AAED,0
0.439393939393939,0.241496695315081,#55AFF5,2,0.002,1,50,1.167999,4241.67695668234,#55AFF5,0
0.439393939393939,0.223743946396149,#55AFF5,2,0.002,1,50,1.167999,4241.67695668234,#55AFF5,0
0.424242424242424,0.214867571936683,#55AFF5,2,0.002,1,50,1.167999,4241.67695668234,#55AFF5,0
0.409090909090909,0.223743946396149,#55AFF5,2,0.002,1,50,1.167999,4241.67695668234,#55AFF5,0
0.409090909090909,0.241496695315081,#55AFF5,2,0.002,1,50,1.167999,4241.67695668234,#55AFF5,0
0.424242424242424,0.250373069774547,#55AFF5,2,0.002,1,50,1.167999,4241.67695668234,#55AFF5,0
0.439393939393939,0.241496695315081,#55AFF5,2,0.002,1,50,1.167999,4241.67695668234,#55AFF5,0
0.46969696969697,0.241496695315081,#55B1F7,1,0.001,1,51,1.240999,4241.67695668234,#55B1F7,0
0.46969696969697,0.223743946396149,#55B1F7,1,0.001,1,51,1.240999,4241.67695668234,#55B1F7,0
0.454545454545455,0.214867571936683,#55B1F7,1,0.001,1,51,1.240999,4241.67695668234,#55B1F7,0
0.43939393939394,0.223743946396149,#55B1F7,1,0.001,1,51,1.240999,4241.67695668234,#55B1F7,0
0.43939393939394,0.241496695315081,#55B1F7,1,0.001,1,51,1.240999,4241.67695668234,#55B1F7,0
0.454545454545455,0.250373069774547,#55B1F7,1,0.001,1,51,1.240999,4241.67695668234,#55B1F7,0
0.46969696969697,0.241496695315081,#55B1F7,1,0.001,1,51,1.240999,4241.67695668234,#55B1F7,0
0.5,0.241496695315081,#55B1F7,1,0.001,1,52,1.313999,4241.67695668234,#55B1F7,0
0.5,0.223743946396149,#55B1F7,1,0.001,1,52,1.313999,4241.67695668234,#55B1F7,0
0.484848484848485,0.214867571936683,#55B1F7,1,0.001,1,52,1.313999,4241.67695668234,#55B1F7,0
0.46969696969697,0.223743946396149,#55B1F7,1,0.001,1,52,1.313999,4241.67695668234,#55B1F7,0
0.46969696969697,0.241496695315081,#55B1F7,1,0.001,1,52,1.313999,4241.67695668234,#55B1F7,0
0.484848484848485,0.250373069774547,#55B1F7,1,0.001,1,52,1.313999,4241.67695668234,#55B1F7,0
0.5,0.241496695315081,#55B1F7,1,0.001,1,52,1.313999,4241.67695668234,#55B1F7,0
0.333333333333333,0.26823466322952,#52AAED,7,0.007,1,53,0.912499,4771.88657639264,#52AAED,0
0.333333333333333,0.250481914310587,#52AAED,7,0.007,1,53,0.912499,4771.88657639264,#52AAED,0
0.318181818181818,0.241605539851121,#52AAED,7,0.007,1,53,0.912499,4771.88657639264,#52AAED,0
0.303030303030303,0.250481914310587,#52AAED,7,0.007,1,53,0.912499,4771.88657639264,#52AAED,0
0.303030303030303,0.26823466322952,#52AAED,7,0.007,1,53,0.912499,4771.88657639264,#52AAED,0
0.318181818181818,0.277111037688986,#52AAED,7,0.007,1,53,0.912499,4771.88657639264,#52AAED,0
0.333333333333333,0.26823466322952,#52AAED,7,0.007,1,53,0.912499,4771.88657639264,#52AAED,0
0.363636363636364,0.26823466322952,#4DA0E0,16,0.016,1,54,0.985499,4771.88657639264,#4DA0E0,0
0.363636363636364,0.250481914310587,#4DA0E0,16,0.016,1,54,0.985499,4771.88657639264,#4DA0E0,0
0.348484848484848,0.241605539851121,#4DA0E0,16,0.016,1,54,0.985499,4771.88657639264,#4DA0E0,0
0.333333333333333,0.250481914310587,#4DA0E0,16,0.016,1,54,0.985499,4771.88657639264,#4DA0E0,0
0.333333333333333,0.26823466322952,#4DA0E0,16,0.016,1,54,0.985499,4771.88657639264,#4DA0E0,0
0.348484848484848,0.277111037688986,#4DA0E0,16,0.016,1,54,0.985499,4771.88657639264,#4DA0E0,0
0.363636363636364,0.26823466322952,#4DA0E0,16,0.016,1,54,0.985499,4771.88657639264,#4DA0E0,0
0.393939393939394,0.26823466322952,#53ABEF,6,0.006,1,55,1.058499,4771.88657639264,#53ABEF,0
0.393939393939394,0.250481914310587,#53ABEF,6,0.006,1,55,1.058499,4771.88657639264,#53ABEF,0
0.378787878787879,0.241605539851121,#53ABEF,6,0.006,1,55,1.058499,4771.88657639264,#53ABEF,0
0.363636363636364,0.250481914310587,#53ABEF,6,0.006,1,55,1.058499,4771.88657639264,#53ABEF,0
0.363636363636364,0.26823466322952,#53ABEF,6,0.006,1,55,1.058499,4771.88657639264,#53ABEF,0
0.378787878787879,0.277111037688986,#53ABEF,6,0.006,1,55,1.058499,4771.88657639264,#53ABEF,0
0.393939393939394,0.26823466322952,#53ABEF,6,0.006,1,55,1.058499,4771.88657639264,#53ABEF,0
0.424242424242424,0.26823466322952,#51A6E9,10,0.01,1,56,1.131499,4771.88657639264,#51A6E9,0
0.424242424242424,0.250481914310587,#51A6E9,10,0.01,1,56,1.131499,4771.88657639264,#51A6E9,0
0.409090909090909,0.241605539851121,#51A6E9,10,0.01,1,56,1.131499,4771.88657639264,#51A6E9,0
0.393939393939394,0.250481914310587,#51A6E9,10,0.01,1,56,1.131499,4771.88657639264,#51A6E9,0
0.393939393939394,0.26823466322952,#51A6E9,10,0.01,1,56,1.131499,4771.88657639264,#51A6E9,0
0.409090909090909,0.277111037688986,#51A6E9,10,0.01,1,56,1.131499,4771.88657639264,#51A6E9,0
0.424242424242424,0.26823466322952,#51A6E9,10,0.01,1,56,1.131499,4771.88657639264,#51A6E9,0
0.484848484848485,0.26823466322952,#54AEF3,3,0.003,1,57,1.277499,4771.88657639264,#54AEF3,0
0.484848484848485,0.250481914310587,#54AEF3,3,0.003,1,57,1.277499,4771.88657639264,#54AEF3,0
0.46969696969697,0.241605539851121,#54AEF3,3,0.003,1,57,1.277499,4771.88657639264,#54AEF3,0
0.454545454545455,0.250481914310587,#54AEF3,3,0.003,1,57,1.277499,4771.88657639264,#54AEF3,0
0.454545454545455,0.26823466322952,#54AEF3,3,0.003,1,57,1.277499,4771.88657639264,#54AEF3,0
0.46969696969697,0.277111037688986,#54AEF3,3,0.003,1,57,1.277499,4771.88657639264,#54AEF3,0
0.484848484848485,0.26823466322952,#54AEF3,3,0.003,1,57,1.277499,4771.88657639264,#54AEF3,0
0.757575757575757,0.26823466322952,#55B1F7,1,0.001,1,58,1.934499,4771.88657639264,#55B1F7,0
0.757575757575757,0.250481914310587,#55B1F7,1,0.001,1,58,1.934499,4771.88657639264,#55B1F7,0
0.742424242424242,0.241605539851121,#55B1F7,1,0.001,1,58,1.934499,4771.88657639264,#55B1F7,0
0.727272727272727,0.250481914310587,#55B1F7,1,0.001,1,58,1.934499,4771.88657639264,#55B1F7,0
0.727272727272727,0.26823466322952,#55B1F7,1,0.001,1,58,1.934499,4771.88657639264,#55B1F7,0
0.742424242424242,0.277111037688986,#55B1F7,1,0.001,1,58,1.934499,4771.88657639264,#55B1F7,0
0.757575757575757,0.26823466322952,#55B1F7,1,0.001,1,58,1.934499,4771.88657639264,#55B1F7,0
0.257575757575757,0.294972631143958,#55AFF5,2,0.002,1,59,0.729999,5302.09619610293,#55AFF5,0
0.257575757575757,0.277219882225026,#55AFF5,2,0.002,1,59,0.729999,5302.09619610293,#55AFF5,0
0.242424242424242,0.26834350776556,#55AFF5,2,0.002,1,59,0.729999,5302.09619610293,#55AFF5,0
0.227272727272727,0.277219882225026,#55AFF5,2,0.002,1,59,0.729999,5302.09619610293,#55AFF5,0
0.227272727272727,0.294972631143958,#55AFF5,2,0.002,1,59,0.729999,5302.09619610293,#55AFF5,0
0.242424242424242,0.303849005603424,#55AFF5,2,0.002,1,59,0.729999,5302.09619610293,#55AFF5,0
0.257575757575757,0.294972631143958,#55AFF5,2,0.002,1,59,0.729999,5302.09619610293,#55AFF5,0
0.318181818181818,0.294972631143958,#55B1F7,1,0.001,1,60,0.875999,5302.09619610293,#55B1F7,0
0.318181818181818,0.277219882225026,#55B1F7,1,0.001,1,60,0.875999,5302.09619610293,#55B1F7,0
0.303030303030303,0.26834350776556,#55B1F7,1,0.001,1,60,0.875999,5302.09619610293,#55B1F7,0
0.287878787878788,0.277219882225026,#55B1F7,1,0.001,1,60,0.875999,5302.09619610293,#55B1F7,0
0.287878787878788,0.294972631143958,#55B1F7,1,0.001,1,60,0.875999,5302.09619610293,#55B1F7,0
0.303030303030303,0.303849005603424,#55B1F7,1,0.001,1,60,0.875999,5302.09619610293,#55B1F7,0
0.318181818181818,0.294972631143958,#55B1F7,1,0.001,1,60,0.875999,5302.09619610293,#55B1F7,0
0.378787878787879,0.294972631143958,#4EA1E2,15,0.015,1,61,1.021999,5302.09619610293,#4EA1E2,0
0.378787878787879,0.277219882225026,#4EA1E2,15,0.015,1,61,1.021999,5302.09619610293,#4EA1E2,0
0.363636363636364,0.26834350776556,#4EA1E2,15,0.015,1,61,1.021999,5302.09619610293,#4EA1E2,0
0.348484848484849,0.277219882225026,#4EA1E2,15,0.015,1,61,1.021999,5302.09619610293,#4EA1E2,0
0.348484848484849,0.294972631143958,#4EA1E2,15,0.015,1,61,1.021999,5302.09619610293,#4EA1E2,0
0.363636363636364,0.303849005603424,#4EA1E2,15,0.015,1,61,1.021999,5302.09619610293,#4EA1E2,0
0.378787878787879,0.294972631143958,#4EA1E2,15,0.015,1,61,1.021999,5302.09619610293,#4EA1E2,0
0.409090909090909,0.294972631143958,#52A9EC,8,0.008,1,62,1.094999,5302.09619610293,#52A9EC,0
0.409090909090909,0.277219882225026,#52A9EC,8,0.008,1,62,1.094999,5302.09619610293,#52A9EC,0
0.393939393939394,0.26834350776556,#52A9EC,8,0.008,1,62,1.094999,5302.09619610293,#52A9EC,0
0.378787878787879,0.277219882225026,#52A9EC,8,0.008,1,62,1.094999,5302.09619610293,#52A9EC,0
0.378787878787879,0.294972631143958,#52A9EC,8,0.008,1,62,1.094999,5302.09619610293,#52A9EC,0
0.393939393939394,0.303849005603424,#52A9EC,8,0.008,1,62,1.094999,5302.09619610293,#52A9EC,0
0.409090909090909,0.294972631143958,#52A9EC,8,0.008,1,62,1.094999,5302.09619610293,#52A9EC,0
0.439393939393939,0.294972631143958,#53ABEF,6,0.006,1,63,1.167999,5302.09619610293,#53ABEF,0
0.439393939393939,0.277219882225026,#53ABEF,6,0.006,1,63,1.167999,5302.09619610293,#53ABEF,0
0.424242424242424,0.26834350776556,#53ABEF,6,0.006,1,63,1.167999,5302.09619610293,#53ABEF,0
0.409090909090909,0.277219882225026,#53ABEF,6,0.006,1,63,1.167999,5302.09619610293,#53ABEF,0
0.409090909090909,0.294972631143958,#53ABEF,6,0.006,1,63,1.167999,5302.09619610293,#53ABEF,0
0.424242424242424,0.303849005603424,#53ABEF,6,0.006,1,63,1.167999,5302.09619610293,#53ABEF,0
0.439393939393939,0.294972631143958,#53ABEF,6,0.006,1,63,1.167999,5302.09619610293,#53ABEF,0
0.46969696969697,0.294972631143958,#53ABEF,6,0.006,1,64,1.240999,5302.09619610293,#53ABEF,0
0.46969696969697,0.277219882225026,#53ABEF,6,0.006,1,64,1.240999,5302.09619610293,#53ABEF,0
0.454545454545455,0.26834350776556,#53ABEF,6,0.006,1,64,1.240999,5302.09619610293,#53ABEF,0
0.43939393939394,0.277219882225026,#53ABEF,6,0.006,1,64,1.240999,5302.09619610293,#53ABEF,0
0.43939393939394,0.294972631143958,#53ABEF,6,0.006,1,64,1.240999,5302.09619610293,#53ABEF,0
0.454545454545455,0.303849005603424,#53ABEF,6,0.006,1,64,1.240999,5302.09619610293,#53ABEF,0
0.46969696969697,0.294972631143958,#53ABEF,6,0.006,1,64,1.240999,5302.09619610293,#53ABEF,0
0.5,0.294972631143958,#55B1F7,1,0.001,1,65,1.313999,5302.09619610293,#55B1F7,0
0.5,0.277219882225026,#55B1F7,1,0.001,1,65,1.313999,5302.09619610293,#55B1F7,0
0.484848484848485,0.26834350776556,#55B1F7,1,0.001,1,65,1.313999,5302.09619610293,#55B1F7,0
0.46969696969697,0.277219882225026,#55B1F7,1,0.001,1,65,1.313999,5302.09619610293,#55B1F7,0
0.46969696969697,0.294972631143958,#55B1F7,1,0.001,1,65,1.313999,5302.09619610293,#55B1F7,0
0.484848484848485,0.303849005603424,#55B1F7,1,0.001,1,65,1.313999,5302.09619610293,#55B1F7,0
0.5,0.294972631143958,#55B1F7,1,0.001,1,65,1.313999,5302.09619610293,#55B1F7,0
0.833333333333333,0.294972631143958,#55B1F7,1,0.001,1,66,2.116999,5302.09619610293,#55B1F7,0
0.833333333333333,0.277219882225026,#55B1F7,1,0.001,1,66,2.116999,5302.09619610293,#55B1F7,0
0.818181818181818,0.26834350776556,#55B1F7,1,0.001,1,66,2.116999,5302.09619610293,#55B1F7,0
0.803030303030303,0.277219882225026,#55B1F7,1,0.001,1,66,2.116999,5302.09619610293,#55B1F7,0
0.803030303030303,0.294972631143958,#55B1F7,1,0.001,1,66,2.116999,5302.09619610293,#55B1F7,0
0.818181818181818,0.303849005603424,#55B1F7,1,0.001,1,66,2.116999,5302.09619610293,#55B1F7,0
0.833333333333333,0.294972631143958,#55B1F7,1,0.001,1,66,2.116999,5302.09619610293,#55B1F7,0
0.363636363636364,0.321710599058397,#53ABEF,6,0.006,1,67,0.985499,5832.30581581322,#53ABEF,0
0.363636363636364,0.303957850139464,#53ABEF,6,0.006,1,67,0.985499,5832.30581581322,#53ABEF,0
0.348484848484848,0.295081475679998,#53ABEF,6,0.006,1,67,0.985499,5832.30581581322,#53ABEF,0
0.333333333333333,0.303957850139464,#53ABEF,6,0.006,1,67,0.985499,5832.30581581322,#53ABEF,0
0.333333333333333,0.321710599058397,#53ABEF,6,0.006,1,67,0.985499,5832.30581581322,#53ABEF,0
0.348484848484848,0.330586973517863,#53ABEF,6,0.006,1,67,0.985499,5832.30581581322,#53ABEF,0
0.363636363636364,0.321710599058397,#53ABEF,6,0.006,1,67,0.985499,5832.30581581322,#53ABEF,0
0.393939393939394,0.321710599058397,#52AAED,7,0.007,1,68,1.058499,5832.30581581322,#52AAED,0
0.393939393939394,0.303957850139464,#52AAED,7,0.007,1,68,1.058499,5832.30581581322,#52AAED,0
0.378787878787879,0.295081475679998,#52AAED,7,0.007,1,68,1.058499,5832.30581581322,#52AAED,0
0.363636363636364,0.303957850139464,#52AAED,7,0.007,1,68,1.058499,5832.30581581322,#52AAED,0
0.363636363636364,0.321710599058397,#52AAED,7,0.007,1,68,1.058499,5832.30581581322,#52AAED,0
0.378787878787879,0.330586973517863,#52AAED,7,0.007,1,68,1.058499,5832.30581581322,#52AAED,0
0.393939393939394,0.321710599058397,#52AAED,7,0.007,1,68,1.058499,5832.30581581322,#52AAED,0
0.424242424242424,0.321710599058397,#55B1F7,1,0.001,1,69,1.131499,5832.30581581322,#55B1F7,0
0.424242424242424,0.303957850139464,#55B1F7,1,0.001,1,69,1.131499,5832.30581581322,#55B1F7,0
0.409090909090909,0.295081475679998,#55B1F7,1,0.001,1,69,1.131499,5832.30581581322,#55B1F7,0
0.393939393939394,0.303957850139464,#55B1F7,1,0.001,1,69,1.131499,5832.30581581322,#55B1F7,0
0.393939393939394,0.321710599058397,#55B1F7,1,0.001,1,69,1.131499,5832.30581581322,#55B1F7,0
0.409090909090909,0.330586973517863,#55B1F7,1,0.001,1,69,1.131499,5832.30581581322,#55B1F7,0
0.424242424242424,0.321710599058397,#55B1F7,1,0.001,1,69,1.131499,5832.30581581322,#55B1F7,0
0.454545454545454,0.321710599058397,#52AAED,7,0.007,1,70,1.204499,5832.30581581322,#52AAED,0
0.454545454545454,0.303957850139464,#52AAED,7,0.007,1,70,1.204499,5832.30581581322,#52AAED,0
0.439393939393939,0.295081475679998,#52AAED,7,0.007,1,70,1.204499,5832.30581581322,#52AAED,0
0.424242424242424,0.303957850139464,#52AAED,7,0.007,1,70,1.204499,5832.30581581322,#52AAED,0
0.424242424242424,0.321710599058397,#52AAED,7,0.007,1,70,1.204499,5832.30581581322,#52AAED,0
0.439393939393939,0.330586973517863,#52AAED,7,0.007,1,70,1.204499,5832.30581581322,#52AAED,0
0.454545454545454,0.321710599058397,#52AAED,7,0.007,1,70,1.204499,5832.30581581322,#52AAED,0
0.484848484848485,0.321710599058397,#55B1F7,1,0.001,1,71,1.277499,5832.30581581322,#55B1F7,0
0.484848484848485,0.303957850139464,#55B1F7,1,0.001,1,71,1.277499,5832.30581581322,#55B1F7,0
0.46969696969697,0.295081475679998,#55B1F7,1,0.001,1,71,1.277499,5832.30581581322,#55B1F7,0
0.454545454545455,0.303957850139464,#55B1F7,1,0.001,1,71,1.277499,5832.30581581322,#55B1F7,0
0.454545454545455,0.321710599058397,#55B1F7,1,0.001,1,71,1.277499,5832.30581581322,#55B1F7,0
0.46969696969697,0.330586973517863,#55B1F7,1,0.001,1,71,1.277499,5832.30581581322,#55B1F7,0
0.484848484848485,0.321710599058397,#55B1F7,1,0.001,1,71,1.277499,5832.30581581322,#55B1F7,0
0.515151515151515,0.321710599058397,#54ADF2,4,0.004,1,72,1.350499,5832.30581581322,#54ADF2,0
0.515151515151515,0.303957850139464,#54ADF2,4,0.004,1,72,1.350499,5832.30581581322,#54ADF2,0
0.5,0.295081475679998,#54ADF2,4,0.004,1,72,1.350499,5832.30581581322,#54ADF2,0
0.484848484848485,0.303957850139464,#54ADF2,4,0.004,1,72,1.350499,5832.30581581322,#54ADF2,0
0.484848484848485,0.321710599058397,#54ADF2,4,0.004,1,72,1.350499,5832.30581581322,#54ADF2,0
0.5,0.330586973517863,#54ADF2,4,0.004,1,72,1.350499,5832.30581581322,#54ADF2,0
0.515151515151515,0.321710599058397,#54ADF2,4,0.004,1,72,1.350499,5832.30581581322,#54ADF2,0
0.378787878787879,0.348448566972835,#52AAED,7,0.007,1,73,1.021999,6362.51543552351,#52AAED,0
0.378787878787879,0.330695818053903,#52AAED,7,0.007,1,73,1.021999,6362.51543552351,#52AAED,0
