fill,y,x,density,scaled,count,group,PANEL,ymin,ymax
#F8766D,0.0454545454545455,0.74639743817826,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.748176481053193,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.749955523928127,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.75173456680306,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.753513609677993,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.755292652552927,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.75707169542786,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.758850738302793,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.760629781177727,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.76240882405266,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.764187866927593,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.765966909802526,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.76774595267746,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.769524995552393,1.19840711285132e-18,3.1661062119374e-18,5.9920355642566e-17,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.771304038427326,7.61108004959157e-18,2.01079312415215e-17,3.80554002479578e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.773083081302259,1.97642397773866e-17,5.2215713393523e-17,9.8821198886933e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.774862124177193,9.71596391826061e-18,2.5668884460619e-17,4.8579819591303e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.776641167052126,2.10030284740714e-17,5.54885048729725e-17,1.05015142370357e-15,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.778420209927059,2.01041139822044e-17,5.31136368283988e-17,1.00520569911022e-15,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.780199252801993,3.16582884680329e-17,8.36389426456788e-17,1.58291442340165e-15,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545456,0.781978295676926,5.55111512312578e-17,1.46656506674862e-16,2.77555756156289e-15,1,1,0.0454545454545455,0.0454545454545456
#F8766D,0.0454545454545456,0.783757338551859,5.30335738378883e-17,1.40110923715963e-16,2.65167869189441e-15,1,1,0.0454545454545455,0.0454545454545456
#F8766D,0.0454545454545456,0.785536381426792,4.2009838080119e-17,1.1098699922724e-16,2.10049190400595e-15,1,1,0.0454545454545455,0.0454545454545456
#F8766D,0.0454545454545456,0.787315424301726,4.80864179440171e-17,1.27040890303243e-16,2.40432089720085e-15,1,1,0.0454545454545455,0.0454545454545456
#F8766D,0.0454545454545456,0.789094467176659,5.97537382884797e-17,1.57865119417986e-16,2.98768691442398e-15,1,1,0.0454545454545455,0.0454545454545456
#F8766D,0.0454545454545456,0.790873510051592,6.24500451351651e-17,1.6498857000922e-16,3.12250225675825e-15,1,1,0.0454545454545455,0.0454545454545456
#F8766D,0.0454545454545456,0.792652552926526,6.63161575357113e-17,1.75202563531249e-16,3.31580787678557e-15,1,1,0.0454545454545455,0.0454545454545456
#F8766D,0.0454545454545456,0.794431595801459,6.33813423179981e-17,1.67448990816229e-16,3.16906711589991e-15,1,1,0.0454545454545455,0.0454545454545456
#F8766D,0.0454545454545456,0.796210638676392,5.76526355517859e-17,1.52314155680181e-16,2.8826317775893e-15,1,1,0.0454545454545455,0.0454545454545456
#F8766D,0.0454545454545456,0.797989681551326,6.62875559767231e-17,1.75127000250113e-16,3.31437779883615e-15,1,1,0.0454545454545455,0.0454545454545456
#F8766D,0.0454545454545457,0.799768724426259,8.36835830873964e-17,2.210860645009e-16,4.18417915436982e-15,1,1,0.0454545454545455,0.0454545454545457
#F8766D,0.0454545454545457,0.801547767301192,8.97601629512945e-17,2.37139955576903e-16,4.48800814756472e-15,1,1,0.0454545454545455,0.0454545454545457
#F8766D,0.0454545454545457,0.803326810176125,7.89433766219969e-17,2.08562776734142e-16,3.94716883109984e-15,1,1,0.0454545454545455,0.0454545454545457
#F8766D,0.0454545454545457,0.805105853051059,8.10966409673689e-17,2.14251547725834e-16,4.05483204836845e-15,1,1,0.0454545454545455,0.0454545454545457
#F8766D,0.0454545454545456,0.806884895925992,6.76407509093657e-17,1.7870204485412e-16,3.38203754546829e-15,1,1,0.0454545454545455,0.0454545454545456
#F8766D,0.0454545454545456,0.808663938800925,5.55111512312578e-17,1.46656506674862e-16,2.77555756156289e-15,1,1,0.0454545454545455,0.0454545454545456
#F8766D,0.0454545454545456,0.810442981675858,5.76930171356198e-17,1.52420840947694e-16,2.88465085678099e-15,1,1,0.0454545454545455,0.0454545454545456
#F8766D,0.0454545454545456,0.812222024550792,6.77282525925762e-17,1.78933218067126e-16,3.38641262962881e-15,1,1,0.0454545454545455,0.0454545454545456
#F8766D,0.0454545454545457,0.814001067425725,9.11200963994813e-17,2.40732802858893e-16,4.55600481997406e-15,1,1,0.0454545454545455,0.0454545454545457
#F8766D,0.0454545454545457,0.815780110300658,1.03273256127277e-16,2.72840585010897e-16,5.16366280636387e-15,1,1,0.0454545454545455,0.0454545454545457
#F8766D,0.0454545454545457,0.817559153175592,1.04083408558608e-16,2.74980950015366e-16,5.20417042793042e-15,1,1,0.0454545454545455,0.0454545454545457
#F8766D,0.0454545454545457,0.819338196050525,8.00374605174914e-17,2.11453268438304e-16,4.00187302587457e-15,1,1,0.0454545454545455,0.0454545454545457
#F8766D,0.0454545454545456,0.821117238925458,7.72826901755008e-17,2.04175361457691e-16,3.86413450877504e-15,1,1,0.0454545454545455,0.0454545454545456
#F8766D,0.0454545454545456,0.822896281800391,7.40130422622714e-17,1.95537184616189e-16,3.70065211311357e-15,1,1,0.0454545454545455,0.0454545454545456
#F8766D,0.0454545454545456,0.824675324675325,6.4672292623361e-17,1.70859589549565e-16,3.23361463116805e-15,1,1,0.0454545454545455,0.0454545454545456
#F8766D,0.0454545454545456,0.826454367550258,6.53091386945119e-17,1.72542091497606e-16,3.26545693472559e-15,1,1,0.0454545454545455,0.0454545454545456
#F8766D,0.0454545454545456,0.828233410425191,4.90698767355283e-17,1.29639118364139e-16,2.45349383677641e-15,1,1,0.0454545454545455,0.0454545454545456
#F8766D,0.0454545454545456,0.830012453300125,5.51464565994263e-17,1.45693009440141e-16,2.75732282997132e-15,1,1,0.0454545454545455,0.0454545454545456
#F8766D,0.0454545454545456,0.831791496175058,4.97992659991908e-17,1.31566112833579e-16,2.48996329995954e-15,1,1,0.0454545454545455,0.0454545454545456
#F8766D,0.0454545454545456,0.833570539049991,4.85722573273506e-17,1.28324443340504e-16,2.42861286636753e-15,1,1,0.0454545454545455,0.0454545454545456
#F8766D,0.0454545454545456,0.835349581924924,3.66104858712058e-17,9.67222953667928e-17,1.83052429356029e-15,1,1,0.0454545454545455,0.0454545454545456
#F8766D,0.0454545454545455,0.837128624799858,3.40054618397072e-17,8.98400074698608e-17,1.70027309198536e-15,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545456,0.838907667674791,3.71081052793834e-17,9.80369703904276e-17,1.85540526396917e-15,1,1,0.0454545454545455,0.0454545454545456
#F8766D,0.0454545454545455,0.840686710549724,2.84557331316393e-17,7.51780196121829e-17,1.42278665658197e-15,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.842465753424658,2.90730185995359e-17,7.68088438400164e-17,1.45365092997679e-15,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.844244796299591,4.76669914394357e-18,1.25932795360075e-17,2.38334957197178e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.846023839174524,2.36023808076057e-17,6.23558085479615e-17,1.18011904038028e-15,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.847802882049457,1.55306936759003e-17,4.10309862113321e-17,7.76534683795016e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.849581924924391,6.38070211997856e-18,1.68573604094526e-17,3.19035105998928e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.851360967799324,3.46944695195361e-18,9.16603166717887e-18,1.73472347597681e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.853140010674257,1.03784789195456e-17,2.74192018932978e-17,5.18923945977278e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.854919053549191,1.99640388161108e-17,5.27435682191997e-17,9.98201940805541e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.856698096424124,3.18025566403078e-18,8.4020088878479e-18,1.59012783201539e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.858477139299057,1.41965732081739e-19,3.75063349846788e-19,7.09828660408695e-18,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.86025618217399,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.862035225048924,2.46516717986272e-18,6.51279605897656e-18,1.23258358993136e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.863814267923857,1.43543679209547e-18,3.79232173738007e-18,7.17718396047734e-17,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.86559331079879,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.867372353673724,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.869151396548657,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.87093043942359,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.872709482298523,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.874488525173457,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.87626756804839,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.878046610923323,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.879825653798257,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.88160469667319,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.883383739548123,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.885162782423056,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.88694182529799,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.888720868172923,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.890499911047856,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.89227895392279,1.03719587184608e-18,2.7401975986562e-18,5.18597935923039e-17,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.894057996797723,9.13106114133017e-19,2.41236129952212e-18,4.56553057066508e-17,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.895837039672656,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.89761608254759,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.899395125422523,6.9952732734776e-19,1.84810136120285e-18,3.4976366367388e-17,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.901174168297456,6.77610719124632e-18,1.79019924372063e-17,3.38805359562316e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.902953211172389,1.02510075267005e-18,2.70824315550687e-18,5.12550376335023e-17,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.904732254047322,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.906511296922256,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.908290339797189,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.910069382672122,3.08067123900002e-19,8.13891393178416e-19,1.54033561950001e-17,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.911848425547056,6.67083869089545e-19,1.76238805591074e-18,3.33541934544773e-17,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.913627468421989,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.915406511296922,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.917185554171856,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.918964597046789,7.00130845570954e-18,1.84969581335103e-17,3.50065422785477e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.920743639921722,3.72535246717548e-18,9.84211580647045e-18,1.86267623358774e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.922522682796656,3.15678057660298e-19,8.33998937934041e-19,1.57839028830149e-17,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.924301725671589,4.15685187081862e-19,1.09821064888283e-18,2.07842593540931e-17,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.926080768546522,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.927859811421455,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.929638854296389,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.931417897171322,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.933196940046255,8.05922420357808e-18,2.12918961684354e-17,4.02961210178904e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.934975982921189,4.19111014585257e-18,1.10726144107457e-17,2.09555507292629e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.936755025796122,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.938534068671055,6.95980512190631e-20,1.83873092824968e-19,3.47990256095315e-18,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.940313111545988,1.16271173015026e-18,3.07180155394982e-18,5.81355865075129e-17,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.942092154420922,3.78774162864846e-18,1.00069435261818e-17,1.89387081432423e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.943871197295855,7.25715056606066e-19,1.91728747616506e-18,3.62857528303033e-17,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.945650240170788,9.18080313686829e-20,2.42550278035768e-19,4.59040156843414e-18,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.947429283045721,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.949208325920655,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.950987368795588,6.83874944793599e-18,1.80674888164485e-17,3.41937472396799e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.952766411670521,8.63415419864035e-18,2.28108202546459e-17,4.31707709932018e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.954545454545455,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#00BA38,0.192166733504323,0.0454545454545455,0.0610854499895537,0.162780297458848,3.05427249947768,2,1,0.0454545454545455,0.192166733504323
#00BA38,0.203014075772728,0.0472335883294788,0.065601876282858,0.174815654742796,3.2800938141429,2,1,0.0454545454545455,0.203014075772728
#00BA38,0.214135439553888,0.049012631204412,0.070232394851903,0.187155044731521,3.51161974259515,2,1,0.0454545454545455,0.214135439553888
#00BA38,0.225535476474876,0.0507916740793453,0.0749789424596573,0.199803628504334,3.74894712298286,2,1,0.0454545454545455,0.225535476474876
#00BA38,0.237268052620568,0.0525707169542786,0.0798639469226342,0.212821171629696,3.99319734613171,2,1,0.0454545454545455,0.237268052620568
#00BA38,0.249341047345639,0.0543497598292119,0.0848906889084619,0.226216416419443,4.24453444542309,2,1,0.0454545454545455,0.249341047345639
#00BA38,0.261765130582908,0.0561288027041452,0.0900636109767958,0.240001201391295,4.50318054883979,2,1,0.0454545454545455,0.261765130582908
#00BA38,0.274575885418366,0.0579078455790785,0.0953975285894506,0.254215006737043,4.76987642947253,2,1,0.0454545454545455,0.274575885418366
#00BA38,0.287814062277955,0.0596868884540118,0.100909408694701,0.26890304592221,5.04547043473504,2,1,0.0454545454545455,0.287814062277955
#00BA38,0.301525010451593,0.061465931328945,0.106618133035217,0.284115634949854,5.33090665176083,2,1,0.0454545454545455,0.301525010451593
#00BA38,0.315758033909964,0.0632449742038783,0.112544229934348,0.299907477625572,5.62721149671738,2,1,0.0454545454545455,0.315758033909964
#00BA38,0.330652566690497,0.0650240170788116,0.118745754493263,0.316433278983691,5.93728772466317,2,1,0.0454545454545455,0.330652566690497
#00BA38,0.346242894697589,0.0668030599537449,0.125236982076039,0.333731079965396,6.26184910380193,2,1,0.0454545454545455,0.346242894697589
#00BA38,0.362544738680437,0.0685821028286782,0.132024458212744,0.351818323076754,6.60122291063721,2,1,0.0454545454545455,0.362544738680437
#00BA38,0.379610276191039,0.0703611457036115,0.139129907678163,0.370752900423037,6.95649538390815,2,1,0.0454545454545455,0.379610276191039
#00BA38,0.397487677334016,0.0721401885785448,0.146573386696362,0.390588257761295,7.32866933481808,2,1,0.0454545454545455,0.397487677334016
#00BA38,0.416219435759258,0.073919231453478,0.154372588028655,0.411371542701151,7.71862940143277,2,1,0.0454545454545455,0.416219435759258
#00BA38,0.435840616576966,0.0756982743284113,0.162542111471176,0.433141660729223,8.12710557355878,2,1,0.0454545454545455,0.435840616576966
#00BA38,0.456499164034183,0.0774773172033446,0.171143555457046,0.456062759138664,8.55717777285229,2,1,0.0454545454545455,0.456499164034183
#00BA38,0.478143777421864,0.0792563600782779,0.180155560295988,0.480077918700139,9.00777801479942,2,1,0.0454545454545455,0.478143777421864
#00BA38,0.5006961058773,0.0810354029532112,0.189545503628747,0.505100207462678,9.47727518143736,2,1,0.0454545454545455,0.5006961058773
#00BA38,0.524121465563438,0.0828144458281445,0.199298944407024,0.531091142970342,9.9649472203512,2,1,0.0454545454545455,0.524121465563438
#00BA38,0.548365722974202,0.0845934887030778,0.209393343470152,0.557990662945153,10.4696671735076,2,1,0.0454545454545455,0.548365722974202
#00BA38,0.573354347123489,0.0863725315780111,0.21979766891216,0.585716073670594,10.989883445608,2,1,0.0454545454545455,0.573354347123489
#00BA38,0.598991727709199,0.0881515744529443,0.230472112190862,0.614161293480087,11.5236056095431,2,1,0.0454545454545455,0.598991727709199
#00BA38,0.625202920571112,0.0899306173278776,0.241385469370088,0.643243170231634,12.0692734685044,2,1,0.0454545454545455,0.625202920571112
#00BA38,0.651757118765539,0.0917096602028109,0.252441641099106,0.672705618705263,12.6220820549553,2,1,0.0454545454545455,0.651757118765539
#00BA38,0.678443439350368,0.0934887030777442,0.263552823633829,0.702314659785114,13.1776411816915,2,1,0.0454545454545455,0.678443439350368
#00BA38,0.70507014492803,0.0952677459526775,0.274639184716516,0.731857556744775,13.7319592358258,2,1,0.0454545454545455,0.70507014492803
#00BA38,0.731432473106828,0.0970467888276108,0.285615468970608,0.761107121349432,14.2807734485304,2,1,0.0454545454545455,0.731432473106828
#00BA38,0.757315427359961,0.0988258317025441,0.296392159909708,0.789824810373395,14.8196079954854,2,1,0.0454545454545455,0.757315427359961
#00BA38,0.782496773225466,0.100604874577477,0.30687672744281,0.817764049947753,15.3438363721405,2,1,0.0454545454545455,0.782496773225466
#00BA38,0.806588246419194,0.102383917452411,0.31690751289092,0.844494052579617,15.845375644546,2,1,0.0454545454545455,0.806588246419194
#00BA38,0.829350565894576,0.104162960327344,0.326384888604845,0.869749330851377,16.3192444302423,2,1,0.0454545454545455,0.829350565894576
#00BA38,0.850638104281538,0.105942003202277,0.335248220812093,0.893368308094227,16.7624110406047,2,1,0.0454545454545455,0.850638104281538
#00BA38,0.870250685115293,0.10772104607721,0.343414163543995,0.915128884256932,17.1707081771997,2,1,0.0454545454545455,0.870250685115293
#00BA38,0.888003357576007,0.109500088952144,0.350805710219121,0.934825852465627,17.5402855109561,2,1,0.0454545454545455,0.888003357576007
#00BA38,0.903728987355793,0.111279131827077,0.357353272383087,0.952273773645923,17.8676636191543,2,1,0.0454545454545455,0.903728987355793
#00BA38,0.917280646095863,0.11305817470201,0.362995674580518,0.967309627654322,18.1497837290259,2,1,0.0454545454545455,0.917280646095863
#00BA38,0.928220776555973,0.114837217576944,0.367550734395137,0.979447935413261,18.3775367197568,2,1,0.0454545454545455,0.928220776555973
#00BA38,0.936571528504157,0.116616260451877,0.37102767415922,0.988713272562136,18.551383707961,2,1,0.0454545454545455,0.936571528504157
#00BA38,0.942449519963905,0.11839530332681,0.373475049241866,0.995235029281855,18.6737524620933,2,1,0.0454545454545455,0.942449519963905
#00BA38,0.945836834484411,0.120174346201743,0.374885399905241,0.998993326888647,18.7442699952621,2,1,0.0454545454545455,0.945836834484411
#00BA38,0.946744138483255,0.121953389076677,0.375263167245388,1,18.7631583622694,2,1,0.0454545454545455,0.946744138483255
#00BA38,0.945210790134821,0.12373243195161,0.374624738529275,0.998298717348681,18.7312369264637,2,1,0.0454545454545455,0.945210790134821
#00BA38,0.941304758475191,0.125511474826543,0.372998413513108,0.993964892027894,18.6499206756554,2,1,0.0454545454545455,0.941304758475191
#00BA38,0.93485495367071,0.127290517701477,0.370312956809996,0.986808696223161,18.5156478404998,2,1,0.0454545454545455,0.93485495367071
#00BA38,0.926174697525557,0.12906956057641,0.366698823862354,0.97717776714965,18.3349411931177,2,1,0.0454545454545455,0.926174697525557
#00BA38,0.915599149201216,0.130848603451343,0.362295562368773,0.965443971035569,18.1147781184386,2,1,0.0454545454545455,0.915599149201216
#00BA38,0.903324791490138,0.132627646326276,0.35718498039136,0.951825309724025,17.859249019568,2,1,0.0454545454545455,0.903324791490138
#00BA38,0.88956801525975,0.13440668920121,0.35145717496763,0.936561873491328,17.5728587483815,2,1,0.0454545454545455,0.88956801525975
#00BA38,0.874562570799949,0.136185732076143,0.34520947094723,0.919913013262755,17.2604735473615,2,1,0.0454545454545455,0.874562570799949
#00BA38,0.858556766584137,0.137964774951076,0.338545254661152,0.902154232578263,16.9272627330576,2,1,0.0454545454545455,0.858556766584137
#00BA38,0.841764012928198,0.13974381782601,0.331553382157085,0.883522314728743,16.5776691078543,2,1,0.0454545454545455,0.841764012928198
#00BA38,0.824581075890871,0.141522860700943,0.324399051933946,0.86445748010707,16.2199525966973,2,1,0.0454545454545455,0.824581075890871
#00BA38,0.807324196020894,0.143301903575876,0.317213934689866,0.845310604337667,15.8606967344933,2,1,0.0454545454545455,0.807324196020894
#00BA38,0.790251039791228,0.145080946450809,0.310105313075708,0.826367573860312,15.5052656537854,2,1,0.0454545454545455,0.790251039791228
#00BA38,0.773606961268957,0.146859989325743,0.30317534331853,0.807900614238221,15.1587671659265,2,1,0.0454545454545455,0.773606961268957
#00BA38,0.757620905761542,0.148639032200676,0.296519349653592,0.790163745166323,14.8259674826796,2,1,0.0454545454545455,0.757620905761542
#00BA38,0.742501432204093,0.150418075075609,0.290224168195672,0.77338836722521,14.5112084097836,2,1,0.0454545454545455,0.742501432204093
#00BA38,0.728590451373868,0.152197117950543,0.284432157762823,0.757953837704594,14.2216078881412,2,1,0.0454545454545455,0.728590451373868
#00BA38,0.716016116685795,0.153976160825476,0.279196676628293,0.744002345547875,13.9598338314147,2,1,0.0454545454545455,0.716016116685795
#00BA38,0.704789258831243,0.155755203700409,0.274522234285566,0.731545907637807,13.7261117142783,2,1,0.0454545454545455,0.704789258831243
#00BA38,0.694963242919489,0.157534246575342,0.270431049963713,0.720643733699756,13.5215524981856,2,1,0.0454545454545455,0.694963242919489
#00BA38,0.686554963137603,0.159313289450276,0.266930157768305,0.711314568194105,13.3465078884153,2,1,0.0454545454545455,0.686554963137603
#00BA38,0.679544935011631,0.161092332325209,0.26401144509551,0.703536792682002,13.2005722547755,2,1,0.0454545454545455,0.679544935011631
#00BA38,0.673877877005506,0.162871375200142,0.26165189478805,0.697249071121742,13.0825947394025,2,1,0.0454545454545455,0.673877877005506
#00BA38,0.669596921995634,0.164650418075076,0.259869465757175,0.692499260358382,12.9934732878588,2,1,0.0454545454545455,0.669596921995634
#00BA38,0.666454637631475,0.166429460950009,0.258561136456581,0.689012828928945,12.928056822829,2,1,0.0454545454545455,0.666454637631475
#00BA38,0.664184510208996,0.168208503824942,0.257615940580362,0.686494074202342,12.8807970290181,2,1,0.0454545454545455,0.664184510208996
#00BA38,0.662591599916883,0.169987546699876,0.256952712505856,0.684726706305904,12.8476356252928,2,1,0.0454545454545455,0.662591599916883
#00BA38,0.661465400616821,0.171766589574809,0.25648380537594,0.683477164195607,12.824190268797,2,1,0.0454545454545455,0.661465400616821
#00BA38,0.660584215647294,0.173545632449742,0.25611691301953,0.68249947070359,12.8058456509765,2,1,0.0454545454545455,0.660584215647294
#00BA38,0.659719650959148,0.175324675324675,0.255756940724641,0.68154021776776,12.7878470362321,2,1,0.0454545454545455,0.659719650959148
#00BA38,0.658575846253885,0.177103718199609,0.25528070336461,0.680271142085415,12.7640351682305,2,1,0.0454545454545455,0.658575846253885
#00BA38,0.656868070939453,0.178882761074542,0.254569649804917,0.678376329000208,12.7284824902459,2,1,0.0454545454545455,0.656868070939453
#00BA38,0.65441228857058,0.180661803949475,0.253547154175392,0.675651586156323,12.6773577087696,2,1,0.0454545454545455,0.65441228857058
#00BA38,0.651025004672833,0.182440846824409,0.252136816262184,0.671893322526134,12.6068408131092,2,1,0.0454545454545455,0.651025004672833
#00BA38,0.646545222403822,0.184219889699342,0.250271603021244,0.666922908683945,12.5135801510622,2,1,0.0454545454545455,0.646545222403822
#00BA38,0.640837372577211,0.185998932574275,0.247895068530374,0.660589927730032,12.3947534265187,2,1,0.0454545454545455,0.640837372577211
#00BA38,0.633793885462713,0.187777975449208,0.244962424790245,0.652775028757518,12.2481212395123,2,1,0.0454545454545455,0.633793885462713
#00BA38,0.625157769832814,0.189557018324142,0.241366670296861,0.643193074525828,12.0683335148431,2,1,0.0454545454545455,0.625157769832814
#00BA38,0.614958835714464,0.191336061199075,0.237120216826875,0.631877139894788,11.8560108413438,2,1,0.0454545454545455,0.614958835714464
#00BA38,0.60332408953602,0.193115104074008,0.232275945091364,0.618968141201763,11.6137972545682,2,1,0.0454545454545455,0.60332408953602
#00BA38,0.590303425177525,0.194894146948941,0.2268546290298,0.604521436769352,11.34273145149,2,1,0.0454545454545455,0.590303425177525
#00BA38,0.575975502515258,0.196673189823875,0.220889019663091,0.588624301405656,11.0444509831545,2,1,0.0454545454545455,0.575975502515258
#00BA38,0.560445308461262,0.198452232698808,0.214422829601965,0.571393220325703,10.7211414800983,2,1,0.0454545454545455,0.560445308461262
#00BA38,0.543841301687964,0.200231275573741,0.207509544217438,0.552970721162585,10.3754772108719,2,1,0.0454545454545455,0.543841301687964
