order	level	x	y	piece	group
120	120	0.605708245243129	0.150125230506702	8	1-008
120	120	0.596107133050293	0.136363636363636	8	1-008
120	120	0.595137420718816	0.134973715355187	8	1-008
120	120	0.58553630852598	0.121212121212121	8	1-008
120	120	0.584566596194503	0.119822200203672	8	1-008
120	120	0.57399577167019	0.119822200203672	8	1-008
120	120	0.573026059338714	0.121212121212121	8	1-008
120	120	0.563424947145877	0.134973715355187	8	1-008
120	120	0.552854122621565	0.134973715355187	8	1-008
120	120	0.551884410290088	0.136363636363636	8	1-008
120	120	0.542283298097252	0.150125230506702	8	1-008
120	120	0.531712473572939	0.150125230506702	8	1-008
120	120	0.521141649048626	0.150786782628763	8	1-008
120	120	0.520171936717149	0.151515151515152	8	1-008
120	120	0.510570824524313	0.165276745658217	8	1-008
120	120	0.5	0.165276745658217	8	1-008
120	120	0.489429175475687	0.165938297780278	8	1-008
120	120	0.488459463144211	0.166666666666667	8	1-008
120	120	0.478858350951374	0.180428260809732	8	1-008
120	120	0.468287526427061	0.180428260809732	8	1-008
120	120	0.457716701902748	0.181089812931793	8	1-008
120	120	0.447145877378436	0.180428260809732	8	1-008
120	120	0.436575052854123	0.180428260809732	8	1-008
120	120	0.426973940661286	0.166666666666667	8	1-008
120	120	0.42600422832981	0.165938297780278	8	1-008
120	120	0.415433403805497	0.165276745658217	8	1-008
120	120	0.40583229161266	0.151515151515152	8	1-008
120	120	0.404862579281184	0.150786782628763	8	1-008
120	120	0.394799919096212	0.136363636363636	8	1-008
120	120	0.394291754756871	0.135635267477247	8	1-008
120	120	0.384229094571899	0.121212121212121	8	1-008
120	120	0.383720930232558	0.120483752325732	8	1-008
120	120	0.373658270047586	0.106060606060606	8	1-008
120	120	0.373150105708245	0.105332237174217	8	1-008
120	120	0.363087445523273	0.0909090909090909	8	1-008
120	120	0.362579281183932	0.090180722022702	8	1-008
120	120	0.352516620998961	0.0757575757575758	8	1-008
120	120	0.352008456659619	0.0750292068711869	8	1-008
120	120	0.341945796474648	0.0606060606060606	8	1-008
120	120	0.341437632135307	0.0601125736565917	8	1-008
120	120	0.330866807610994	0.0555555555555556	8	1-008
120	120	0.320804147426022	0.0454545454545455	8	1-008
130	130	0.087737843551797	0.51010101010101	9	1-009
130	130	0.0866807610993657	0.515151515151515	9	1-009
130	130	0.087737843551797	0.522727272727273	9	1-009
130	130	0.0890591966173362	0.53030303030303	9	1-009
130	130	0.087737843551797	0.544064624446096	9	1-009
130	130	0.0875628471123682	0.545454545454545	9	1-009
130	130	0.0859760394644116	0.560606060606061	9	1-009
130	130	0.0856236786469345	0.575757575757576	9	1-009
130	130	0.0835095137420719	0.590909090909091	9	1-009
130	130	0.0835095137420719	0.606060606060606	9	1-009
130	130	0.0856236786469345	0.621212121212121	9	1-009
130	130	0.0875628471123682	0.636363636363636	9	1-009
130	130	0.087737843551797	0.637092005250025	9	1-009
130	130	0.0919661733615222	0.651515151515151	9	1-009
130	130	0.09830866807611	0.662878787878788	9	1-009
130	130	0.100422832980973	0.666666666666667	9	1-009
130	130	0.108879492600423	0.678787878787879	9	1-009
130	130	0.110641296687808	0.681818181818182	9	1-009
130	130	0.119241014384693	0.696969696969697	9	1-009
130	130	0.119450317124736	0.697342850598154	9	1-009
130	130	0.127906976744186	0.712121212121212	9	1-009
130	130	0.130021141649049	0.715909090909091	9	1-009
130	130	0.140247672952802	0.727272727272727	9	1-009
130	130	0.140591966173362	0.727572727866788	9	1-009
130	130	0.151162790697674	0.738636363636364	9	1-009
130	130	0.153805496828753	0.742424242424242	9	1-009
130	130	0.159619450317125	0.757575757575758	9	1-009
130	130	0.161733615221987	0.762626262626263	9	1-009
130	130	0.168780831571529	0.772727272727273	9	1-009
130	130	0.1723044397463	0.777777777777778	9	1-009
130	130	0.179351656095842	0.787878787878788	9	1-009
130	130	0.182875264270613	0.791666666666667	9	1-009
130	130	0.193101795574366	0.803030303030303	9	1-009
130	130	0.193446088794926	0.80340345665876	9	1-009
130	130	0.204016913319239	0.814393939393939	9	1-009
130	130	0.209302325581395	0.818181818181818	9	1-009
130	130	0.214587737843552	0.820707070707071	9	1-009
130	130	0.225158562367865	0.826839826839827	9	1-009
130	130	0.233086680761099	0.833333333333333	9	1-009
130	130	0.235729386892178	0.835227272727273	9	1-009
130	130	0.24630021141649	0.846320346320346	9	1-009
130	130	0.248414376321353	0.848484848484849	9	1-009
130	130	0.256871035940803	0.855218855218855	9	1-009
130	130	0.267232557725074	0.863636363636364	9	1-009
130	130	0.267441860465116	0.863774216355065	9	1-009
130	130	0.278012684989429	0.87012987012987	9	1-009
130	130	0.288583509513742	0.873737373737374	9	1-009
130	130	0.299154334038055	0.873737373737374	9	1-009
130	130	0.309725158562368	0.872294372294372	9	1-009
130	130	0.320295983086681	0.873737373737374	9	1-009
130	130	0.330866807610994	0.874458874458874	9	1-009
130	130	0.341437632135307	0.876262626262626	9	1-009
130	130	0.351038744328143	0.878787878787879	9	1-009
130	130	0.352008456659619	0.879038707017727	9	1-009
130	130	0.352978168991096	0.878787878787879	9	1-009
130	130	0.362579281183932	0.876262626262626	9	1-009
130	130	0.373150105708245	0.873737373737374	9	1-009
130	130	0.383720930232558	0.86969696969697	9	1-009
130	130	0.394291754756871	0.863936364230424	9	1-009
130	130	0.394799919096212	0.863636363636364	9	1-009
130	130	0.404862579281184	0.853535353535354	9	1-009
130	130	0.407505285412262	0.848484848484849	9	1-009
130	130	0.415433403805497	0.833826820282802	9	1-009
130	130	0.415777697026056	0.833333333333333	9	1-009
130	130	0.42600422832981	0.818675305131287	9	1-009
130	130	0.426512392669151	0.818181818181818	9	1-009
130	130	0.436575052854123	0.813131313131313	9	1-009
130	130	0.447145877378436	0.80340345665876	9	1-009
130	130	0.447654041717777	0.803030303030303	9	1-009
130	130	0.457716701902748	0.795454545454545	9	1-009
130	130	0.46476391825229	0.787878787878788	9	1-009
130	130	0.468287526427061	0.78030303030303	9	1-009
130	130	0.473572938689218	0.772727272727273	9	1-009
130	130	0.478858350951374	0.758965678584207	9	1-009
130	130	0.479366515290715	0.757575757575758	9	1-009
130	130	0.485905567300916	0.742424242424242	9	1-009
130	130	0.489429175475687	0.728662648281177	9	1-009
130	130	0.490398887807164	0.727272727272727	9	1-009
130	130	0.5	0.713511133129662	9	1-009
130	130	0.500969712331476	0.712121212121212	9	1-009
130	130	0.510570824524313	0.698359617978147	9	1-009
130	130	0.511540536855789	0.696969696969697	9	1-009
130	130	0.521141649048626	0.683208102826631	9	1-009
130	130	0.531712473572939	0.682546550704571	9	1-009
130	130	0.542283298097252	0.686868686868687	9	1-009
130	130	0.552345958282223	0.696969696969697	9	1-009
130	130	0.552854122621565	0.697463183919166	9	1-009
130	130	0.563424947145877	0.697698065856086	9	1-009
130	130	0.57399577167019	0.697698065856086	9	1-009
130	130	0.574965484001667	0.696969696969697	9	1-009
130	130	0.584566596194503	0.689393939393939	9	1-009
130	130	0.595137420718816	0.689393939393939	9	1-009
130	130	0.605708245243129	0.691919191919192	9	1-009
130	130	0.616279069767442	0.693181818181818	9	1-009
130	130	0.625880181960278	0.696969696969697	9	1-009
130	130	0.626849894291755	0.697185202254911	9	1-009
130	130	0.637420718816068	0.702020202020202	9	1-009
130	130	0.647991543340381	0.706060606060606	9	1-009
130	130	0.658562367864693	0.708333333333333	9	1-009
130	130	0.66816348005753	0.712121212121212	9	1-009
130	130	0.669133192389006	0.712310115099894	9	1-009
130	130	0.679704016913319	0.712336717406426	9	1-009
130	130	0.679913319653362	0.712121212121212	9	1-009
130	130	0.690274841437632	0.701298701298701	9	1-009
130	130	0.695560253699789	0.696969696969697	9	1-009
130	130	0.700845665961945	0.686868686868687	9	1-009
130	130	0.702355783751133	0.681818181818182	9	1-009
130	130	0.706131078224101	0.666666666666667	9	1-009
130	130	0.711416490486258	0.65200863846462	9	1-009
130	130	0.711676830227042	0.651515151515151	9	1-009
130	130	0.714940098661029	0.636363636363636	9	1-009
130	130	0.714940098661029	0.621212121212121	9	1-009
130	130	0.714940098661029	0.606060606060606	9	1-009
130	130	0.714940098661029	0.590909090909091	9	1-009
130	130	0.714940098661029	0.575757575757576	9	1-009
130	130	0.716701902748414	0.560606060606061	9	1-009
130	130	0.721987315010571	0.546844466462995	9	1-009
130	130	0.722495479349912	0.545454545454545	9	1-009
130	130	0.727272727272727	0.53030303030303	9	1-009
130	130	0.732558139534884	0.516541436159965	9	1-009
130	130	0.733066303874225	0.515151515151515	9	1-009
130	130	0.740486257928118	0.5	9	1-009
130	130	0.743128964059197	0.492424242424242	9	1-009
130	130	0.746652572233968	0.484848484848485	9	1-009
130	130	0.75369978858351	0.470425338583359	9	1-009
130	130	0.754207952922851	0.46969696969697	9	1-009
130	130	0.764270613107822	0.455273823431843	9	1-009
130	130	0.765240325439299	0.454545454545455	9	1-009
130	130	0.774841437632135	0.446969696969697	9	1-009
130	130	0.780126849894292	0.439393939393939	9	1-009
130	130	0.785412262156448	0.425632345250874	9	1-009
130	130	0.785756555377008	0.424242424242424	9	1-009
130	130	0.79245947850599	0.409090909090909	9	1-009
130	130	0.795983086680761	0.401515151515151	9	1-009
130	130	0.799506694855532	0.393939393939394	9	1-009
130	130	0.802325581395349	0.378787878787879	9	1-009
130	130	0.803911205073996	0.363636363636364	9	1-009
130	130	0.803911205073996	0.348484848484849	9	1-009
130	130	0.801268498942918	0.333333333333333	9	1-009
130	130	0.799003322259136	0.318181818181818	9	1-009
130	130	0.795983086680761	0.308080808080808	9	1-009
130	130	0.794472968891574	0.303030303030303	9	1-009
130	130	0.791452733313198	0.287878787878788	9	1-009
130	130	0.79245947850599	0.272727272727273	9	1-009
130	130	0.794472968891574	0.257575757575758	9	1-009
130	130	0.793340380549683	0.242424242424242	9	1-009
130	130	0.785412262156448	0.231060606060606	9	1-009
130	130	0.775811149963612	0.227272727272727	9	1-009
130	130	0.774841437632135	0.226544358386338	9	1-009
130	130	0.764270613107822	0.217171717171717	9	1-009
130	130	0.758985200845666	0.212121212121212	9	1-009
130	130	0.75369978858351	0.204545454545455	9	1-009
130	130	0.744098676390673	0.196969696969697	9	1-009
130	130	0.743128964059197	0.196241328083308	9	1-009
130	130	0.732558139534884	0.191919191919192	9	1-009
130	130	0.721987315010571	0.191919191919192	9	1-009
130	130	0.711416490486258	0.189393939393939	9	1-009
130	130	0.700845665961945	0.189393939393939	9	1-009
130	130	0.690274841437632	0.185606060606061	9	1-009
130	130	0.679704016913319	0.185606060606061	9	1-009
130	130	0.669133192389006	0.187878787878788	9	1-009
130	130	0.658562367864693	0.189393939393939	9	1-009
130	130	0.647991543340381	0.190909090909091	9	1-009
130	130	0.637420718816068	0.193939393939394	9	1-009
130	130	0.626849894291755	0.194444444444444	9	1-009
130	130	0.616279069767442	0.19659654334124	9	1-009
130	130	0.615309357435965	0.196969696969697	9	1-009
130	130	0.605708245243129	0.202020202020202	9	1-009
130	130	0.595137420718816	0.202020202020202	9	1-009
130	130	0.584566596194503	0.207070707070707	9	1-009
130	130	0.57399577167019	0.207070707070707	9	1-009
130	130	0.563424947145877	0.211392843234823	9	1-009
130	130	0.552854122621565	0.211627725171743	9	1-009
130	130	0.551884410290088	0.212121212121212	9	1-009
130	130	0.542283298097252	0.217171717171717	9	1-009
130	130	0.531712473572939	0.217171717171717	9	1-009
130	130	0.521141649048626	0.222222222222222	9	1-009
130	130	0.510570824524313	0.226544358386338	9	1-009
130	130	0.5	0.226779240323258	9	1-009
130	130	0.499030287668524	0.227272727272727	9	1-009
130	130	0.489429175475687	0.231060606060606	9	1-009
130	130	0.478858350951374	0.231060606060606	9	1-009
130	130	0.468287526427061	0.234848484848485	9	1-009
130	130	0.457716701902748	0.234848484848485	9	1-009
130	130	0.447145877378436	0.233333333333333	9	1-009
130	130	0.437083217193464	0.227272727272727	9	1-009
130	130	0.436575052854123	0.22689957364427	9	1-009
130	130	0.42600422832981	0.21969696969697	9	1-009
130	130	0.418957011980268	0.212121212121212	9	1-009
130	130	0.415433403805497	0.207070707070707	9	1-009
130	130	0.408386187455955	0.196969696969697	9	1-009
130	130	0.404862579281184	0.193181818181818	9	1-009
130	130	0.394636047977431	0.181818181818182	9	1-009
130	130	0.394291754756871	0.181445028189725	9	1-009
130	130	0.383720930232558	0.170454545454545	9	1-009
130	130	0.380197322057787	0.166666666666667	9	1-009
130	130	0.373150105708245	0.156565656565657	9	1-009
130	130	0.370507399577167	0.151515151515152	9	1-009
130	130	0.365221987315011	0.136363636363636	9	1-009
130	130	0.362579281183932	0.132575757575758	9	1-009
130	130	0.352352749880179	0.121212121212121	9	1-009
130	130	0.352008456659619	0.120838967583664	9	1-009
130	130	0.341437632135307	0.111111111111111	9	1-009
130	130	0.337914023960536	0.106060606060606	9	1-009
130	130	0.330866807610994	0.095959595959596	9	1-009
130	130	0.325581395348837	0.0909090909090909	9	1-009
130	130	0.320295983086681	0.0858585858585859	9	1-009
130	130	0.313248766737139	0.0757575757575758	9	1-009
130	130	0.309725158562368	0.071969696969697	9	1-009
130	130	0.299154334038055	0.0707070707070707	9	1-009
130	130	0.288583509513742	0.0752640888081069	9	1-009
130	130	0.287613797182266	0.0757575757575758	9	1-009
130	130	0.278012684989429	0.0833333333333333	9	1-009
130	130	0.267441860465116	0.090180722022702	9	1-009
130	130	0.256871035940803	0.090415603959622	9	1-009
130	130	0.256362871601462	0.0909090909090909	9	1-009
130	130	0.255901323609327	0.106060606060606	9	1-009
130	130	0.251585623678647	0.121212121212121	9	1-009
130	130	0.24630021141649	0.134973715355187	9	1-009
130	130	0.245792047077149	0.136363636363636	9	1-009
130	130	0.241014799154334	0.151515151515152	9	1-009
130	130	0.235729386892178	0.165276745658217	9	1-009
130	130	0.235385093671618	0.166666666666667	9	1-009
130	130	0.235221222552837	0.181818181818182	9	1-009
130	130	0.225158562367865	0.196241328083308	9	1-009
130	130	0.224814269147305	0.196969696969697	9	1-009
130	130	0.218111346018323	0.212121212121212	9	1-009
130	130	0.214587737843552	0.217171717171717	9	1-009
130	130	0.204016913319239	0.226544358386338	9	1-009
130	130	0.203508748979898	0.227272727272727	9	1-009
130	130	0.193446088794926	0.237373737373737	9	1-009
130	130	0.189922480620155	0.242424242424242	9	1-009
130	130	0.182875264270613	0.25	9	1-009
130	130	0.175828047921071	0.257575757575758	9	1-009
130	130	0.1723044397463	0.261363636363636	9	1-009
130	130	0.164376321353066	0.272727272727273	9	1-009
130	130	0.161733615221987	0.276515151515151	9	1-009
130	130	0.156448202959831	0.287878787878788	9	1-009
130	130	0.152337326755931	0.303030303030303	9	1-009
130	130	0.151162790697674	0.306818181818182	9	1-009
130	130	0.145877378435518	0.318181818181818	9	1-009
130	130	0.141913319238901	0.333333333333333	9	1-009
130	130	0.140591966173362	0.337121212121212	9	1-009
130	130	0.135306553911205	0.348484848484849	9	1-009
130	130	0.131531259438236	0.363636363636364	9	1-009
130	130	0.130021141649049	0.377397957779429	9	1-009
130	130	0.129811838909006	0.378787878787879	9	1-009
130	130	0.125792811839323	0.393939393939394	9	1-009
130	130	0.122973925299507	0.409090909090909	9	1-009
130	130	0.121212121212121	0.424242424242424	9	1-009
130	130	0.119450317124736	0.431818181818182	9	1-009
130	130	0.116807610993658	0.439393939393939	9	1-009
130	130	0.110993657505285	0.454545454545455	9	1-009
130	130	0.108879492600423	0.46830704868852	9	1-009
130	130	0.108619152859639	0.46969696969697	9	1-009
130	130	0.100070472163495	0.484848484848485	9	1-009
130	130	0.09830866807611	0.487878787878788	9	1-009
130	130	0.091261451726568	0.5	9	1-009
130	130	0.087737843551797	0.51010101010101	9	1-009
140	140	0.108879492600423	0.49969999940594	10	1-010
140	140	0.108704496160994	0.5	10	1-010
140	140	0.104651162790698	0.515151515151515	10	1-010
140	140	0.104651162790698	0.53030303030303	10	1-010
140	140	0.105355884425652	0.545454545454545	10	1-010
140	140	0.10676532769556	0.560606060606061	10	1-010
140	140	0.108670189860381	0.575757575757576	10	1-010
140	140	0.108619152859639	0.590909090909091	10	1-010
140	140	0.108619152859639	0.606060606060606	10	1-010
140	140	0.108619152859639	0.621212121212121	10	1-010
140	140	0.108879492600423	0.622602042220571	10	1-010
140	140	0.112403100775194	0.636363636363636	10	1-010
140	140	0.116807610993658	0.651515151515151	10	1-010
140	140	0.119450317124736	0.659090909090909	10	1-010
140	140	0.122973925299507	0.666666666666667	10	1-010
140	140	0.130021141649049	0.676767676767677	10	1-010
140	140	0.135306553911205	0.681818181818182	10	1-010
140	140	0.140591966173362	0.685606060606061	10	1-010
140	140	0.150818497477115	0.696969696969697	10	1-010
140	140	0.151162790697674	0.697463183919166	10	1-010
140	140	0.161389322001428	0.712121212121212	10	1-010
140	140	0.161733615221987	0.712494365749669	10	1-010
140	140	0.172044100005516	0.727272727272727	10	1-010
140	140	0.1723044397463	0.727766214222196	10	1-010
140	140	0.182530971050053	0.742424242424242	10	1-010
140	140	0.182875264270613	0.743152611310631	10	1-010
140	140	0.189922480620155	0.757575757575758	10	1-010
140	140	0.193446088794926	0.762626262626263	10	1-010
140	140	0.198731501057082	0.772727272727273	10	1-010
140	140	0.204016913319239	0.78030303030303	10	1-010
140	140	0.211064129668781	0.787878787878788	10	1-010
140	140	0.214587737843552	0.791666666666667	10	1-010
140	140	0.222515856236786	0.803030303030303	10	1-010
140	140	0.225158562367865	0.805194805194805	10	1-010
140	140	0.235729386892178	0.814393939393939	10	1-010
140	140	0.239252995066949	0.818181818181818	10	1-010
140	140	0.24630021141649	0.823232323232323	10	1-010
140	140	0.256610696200019	0.833333333333333	10	1-010
140	140	0.256871035940803	0.833584161563181	10	1-010
140	140	0.267441860465116	0.836363636363636	10	1-010
140	140	0.278012684989429	0.840909090909091	10	1-010
140	140	0.288583509513742	0.845454545454545	10	1-010
140	140	0.299154334038055	0.845454545454545	10	1-010
140	140	0.309725158562368	0.845959595959596	10	1-010
140	140	0.319326270755204	0.848484848484849	10	1-010
140	140	0.320295983086681	0.848735676714697	10	1-010
140	140	0.330866807610994	0.852813852813853	10	1-010
140	140	0.341437632135307	0.852813852813853	10	1-010
140	140	0.352008456659619	0.851515151515152	10	1-010
140	140	0.362579281183932	0.851010101010101	10	1-010
140	140	0.373150105708245	0.848735676714697	10	1-010
140	140	0.373494398928805	0.848484848484849	10	1-010
140	140	0.383720930232558	0.833826820282802	10	1-010
140	140	0.384229094571899	0.833333333333333	10	1-010
140	140	0.394291754756871	0.827272727272727	10	1-010
140	140	0.404862579281184	0.818554971810275	10	1-010
140	140	0.405122919021968	0.818181818181818	10	1-010
140	140	0.415433403805497	0.808080808080808	10	1-010
140	140	0.422480620155039	0.803030303030303	10	1-010
140	140	0.42600422832981	0.8	10	1-010
140	140	0.436575052854123	0.788129616108636	10	1-010
140	140	0.436835392594907	0.787878787878788	10	1-010
140	140	0.447145877378436	0.77310042635573	10	1-010
140	140	0.44740621711922	0.772727272727273	10	1-010
140	140	0.453488372093023	0.757575757575758	10	1-010
140	140	0.45507399577167	0.742424242424242	10	1-010
140	140	0.45507399577167	0.727272727272727	10	1-010
140	140	0.457716701902748	0.713511133129662	10	1-010
140	140	0.458060995123308	0.712121212121212	10	1-010
140	140	0.461240310077519	0.696969696969697	10	1-010
140	140	0.465644820295983	0.681818181818182	10	1-010
140	140	0.468287526427061	0.676767676767677	10	1-010
140	140	0.478858350951374	0.667160153616136	10	1-010
140	140	0.479366515290715	0.666666666666667	10	1-010
140	140	0.489429175475687	0.656565656565657	10	1-010
140	140	0.492952783650458	0.651515151515151	10	1-010
140	140	0.5	0.637092005250025	10	1-010
140	140	0.50034429322056	0.636363636363636	10	1-010
140	140	0.507928118393235	0.621212121212121	10	1-010
140	140	0.510570824524313	0.616161616161616	10	1-010
140	140	0.521141649048626	0.616161616161616	10	1-010
140	140	0.531712473572939	0.613636363636364	10	1-010
140	140	0.542283298097252	0.616161616161616	10	1-010
140	140	0.551884410290088	0.621212121212121	10	1-010
140	140	0.552854122621565	0.62194049009851	10	1-010
140	140	0.563424947145877	0.626262626262626	10	1-010
140	140	0.57399577167019	0.628787878787879	10	1-010
140	140	0.583596883863027	0.636363636363636	10	1-010
140	140	0.584566596194503	0.636857123313105	10	1-010
140	140	0.595137420718816	0.641414141414141	10	1-010
140	140	0.605708245243129	0.637753557372086	10	1-010
140	140	0.615309357435965	0.651515151515151	10	1-010
140	140	0.616279069767442	0.65200863846462	10	1-010
140	140	0.626849894291755	0.65224352040154	10	1-010
140	140	0.636912554476727	0.666666666666667	10	1-010
140	140	0.637420718816068	0.667039820295124	10	1-010
140	140	0.647991543340381	0.667160153616136	10	1-010
140	140	0.658562367864693	0.667160153616136	10	1-010
140	140	0.669133192389006	0.667160153616136	10	1-010
140	140	0.670102904720483	0.666666666666667	10	1-010
140	140	0.679704016913319	0.652905072523601	10	1-010
140	140	0.680673729244796	0.651515151515151	10	1-010
140	140	0.68021218125266	0.636363636363636	10	1-010
140	140	0.680048310133879	0.621212121212121	10	1-010
140	140	0.68021218125266	0.606060606060606	10	1-010
140	140	0.679704016913319	0.605332237174217	10	1-010
140	140	0.669641356728347	0.590909090909091	10	1-010
140	140	0.669133192389006	0.590180722022702	10	1-010
140	140	0.658562367864693	0.589519169900641	10	1-010
140	140	0.648961255671857	0.575757575757576	10	1-010
140	140	0.648961255671857	0.560606060606061	10	1-010
140	140	0.648961255671857	0.545454545454545	10	1-010
140	140	0.658562367864693	0.53169295131148	10	1-010
140	140	0.659070532204034	0.53030303030303	10	1-010
140	140	0.659070532204034	0.515151515151515	10	1-010
140	140	0.669133192389006	0.500728368886389	10	1-010
140	140	0.670102904720483	0.5	10	1-010
140	140	0.679704016913319	0.492424242424242	10	1-010
140	140	0.684989429175476	0.484848484848485	10	1-010
140	140	0.690274841437632	0.47979797979798	10	1-010
140	140	0.700845665961945	0.477272727272727	10	1-010
140	140	0.711416490486258	0.470425338583359	10	1-010
140	140	0.712386202817734	0.46969696969697	10	1-010
140	140	0.721987315010571	0.464646464646465	10	1-010
140	140	0.732558139534884	0.45959595959596	10	1-010
140	140	0.734672304439746	0.454545454545455	10	1-010
140	140	0.740486257928118	0.439393939393939	10	1-010
140	140	0.743128964059197	0.431818181818182	10	1-010
140	140	0.746652572233968	0.424242424242424	10	1-010
140	140	0.75369978858351	0.409819277977298	10	1-010
140	140	0.754044081804069	0.409090909090909	10	1-010
140	140	0.760747004933051	0.393939393939394	10	1-010
140	140	0.764270613107822	0.386363636363636	10	1-010
140	140	0.767794221282593	0.378787878787879	10	1-010
140	140	0.774841437632135	0.364364732522753	10	1-010
140	140	0.775185730852695	0.363636363636364	10	1-010
140	140	0.777484143763214	0.348484848484849	10	1-010
140	140	0.778365045806906	0.333333333333333	10	1-010
140	140	0.778365045806906	0.318181818181818	10	1-010
140	140	0.776955602536998	0.303030303030303	10	1-010
140	140	0.776351555421323	0.287878787878788	10	1-010
140	140	0.775016434071564	0.272727272727273	10	1-010
140	140	0.774841437632135	0.271337351718823	10	1-010
140	140	0.765240325439299	0.257575757575758	10	1-010
140	140	0.764270613107822	0.257082270626289	10	1-010
140	140	0.75369978858351	0.247474747474748	10	1-010
140	140	0.744098676390673	0.242424242424242	10	1-010
140	140	0.743128964059197	0.241930755474774	10	1-010
140	140	0.732558139534884	0.238636363636364	10	1-010
140	140	0.721987315010571	0.237373737373737	10	1-010
140	140	0.711416490486258	0.232323232323232	10	1-010
140	140	0.700845665961945	0.232323232323232	10	1-010
140	140	0.691244553769109	0.227272727272727	10	1-010
140	140	0.690274841437632	0.226779240323258	10	1-010
140	140	0.679704016913319	0.226779240323258	10	1-010
140	140	0.669133192389006	0.22689957364427	10	1-010
140	140	0.66816348005753	0.227272727272727	10	1-010
140	140	0.658562367864693	0.234848484848485	10	1-010
140	140	0.647991543340381	0.234848484848485	10	1-010
140	140	0.637420718816068	0.241695873537854	10	1-010
140	140	0.636451006484591	0.242424242424242	10	1-010
140	140	0.626849894291755	0.247474747474748	10	1-010
140	140	0.616279069767442	0.252525252525252	10	1-010
140	140	0.605708245243129	0.256847388689369	10	1-010
140	140	0.595137420718816	0.257082270626289	10	1-010
140	140	0.59416770838734	0.257575757575758	10	1-010
140	140	0.584566596194503	0.262626262626263	10	1-010
140	140	0.57399577167019	0.262626262626263	10	1-010
140	140	0.563424947145877	0.262626262626263	10	1-010
140	140	0.552854122621565	0.262626262626263	10	1-010
140	140	0.542283298097252	0.262626262626263	10	1-010
140	140	0.531712473572939	0.262626262626263	10	1-010
140	140	0.521141649048626	0.262626262626263	10	1-010
140	140	0.510570824524313	0.265151515151515	10	1-010
140	140	0.5	0.267676767676768	10	1-010
140	140	0.489429175475687	0.267676767676768	10	1-010
140	140	0.478858350951374	0.268939393939394	10	1-010
140	140	0.468287526427061	0.268939393939394	10	1-010
140	140	0.457716701902748	0.272354119098816	10	1-010
140	140	0.447145877378436	0.268939393939394	10	1-010
140	140	0.436575052854123	0.261363636363636	10	1-010
140	140	0.433051444679352	0.257575757575758	10	1-010
140	140	0.42600422832981	0.25	10	1-010
140	140	0.415941568144838	0.242424242424242	10	1-010
140	140	0.415433403805497	0.242051088795785	10	1-010
140	140	0.404862579281184	0.238636363636364	10	1-010
140	140	0.394291754756871	0.232323232323232	10	1-010
140	140	0.389006342494715	0.227272727272727	10	1-010
140	140	0.383720930232558	0.222222222222222	10	1-010
140	140	0.376673713883016	0.212121212121212	10	1-010
140	140	0.373150105708245	0.204545454545455	10	1-010
140	140	0.367864693446089	0.196969696969697	10	1-010
140	140	0.362579281183932	0.191919191919192	10	1-010
140	140	0.35553206483439	0.181818181818182	10	1-010
140	140	0.352008456659619	0.176767676767677	10	1-010
140	140	0.341945796474648	0.166666666666667	10	1-010
140	140	0.341437632135307	0.165938297780278	10	1-010
140	140	0.331374971950335	0.151515151515152	10	1-010
140	140	0.330866807610994	0.151021664565683	10	1-010
140	140	0.320295983086681	0.141414141414141	10	1-010
140	140	0.310694870893844	0.136363636363636	10	1-010
140	140	0.309725158562368	0.135635267477247	10	1-010
140	140	0.299154334038055	0.135635267477247	10	1-010
140	140	0.298646169698714	0.136363636363636	10	1-010
140	140	0.288583509513742	0.150786782628763	10	1-010
140	140	0.288075345174401	0.151515151515152	10	1-010
140	140	0.2815362931642	0.166666666666667	10	1-010
140	140	0.278012684989429	0.174242424242424	10	1-010
140	140	0.272727272727273	0.181818181818182	10	1-010
140	140	0.267441860465116	0.195579775961247	10	1-010
140	140	0.267097567244557	0.196969696969697	10	1-010
140	140	0.256871035940803	0.211627725171743	10	1-010
140	140	0.256526742720244	0.212121212121212	10	1-010
140	140	0.248942917547569	0.227272727272727	10	1-010
140	140	0.24630021141649	0.231060606060606	10	1-010
140	140	0.238372093023256	0.242424242424242	10	1-010
140	140	0.235729386892178	0.244949494949495	10	1-010
140	140	0.225158562367865	0.251515151515152	10	1-010
140	140	0.214587737843552	0.253246753246753	10	1-010
140	140	0.204016913319239	0.255411255411255	10	1-010
140	140	0.201374207188161	0.257575757575758	10	1-010
140	140	0.193446088794926	0.265151515151515	10	1-010
140	140	0.18816067653277	0.272727272727273	10	1-010
140	140	0.182875264270613	0.28030303030303	10	1-010
140	140	0.1723044397463	0.287663282593574	10	1-010
140	140	0.172154087221732	0.287878787878788	10	1-010
140	140	0.164753850800362	0.303030303030303	10	1-010
140	140	0.161733615221987	0.309090909090909	10	1-010
140	140	0.158562367864693	0.318181818181818	10	1-010
140	140	0.154686398872445	0.333333333333333	10	1-010
140	140	0.151162790697674	0.34469696969697	10	1-010
140	140	0.149841437632135	0.348484848484849	10	1-010
140	140	0.146632437330112	0.363636363636364	10	1-010
140	140	0.143612201751737	0.378787878787879	10	1-010
140	140	0.140591966173362	0.393211025053005	10	1-010
140	140	0.140460173397537	0.393939393939394	10	1-010
140	140	0.139081848384174	0.409090909090909	10	1-010
