a,b,anew,c,d
0.165,-8,0.163663583249959,-7.22566804463707,2.36050302411936
0.17,-8,0.168932197686544,-7.11844389142967,2.38369651578496
0.175,-8,0.175113926518927,-7.21607134087994,2.4700406678271
0.18,-8,0.180480227108591,-7.14709322221093,2.28395045434975
0.185,-8,0.186246383480006,-7.20656322365319,2.3471762711906
0.19,-8,0.193365729926321,-7.03735571276843,2.52074730722432
0.195,-8,0.193368713916542,-7.06713821531533,2.53283291643635
0.2,-8,0.200140297688025,-6.9987857139761,2.58825732073535
0.205,-8,0.204842971730524,-7.0113393903213,2.62735694068811
0.21,-8,0.208977177163663,-6.95592289540076,2.70646710247423
0.215,-8,0.216189885438321,-6.80471471574201,2.63500489275481
0.22,-8,0.220504964741407,-6.86145168954723,2.75400404459231
0.225,-8,0.225511491033562,-6.93666615195381,2.90414104055855
0.23,-8,0.230267670683163,-6.86607866859771,2.87840195960886
0.235,-8,0.235712372941265,-6.95098034590021,3.03422809508809
0.24,-8,0.238616032587653,-6.89556299793857,2.84059056949754
0.245,-8,0.244957627526343,-6.66439762821123,2.79326697204842
0.25,-8,0.250358416620754,-6.83105166002014,2.86134793447594
0.255,-8,0.254591237294624,-6.63304288614268,3.23537291495857
0.26,-8,0.259393858839282,-6.74517196971757,3.10435632645579
0.265,-8,0.264655724008297,-6.70188492865207,3.02904686443584
0.27,-8,0.269653476536297,-6.56393591754366,3.23270379214935
0.275,-8,0.275551944808541,-6.5812840822202,3.03628512973445
0.28,-8,0.280374270405224,-6.80777752609569,3.12133514025238
0.285,-8,0.285820861091046,-6.5515807120246,3.29060401877099
0.29,-8,0.28984911127389,-6.41718997867055,3.1943292160128
0.295,-8,0.295014814904428,-6.41657646591081,3.45730728183226
0.3,-8,0.299488612237734,-6.48348798352827,3.31250816513593
0.305,-8,0.304949426298745,-6.36893332773922,3.36334107660314
0.31,-8,0.311514016884802,-6.46690519719928,3.3859552840048
0.315,-8,0.315590824538038,-6.43482242500102,3.53617984984674
0.32,-8,0.318020289311196,-6.68922386064488,3.44832293448699
0.325,-8,0.325943394177333,-6.48797573623571,3.46591506571639
0.33,-8,0.327988919874032,-6.37350510797006,3.7158464651984
0.335,-8,0.335347981752651,-6.45517631706753,3.49590862587445
0.34,-8,0.33990455209215,-6.39657149578986,3.62120479852327
0.345,-8,0.344327126068689,-6.28376958428055,3.84175179928147
0.35,-8,0.349609688764771,-6.28309394946645,3.68987228262443
0.355,-8,0.356516950736826,-6.12435058917948,3.94648127859881
0.36,-8,0.359613845231214,-6.24842083542355,3.87429999431102
0.365,-8,0.364944769315139,-6.19022830920805,3.84534846704391
0.37,-8,0.370587783624774,-6.18679280868299,3.65776025571478
0.375,-8,0.375168562305857,-6.17064081665122,4.09949842623843
0.38,-8,0.380643261278085,-6.13343600210045,3.84457781418096
0.385,-8,0.384976272302108,-6.14461840986849,3.94922912982029
0.39,-8,0.389101353958256,-5.96396692992261,4.11322483454508
0.395,-8,0.393952794627321,-5.84024513781919,4.06418996749844
0.4,-8,0.400066322504788,-6.00238504003045,4.2348542065688
0.405,-8,0.404202093760327,-6.07710243514365,4.29483395300281
0.41,-8,0.410578717405375,-6.2814824350638,4.34502322401508
0.415,-8,0.414304711275275,-5.94645889730584,4.24528850735985
0.42,-8,0.421600336581845,-5.97259137758768,4.36102503035962
0.425,-8,0.425697455375773,-5.69151794378055,4.2278455895453
0.43,-8,0.431022804879331,-5.84716653173048,4.25966653032519
0.435,-8,0.433557047574085,-5.75744103978557,4.51607138316649
0.44,-8,0.438152661326974,-5.8704684612851,4.67229878282322
0.445,-8,0.443581647210147,-5.6416669666464,4.42703828839572
0.45,-8,0.450985643253737,-5.7771269551321,4.46318252923905
0.455,-8,0.456829985264783,-5.74405829709496,4.50852709773207
0.46,-8,0.460397806275541,-5.78224441734208,4.78984337091854
0.465,-8,0.46535296211406,-5.65957456376388,4.60233804038468
0.47,-8,0.469103117925229,-5.7032685262048,4.64213958555314
0.475,-8,0.473667228170245,-5.64264462885108,4.85328466675102
0.48,-8,0.480877250914854,-5.63936688039933,4.87088961515369
0.485,-8,0.48622228228036,-5.64815659920959,5.03134584737904
0.49,-8,0.489908978405973,-5.63688309786799,4.89669905268473
0.495,-8,0.494762452979284,-5.62599823230554,4.91840216665059
0.5,-8,0.498304118361025,-5.71472522742818,4.94795784373424
0.505,-8,0.505476005814707,-5.62166030940329,4.987352153469
0.51,-8,0.510018479829766,-5.42789371665138,5.10822770192121
0.515,-8,0.515991736458175,-5.40553923167835,5.03682219217307
0.52,-8,0.519096603854748,-5.3302040983226,5.14538486678036
0.525,-8,0.523390327290048,-5.33372834737101,5.05588554514152
0.53,-8,0.529909056024108,-5.49542728272615,5.10457865226779
0.535,-8,0.536273140419891,-5.14260637814294,5.29896580745486
0.54,-8,0.5402059038937,-5.4855195812767,5.19611885231899
0.545,-8,0.545365397806615,-5.40011574588745,5.43443998386231
0.55,-8,0.55091034881385,-5.16750258579309,5.25301240279913
0.555,-8,0.553809417464013,-5.15820787062945,5.36926546504106
0.56,-8,0.560361127482968,-5.11526729521372,5.46328225997564
0.565,-8,0.566752150582036,-5.21263627434634,5.48281430265897
0.57,-8,0.57066681399949,-4.99963343150264,5.39739029897371
0.575,-8,0.57571582761179,-5.19338737504834,5.523318480885
0.58,-8,0.579451973145548,-5.20667206916053,5.76447434469474
0.585,-8,0.583737755816495,-5.33244178683995,5.69713662011962
0.59,-8,0.588223130194148,-5.16460728086752,5.70055785064294
0.595,-8,0.594138071203709,-5.11910023633641,5.76157472009739
0.6,-8,0.59964335585841,-5.22625102725049,5.85023341555898
0.605,-8,0.603785458539606,-5.0892370237708,5.79911917760412
0.61,-8,0.609988714763256,-4.80629503774227,5.7852696353722
0.615,-8,0.614419414342247,-4.87580081708966,5.81541075010753
0.62,-8,0.620493868626841,-4.7517503586801,6.16662845304591
0.625,-8,0.62448846037568,-4.83317054102189,5.84374287666015
0.63,-8,0.632135902365122,-4.89622795512633,6.18598331793206
0.635,-8,0.635832349620716,-4.86343228496707,6.16858198360599
0.64,-8,0.639430394184315,-5.00621632228554,6.09558303284731
0.645,-8,0.644057138116439,-4.89319883892406,6.08973978597198
0.65,-8,0.650070953024775,-4.80223797909253,6.21521389614417
0.655,-8,0.655281725347443,-4.67142449268857,6.04820626373893
0.66,-8,0.660396016426405,-4.78457110347925,6.12529018824669
0.665,-8,0.666020340456299,-4.8172022674448,6.14017987893299
0.67,-8,0.669760050451897,-4.81961039252355,6.23310819861437
0.675,-8,0.676157511706288,-4.7845815530585,6.3940553901738
0.68,-8,0.678605696114269,-4.69813833292474,6.28495209571185
0.685,-8,0.685843193649265,-4.72883015405714,6.4434813139592
0.69,-8,0.691215026457863,-4.59602044019805,6.30988896806838
0.695,-8,0.695497860587994,-4.60924981348808,6.50653777835605
0.7,-8,0.700807835523039,-4.58681139586499,6.54339622519859
0.705,-8,0.7061248251832,-4.57077454521104,6.6639676042661
0.71,-8,0.709208335911089,-4.70676297598323,6.68573099451779
0.715,-8,0.715343911405632,-4.46444216968663,6.61001328765091
0.72,-8,0.720522769453768,-4.50900211137452,6.82490244504337
0.725,-8,0.724209213305542,-4.36633224062391,6.71149263413034
0.73,-8,0.730138847169227,-4.48133355662773,6.94496221499691
0.735,-8,0.735427079563652,-4.46083900818042,6.85370169003417
0.74,-8,0.737509356790582,-4.44650648160728,6.83722041182624
0.745,-8,0.74461710441573,-4.32970761277826,6.89765374876443
0.75,-8,0.75119272804077,-4.31758190431467,6.91004579913852
0.755,-8,0.755172532274087,-4.55720326279955,7.09804920520552
0.76,-8,0.759132237340322,-4.18726538647195,6.95421234126797
0.765,-8,0.7646045747271,-4.14535409770311,7.05514355834419
0.77,-8,0.769107128005272,-4.20274591990419,7.20019290041574
0.775,-8,0.773414661321647,-4.07990103008753,7.26088639934515
0.78,-8,0.779810013084508,-4.20189109738751,7.07106156596645
0.785,-8,0.784742925824997,-4.03322025748849,7.20690482471409
0.79,-8,0.789657021330109,-4.28670002385443,7.25116300818015
0.795,-8,0.793575931332144,-4.08841803940574,7.20257693467454
0.8,-8,0.801386998234322,-3.91246426696098,7.36856940072923
0.805,-8,0.806120376258218,-4.10303966238136,7.30511628792305
0.81,-8,0.810870787957719,-3.9669587188728,7.34894858668053
0.815,-8,0.815109819552181,-3.85286340085138,7.4862419578729
0.82,-8,0.818578886033444,-3.79804015932282,7.6140566013415
0.825,-8,0.825717253411467,-3.70834816063385,7.5160173009555
0.83,-8,0.830350783738106,-3.97409881088857,7.58916004670037
0.835,-8,0.834486611153703,-3.83203063114654,7.76441996934544
0.84,-8,0.841932606446368,-3.7560830873029,7.69893506205919
0.845,-8,0.844597171462242,-3.77146252234593,7.58622137375203
0.85,-8,0.84878536660722,-3.96527739946562,7.71164789087655
0.855,-8,0.857980885582639,-3.80308821730473,7.86796149626589
0.86,-8,0.859809792300697,-3.69864173321929,7.77413812052807
0.865,-8,0.863308564486034,-3.65123390096754,7.89343385804997
0.87,-8,0.870649956919569,-3.9280140805902,7.91336927299232
0.875,-8,0.875320105705712,-3.536589311861,7.96698910304106
0.88,-8,0.878444235650619,-3.63003375732737,7.91524107253498
0.885,-8,0.88431952633105,-3.55537149903324,7.9198975166246
0.89,-8,0.889527731427585,-3.48537979129393,8.13964433681599
0.895,-8,0.895464492760261,-3.56833278493647,8.17011786021101
0.9,-8,0.900402518822868,-3.61602260318083,8.15755191472431
0.905,-8,0.9048587439477,-3.39857908064685,8.27346595290912
0.91,-8,0.912029424046225,-3.66104082564511,8.10467745948113
0.915,-8,0.914001890046393,-3.47118338828147,8.23616674768648
0.92,-8,0.921341180714406,-3.29518684318836,8.40047515938316
0.925,-8,0.925553154126876,-3.47022571105311,8.24461159751337
0.93,-8,0.929265027036058,-3.49162976506585,8.42381753894355
0.935,-8,0.934717119614819,-3.28380752666012,8.53900728996343
0.94,-8,0.940145658416217,-3.46350596244958,8.37864740064516
0.945,-8,0.944797786790931,-3.27168814326424,8.43355227978007
0.95,-8,0.951032614159859,-3.27349981266664,8.64903630990386
0.955,-8,0.955309684805807,-3.38737483310534,8.53408399893219
0.96,-8,0.959871865057753,-3.29088282478374,8.71525277727576
0.965,-8,0.964755179027755,-3.07413133227624,8.71455107565314
0.97,-8,0.970276585826147,-3.29880242582165,8.79426284493154
0.975,-8,0.975874533860101,-3.2074976366097,8.91957115235369
0.98,-8,0.979276799336417,-3.14689878900512,8.43624093968097
0.985,-8,0.984409556859452,-3.14849994587017,8.83882830354583
0.99,-8,0.990661045278905,-3.16820712585735,8.88273867005156
0.995,-8,0.993317044275764,-3.27935972227092,8.8351028479239
1,-8,0.999735408524163,-3.0149827302522,8.88417254499821
0,-7,-0.000505057442316789,-7.12760239070865,0.249608592264364
0.005,-7,0.00580945768282803,-6.88722003735685,0.147943187660987
0.01,-7,0.00944737374189817,-6.94827874119333,0.3015999988587
0.015,-7,0.0160023790633225,-6.99805503269645,0.409932379567026
0.02,-7,0.0211811013951637,-6.91652926063547,0.394128829079991
0.025,-7,0.0259281433178417,-6.94756404625703,0.437039118263101
0.03,-7,0.0291896064140001,-6.8104355069928,0.488372966988569
0.035,-7,0.0338521692312668,-6.88612580352612,0.471664593604487
0.04,-7,0.0379903542328428,-6.91291841170767,0.577133004116046
0.045,-7,0.0453151394087783,-6.84211901060218,0.563208314719186
0.05,-7,0.050963116524272,-6.85639959848298,0.676381782716003
0.055,-7,0.0536588754653328,-6.82102799036091,0.602007564472675
0.06,-7,0.0616218853265323,-6.62166004203772,0.504796700238229
0.065,-7,0.0650032887916204,-6.4262324213426,0.744796666771643
0.07,-7,0.0694504901742103,-6.67705880610497,0.819554931767827
0.075,-7,0.0750394335367246,-6.77258829377272,0.798348612452699
0.08,-7,0.078578626256959,-6.70956697496285,0.647356225508316
0.085,-7,0.0857849598944478,-6.63300945434933,0.881527487795434
0.09,-7,0.0901773260550133,-6.46488168644279,0.863664052018508
0.095,-7,0.0960373241267599,-6.69286606299069,0.82340450572373
0.1,-7,0.0993710286460926,-6.52691481688102,1.00891010952582
0.105,-7,0.105247546554322,-6.591078952385,1.11458638939122
0.11,-7,0.10883161266056,-6.44934361859201,1.10600427534423
0.115,-7,0.114795421009448,-6.36290440226127,0.802223425875895
0.12,-7,0.119324541750752,-6.45256024083863,0.964594292781569
0.125,-7,0.123836422679034,-6.41786017601323,1.04597212356507
0.13,-7,0.131597211532931,-6.3089913719183,1.24794760115529
0.135,-7,0.133227025151155,-6.40642071509304,1.08130210832667
0.14,-7,0.139496295115269,-6.3320721345282,1.29104372434259
0.145,-7,0.144376240423931,-6.32860896593127,1.24124905690296
0.15,-7,0.151591126281292,-6.28515640976277,1.25097456253346
0.155,-7,0.153453555580896,-6.2888448567155,1.2479147995232
0.16,-7,0.161493729921353,-6.37985074409828,1.29914060093262
0.165,-7,0.164933634435436,-6.12551917787972,1.30198881994594
0.17,-7,0.167575563759426,-6.26867250394408,1.40937633584988
0.175,-7,0.173946632272679,-6.11067307054237,1.47135731673607
0.18,-7,0.18039292810905,-6.11769487481243,1.39391125979908
0.185,-7,0.187201244008347,-6.15605080954937,1.54797352848381
0.19,-7,0.188668449696589,-6.04049125175425,1.56988488296512
0.195,-7,0.194981816899596,-5.98949503050035,1.42668949396547
0.2,-7,0.1999146481433,-6.05835971328474,1.58596802394936
0.205,-7,0.20407748739738,-5.99246081604793,1.51698331760642
0.21,-7,0.211302380530944,-6.0615647178626,1.68834795920762
0.215,-7,0.214886466465967,-6.14103726899144,1.81157439371216
0.22,-7,0.221261054524794,-5.89192272440543,1.78170560735325
0.225,-7,0.226031840358009,-5.76632050236477,1.73409554082493
0.23,-7,0.230992686717926,-5.86249461902942,1.78944719058315
0.235,-7,0.234890820058519,-5.91689306565631,1.99836833782298
0.24,-7,0.240362466889617,-5.59808223800427,1.682877452871
0.245,-7,0.244675215967094,-5.85112890518343,1.94430080290397
0.25,-7,0.251909597391588,-5.71199595511262,1.77341288799902
0.255,-7,0.253511472339279,-5.81635874714439,1.98977224859823
0.26,-7,0.258395954149854,-5.62927468451533,2.09470755134656
0.265,-7,0.264560587045354,-5.77620217555392,2.05861011826663
0.27,-7,0.270917812235031,-5.70702939755505,1.94947176494249
0.275,-7,0.274557155158411,-5.73655922020632,2.00464907325278
0.28,-7,0.279401256454861,-5.5626990215908,2.45013376384835
0.285,-7,0.284445565773473,-5.60487588916884,2.24014041331835
0.29,-7,0.289912517647935,-5.44946295061115,2.11179054031556
0.295,-7,0.295385640585331,-5.29490177341193,2.41999424295395
0.3,-7,0.300238957163258,-5.67926986924168,2.29958753905676
0.305,-7,0.307848199745532,-5.42775864459435,2.31757203670434
0.31,-7,0.309939697676525,-5.52770684552037,2.23637081978119
0.315,-7,0.316856214267601,-5.49179990527981,2.45711942480511
0.32,-7,0.320308642648139,-5.55680799108652,2.40934704229627
0.325,-7,0.324940518404849,-5.33093912143434,2.41686267602165
0.33,-7,0.329904259619885,-5.51012074460836,2.59741242661482
0.335,-7,0.334508265960791,-5.54989408635606,2.57308790257967
0.34,-7,0.341644439782208,-5.50456877665187,2.5488471508159
0.345,-7,0.347024806934474,-5.2468553821553,2.62017076604109
0.35,-7,0.350077907541308,-5.16347251419157,2.642138687798
0.355,-7,0.354708587150079,-5.29434123020393,2.78645376093251
0.36,-7,0.358566361658953,-5.27342030006314,2.60521215590584
0.365,-7,0.367335530812378,-5.28287474504758,2.69581718400742
0.37,-7,0.369858638517042,-5.12840146403419,2.7050450048439
0.375,-7,0.375212204248614,-5.04564537413401,2.79574200970973
0.38,-7,0.378451413341614,-5.11087430989465,2.73077238026415
0.385,-7,0.384732158866121,-5.10101742412196,2.85228318133135
0.39,-7,0.390304575956154,-5.10042973573859,2.89042049050277
0.395,-7,0.394875058862123,-5.04921605108536,2.8258832785708
0.4,-7,0.400141482753215,-5.00702062677639,3.02383658097238
0.405,-7,0.40362052027163,-4.94390161262602,3.02218712620631
0.41,-7,0.409438404783852,-4.98184043481117,2.984494951439
0.415,-7,0.415522572385397,-4.92030601525122,3.02533456524794
0.42,-7,0.421879450811009,-4.86578262635448,3.15377591730688
0.425,-7,0.42509166347253,-4.66635651018492,3.13445030231326
0.43,-7,0.429254840793905,-4.9963500450184,3.19363103369571
0.435,-7,0.433996968695497,-4.74986812730092,3.07858439537166
0.44,-7,0.439133047134059,-4.96395281804034,3.23227184588236
0.445,-7,0.443516557371773,-4.81947651176083,3.33651481715051
0.45,-7,0.449819504250212,-4.84317707035726,3.23472614243128
0.455,-7,0.453930548588918,-4.7649967534049,3.45190322407178
0.46,-7,0.460580528635155,-4.76545321220094,3.35247310445448
0.465,-7,0.465393433576283,-4.66551622508297,3.29236193395078
0.47,-7,0.470717246365142,-4.72302226566611,3.26362913573808
0.475,-7,0.474845334787757,-4.6110827544085,3.42729611392423
0.48,-7,0.481896471818344,-4.58064903088141,3.43170572431862
0.485,-7,0.484633497975914,-4.56968389886193,3.56489031847124
0.49,-7,0.490045678276368,-4.5432347616216,3.60146399057273
0.495,-7,0.495843565006298,-4.54498717588208,3.48129069896125
0.5,-7,0.498958880943547,-4.38060013638956,3.62046001635098
0.505,-7,0.507854634761938,-4.57555147520218,3.66234886067015
0.51,-7,0.511124361937044,-4.53616277181991,3.80864759463309
0.515,-7,0.515070482796212,-4.49664487136715,3.72047553663908
0.52,-7,0.520522950344246,-4.24465882291823,3.7505443260698
0.525,-7,0.52571597063107,-4.44620745485965,3.7192931033229
0.53,-7,0.527761555598759,-4.29754950161221,3.84551176126677
0.535,-7,0.533870261674283,-4.45322436348269,3.80170812568926
0.54,-7,0.540536253923684,-4.43682905678929,3.88829345149826
0.545,-7,0.54621599901163,-4.60587157366671,3.97890656725845
0.55,-7,0.550468295823784,-4.31251647312275,3.88428380557308
0.555,-7,0.554149643473958,-4.22093200423608,4.15886003110555
0.56,-7,0.560624402078024,-4.39871160538166,4.26671819227501
0.565,-7,0.564983860895507,-4.03669049520068,4.13196734830946
0.57,-7,0.569651713808227,-4.15553448662722,4.22855695247087
0.575,-7,0.573863376101531,-4.17280382708687,4.14817024497859
0.58,-7,0.579475361565217,-4.16898499988949,4.29458669091644
0.585,-7,0.584549172755045,-4.02850115743681,4.20668359615696
0.59,-7,0.590660137218205,-4.09565321347614,4.12742527644192
0.595,-7,0.594803515776084,-4.05916670942168,4.08432319088686
0.6,-7,0.599920164728301,-4.24272801309472,4.25141665013719
0.605,-7,0.605657898809219,-4.17457445756681,4.37411645932368
0.61,-7,0.611468768518655,-3.86497377653925,4.24586455290991
0.615,-7,0.615322799230115,-4.13246131462753,4.42254406761944
0.62,-7,0.621171278045798,-3.86586809201075,4.35912043863629
0.625,-7,0.625468771562144,-3.85490509680853,4.49718321750355
0.63,-7,0.629995670443489,-3.98510228957697,4.42393078455404
0.635,-7,0.635645126443829,-3.73724442844761,4.58338967208294
0.64,-7,0.639556337427812,-3.92523548940291,4.58866634278058
0.645,-7,0.644808239003313,-3.8159713617457,4.50889654141584
0.65,-7,0.649150817292346,-3.73056495299761,4.61025293878797
0.655,-7,0.65528836671282,-3.64292380784632,4.67483469500628
0.66,-7,0.661651633442845,-3.79621299715983,4.6605191770029
0.665,-7,0.663814486496572,-3.74260534234785,4.70942674603656
0.67,-7,0.670632049206475,-3.65710545147132,4.8721112544218
0.675,-7,0.67324057184271,-3.62889516835795,5.05357453745694
0.68,-7,0.67994153209528,-3.63512617502139,4.85078962138197
0.685,-7,0.685735824005738,-3.63439469666709,4.88728887686292
0.69,-7,0.688825649972735,-3.56183883412069,4.79283234453176
0.695,-7,0.695558683001796,-3.57646496004579,5.06292604425004
0.7,-7,0.700305703110292,-3.41765867601667,4.91069900861301
0.705,-7,0.705693941985261,-3.48375561155316,5.01868954574548
0.71,-7,0.708123635427994,-3.31130000716949,5.08901417839084
0.715,-7,0.715231473532785,-3.504626591328,4.99802969600139
0.72,-7,0.718932073890912,-3.52933618601833,4.98267822186618
0.725,-7,0.727594488251819,-3.31700849743586,5.16013189205624
0.73,-7,0.730091529538881,-3.48575665953852,5.18353914232682
0.735,-7,0.735161840624123,-3.50236490210956,5.17703444421336
0.74,-7,0.739123449890718,-3.39055234286729,5.26296845720156
0.745,-7,0.743819106041317,-3.29476984022661,5.3376837304286
0.75,-7,0.749819929976574,-3.16082868302526,5.20420371167099
0.755,-7,0.754387913765857,-3.11849313518765,5.39913367853364
0.76,-7,0.757837857476099,-3.35121290805618,5.46291390272332
0.765,-7,0.766154027104323,-3.23565542032766,5.49821624066364
0.77,-7,0.769044440858488,-3.01635170755036,5.63957190602212
0.775,-7,0.775539522233772,-3.152894400723,5.39220654654113
0.78,-7,0.77996133970044,-3.21002634338903,5.48033756066083
0.785,-7,0.785113133978148,-3.3169192892082,5.36041807557884
0.79,-7,0.790380376963068,-2.93672826743548,5.62374206962741
0.795,-7,0.793863581894489,-2.97675644606943,5.50075912728809
0.8,-7,0.799403357906573,-3.17218167686587,5.54801319027083
0.805,-7,0.804904624655293,-3.12476470164348,5.70835855166127
0.81,-7,0.808135821728547,-2.91512272230842,5.74103219491403
0.815,-7,0.813838548231585,-3.10833909380393,5.67183097548813
0.82,-7,0.821303856930274,-2.94324504018123,5.95055405562301
0.825,-7,0.825710571201167,-2.96888535935869,5.91361503207695
0.83,-7,0.830433557750526,-3.07860913503706,5.76408993270693
0.835,-7,0.835010583413916,-2.83290489050399,5.9223682476419
0.84,-7,0.840849635942283,-2.86934334981799,5.81375177223986
0.845,-7,0.84668450357604,-2.74588915729584,5.95281232701304
0.85,-7,0.849878830594633,-2.74692197561146,6.15785617821508
0.855,-7,0.855546505903837,-2.99823700836997,6.25436193939073
0.86,-7,0.861391112944567,-2.68500266162676,6.00278218163614
0.865,-7,0.865487524368403,-2.90215434348523,6.15408970180773
0.87,-7,0.867761290673728,-2.63105742272756,6.226209458922
0.875,-7,0.874592350332094,-2.62902326977867,6.17826604623211
0.88,-7,0.879521317881183,-2.52801369614115,6.22175092105947
0.885,-7,0.883974626289131,-2.68615609476736,6.34188566666982
0.89,-7,0.890288952071134,-2.60788198339644,6.52380579118157
0.895,-7,0.894349168359576,-2.5016745979952,6.23165003006282
0.9,-7,0.899490753859602,-2.47611974474904,6.26630465213022
0.905,-7,0.904916331990591,-2.71416963639298,6.28568228884908
0.91,-7,0.910900312599009,-2.57472648379129,6.24840268157537
0.915,-7,0.914564514419917,-2.60301855193312,6.45265060824264
0.92,-7,0.919247636841599,-2.3887042385089,6.55810075016108
0.925,-7,0.925745217932978,-2.41737019871184,6.55328481033183
0.93,-7,0.929284956507083,-2.40510587454155,6.6991391700712
0.935,-7,0.936546557371973,-2.43732656243536,6.61306863262759
0.94,-7,0.940131738951215,-2.40248659222883,6.59472063971649
0.945,-7,0.944763059119214,-2.21500299043779,6.73682114975798
0.95,-7,0.949024732467894,-2.27562962626721,6.65935298649482
0.955,-7,0.955100286256099,-2.28374331808205,6.70445620754978
0.96,-7,0.960936798557817,-2.38124074931313,6.64603478914944
0.965,-7,0.964345703508543,-2.18692570253318,6.78933553035585
0.97,-7,0.970375356783192,-2.17190583355203,6.74560582821523
0.975,-7,0.974567495379235,-2.20773439310992,6.74089850297299
0.98,-7,0.98072290223179,-2.17593712328637,6.91005803478694
0.985,-7,0.986073646172587,-2.12631122880317,6.98506181188207
0.99,-7,0.988948891829115,-2.27432603432301,6.84894371123789
0.995,-7,0.994372168766746,-1.91388976142094,7.02309202658791
1,-7,0.999851857273871,-1.91860257333151,6.91879386069405
0,-6,0.00173937235639149,-6.04834667843142,0.12064332475061
0.005,-6,0.00490998659109323,-5.94040894159629,0.540446416504422
0.01,-6,0.00897461330947825,-5.93306782287297,0.212433755117379
0.015,-6,0.0160744767410004,-6.01795992973296,0.508165309164001
0.02,-6,0.0204115299047142,-6.06076176947971,0.521506496842969
0.025,-6,0.0242471441709877,-5.83925072598313,0.346059552817324
0.03,-6,0.0293025633252639,-5.87653054370572,0.545528556554437
0.035,-6,0.0345646865472575,-5.68416332260775,0.635531054351539
0.04,-6,0.0401797732220318,-5.79428425521833,0.605900372874805
0.045,-6,0.0470170334747936,-5.78364164947533,0.677849704208923
0.05,-6,0.0535343571754374,-5.67197739801158,0.688942274709971
0.055,-6,0.0555296439586451,-5.91701477478589,0.51545654443639
0.06,-6,0.0602296568748311,-5.89403609129944,0.695274206370261
0.065,-6,0.0639201795688522,-5.71033409000693,0.761375311470354
0.07,-6,0.0717489994186138,-5.57095619233806,0.670906350217804
0.075,-6,0.0751648061451832,-5.67122204613505,0.585008648886521
0.08,-6,0.0794467479271599,-5.66943288852739,0.777226938775261
0.085,-6,0.0852984327441928,-5.63221006184585,0.743588849250769
0.09,-6,0.0908728222078359,-5.69491432410579,0.940224593066529
0.095,-6,0.0940309144853245,-5.41819890423625,0.91833507743672
0.1,-6,0.0987768828836133,-5.43948165391271,1.08774164724247
0.105,-6,0.104696384284273,-5.59302252740327,1.12926273746146
0.11,-6,0.110557928666541,-5.51035385589992,1.0203970917028
0.115,-6,0.114364575395562,-5.46628422285563,1.1109765961385
0.12,-6,0.120149331120433,-5.1747844281392,0.933956734471627
0.125,-6,0.124517662595463,-5.57517773221363,1.11511741531195
0.13,-6,0.131224820756569,-5.28790172175678,1.25815725270407
0.135,-6,0.134500663127887,-5.18496485387853,1.28180286938732
0.14,-6,0.139885253477569,-5.3953548192928,1.34316417619021
0.145,-6,0.145331031101003,-5.19130633408665,1.18654117174648
0.15,-6,0.151483333819442,-5.24047195531864,1.21566925706737
0.155,-6,0.154687156958366,-5.12570985837242,1.3416749063568
0.16,-6,0.158489695658944,-5.12365840686205,1.46312744562089
0.165,-6,0.164998074703783,-5.04458455186838,1.51293356002563
0.17,-6,0.170254643948775,-4.99834894061825,1.36841827011807
0.175,-6,0.173683083485716,-5.13699565512288,1.18436908183698
0.18,-6,0.182030093880944,-5.29337642832646,1.4842255478731
0.185,-6,0.183391283722316,-5.08018568356731,1.53199193232135
0.19,-6,0.190848861717425,-4.93653608218002,1.5385401805246
0.195,-6,0.19421605811904,-4.80534640241345,1.3809625435308
0.2,-6,0.19897506924206,-5.0184885323339,1.52808859276385
0.205,-6,0.205422060886468,-4.77599645532845,1.68428930118672
0.21,-6,0.209354195415223,-4.94652224264977,1.62886115663123
0.215,-6,0.215044798528307,-4.97746051827448,1.63240160047735
0.22,-6,0.220256252471073,-4.70406440815895,1.77955439854076
0.225,-6,0.224684479666335,-5.05371517432535,1.77344140777107
0.23,-6,0.230342288936305,-4.92193094493004,1.47720085171028
0.235,-6,0.235346065186039,-4.8354388789547,1.84067222277425
0.24,-6,0.240328086260213,-4.5995465781996,1.82822513585069
0.245,-6,0.244255601525818,-4.68842714109265,1.78941217499797
0.25,-6,0.251915470858835,-4.73156394131813,1.78827187072109
0.255,-6,0.25420157532449,-4.53866299330959,1.93661137519661
0.26,-6,0.261102501638196,-4.7543107757831,1.79951758530554
0.265,-6,0.265128616697316,-4.58169392249711,2.02823125017144
0.27,-6,0.267860837150565,-4.59144319798949,1.95471689363432
0.275,-6,0.274734649184483,-4.74813878389509,1.91375681940259
0.28,-6,0.280958691336076,-4.69507988779884,1.90036028450716
0.285,-6,0.28632974534912,-4.42298774624653,1.91190298707949
0.29,-6,0.292005518987167,-4.48405341293065,2.13621959913196
0.295,-6,0.295787432717691,-4.4577583073014,2.08732862911727
0.3,-6,0.299850369820199,-4.44077353577107,2.04855140227235
0.305,-6,0.305140953674058,-4.5388334745299,2.2330757283417
0.31,-6,0.310301111693818,-4.48796579840575,2.23801974830291
0.315,-6,0.313571099876685,-4.27501778294498,2.28297459444729
0.32,-6,0.320934308339171,-4.42074464390124,2.41488990124225
0.325,-6,0.32409369153539,-4.27116178795985,2.13766668237203
0.33,-6,0.328529449673544,-4.38332673341658,2.24918943678403
