colour,fill,size,x,y,PANEL,group
#7CAE00,#7CAE00,2.95,0.19054992932359,0.619340949101516,1,2
#7CAE00,#7CAE00,3.4,0.151279352005236,0.684635444411263,1,2
#7CAE00,#7CAE00,1.39,0.415672431080723,0.611536456018719,1,2
#7CAE00,#7CAE00,2.17,0.400633250802854,0.703173675537677,1,2
#7CAE00,#7CAE00,1.53,0.442887032861723,0.639963719797734,1,2
#7CAE00,#7CAE00,3.18,0.162257927592503,0.637420956058694,1,2
#7CAE00,#7CAE00,2.97,0.203896881042541,0.66477015362195,1,2
#7CAE00,#7CAE00,2.15,0.296449939342657,0.587844117871826,1,2
#7CAE00,#7CAE00,1.8,0.349491481496649,0.609650556273377,1,2
#7CAE00,#7CAE00,2.45,0.34837446416471,0.716006206112086,1,2
#7CAE00,#7CAE00,2.85,0.221225792066131,0.663254384599783,1,2
#7CAE00,#7CAE00,1.98,0.396867755043389,0.679010362957244,1,2
#7CAE00,#7CAE00,3.35,0.261783594365626,0.786778686063302,1,2
#7CAE00,#7CAE00,2.15,0.295496458133529,0.58874849523865,1,2
#7CAE00,#7CAE00,2.44,0.255737573798488,0.581260931675104,1,2
#7CAE00,#7CAE00,1.48,0.388365102453636,0.590298397014309,1,2
#7CAE00,#7CAE00,2.04,0.356518201188216,0.664023330443167,1,2
#7CAE00,#7CAE00,2.33,0.360101120365458,0.705800049598842,1,2
#7CAE00,#7CAE00,2.54,0.369110088932606,0.73596053506584,1,2
#7CAE00,#7CAE00,2.63,0.235875621534166,0.620135477104668,1,2
#7CAE00,#7CAE00,1.45,0.393949204646479,0.591262395387964,1,2
#7CAE00,#7CAE00,2.55,0.366330261611225,0.736254092533258,1,2
#7CAE00,#7CAE00,1.85,0.338249180920058,0.593088799204455,1,2
#7CAE00,#7CAE00,1.31,0.433659244761712,0.612572877341949,1,2
#7CAE00,#7CAE00,2.11,0.427966157384633,0.702398066342188,1,2
#7CAE00,#7CAE00,1.87,0.343354809189144,0.617130636523846,1,2
#7CAE00,#7CAE00,2.59,0.238071098481083,0.609703886077561,1,2
#7CAE00,#7CAE00,1.19,0.428369917251857,0.583458495356549,1,2
#7CAE00,#7CAE00,2.08,0.426133004485449,0.698565923557892,1,2
#7CAE00,#7CAE00,1.59,0.406560473237549,0.633981406571027,1,2
#7CAE00,#7CAE00,1.71,0.374206903069841,0.626527768440735,1,2
#7CAE00,#7CAE00,3.62,0.38801895358396,0.862835368659118,1,2
#7CAE00,#7CAE00,2.83,0.270750042851194,0.718282057318583,1,2
#7CAE00,#7CAE00,3.13,0.351910029278717,0.799047831882171,1,2
#7CAE00,#7CAE00,2.72,0.39943845517961,0.764638144531,1,2
#7CAE00,#7CAE00,1.49,0.388671087869962,0.59621959063484,1,2
#7CAE00,#7CAE00,2.44,0.265351271502231,0.629280043320619,1,2
#7CAE00,#7CAE00,2.82,0.428633445692071,0.779614389415318,1,2
#7CAE00,#7CAE00,2.81,0.264969091402018,0.709542682749495,1,2
#7CAE00,#7CAE00,1.91,0.416736443911294,0.677602889403665,1,2
#7CAE00,#7CAE00,4.47,0.374517563764798,0.954545454545454,1,2
#7CAE00,#7CAE00,2.41,0.427536169389862,0.734602085465445,1,2
#7CAE00,#7CAE00,2.47,0.378897166201944,0.731402673943377,1,2
#7CAE00,#7CAE00,1.65,0.364748414360462,0.583355317271021,1,2
#7CAE00,#7CAE00,2.41,0.389303089957948,0.726698318518741,1,2
#7CAE00,#7CAE00,2.6,0.372675994368302,0.74437393192754,1,2
#7CAE00,#7CAE00,3.73,0.0946376641196658,0.667866825762832,1,2
#7CAE00,#7CAE00,1.84,0.41861550285899,0.670174108654667,1,2
#7CAE00,#7CAE00,1.54,0.405152425587465,0.625952736346434,1,2
#7CAE00,#7CAE00,2.72,0.22322081676143,0.623464356589174,1,2
#7CAE00,#7CAE00,2.76,0.273228740159271,0.708968327029336,1,2
#7CAE00,#7CAE00,3.87,0.389298898690882,0.890641660318684,1,2
#7CAE00,#7CAE00,1.83,0.425164255234655,0.669869791370212,1,2
#7CAE00,#7CAE00,3.2,0.327627835489452,0.799450319639261,1,2
#7CAE00,#7CAE00,2.34,0.269459078202428,0.587085412348986,1,2
#7CAE00,#7CAE00,2.6,0.444966804200151,0.757492037583459,1,2
#7CAE00,#7CAE00,2.68,0.368494471127111,0.751718434850266,1,2
#7CAE00,#7CAE00,4.18,0.0454545454545455,0.703063648212398,1,2
#7CAE00,#7CAE00,2.62,0.445839137386747,0.759473633794297,1,2
#7CAE00,#7CAE00,2.65,0.247742370216353,0.657111221821109,1,2
#7CAE00,#7CAE00,1.21,0.454638661268699,0.606484915327712,1,2
#7CAE00,#7CAE00,1.28,0.439779135720496,0.610723293274379,1,2
#7CAE00,#7CAE00,2.56,0.322174281883061,0.715346412174105,1,2
#7CAE00,#7CAE00,2.65,0.229827266706664,0.607211814814728,1,2
#7CAE00,#7CAE00,2.7,0.255065868773939,0.678333798850534,1,2
#7CAE00,#7CAE00,1.98,0.340328874400504,0.638314687765456,1,2
#7CAE00,#7CAE00,3.29,0.193105258072661,0.720151403665539,1,2
#7CAE00,#7CAE00,2.42,0.290926245485958,0.66703367534476,1,2
#7CAE00,#7CAE00,1.93,0.33487018210625,0.618412554617752,1,2
#7CAE00,#7CAE00,3.5,0.446595900624198,0.854937996936094,1,2
#7CAE00,#7CAE00,2.42,0.263776583459586,0.617763738392477,1,2
#7CAE00,#7CAE00,2.27,0.337285704548886,0.684160359914872,1,2
#7CAE00,#7CAE00,2.35,0.274465584002265,0.617651439742292,1,2
#7CAE00,#7CAE00,1.81,0.422538463253754,0.667814103202217,1,2
#7CAE00,#7CAE00,3.09,0.26168252060463,0.749898913297034,1,2
#7CAE00,#7CAE00,2.21,0.324239921821047,0.663568652776616,1,2
#7CAE00,#7CAE00,2.4,0.263107101631693,0.600116828084005,1,2
#7CAE00,#7CAE00,2.23,0.377033867721037,0.701308457389974,1,2
#7CAE00,#7CAE00,2.37,0.363284731262916,0.712718761889632,1,2
#7CAE00,#7CAE00,2.05,0.455034103018434,0.698232682243759,1,2
#7CAE00,#7CAE00,2.69,0.22175877572632,0.589486741051413,1,2
#7CAE00,#7CAE00,1.87,0.348219833013991,0.626533295412433,1,2
#7CAE00,#7CAE00,3.33,0.346031036175092,0.821200959230935,1,2
#7CAE00,#7CAE00,3.57,0.402458846613648,0.859161363322595,1,2
#7CAE00,#7CAE00,2.44,0.380460349119276,0.727516318837872,1,2
#7CAE00,#7CAE00,3.05,0.171932111601538,0.593431145686258,1,2
#7CAE00,#7CAE00,2.99,0.188401265564267,0.635212680729329,1,2
#7CAE00,#7CAE00,2.4,0.270324144609089,0.62822748824406,1,2
#7CAE00,#7CAE00,3.59,0.402703890332277,0.862007876645078,1,2
#7CAE00,#7CAE00,5.05,0.112907108320732,0.929930165206281,1,2
#7CAE00,#7CAE00,3.04,0.173851981198803,0.59275535586531,1,2
#7CAE00,#7CAE00,1.82,0.387423031264819,0.654012479150167,1,2
#7CAE00,#7CAE00,1.13,0.446245516598839,0.59585994043526,1,2
#7CAE00,#7CAE00,2.55,0.313648857046123,0.708628774464799,1,2
#7CAE00,#7CAE00,1.49,0.406417741180411,0.619542762697222,1,2
#00BFC4,#00BFC4,1.52,0.383894057696659,0.571572818370267,1,3
#00BFC4,#00BFC4,1.97,0.4270750040301,0.474805496412212,1,3
#00BFC4,#00BFC4,1.86,0.340433531493844,0.554769887868029,1,3
#00BFC4,#00BFC4,4.03,0.0808293501804961,0.43315432142321,1,3
#00BFC4,#00BFC4,4.06,0.137479465713481,0.360086829799239,1,3
#00BFC4,#00BFC4,2.1,0.40186042558563,0.465821759642545,1,3
#00BFC4,#00BFC4,3.35,0.38505273469468,0.328868591735741,1,3
#00BFC4,#00BFC4,2.65,0.447860206180966,0.398875703657658,1,3
#00BFC4,#00BFC4,1.55,0.457008633295745,0.517989340779622,1,3
#00BFC4,#00BFC4,1.86,0.336484782342009,0.568881319448259,1,3
#00BFC4,#00BFC4,1.82,0.404318992778416,0.49865370927912,1,3
#00BFC4,#00BFC4,2.42,0.273088336692389,0.522750993160052,1,3
#00BFC4,#00BFC4,3.78,0.0741721477188926,0.545520064274647,1,3
#00BFC4,#00BFC4,3.08,0.343883190199205,0.370615372364468,1,3
#00BFC4,#00BFC4,1.58,0.377544933226668,0.56237600315756,1,3
#00BFC4,#00BFC4,1.54,0.387808929613617,0.55229531319793,1,3
#00BFC4,#00BFC4,3.13,0.176232636943694,0.505539343998463,1,3
#00BFC4,#00BFC4,1.73,0.354236172177367,0.569624700665433,1,3
#00BFC4,#00BFC4,2.23,0.379037459906639,0.458828645041449,1,3
#00BFC4,#00BFC4,2.66,0.453637747980567,0.397181576648316,1,3
#00BFC4,#00BFC4,3.06,0.179477786748326,0.525836152036511,1,3
#00BFC4,#00BFC4,2.44,0.261761236801247,0.543462864186101,1,3
#00BFC4,#00BFC4,3.84,0.0638405004958485,0.567478125575298,1,3
#00BFC4,#00BFC4,1.41,0.397885686706573,0.573116993979483,1,3
#00BFC4,#00BFC4,2.22,0.286977806982557,0.569163608723123,1,3
#00BFC4,#00BFC4,1.33,0.449443076854248,0.541966280148114,1,3
#00BFC4,#00BFC4,1.79,0.351310123171538,0.552824947521964,1,3
#00BFC4,#00BFC4,1.58,0.420476461200684,0.521405069901896,1,3
#00BFC4,#00BFC4,1.84,0.340225398633992,0.565884137761592,1,3
#00BFC4,#00BFC4,2.37,0.26507121211426,0.578336782897933,1,3
#00BFC4,#00BFC4,3.18,0.155273195584684,0.555976205918042,1,3
#00BFC4,#00BFC4,1.31,0.422408408889139,0.556153969711952,1,3
#00BFC4,#00BFC4,2.41,0.291348061289429,0.495452168638637,1,3
#00BFC4,#00BFC4,4.08,0.165983959199261,0.334724791232678,1,3
#00BFC4,#00BFC4,3.36,0.418117838345437,0.323370953352753,1,3
#00BFC4,#00BFC4,1.6,0.419004941132253,0.519171000938977,1,3
#00BFC4,#00BFC4,2.21,0.288265706764391,0.572934113628659,1,3
#00BFC4,#00BFC4,3.06,0.224816170881624,0.447580133507193,1,3
#00BFC4,#00BFC4,3.14,0.254376916953167,0.40872157458892,1,3
#00BFC4,#00BFC4,1.48,0.38859375147363,0.573481624907858,1,3
#00BFC4,#00BFC4,2.44,0.278296889127485,0.506682833470239,1,3
#00BFC4,#00BFC4,1.52,0.388818806654486,0.557268474421392,1,3
#00BFC4,#00BFC4,2.58,0.389520001162018,0.414680391432575,1,3
#00BFC4,#00BFC4,1.73,0.418112412833096,0.50443821640353,1,3
#00BFC4,#00BFC4,1.77,0.36938181906228,0.529922171830083,1,3
#00BFC4,#00BFC4,2.9,0.360361564031285,0.386016440851711,1,3
#00BFC4,#00BFC4,2.16,0.453252983819446,0.451352018180496,1,3
#00BFC4,#00BFC4,2.63,0.3562484561921,0.419155316713392,1,3
#00BFC4,#00BFC4,3.37,0.436804032298785,0.320423666681654,1,3
#00BFC4,#00BFC4,1.68,0.360990655648467,0.579178660701589,1,3
#00BFC4,#00BFC4,2.74,0.354867313540913,0.406165052038042,1,3
#00BFC4,#00BFC4,3.13,0.29639989208872,0.384251846863815,1,3
#00BFC4,#00BFC4,1.45,0.392491152024251,0.573236624947684,1,3
#00BFC4,#00BFC4,1.99,0.320209525984189,0.563205855006715,1,3
#00BFC4,#00BFC4,1.24,0.445110214591008,0.552870699181874,1,3
#00BFC4,#00BFC4,2.23,0.307796265335177,0.512730724164278,1,3
#00BFC4,#00BFC4,3.56,0.415308507268463,0.301250598828115,1,3
#00BFC4,#00BFC4,3.92,0.105720283697507,0.422705151979598,1,3
#00BFC4,#00BFC4,3.2,0.344273088917852,0.356490532203076,1,3
#00BFC4,#00BFC4,1.47,0.393321877345356,0.561766979150188,1,3
#00BFC4,#00BFC4,2.3,0.374364277094876,0.451999713635706,1,3
#00BFC4,#00BFC4,1.37,0.419927389500988,0.548741654418356,1,3
#00BFC4,#00BFC4,1.72,0.432664382643361,0.501416691730763,1,3
#00BFC4,#00BFC4,1.81,0.355709888598124,0.53732283394331,1,3
#00BFC4,#00BFC4,1.61,0.379633671197591,0.548859329145614,1,3
#00BFC4,#00BFC4,1.18,0.443851883205191,0.560672641065062,1,3
#00BFC4,#00BFC4,3.02,0.216755028344537,0.465855533989347,1,3
#00BFC4,#00BFC4,2.3,0.277054680746504,0.560053303917001,1,3
#00BFC4,#00BFC4,2.46,0.304415192932947,0.4737245055182,1,3
#00BFC4,#00BFC4,2.57,0.373158490649086,0.420980559038821,1,3
#00BFC4,#00BFC4,2.48,0.409993366284389,0.421380162213647,1,3
#00BFC4,#00BFC4,1.45,0.392608810474648,0.578720647852559,1,3
#00BFC4,#00BFC4,1.52,0.385850453457083,0.56208223590075,1,3
#00BFC4,#00BFC4,2.7,0.226655545114308,0.536232048038131,1,3
#00BFC4,#00BFC4,2.11,0.319211298343099,0.52429649057978,1,3
#00BFC4,#00BFC4,2.38,0.372266220118439,0.443737290415116,1,3
#00BFC4,#00BFC4,1.34,0.41252228550056,0.562421252955028,1,3
#00BFC4,#00BFC4,3.73,0.249639520218455,0.330015456546506,1,3
#00BFC4,#00BFC4,2.68,0.230825880385043,0.533373237306726,1,3
#00BFC4,#00BFC4,3.31,0.139235650797279,0.549172405737294,1,3
#00BFC4,#00BFC4,4.15,0.363358863925981,0.243613044868994,1,3
#00BFC4,#00BFC4,2.69,0.384662285210396,0.40356505328696,1,3
#00BFC4,#00BFC4,2.71,0.295796866918042,0.442417867200168,1,3
#00BFC4,#00BFC4,2.94,0.235324262352243,0.458132329923197,1,3
#00BFC4,#00BFC4,2.91,0.273638341757881,0.42863373014724,1,3
#00BFC4,#00BFC4,1.41,0.407872794351739,0.55303892729611,1,3
#00BFC4,#00BFC4,1.19,0.43579429591645,0.564871509302118,1,3
#00BFC4,#00BFC4,1.07,0.453388028675832,0.569733991716079,1,3
#00BFC4,#00BFC4,3.47,0.19722394409745,0.404359534766385,1,3
#00BFC4,#00BFC4,3.12,0.191891039208457,0.478037299743654,1,3
#00BFC4,#00BFC4,3.36,0.432963753431712,0.321722560015021,1,3
#00BFC4,#00BFC4,1.94,0.341025660468613,0.530747704467039,1,3
#00BFC4,#00BFC4,1.45,0.391501243520997,0.57805177967223,1,3
#00BFC4,#00BFC4,1.52,0.385705226820854,0.561416654653736,1,3
#00BFC4,#00BFC4,2.15,0.296371162785553,0.571240020292466,1,3
#00BFC4,#00BFC4,2.61,0.232771789958141,0.571826357321987,1,3
#00BFC4,#00BFC4,3.26,0.200516398943325,0.438509911026399,1,3
#00BFC4,#00BFC4,2.52,0.250954363749165,0.539801709681196,1,3
#00BFC4,#00BFC4,2.79,0.294337612221998,0.43097758753614,1,3
#00BFC4,#00BFC4,1.78,0.373240620417609,0.523859085650733,1,3
#00BFC4,#00BFC4,2.19,0.352662104205075,0.477014973053865,1,3
#00BFC4,#00BFC4,2.16,0.311252459793685,0.524428966467402,1,3
#00BFC4,#00BFC4,2.01,0.336839653964187,0.519777007205979,1,3
#00BFC4,#00BFC4,1.91,0.434323381183559,0.480029562302429,1,3
#00BFC4,#00BFC4,3.04,0.205693793769979,0.475917928597925,1,3
#00BFC4,#00BFC4,1.86,0.385615429959654,0.503383537181496,1,3
#00BFC4,#00BFC4,1.86,0.349080888537459,0.537719225482841,1,3
#00BFC4,#00BFC4,1.97,0.385587255022566,0.488557782375226,1,3
#00BFC4,#00BFC4,2.92,0.413252092439529,0.37158533096066,1,3
#00BFC4,#00BFC4,2.8,0.286350149815584,0.435610139356525,1,3
#00BFC4,#00BFC4,1.51,0.392601254775727,0.552600395261688,1,3
#00BFC4,#00BFC4,2.23,0.43062031229583,0.445994477789349,1,3
#00BFC4,#00BFC4,2.07,0.444638882303643,0.462096045921836,1,3
#00BFC4,#00BFC4,2.08,0.328051544255928,0.517592964502136,1,3
#00BFC4,#00BFC4,2.64,0.229647070308058,0.567265612001058,1,3
#00BFC4,#00BFC4,1.45,0.39896796944754,0.557325922402203,1,3
#00BFC4,#00BFC4,2.26,0.320464848090696,0.492847946838325,1,3
#00BFC4,#00BFC4,3.46,0.174650870924695,0.429227139273589,1,3
#00BFC4,#00BFC4,1.96,0.388506812507818,0.487986018480892,1,3
#00BFC4,#00BFC4,3.61,0.313566566367932,0.317791872010545,1,3
#00BFC4,#00BFC4,3.76,0.435743149236811,0.27887070763085,1,3
#00BFC4,#00BFC4,2.86,0.426740771259647,0.377280134739151,1,3
#00BFC4,#00BFC4,3.25,0.149178011251082,0.537698672437952,1,3
#00BFC4,#00BFC4,1.43,0.409341887251385,0.5494359095023,1,3
#00BFC4,#00BFC4,3.05,0.268362891494607,0.411560096175817,1,3
#00BFC4,#00BFC4,1.99,0.321441809148513,0.557088543112262,1,3
#00BFC4,#00BFC4,1.54,0.403645955179759,0.535966221927696,1,3
#00BFC4,#00BFC4,1.14,0.456951378897887,0.561594059300127,1,3
#00BFC4,#00BFC4,2.06,0.309748892370757,0.562008473732363,1,3
#00BFC4,#00BFC4,1.88,0.417862285650708,0.486768518500735,1,3
#00BFC4,#00BFC4,1.58,0.440641122546018,0.515693688457235,1,3
#00BFC4,#00BFC4,2.56,0.32420260940945,0.444435561057008,1,3
#00BFC4,#00BFC4,3.12,0.172014466689226,0.52029266793114,1,3
#00BFC4,#00BFC4,2.42,0.277837889653691,0.51347857039194,1,3
#00BFC4,#00BFC4,2.51,0.273345257473916,0.497904592316752,1,3
#00BFC4,#00BFC4,3.36,0.131242591813599,0.554598719238724,1,3
#00BFC4,#00BFC4,2.3,0.353839252976463,0.46141157696702,1,3
#00BFC4,#00BFC4,1.36,0.428232065111255,0.545188069401659,1,3
#00BFC4,#00BFC4,3.35,0.422092113549273,0.323933563730682,1,3
#00BFC4,#00BFC4,1.82,0.341471870526364,0.572132533840066,1,3
#00BFC4,#00BFC4,2.24,0.292331171795355,0.537012999070243,1,3
#00BFC4,#00BFC4,2.14,0.449858169892315,0.453903879858278,1,3
#00BFC4,#00BFC4,2.71,0.270082776062089,0.463038319824632,1,3
#00BFC4,#00BFC4,2.16,0.34018454923909,0.491511846034328,1,3
#00BFC4,#00BFC4,3.24,0.149860052067769,0.542808322819241,1,3
#00BFC4,#00BFC4,1.93,0.325847942439621,0.577006833835915,1,3
#00BFC4,#00BFC4,1.51,0.386779282994127,0.564328804466875,1,3
#00BFC4,#00BFC4,2.36,0.352901627356463,0.454968898567846,1,3
#00BFC4,#00BFC4,3.22,0.443698372809734,0.337107191823295,1,3
#00BFC4,#00BFC4,2.07,0.310483232695556,0.555584150153149,1,3
#00BFC4,#00BFC4,3.42,0.401449954562854,0.318829169860303,1,3
#00BFC4,#00BFC4,2.63,0.454263999170912,0.400388283598304,1,3
#00BFC4,#00BFC4,2.2,0.430392214961056,0.448698650207842,1,3
#00BFC4,#00BFC4,1.88,0.343693349029187,0.541406314450548,1,3
#00BFC4,#00BFC4,2.42,0.3289309861472,0.460663053639054,1,3
#00BFC4,#00BFC4,2.36,0.289401697321471,0.508728054709601,1,3
#00BFC4,#00BFC4,2.54,0.425467126383171,0.412522310323183,1,3
#00BFC4,#00BFC4,1.72,0.354814670480609,0.572352963911837,1,3
#00BFC4,#00BFC4,3.26,0.267604604019424,0.382543566432685,1,3
#00BFC4,#00BFC4,2.09,0.38799657997131,0.472813373225413,1,3
#00BFC4,#00BFC4,2.89,0.303606727870863,0.411662314538926,1,3
#00BFC4,#00BFC4,2.51,0.317819507514936,0.455694164460036,1,3
#00BFC4,#00BFC4,2.15,0.404669933561925,0.45918407804334,1,3
#00BFC4,#00BFC4,1.98,0.44802713801081,0.470764786954078,1,3
#00BFC4,#00BFC4,3.1,0.403430320057473,0.354053288862161,1,3
#00BFC4,#00BFC4,3.11,0.18442956745907,0.496501886261381,1,3
#00BFC4,#00BFC4,2.21,0.453448957054422,0.446146558893148,1,3
#00BFC4,#00BFC4,1.4,0.413827556410933,0.550172618689084,1,3
#00BFC4,#00BFC4,2.39,0.291621914935386,0.500240995881118,1,3
#00BFC4,#00BFC4,1.13,0.44930148442683,0.564219503984123,1,3
#00BFC4,#00BFC4,1.67,0.44988821559292,0.504718969212235,1,3
#00BFC4,#00BFC4,1.83,0.351768319355476,0.538900355024282,1,3
#00BFC4,#00BFC4,1.15,0.443911937994273,0.564337978628711,1,3
#00BFC4,#00BFC4,2.8,0.255316575107032,0.462115437011229,1,3
#00BFC4,#00BFC4,2.39,0.266403317372419,0.552080926440305,1,3
#00BFC4,#00BFC4,2.63,0.281379586862431,0.467159514412722,1,3
#00BFC4,#00BFC4,3.42,0.202504571296172,0.4069349493947,1,3
#00BFC4,#00BFC4,3.57,0.265029559682169,0.342633471860272,1,3
#00BFC4,#00BFC4,3.06,0.250715971653302,0.422825406257691,1,3
#00BFC4,#00BFC4,2.25,0.375119291152972,0.458620598443694,1,3
#00BFC4,#00BFC4,1.97,0.419687290659999,0.476647230430669,1,3
#00BFC4,#00BFC4,1.92,0.347417054411962,0.526780214155302,1,3
#00BFC4,#00BFC4,1.6,0.385686133814125,0.543583211093413,1,3
#00BFC4,#00BFC4,3.47,0.186279710501547,0.413869332067879,1,3
#00BFC4,#00BFC4,1.9,0.385951685346707,0.497384491916855,1,3
#00BFC4,#00BFC4,1.57,0.402674862696641,0.531980016743674,1,3
#00BFC4,#00BFC4,2.4,0.266818727099807,0.545122755701098,1,3
#00BFC4,#00BFC4,1.41,0.414218745658951,0.547516688235413,1,3
#00BFC4,#00BFC4,2.61,0.402028866246676,0.408578546168948,1,3
#00BFC4,#00BFC4,1.87,0.382736826390875,0.503557000798869,1,3
#00BFC4,#00BFC4,1.48,0.426616497149315,0.530796020090376,1,3
#00BFC4,#00BFC4,2.05,0.415142613878412,0.467845482315325,1,3
#00BFC4,#00BFC4,1.9,0.442167775506284,0.479948935337001,1,3
#00BFC4,#00BFC4,2.13,0.354558914892247,0.485067938297505,1,3
#00BFC4,#00BFC4,1.86,0.388150779879268,0.500774329440963,1,3
#00BFC4,#00BFC4,2.11,0.315144541734073,0.530412084595081,1,3
#00BFC4,#00BFC4,1.78,0.387207201227256,0.512727905756064,1,3
#00BFC4,#00BFC4,2.01,0.360783442073408,0.497532667247477,1,3
#00BFC4,#00BFC4,2.18,0.386577470965292,0.46213545443771,1,3
#00BFC4,#00BFC4,2.51,0.246183725672196,0.57357296020904,1,3
#00BFC4,#00BFC4,1.25,0.420123567642006,0.575932705079984,1,3
#00BFC4,#00BFC4,2.97,0.452302429872482,0.363573321190041,1,3
#00BFC4,#00BFC4,1.86,0.404266165107353,0.4939520382916,1,3
#00BFC4,#00BFC4,1.92,0.449622192156328,0.477317230746311,1,3
#00BFC4,#00BFC4,2.03,0.37645426607126,0.485340133955208,1,3
#00BFC4,#00BFC4,2.5,0.257097272427238,0.529952964091014,1,3
#00BFC4,#00BFC4,3.2,0.304377335350617,0.371702762307981,1,3
#00BFC4,#00BFC4,2.26,0.37472612434413,0.456770416295971,1,3
#00BFC4,#00BFC4,3.13,0.263972735639709,0.40373980513261,1,3
#00BFC4,#00BFC4,2.12,0.31864689687497,0.522408878068632,1,3
#00BFC4,#00BFC4,3.06,0.200185113670995,0.481094392316151,1,3
#00BFC4,#00BFC4,3.01,0.18050164653621,0.549190695607341,1,3
#00BFC4,#00BFC4,1.2,0.45546704083339,0.55564085693612,1,3
#00BFC4,#00BFC4,2.52,0.378338772786902,0.424848893343865,1,3
#00BFC4,#00BFC4,1.7,0.458118584731099,0.500885499822152,1,3
#00BFC4,#00BFC4,3.66,0.0989761074199111,0.510748472585804,1,3
#00BFC4,#00BFC4,1.59,0.374764385153939,0.565778578520493,1,3
#00BFC4,#00BFC4,1.87,0.408700171623287,0.491250564692167,1,3
#00BFC4,#00BFC4,2.17,0.331641497426753,0.496656785230836,1,3
#00BFC4,#00BFC4,1.54,0.381136739421727,0.569501981128088,1,3
#00BFC4,#00BFC4,3.37,0.192194962639526,0.426772851442218,1,3
#00BFC4,#00BFC4,2.22,0.353614837889895,0.472469381532025,1,3
#00BFC4,#00BFC4,1.81,0.363882609637998,0.52862862915324,1,3
#00BFC4,#00BFC4,1.63,0.368230590140235,0.572274680706035,1,3
#00BFC4,#00BFC4,1.98,0.327983872405632,0.540889674187572,1,3
#00BFC4,#00BFC4,1.9,0.331428738123234,0.567538196587127,1,3
#00BFC4,#00BFC4,3.97,0.318443013990625,0.274830887477945,1,3
#00BFC4,#00BFC4,2.71,0.379513082284395,0.402486407447159,1,3
#00BFC4,#00BFC4,2.08,0.306782313040745,0.563040485726505,1,3
#00BFC4,#00BFC4,2.4,0.261996264109697,0.566995618172823,1,3
#00BFC4,#00BFC4,2.61,0.327537734790208,0.434932472711039,1,3
#00BFC4,#00BFC4,2.98,0.223501033673615,0.466046453220301,1,3
#00BFC4,#00BFC4,2.69,0.265607224003745,0.472544057250124,1,3
#00BFC4,#00BFC4,2.56,0.272177823435186,0.489824047229166,1,3
#00BFC4,#00BFC4,3.47,0.288572297012103,0.345215649722741,1,3
#00BFC4,#00BFC4,2.12,0.352934813792414,0.487785436636285,1,3
#00BFC4,#00BFC4,2.93,0.356819334364471,0.383506303626205,1,3
#00BFC4,#00BFC4,2.66,0.276517882992486,0.466895795193612,1,3
#00BFC4,#00BFC4,1.98,0.330868706835373,0.536367203155482,1,3
#00BFC4,#00BFC4,2.81,0.376308423594531,0.392001444844383,1,3
#00BFC4,#00BFC4,3.14,0.427034728433081,0.346353805289207,1,3
#00BFC4,#00BFC4,1.52,0.382607214396497,0.57208135633367,1,3
#00BFC4,#00BFC4,2.69,0.23203980882781,0.524168388354642,1,3
#00BFC4,#00BFC4,1.86,0.338470638426151,0.559667801329325,1,3
#00BFC4,#00BFC4,2.31,0.367474353500383,0.453794380350364,1,3
#00BFC4,#00BFC4,1.19,0.444385923811745,0.558887018935369,1,3
#00BFC4,#00BFC4,1.93,0.384057565285552,0.494216205105345,1,3
#00BFC4,#00BFC4,3.32,0.151418848332265,0.50160183605374,1,3
#00BFC4,#00BFC4,2.14,0.318699141642573,0.516388568618013,1,3
#00BFC4,#00BFC4,1.96,0.359998523652029,0.506129956246496,1,3
#00BFC4,#00BFC4,2.39,0.447821138561306,0.42663378929873,1,3
#00BFC4,#00BFC4,2.71,0.219353091198648,0.577090819780078,1,3
#00BFC4,#00BFC4,1.94,0.32525710171651,0.566913161423284,1,3
#00BFC4,#00BFC4,1.2,0.449678169587951,0.556395336300558,1,3
#00BFC4,#00BFC4,1.12,0.448530684094513,0.566298683559383,1,3
#00BFC4,#00BFC4,2.46,0.320585221521808,0.460043666074849,1,3
#00BFC4,#00BFC4,1.51,0.392803135055269,0.551771557438468,1,3
#00BFC4,#00BFC4,1.54,0.440556434114699,0.519706233243634,1,3
#00BFC4,#00BFC4,1.7,0.358115021829162,0.579600717901213,1,3
#00BFC4,#00BFC4,2.4,0.282752673615849,0.510449098560365,1,3
#00BFC4,#00BFC4,3.07,0.34893841741046,0.369926471473141,1,3
#00BFC4,#00BFC4,1.36,0.41236940072857,0.558500850621992,1,3
#00BFC4,#00BFC4,2.45,0.295920497269503,0.483166340721254,1,3
#00BFC4,#00BFC4,1.53,0.387767039422923,0.556652503994316,1,3
#C77CFF,#C77CFF,2.41,0.494722451791427,0.426486765217519,1,4
#C77CFF,#C77CFF,3.9,0.497893632590331,0.263701540492089,1,4
#C77CFF,#C77CFF,2.74,0.471811652063045,0.388919811344394,1,4
#C77CFF,#C77CFF,1.51,0.520979713008521,0.549003704827693,1,4
#C77CFF,#C77CFF,3.62,0.759013313737415,0.418842353329837,1,4
#C77CFF,#C77CFF,2.53,0.583885230658483,0.44385095142533,1,4
#C77CFF,#C77CFF,1.77,0.568980034310668,0.577420861846852,1,4
#C77CFF,#C77CFF,4.59,0.954545454545455,0.554808207103997,1,4
