alpha,colour,fill,x,y,clickSelects,showSelected,PANEL,group
0.4,#7CAE00,#7CAE00,0.296453360518217,0.823802017306066,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.443237238127514,0.607475677332609,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.275174828723791,0.598725090323119,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.264462469083547,0.677007932362944,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.431959682996464,0.629764697083816,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.335487724590563,0.646429764900887,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.308280707332541,0.64926116005934,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.350511049139816,0.659475705448557,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.347587864843361,0.753640589805694,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.187556317736861,0.811063180776049,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.348192316831293,0.677482193963768,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.22221305741405,0.618635009276209,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.288473007463648,0.710786892937154,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.438208282711404,0.59451335886108,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.393684846418888,0.811733356331646,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.455473877381234,0.7361291537918,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.322573084484531,0.610270535819106,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.42669133282636,0.590289158298092,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.346018979332329,0.601045229007726,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.446416640966778,0.6125771569283,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.320383451356801,0.588227000507308,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.271234429741201,0.585248702977658,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.336454277113746,0.646159940533334,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.360007833804112,0.772781837222716,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.142861025253311,0.739963117063039,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.338421333846328,0.715042587729862,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.419760780350096,0.810331752571847,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.335783074339666,0.667952085868639,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.372003570694551,0.676315515010897,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.16198780671301,0.740272976078767,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.399822406318582,0.583619849488647,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.204513758066892,0.713340218444584,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.301559007219328,0.695750695687573,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.391408488481685,0.631092107857774,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.432876706268097,0.717090604817571,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.368372415973042,0.602249386501654,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.43706533038751,0.581865954783123,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.30669588871228,0.661690676854999,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.452310084918853,0.653444726752647,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.300635557517152,0.819421567526288,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.0590533485795899,0.667844838169785,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.296044451295763,0.608221290053447,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.353725158644868,0.602226361496477,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.439050124086788,0.669825119994514,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.394392647955826,0.646889748271271,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.394968243306048,0.584495421015814,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.347137836731779,0.774736147386399,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.426974592697792,0.612562548940395,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.448516999776349,0.685844859304326,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.279107645184488,0.71676773079146,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.193249815153744,0.658193549243643,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.321031375253408,0.841634954585786,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.428097704453408,0.581605139724266,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.275566142093498,0.688384707848525,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.410621539534158,0.715501177036984,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.423673674840183,0.750174391729592,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.275307421897626,0.623663545444095,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.327121853506282,0.580667141471416,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.205174804669611,0.617549794367805,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.341221103608887,0.81598739541032,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.310909904989495,0.754716738699507,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.293969353978558,0.583814376666955,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.418094834932117,0.671965037853159,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.386236932844219,0.615608105619128,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.411435437340918,0.894113159194044,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.3583510292209,0.607715714447596,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.350050973772054,0.609105844482757,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.19054992932359,0.619340949101516,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.151279352005236,0.684635444411263,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.415672431080723,0.611536456018719,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.400633250802854,0.703173675537677,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.442887032861723,0.639963719797734,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.162257927592503,0.637420956058694,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.203896881042541,0.66477015362195,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.296449939342657,0.587844117871826,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.349491481496649,0.609650556273377,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.34837446416471,0.716006206112086,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.221225792066131,0.663254384599783,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.396867755043389,0.679010362957244,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.261783594365626,0.786778686063302,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.295496458133529,0.58874849523865,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.255737573798488,0.581260931675104,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.388365102453636,0.590298397014309,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.356518201188216,0.664023330443167,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.360101120365458,0.705800049598842,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.369110088932606,0.73596053506584,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.235875621534166,0.620135477104668,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.393949204646479,0.591262395387964,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.366330261611225,0.736254092533258,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.338249180920058,0.593088799204455,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.433659244761712,0.612572877341949,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.427966157384633,0.702398066342188,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.343354809189144,0.617130636523846,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.238071098481083,0.609703886077561,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.428369917251857,0.583458495356549,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.426133004485449,0.698565923557892,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.406560473237549,0.633981406571027,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.374206903069841,0.626527768440735,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.38801895358396,0.862835368659118,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.270750042851194,0.718282057318583,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.351910029278717,0.799047831882171,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.39943845517961,0.764638144531,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.388671087869962,0.59621959063484,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.265351271502231,0.629280043320619,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.428633445692071,0.779614389415318,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.264969091402018,0.709542682749495,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.416736443911294,0.677602889403665,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.374517563764798,0.954545454545454,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.427536169389862,0.734602085465445,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.378897166201944,0.731402673943377,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.364748414360462,0.583355317271021,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.389303089957948,0.726698318518741,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.372675994368302,0.74437393192754,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.0946376641196658,0.667866825762832,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.41861550285899,0.670174108654667,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.405152425587465,0.625952736346434,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.22322081676143,0.623464356589174,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.273228740159271,0.708968327029336,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.389298898690882,0.890641660318684,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.425164255234655,0.669869791370212,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.327627835489452,0.799450319639261,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.269459078202428,0.587085412348986,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.444966804200151,0.757492037583459,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.368494471127111,0.751718434850266,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.0454545454545455,0.703063648212398,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.445839137386747,0.759473633794297,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.247742370216353,0.657111221821109,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.454638661268699,0.606484915327712,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.439779135720496,0.610723293274379,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.322174281883061,0.715346412174105,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.229827266706664,0.607211814814728,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.255065868773939,0.678333798850534,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.340328874400504,0.638314687765456,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.193105258072661,0.720151403665539,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.290926245485958,0.66703367534476,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.33487018210625,0.618412554617752,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.446595900624198,0.854937996936094,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.263776583459586,0.617763738392477,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.337285704548886,0.684160359914872,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.274465584002265,0.617651439742292,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.422538463253754,0.667814103202217,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.26168252060463,0.749898913297034,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.324239921821047,0.663568652776616,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.263107101631693,0.600116828084005,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.377033867721037,0.701308457389974,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.363284731262916,0.712718761889632,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.455034103018434,0.698232682243759,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.22175877572632,0.589486741051413,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.348219833013991,0.626533295412433,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.346031036175092,0.821200959230935,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.402458846613648,0.859161363322595,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.380460349119276,0.727516318837872,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.171932111601538,0.593431145686258,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.188401265564267,0.635212680729329,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.270324144609089,0.62822748824406,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.402703890332277,0.862007876645078,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.112907108320732,0.929930165206281,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.173851981198803,0.59275535586531,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.387423031264819,0.654012479150167,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.446245516598839,0.59585994043526,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.313648857046123,0.708628774464799,Q2,Q2,1,2
0.4,#7CAE00,#7CAE00,0.406417741180411,0.619542762697222,Q2,Q2,1,2
0.7,#00BFC4,#00BFC4,0.383894057696659,0.571572818370267,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.4270750040301,0.474805496412212,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.340433531493844,0.554769887868029,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.0808293501804961,0.43315432142321,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.137479465713481,0.360086829799239,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.40186042558563,0.465821759642545,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.38505273469468,0.328868591735741,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.447860206180966,0.398875703657658,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.457008633295745,0.517989340779622,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.336484782342009,0.568881319448259,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.404318992778416,0.49865370927912,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.273088336692389,0.522750993160052,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.0741721477188926,0.545520064274647,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.343883190199205,0.370615372364468,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.377544933226668,0.56237600315756,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.387808929613617,0.55229531319793,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.176232636943694,0.505539343998463,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.354236172177367,0.569624700665433,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.379037459906639,0.458828645041449,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.453637747980567,0.397181576648316,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.179477786748326,0.525836152036511,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.261761236801247,0.543462864186101,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.0638405004958485,0.567478125575298,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.397885686706573,0.573116993979483,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.286977806982557,0.569163608723123,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.449443076854248,0.541966280148114,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.351310123171538,0.552824947521964,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.420476461200684,0.521405069901896,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.340225398633992,0.565884137761592,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.26507121211426,0.578336782897933,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.155273195584684,0.555976205918042,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.422408408889139,0.556153969711952,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.291348061289429,0.495452168638637,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.165983959199261,0.334724791232678,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.418117838345437,0.323370953352753,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.419004941132253,0.519171000938977,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.288265706764391,0.572934113628659,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.224816170881624,0.447580133507193,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.254376916953167,0.40872157458892,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.38859375147363,0.573481624907858,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.278296889127485,0.506682833470239,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.388818806654486,0.557268474421392,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.389520001162018,0.414680391432575,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.418112412833096,0.50443821640353,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.36938181906228,0.529922171830083,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.360361564031285,0.386016440851711,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.453252983819446,0.451352018180496,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.3562484561921,0.419155316713392,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.436804032298785,0.320423666681654,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.360990655648467,0.579178660701589,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.354867313540913,0.406165052038042,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.29639989208872,0.384251846863815,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.392491152024251,0.573236624947684,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.320209525984189,0.563205855006715,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.445110214591008,0.552870699181874,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.307796265335177,0.512730724164278,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.415308507268463,0.301250598828115,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.105720283697507,0.422705151979598,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.344273088917852,0.356490532203076,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.393321877345356,0.561766979150188,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.374364277094876,0.451999713635706,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.419927389500988,0.548741654418356,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.432664382643361,0.501416691730763,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.355709888598124,0.53732283394331,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.379633671197591,0.548859329145614,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.443851883205191,0.560672641065062,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.216755028344537,0.465855533989347,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.277054680746504,0.560053303917001,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.304415192932947,0.4737245055182,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.373158490649086,0.420980559038821,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.409993366284389,0.421380162213647,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.392608810474648,0.578720647852559,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.385850453457083,0.56208223590075,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.226655545114308,0.536232048038131,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.319211298343099,0.52429649057978,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.372266220118439,0.443737290415116,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.41252228550056,0.562421252955028,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.249639520218455,0.330015456546506,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.230825880385043,0.533373237306726,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.139235650797279,0.549172405737294,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.363358863925981,0.243613044868994,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.384662285210396,0.40356505328696,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.295796866918042,0.442417867200168,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.235324262352243,0.458132329923197,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.273638341757881,0.42863373014724,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.407872794351739,0.55303892729611,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.43579429591645,0.564871509302118,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.453388028675832,0.569733991716079,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.19722394409745,0.404359534766385,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.191891039208457,0.478037299743654,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.432963753431712,0.321722560015021,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.341025660468613,0.530747704467039,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.391501243520997,0.57805177967223,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.385705226820854,0.561416654653736,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.296371162785553,0.571240020292466,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.232771789958141,0.571826357321987,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.200516398943325,0.438509911026399,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.250954363749165,0.539801709681196,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.294337612221998,0.43097758753614,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.373240620417609,0.523859085650733,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.352662104205075,0.477014973053865,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.311252459793685,0.524428966467402,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.336839653964187,0.519777007205979,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.434323381183559,0.480029562302429,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.205693793769979,0.475917928597925,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.385615429959654,0.503383537181496,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.349080888537459,0.537719225482841,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.385587255022566,0.488557782375226,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.413252092439529,0.37158533096066,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.286350149815584,0.435610139356525,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.392601254775727,0.552600395261688,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.43062031229583,0.445994477789349,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.444638882303643,0.462096045921836,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.328051544255928,0.517592964502136,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.229647070308058,0.567265612001058,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.39896796944754,0.557325922402203,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.320464848090696,0.492847946838325,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.174650870924695,0.429227139273589,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.388506812507818,0.487986018480892,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.313566566367932,0.317791872010545,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.435743149236811,0.27887070763085,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.426740771259647,0.377280134739151,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.149178011251082,0.537698672437952,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.409341887251385,0.5494359095023,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.268362891494607,0.411560096175817,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.321441809148513,0.557088543112262,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.403645955179759,0.535966221927696,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.456951378897887,0.561594059300127,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.309748892370757,0.562008473732363,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.417862285650708,0.486768518500735,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.440641122546018,0.515693688457235,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.32420260940945,0.444435561057008,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.172014466689226,0.52029266793114,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.277837889653691,0.51347857039194,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.273345257473916,0.497904592316752,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.131242591813599,0.554598719238724,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.353839252976463,0.46141157696702,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.428232065111255,0.545188069401659,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.422092113549273,0.323933563730682,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.341471870526364,0.572132533840066,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.292331171795355,0.537012999070243,Q3,Q3,1,3
