alpha,colour,fill,x,y,clickSelects,showSelected,PANEL,group
0.7904,#7CAE00,#7CAE00,0.296055398694198,0.674623608290265,Q2,Q2,1,2
0.7416,#7CAE00,#7CAE00,0.456014780748448,0.696861198594374,Q2,Q2,1,2
0.8904,#7CAE00,#7CAE00,0.467015942652347,0.90109905441535,Q2,Q2,1,2
0.7712,#7CAE00,#7CAE00,0.343478204228339,0.684949700523153,Q2,Q2,1,2
0.7072,#7CAE00,#7CAE00,0.369685956221358,0.582287598667985,Q2,Q2,1,2
0.7944,#7CAE00,#7CAE00,0.250687834067735,0.61069240536328,Q2,Q2,1,2
0.8288,#7CAE00,#7CAE00,0.413971537564337,0.808221522362828,Q2,Q2,1,2
0.6144,#7CAE00,#7CAE00,0.476130082924843,0.511923910729822,Q2,Q2,1,2
0.8528,#7CAE00,#7CAE00,0.290547496951654,0.783291665891932,Q2,Q2,1,2
0.8168,#7CAE00,#7CAE00,0.224063649950648,0.628798440140268,Q2,Q2,1,2
0.7288,#7CAE00,#7CAE00,0.435418120213808,0.6723264508909,Q2,Q2,1,2
0.852,#7CAE00,#7CAE00,0.181815989811933,0.650605908859429,Q2,Q2,1,2
0.82,#7CAE00,#7CAE00,0.492374270897754,0.807688951606396,Q2,Q2,1,2
0.7384,#7CAE00,#7CAE00,0.319111672470628,0.578480907860385,Q2,Q2,1,2
0.8,#7CAE00,#7CAE00,0.349531587107577,0.737057354972212,Q2,Q2,1,2
0.7824,#7CAE00,#7CAE00,0.263598197852531,0.60030681636276,Q2,Q2,1,2
0.6264,#7CAE00,#7CAE00,0.47017086327159,0.533566315924495,Q2,Q2,1,2
0.7448,#7CAE00,#7CAE00,0.375610457904712,0.663919839597046,Q2,Q2,1,2
0.7016,#7CAE00,#7CAE00,0.453971187286531,0.640734429492024,Q2,Q2,1,2
0.8168,#7CAE00,#7CAE00,0.363404825625705,0.770650706019551,Q2,Q2,1,2
0.6888,#7CAE00,#7CAE00,0.434666257873731,0.613197025014261,Q2,Q2,1,2
0.7168,#7CAE00,#7CAE00,0.3572126837755,0.588209628068734,Q2,Q2,1,2
0.7568,#7CAE00,#7CAE00,0.418043917289125,0.706144301286124,Q2,Q2,1,2
0.6264,#7CAE00,#7CAE00,0.486587406770926,0.544608955399043,Q2,Q2,1,2
0.808,#7CAE00,#7CAE00,0.478501823763519,0.790887591236214,Q2,Q2,1,2
0.716,#7CAE00,#7CAE00,0.380189989390098,0.61561826377122,Q2,Q2,1,2
0.7256,#7CAE00,#7CAE00,0.413181689582632,0.658089898295711,Q2,Q2,1,2
0.6968,#7CAE00,#7CAE00,0.375968577522637,0.566063132454392,Q2,Q2,1,2
0.7808,#7CAE00,#7CAE00,0.390786792115417,0.730426329956488,Q2,Q2,1,2
0.636,#7CAE00,#7CAE00,0.497520038981204,0.559137883328552,Q2,Q2,1,2
0.7496,#7CAE00,#7CAE00,0.350611046299578,0.651736818188537,Q2,Q2,1,2
0.76,#7CAE00,#7CAE00,0.282577525646746,0.559622298596933,Q2,Q2,1,2
0.7288,#7CAE00,#7CAE00,0.466789435321362,0.681565383815642,Q2,Q2,1,2
0.8384,#7CAE00,#7CAE00,0.416173852358012,0.821906784277125,Q2,Q2,1,2
0.6544,#7CAE00,#7CAE00,0.423728728343242,0.527470120083546,Q2,Q2,1,2
0.7376,#7CAE00,#7CAE00,0.460546600300139,0.692449984152344,Q2,Q2,1,2
0.7144,#7CAE00,#7CAE00,0.36527963480364,0.593474636880922,Q2,Q2,1,2
0.6024,#7CAE00,#7CAE00,0.494309925415242,0.511146933914004,Q2,Q2,1,2
0.7208,#7CAE00,#7CAE00,0.387985554575828,0.633090764639505,Q2,Q2,1,2
0.7432,#7CAE00,#7CAE00,0.450841343950506,0.698226860766865,Q2,Q2,1,2
0.9088,#7CAE00,#7CAE00,0.0913181152600419,0.633325749320176,Q2,Q2,1,2
0.6568,#7CAE00,#7CAE00,0.418268809068354,0.518413850020357,Q2,Q2,1,2
0.6288,#7CAE00,#7CAE00,0.48515174170509,0.547137688076437,Q2,Q2,1,2
0.7504,#7CAE00,#7CAE00,0.288942402494311,0.508921156895144,Q2,Q2,1,2
0.7816,#7CAE00,#7CAE00,0.255729534302726,0.574924678545176,Q2,Q2,1,2
0.7944,#7CAE00,#7CAE00,0.228824671118741,0.51343600668175,Q2,Q2,1,2
0.7552,#7CAE00,#7CAE00,0.469633945817673,0.71774218942253,Q2,Q2,1,2
0.6152,#7CAE00,#7CAE00,0.479788759337829,0.522230028224562,Q2,Q2,1,2
0.8624,#7CAE00,#7CAE00,0.470077473034608,0.863707886812101,Q2,Q2,1,2
0.8904,#7CAE00,#7CAE00,0.121020313955966,0.642302425988196,Q2,Q2,1,2
0.736,#7CAE00,#7CAE00,0.425486205876472,0.679176081996984,Q2,Q2,1,2
0.6992,#7CAE00,#7CAE00,0.418084159044293,0.619124303066752,Q2,Q2,1,2
0.7656,#7CAE00,#7CAE00,0.271305522830552,0.545500183940891,Q2,Q2,1,2
0.7336,#7CAE00,#7CAE00,0.317763557264901,0.552232137317686,Q2,Q2,1,2
0.7368,#7CAE00,#7CAE00,0.365001787828457,0.641139358003154,Q2,Q2,1,2
0.7976,#7CAE00,#7CAE00,0.363588906686449,0.741282006623733,Q2,Q2,1,2
0.6992,#7CAE00,#7CAE00,0.387983643536428,0.589336705272818,Q2,Q2,1,2
0.7464,#7CAE00,#7CAE00,0.393181444464002,0.679327064380627,Q2,Q2,1,2
0.7352,#7CAE00,#7CAE00,0.312658813974397,0.541760674503693,Q2,Q2,1,2
0.6704,#7CAE00,#7CAE00,0.457372733648254,0.595876279913248,Q2,Q2,1,2
0.6936,#7CAE00,#7CAE00,0.482971905510277,0.635608503506163,Q2,Q2,1,2
0.7768,#7CAE00,#7CAE00,0.279164363824979,0.615217084486137,Q2,Q2,1,2
0.6576,#7CAE00,#7CAE00,0.423759304984365,0.539529823633984,Q2,Q2,1,2
0.7824,#7CAE00,#7CAE00,0.282229498645147,0.637304767134168,Q2,Q2,1,2
0.7272,#7CAE00,#7CAE00,0.339141284965992,0.583256879457569,Q2,Q2,1,2
0.7512,#7CAE00,#7CAE00,0.456177176483916,0.710293356636477,Q2,Q2,1,2
0.6424,#7CAE00,#7CAE00,0.441292623059783,0.528620856673819,Q2,Q2,1,2
0.7176,#7CAE00,#7CAE00,0.385387495476443,0.624353233810311,Q2,Q2,1,2
0.7168,#7CAE00,#7CAE00,0.405310213894009,0.639229660575437,Q2,Q2,1,2
0.7512,#7CAE00,#7CAE00,0.288409356734678,0.530115229845096,Q2,Q2,1,2
0.6136,#7CAE00,#7CAE00,0.477600590697923,0.512360199999015,Q2,Q2,1,2
0.6544,#7CAE00,#7CAE00,0.48073584707259,0.582053720252345,Q2,Q2,1,2
0.772,#7CAE00,#7CAE00,0.298447545386506,0.635082698977886,Q2,Q2,1,2
0.868,#7CAE00,#7CAE00,0.201619944672388,0.725387500136627,Q2,Q2,1,2
0.9008,#7CAE00,#7CAE00,0.10801006137927,0.646771172439546,Q2,Q2,1,2
0.7208,#7CAE00,#7CAE00,0.331674510816325,0.53348904336041,Q2,Q2,1,2
0.7112,#7CAE00,#7CAE00,0.478211808904398,0.658809369211162,Q2,Q2,1,2
0.7536,#7CAE00,#7CAE00,0.294541351411984,0.571937700899682,Q2,Q2,1,2
0.688,#7CAE00,#7CAE00,0.439040757412344,0.614420835969472,Q2,Q2,1,2
0.8048,#7CAE00,#7CAE00,0.236790056517681,0.616315426259034,Q2,Q2,1,2
0.7536,#7CAE00,#7CAE00,0.300644983553139,0.586887288105829,Q2,Q2,1,2
0.6992,#7CAE00,#7CAE00,0.452880159238337,0.636041616597966,Q2,Q2,1,2
0.6472,#7CAE00,#7CAE00,0.447231716622904,0.550368948447902,Q2,Q2,1,2
0.7672,#7CAE00,#7CAE00,0.272641476514568,0.562563336194416,Q2,Q2,1,2
0.6336,#7CAE00,#7CAE00,0.45563203898135,0.530826953826717,Q2,Q2,1,2
0.7544,#7CAE00,#7CAE00,0.28391558869585,0.521843953578331,Q2,Q2,1,2
0.7424,#7CAE00,#7CAE00,0.408029419284175,0.680800839360769,Q2,Q2,1,2
0.696,#7CAE00,#7CAE00,0.397825276212153,0.595096046462888,Q2,Q2,1,2
0.892,#7CAE00,#7CAE00,0.440077028970396,0.900413871178256,Q2,Q2,1,2
0.616,#7CAE00,#7CAE00,0.493204127782598,0.531491862911728,Q2,Q2,1,2
0.7584,#7CAE00,#7CAE00,0.303359847080743,0.607649825085006,Q2,Q2,1,2
0.6352,#7CAE00,#7CAE00,0.487418297101846,0.556518929755504,Q2,Q2,1,2
0.7048,#7CAE00,#7CAE00,0.351719659954416,0.51032628497265,Q2,Q2,1,2
0.744,#7CAE00,#7CAE00,0.386709598144407,0.670320390661392,Q2,Q2,1,2
0.708,#7CAE00,#7CAE00,0.495346091664528,0.655987564563159,Q2,Q2,1,2
0.7016,#7CAE00,#7CAE00,0.409130151583123,0.615686730597046,Q2,Q2,1,2
0.704,#7CAE00,#7CAE00,0.407349939278566,0.618576267782785,Q2,Q2,1,2
0.6568,#7CAE00,#7CAE00,0.48188801459626,0.58551852187669,Q2,Q2,1,2
0.7128,#7CAE00,#7CAE00,0.342532815312717,0.53391655742944,Q2,Q2,1,2
0.6248,#7CAE00,#7CAE00,0.472479982684061,0.533368172256352,Q2,Q2,1,2
0.7752,#7CAE00,#7CAE00,0.318978661142495,0.668629822340044,Q2,Q2,1,2
0.8064,#7CAE00,#7CAE00,0.479439038354371,0.788102907426542,Q2,Q2,1,2
0.8136,#7CAE00,#7CAE00,0.265876017490839,0.687231852861977,Q2,Q2,1,2
0.8128,#7CAE00,#7CAE00,0.426486604070162,0.788547176724877,Q2,Q2,1,2
0.6216,#7CAE00,#7CAE00,0.465922020127065,0.511417403102194,Q2,Q2,1,2
0.7072,#7CAE00,#7CAE00,0.348230985460762,0.520858205877094,Q2,Q2,1,2
0.7752,#7CAE00,#7CAE00,0.303743536299568,0.650000818502727,Q2,Q2,1,2
0.8504,#7CAE00,#7CAE00,0.23501089492521,0.728947238672755,Q2,Q2,1,2
0.7696,#7CAE00,#7CAE00,0.314812838367623,0.652973549624955,Q2,Q2,1,2
0.6312,#7CAE00,#7CAE00,0.452681191923447,0.510913965342609,Q2,Q2,1,2
0.7688,#7CAE00,#7CAE00,0.263721833126283,0.512727210171981,Q2,Q2,1,2
0.6888,#7CAE00,#7CAE00,0.425162164599522,0.606912281810828,Q2,Q2,1,2
0.696,#7CAE00,#7CAE00,0.464159616982382,0.635700828820873,Q2,Q2,1,2
0.776,#7CAE00,#7CAE00,0.279545726165523,0.614578454162844,Q2,Q2,1,2
0.7312,#7CAE00,#7CAE00,0.396780954569079,0.65679568615748,Q2,Q2,1,2
0.7192,#7CAE00,#7CAE00,0.482494483922677,0.670707453246829,Q2,Q2,1,2
0.6984,#7CAE00,#7CAE00,0.360658577399184,0.517410643499211,Q2,Q2,1,2
0.84,#7CAE00,#7CAE00,0.469166877830144,0.833512296286477,Q2,Q2,1,2
0.7472,#7CAE00,#7CAE00,0.379194285819057,0.670554367676967,Q2,Q2,1,2
0.896,#7CAE00,#7CAE00,0.0888559520614644,0.520190224090929,Q2,Q2,1,2
0.8088,#7CAE00,#7CAE00,0.234426565338637,0.625127285847976,Q2,Q2,1,2
0.7024,#7CAE00,#7CAE00,0.458565592770236,0.642355540364236,Q2,Q2,1,2
0.8808,#7CAE00,#7CAE00,0.399068232949089,0.876786074536649,Q2,Q2,1,2
0.7008,#7CAE00,#7CAE00,0.477043894546917,0.644375466018274,Q2,Q2,1,2
0.6688,#7CAE00,#7CAE00,0.437498191898926,0.58119156237991,Q2,Q2,1,2
0.6976,#7CAE00,#7CAE00,0.404488190085039,0.604551875970311,Q2,Q2,1,2
0.9256,#7CAE00,#7CAE00,0.126609983171475,0.754944603870627,Q2,Q2,1,2
0.7232,#7CAE00,#7CAE00,0.359056739847443,0.606880060045632,Q2,Q2,1,2
0.684,#7CAE00,#7CAE00,0.428966400732104,0.600543067097731,Q2,Q2,1,2
0.7784,#7CAE00,#7CAE00,0.260609900050756,0.57457406772869,Q2,Q2,1,2
0.6872,#7CAE00,#7CAE00,0.464631123076356,0.623165114882289,Q2,Q2,1,2
0.6416,#7CAE00,#7CAE00,0.475045520132553,0.561147344853973,Q2,Q2,1,2
0.7512,#7CAE00,#7CAE00,0.305468540090717,0.590163523440936,Q2,Q2,1,2
0.7408,#7CAE00,#7CAE00,0.404428326242711,0.676579927110552,Q2,Q2,1,2
0.8616,#7CAE00,#7CAE00,0.195518679654427,0.702652276680239,Q2,Q2,1,2
0.8608,#7CAE00,#7CAE00,0.41521805743848,0.852445163288317,Q2,Q2,1,2
0.784,#7CAE00,#7CAE00,0.338918786357843,0.703614682665175,Q2,Q2,1,2
0.7488,#7CAE00,#7CAE00,0.360686760196441,0.659398479906873,Q2,Q2,1,2
0.6328,#7CAE00,#7CAE00,0.490357034658331,0.553800554840857,Q2,Q2,1,2
0.6832,#7CAE00,#7CAE00,0.428659560370445,0.599970797376015,Q2,Q2,1,2
0.7072,#7CAE00,#7CAE00,0.351837533915434,0.5393989931852,Q2,Q2,1,2
0.7008,#7CAE00,#7CAE00,0.414405213793154,0.61931085906795,Q2,Q2,1,2
0.7192,#7CAE00,#7CAE00,0.33090676668446,0.506247426181508,Q2,Q2,1,2
0.82,#7CAE00,#7CAE00,0.383754062098472,0.784386869424052,Q2,Q2,1,2
0.7424,#7CAE00,#7CAE00,0.444347282635313,0.695105299859664,Q2,Q2,1,2
0.9144,#7CAE00,#7CAE00,0.258302737600667,0.863554357418942,Q2,Q2,1,2
0.64,#7CAE00,#7CAE00,0.448718595279161,0.536693789293021,Q2,Q2,1,2
0.6064,#7CAE00,#7CAE00,0.497965135345815,0.5196097526721,Q2,Q2,1,2
0.784,#7CAE00,#7CAE00,0.245135179461696,0.543471890538385,Q2,Q2,1,2
0.7032,#7CAE00,#7CAE00,0.366658855827597,0.566822796206734,Q2,Q2,1,2
0.6616,#7CAE00,#7CAE00,0.44144505121003,0.572733374782469,Q2,Q2,1,2
0.684,#7CAE00,#7CAE00,0.404126480340589,0.577058674801281,Q2,Q2,1,2
0.8104,#7CAE00,#7CAE00,0.446749537121949,0.790172681573158,Q2,Q2,1,2
0.7576,#7CAE00,#7CAE00,0.30323464162284,0.60613960379671,Q2,Q2,1,2
0.6952,#7CAE00,#7CAE00,0.364748920684846,0.517992763907431,Q2,Q2,1,2
0.6304,#7CAE00,#7CAE00,0.499036043753802,0.551722968733931,Q2,Q2,1,2
0.74,#7CAE00,#7CAE00,0.304563945765998,0.531998635570382,Q2,Q2,1,2
0.7776,#7CAE00,#7CAE00,0.389010019277701,0.724366797335848,Q2,Q2,1,2
0.768,#7CAE00,#7CAE00,0.362190900549499,0.693764091967621,Q2,Q2,1,2
0.6584,#7CAE00,#7CAE00,0.437533753793452,0.562972455217324,Q2,Q2,1,2
0.7936,#7CAE00,#7CAE00,0.232560335470187,0.547851159597,Q2,Q2,1,2
0.7752,#7CAE00,#7CAE00,0.340423753598509,0.688602237853686,Q2,Q2,1,2
0.7672,#7CAE00,#7CAE00,0.308605585399552,0.639134659389618,Q2,Q2,1,2
0.7528,#7CAE00,#7CAE00,0.323256497591517,0.626442920403351,Q2,Q2,1,2
0.7392,#7CAE00,#7CAE00,0.4408704083292,0.689933896742435,Q2,Q2,1,2
0.7384,#7CAE00,#7CAE00,0.311620724189338,0.554769959158653,Q2,Q2,1,2
0.7784,#7CAE00,#7CAE00,0.27185787234876,0.606843299038569,Q2,Q2,1,2
0.6808,#7CAE00,#7CAE00,0.407654359356483,0.574363979859569,Q2,Q2,1,2
0.6544,#7CAE00,#7CAE00,0.49387567566123,0.583768957142861,Q2,Q2,1,2
0.8584,#7CAE00,#7CAE00,0.400145075077207,0.8447736123351,Q2,Q2,1,2
0.7608,#7CAE00,#7CAE00,0.405419433668407,0.707630407613774,Q2,Q2,1,2
0.66,#7CAE00,#7CAE00,0.431427444421982,0.558545691359767,Q2,Q2,1,2
0.6832,#7CAE00,#7CAE00,0.455992592128634,0.614479859396191,Q2,Q2,1,2
0.6408,#7CAE00,#7CAE00,0.453229391007101,0.543802898815134,Q2,Q2,1,2
0.6304,#7CAE00,#7CAE00,0.483901724388968,0.548567386062905,Q2,Q2,1,2
0.732,#7CAE00,#7CAE00,0.36817784177877,0.634394846164101,Q2,Q2,1,2
0.804,#7CAE00,#7CAE00,0.483324499784969,0.785709194514221,Q2,Q2,1,2
0.7024,#7CAE00,#7CAE00,0.457906451236548,0.643073623372574,Q2,Q2,1,2
0.72,#7CAE00,#7CAE00,0.331074958138399,0.522916364210352,Q2,Q2,1,2
0.7912,#7CAE00,#7CAE00,0.493492836090587,0.768487023218539,Q2,Q2,1,2
0.7448,#7CAE00,#7CAE00,0.325351981895119,0.609059498296464,Q2,Q2,1,2
0.6744,#7CAE00,#7CAE00,0.453658992679765,0.600388612850349,Q2,Q2,1,2
0.9152,#7CAE00,#7CAE00,0.0653736991487347,0.551886045888976,Q2,Q2,1,2
0.708,#7CAE00,#7CAE00,0.361961007197868,0.571488331734073,Q2,Q2,1,2
0.6296,#7CAE00,#7CAE00,0.493507462492662,0.549686789429658,Q2,Q2,1,2
0.7272,#7CAE00,#7CAE00,0.392711273737686,0.646763334617921,Q2,Q2,1,2
0.7768,#7CAE00,#7CAE00,0.311988812198247,0.664629857253622,Q2,Q2,1,2
0.74,#7CAE00,#7CAE00,0.332231890741639,0.607635845109209,Q2,Q2,1,2
0.7104,#7CAE00,#7CAE00,0.452308073294003,0.652066140406604,Q2,Q2,1,2
0.6416,#7CAE00,#7CAE00,0.463813291764079,0.555401327411298,Q2,Q2,1,2
0.7008,#7CAE00,#7CAE00,0.406098899366134,0.611579218408046,Q2,Q2,1,2
0.828,#7CAE00,#7CAE00,0.267775147634326,0.719592712142035,Q2,Q2,1,2
0.6664,#7CAE00,#7CAE00,0.456451208893016,0.589540733923799,Q2,Q2,1,2
0.768,#7CAE00,#7CAE00,0.327605160431505,0.664268123720111,Q2,Q2,1,2
0.7384,#7CAE00,#7CAE00,0.476765042153254,0.696393388903479,Q2,Q2,1,2
0.8072,#7CAE00,#7CAE00,0.275857472623165,0.685939043369798,Q2,Q2,1,2
0.728,#7CAE00,#7CAE00,0.38837415347654,0.645077976758519,Q2,Q2,1,2
0.6936,#7CAE00,#7CAE00,0.370448263226054,0.538307574228468,Q2,Q2,1,2
0.74,#7CAE00,#7CAE00,0.302959920216538,0.510089090196964,Q2,Q2,1,2
0.8592,#7CAE00,#7CAE00,0.141437991827501,0.540567084406453,Q2,Q2,1,2
0.7792,#7CAE00,#7CAE00,0.249430338272169,0.509614885326692,Q2,Q2,1,2
0.7144,#7CAE00,#7CAE00,0.380295396071134,0.613328826046972,Q2,Q2,1,2
0.732,#7CAE00,#7CAE00,0.466390419451102,0.685332122069814,Q2,Q2,1,2
0.76,#7CAE00,#7CAE00,0.353372262688203,0.673513802315669,Q2,Q2,1,2
0.6968,#00BFC4,#00BFC4,0.416909153949467,0.397896135238245,Q3,Q3,1,3
0.6616,#00BFC4,#00BFC4,0.444900579457951,0.435707121663935,Q3,Q3,1,3
0.6944,#00BFC4,#00BFC4,0.38099546215669,0.443930748245931,Q3,Q3,1,3
0.8144,#00BFC4,#00BFC4,0.268048410534995,0.320493213386657,Q3,Q3,1,3
0.7272,#00BFC4,#00BFC4,0.43447709331138,0.340792445243181,Q3,Q3,1,3
0.7936,#00BFC4,#00BFC4,0.497047754920094,0.239897932624679,Q3,Q3,1,3
0.8576,#00BFC4,#00BFC4,0.267924750660452,0.236405634583259,Q3,Q3,1,3
0.672,#00BFC4,#00BFC4,0.495663495443906,0.403520060857808,Q3,Q3,1,3
0.6664,#00BFC4,#00BFC4,0.416903800183941,0.458977447747795,Q3,Q3,1,3
0.6568,#00BFC4,#00BFC4,0.429249474553077,0.462019185962505,Q3,Q3,1,3
0.6848,#00BFC4,#00BFC4,0.439627971977596,0.402396222242387,Q3,Q3,1,3
0.7344,#00BFC4,#00BFC4,0.417966585295505,0.3377080603016,Q3,Q3,1,3
0.6888,#00BFC4,#00BFC4,0.372737601252867,0.500930030071353,Q3,Q3,1,3
0.6456,#00BFC4,#00BFC4,0.455089543670069,0.456133645860509,Q3,Q3,1,3
0.7888,#00BFC4,#00BFC4,0.254213378972427,0.411813832726802,Q3,Q3,1,3
0.848,#00BFC4,#00BFC4,0.435919595368296,0.1721629084306,Q3,Q3,1,3
0.6784,#00BFC4,#00BFC4,0.464008936723995,0.400681538053047,Q3,Q3,1,3
0.748,#00BFC4,#00BFC4,0.29411292656981,0.479051186025976,Q3,Q3,1,3
0.7952,#00BFC4,#00BFC4,0.238757915920119,0.427156826990879,Q3,Q3,1,3
0.7952,#00BFC4,#00BFC4,0.447731541753616,0.241880043982768,Q3,Q3,1,3
0.736,#00BFC4,#00BFC4,0.360366147214439,0.376924813984361,Q3,Q3,1,3
0.7992,#00BFC4,#00BFC4,0.326570008293531,0.291108286351808,Q3,Q3,1,3
0.684,#00BFC4,#00BFC4,0.397531277892416,0.443460977802896,Q3,Q3,1,3
0.7776,#00BFC4,#00BFC4,0.444809151921043,0.267197476193678,Q3,Q3,1,3
0.7728,#00BFC4,#00BFC4,0.367453121990344,0.306775745961663,Q3,Q3,1,3
0.7,#00BFC4,#00BFC4,0.357458046805888,0.497779939764316,Q3,Q3,1,3
0.6952,#00BFC4,#00BFC4,0.372192358968108,0.461501142620641,Q3,Q3,1,3
0.8552,#00BFC4,#00BFC4,0.414120861240568,0.166510658433729,Q3,Q3,1,3
0.6688,#00BFC4,#00BFC4,0.453808586232908,0.419387316037832,Q3,Q3,1,3
0.8784,#00BFC4,#00BFC4,0.135508008010029,0.377983439770893,Q3,Q3,1,3
0.86,#00BFC4,#00BFC4,0.413361556237066,0.160332857253138,Q3,Q3,1,3
0.8472,#00BFC4,#00BFC4,0.310143699135757,0.223150930137491,Q3,Q3,1,3
0.6,#00BFC4,#00BFC4,0.49624871829619,0.50150641899116,Q3,Q3,1,3
0.6904,#00BFC4,#00BFC4,0.472579491593389,0.381478030822703,Q3,Q3,1,3
0.7096,#00BFC4,#00BFC4,0.383982400465078,0.403747518822242,Q3,Q3,1,3
0.8336,#00BFC4,#00BFC4,0.399284015573911,0.201658461403403,Q3,Q3,1,3
0.7568,#00BFC4,#00BFC4,0.421313191068988,0.303292650031434,Q3,Q3,1,3
0.6616,#00BFC4,#00BFC4,0.417449276832473,0.471396670307321,Q3,Q3,1,3
0.9368,#00BFC4,#00BFC4,0.0930352142419397,0.280728882080845,Q3,Q3,1,3
0.7936,#00BFC4,#00BFC4,0.462704884077594,0.242427644023089,Q3,Q3,1,3
0.7648,#00BFC4,#00BFC4,0.334077949039911,0.347090854852096,Q3,Q3,1,3
0.7928,#00BFC4,#00BFC4,0.341784434858678,0.291416332441457,Q3,Q3,1,3
0.7888,#00BFC4,#00BFC4,0.336937770070039,0.301262218100759,Q3,Q3,1,3
0.636,#00BFC4,#00BFC4,0.453482090490739,0.477068406308844,Q3,Q3,1,3
0.6792,#00BFC4,#00BFC4,0.475904326212634,0.396554503206077,Q3,Q3,1,3
0.648,#00BFC4,#00BFC4,0.475708068945736,0.439899272854299,Q3,Q3,1,3
0.8296,#00BFC4,#00BFC4,0.185548840598962,0.445619773333588,Q3,Q3,1,3
0.6872,#00BFC4,#00BFC4,0.385124398414254,0.458733045028991,Q3,Q3,1,3
0.704,#00BFC4,#00BFC4,0.456692849276812,0.366454300310334,Q3,Q3,1,3
0.6184,#00BFC4,#00BFC4,0.470131491271803,0.504523949027311,Q3,Q3,1,3
0.7168,#00BFC4,#00BFC4,0.458718712778195,0.348550383425649,Q3,Q3,1,3
0.7408,#00BFC4,#00BFC4,0.484636239827532,0.311402778334047,Q3,Q3,1,3
0.7024,#00BFC4,#00BFC4,0.491435922138495,0.362459394859568,Q3,Q3,1,3
0.864,#00BFC4,#00BFC4,0.38297466673333,0.16370912140133,Q3,Q3,1,3
0.684,#00BFC4,#00BFC4,0.463552720636311,0.392758011617859,Q3,Q3,1,3
0.8016,#00BFC4,#00BFC4,0.367933154923528,0.26133007583993,Q3,Q3,1,3
0.7144,#00BFC4,#00BFC4,0.483552623059915,0.347592948869002,Q3,Q3,1,3
0.768,#00BFC4,#00BFC4,0.42694960798061,0.285227023396844,Q3,Q3,1,3
0.6784,#00BFC4,#00BFC4,0.404377405006286,0.446494123585057,Q3,Q3,1,3
0.8008,#00BFC4,#00BFC4,0.287865644461069,0.325547293875315,Q3,Q3,1,3
0.6048,#00BFC4,#00BFC4,0.495033197475287,0.495523152346926,Q3,Q3,1,3
0.7648,#00BFC4,#00BFC4,0.353106195119161,0.329555183244683,Q3,Q3,1,3
0.7584,#00BFC4,#00BFC4,0.365913655402455,0.330952177335718,Q3,Q3,1,3
0.848,#00BFC4,#00BFC4,0.156007268362936,0.483038819126499,Q3,Q3,1,3
0.7496,#00BFC4,#00BFC4,0.312751949429042,0.411183284903653,Q3,Q3,1,3
0.9,#00BFC4,#00BFC4,0.15586353269828,0.274409357088072,Q3,Q3,1,3
0.8296,#00BFC4,#00BFC4,0.331798059072825,0.237648085318765,Q3,Q3,1,3
0.6584,#00BFC4,#00BFC4,0.446994566773866,0.439434279098314,Q3,Q3,1,3
0.7104,#00BFC4,#00BFC4,0.361096409133429,0.434638059015391,Q3,Q3,1,3
0.6896,#00BFC4,#00BFC4,0.453886111388579,0.38781725405553,Q3,Q3,1,3
0.7992,#00BFC4,#00BFC4,0.381424173853081,0.258313276985362,Q3,Q3,1,3
0.696,#00BFC4,#00BFC4,0.370849695607595,0.46199363038255,Q3,Q3,1,3
0.7368,#00BFC4,#00BFC4,0.317237092916412,0.446478657723085,Q3,Q3,1,3
0.8016,#00BFC4,#00BFC4,0.271421846429739,0.344060513072787,Q3,Q3,1,3
0.7448,#00BFC4,#00BFC4,0.427786048305053,0.318725745978859,Q3,Q3,1,3
0.7416,#00BFC4,#00BFC4,0.331650982134587,0.400154939901173,Q3,Q3,1,3
0.8816,#00BFC4,#00BFC4,0.112987580282628,0.451917337380454,Q3,Q3,1,3
0.7144,#00BFC4,#00BFC4,0.357384582695057,0.429772515557744,Q3,Q3,1,3
0.7064,#00BFC4,#00BFC4,0.410470618106185,0.385858023585679,Q3,Q3,1,3
0.7472,#00BFC4,#00BFC4,0.400849761662169,0.327398343548945,Q3,Q3,1,3
0.7408,#00BFC4,#00BFC4,0.347551668993387,0.38142415993715,Q3,Q3,1,3
0.6544,#00BFC4,#00BFC4,0.427612041735406,0.473766807302703,Q3,Q3,1,3
0.736,#00BFC4,#00BFC4,0.315744826882114,0.453814800926164,Q3,Q3,1,3
0.7992,#00BFC4,#00BFC4,0.229904344539802,0.43740292585089,Q3,Q3,1,3
0.7928,#00BFC4,#00BFC4,0.326309931090862,0.303170188191689,Q3,Q3,1,3
0.7536,#00BFC4,#00BFC4,0.398419693496716,0.318183377751328,Q3,Q3,1,3
0.644,#00BFC4,#00BFC4,0.468454645172995,0.449185160393163,Q3,Q3,1,3
0.8432,#00BFC4,#00BFC4,0.212018414646123,0.331009125642355,Q3,Q3,1,3
0.7928,#00BFC4,#00BFC4,0.265425852000951,0.374314397443273,Q3,Q3,1,3
0.9096,#00BFC4,#00BFC4,0.325359800520719,0.1192933351154,Q3,Q3,1,3
0.8544,#00BFC4,#00BFC4,0.355958077883139,0.188131631976737,Q3,Q3,1,3
0.6848,#00BFC4,#00BFC4,0.482066285201887,0.387636695025309,Q3,Q3,1,3
0.7808,#00BFC4,#00BFC4,0.256712810495981,0.437991248211258,Q3,Q3,1,3
0.6544,#00BFC4,#00BFC4,0.420173467197045,0.497662551507838,Q3,Q3,1,3
