x,y,group,showSelected,PANEL
0.0763866854419831,0.694487663925317,379,2-4,1
0.0763866854419831,0.714492109357635,380,24-1,1
0.0763866854419831,0.734496554789954,381,24-10,1
0.0763866854419831,0.714492109357635,382,24-11,1
0.0763866854419831,0.754501000222272,383,24-12,1
0.0763866854419831,0.734496554789954,384,24-13,1
0.0763866854419831,0.723382973994221,385,24-14,1
0.0763866854419831,0.714492109357635,386,24-15,1
0.0763866854419831,0.683374083129584,387,24-16,1
0.0763866854419831,0.683374083129584,388,24-17,1
0.0763866854419831,0.643365192264947,389,24-18,1
0.0763866854419831,0.632251611469215,390,24-19,1
0.0763866854419831,0.81229162036008,391,24-2,1
0.0763866854419831,0.601133585241165,392,24-20,1
0.0763866854419831,0.570015559013114,393,24-21,1
0.0763866854419831,0.525561235830184,394,24-22,1
0.0763866854419831,0.472216048010669,395,24-23,1
0.0763866854419831,0.461102467214937,396,24-24,1
0.0763866854419831,0.783396310291176,397,24-3,1
0.0763866854419831,0.714492109357635,398,24-4,1
0.0763866854419831,0.723382973994221,399,24-5,1
0.0763866854419831,0.743387419426539,400,24-6,1
0.0763866854419831,0.754501000222272,401,24-7,1
0.0763866854419831,0.763391864858857,402,24-8,1
0.0763866854419831,0.734496554789954,403,24-9,1
0.0763866854419831,0.714492109357635,404,2-5,1
0.0763866854419831,0.723382973994221,405,2-6,1
0.0763866854419831,0.743387419426539,406,2-7,1
0.0763866854419831,0.734496554789954,407,2-8,1
0.0763866854419831,0.714492109357635,408,2-9,1
0.0763866854419831,0.65447877306068,409,3-1,1
0.0763866854419831,0.723382973994221,410,3-10,1
0.0763866854419831,0.743387419426539,411,3-11,1
0.0763866854419831,0.754501000222272,412,3-12,1
0.0763866854419831,0.754501000222272,413,3-13,1
0.0763866854419831,0.743387419426539,414,3-14,1
0.0763866854419831,0.734496554789954,415,3-15,1
0.0763866854419831,0.714492109357635,416,3-16,1
0.0763866854419831,0.683374083129584,417,3-17,1
0.0763866854419831,0.683374083129584,418,3-18,1
0.0763866854419831,0.674483218492998,419,3-19,1
0.0763866854419831,0.65447877306068,420,3-2,1
0.0763866854419831,0.494443209602134,421,3-20,1
0.0763866854419831,0.536674816625916,422,3-21,1
0.0763866854419831,0.347743943098466,423,3-22,1
0.0763866854419831,0.263280729050899,424,3-23,1
0.0763866854419831,0.227717270504556,425,3-24,1
0.0763866854419831,0.663369637697265,426,3-3,1
0.0763866854419831,0.683374083129584,427,3-4,1
0.0763866854419831,0.703378528561902,428,3-5,1
0.0763866854419831,0.723382973994221,429,3-6,1
0.0763866854419831,0.734496554789954,430,3-7,1
0.0763866854419831,0.734496554789954,431,3-8,1
0.0763866854419831,0.714492109357635,432,3-9,1
0.0763866854419831,0.65447877306068,433,4-1,1
0.0763866854419831,0.723382973994221,434,4-10,1
0.0763866854419831,0.743387419426539,435,4-11,1
0.0763866854419831,0.754501000222272,436,4-12,1
0.0763866854419831,0.763391864858857,437,4-13,1
0.0763866854419831,0.754501000222272,438,4-14,1
0.0763866854419831,0.743387419426539,439,4-15,1
0.0763866854419831,0.723382973994221,440,4-16,1
0.0763866854419831,0.703378528561902,441,4-17,1
0.0763866854419831,0.714492109357635,442,4-18,1
0.0763866854419831,0.403311847077128,443,4-19,1
0.0763866854419831,0.663369637697265,444,4-2,1
0.0763866854419831,0.494443209602134,445,4-20,1
0.0763866854419831,0.312180484552123,446,4-21,1
0.0763866854419831,0.392198266281395,447,4-22,1
0.0763866854419831,0.263280729050899,448,4-23,1
0.0763866854419831,0.163258501889308,449,4-24,1
0.0763866854419831,0.65447877306068,450,4-3,1
0.0763866854419831,0.694487663925317,451,4-4,1
0.0763866854419831,0.694487663925317,452,4-5,1
0.0763866854419831,0.714492109357635,453,4-6,1
0.0763866854419831,0.734496554789954,454,4-7,1
0.0763866854419831,0.723382973994221,455,4-8,1
0.0763866854419831,0.714492109357635,456,4-9,1
0.0763866854419831,0.643365192264947,457,5-1,1
0.0763866854419831,0.723382973994221,458,5-10,1
0.0763866854419831,0.743387419426539,459,5-11,1
0.0763866854419831,0.743387419426539,460,5-12,1
0.0763866854419831,0.754501000222272,461,5-13,1
0.0763866854419831,0.763391864858857,462,5-14,1
0.0763866854419831,0.754501000222272,463,5-15,1
0.0763866854419831,0.743387419426539,464,5-16,1
0.0763866854419831,0.743387419426539,465,5-17,1
0.0763866854419831,0.483329628806401,466,5-18,1
0.0763866854419831,0.403311847077128,467,5-19,1
0.0763866854419831,0.643365192264947,468,5-2,1
0.0763866854419831,0.427761724827739,469,5-20,1
0.0763866854419831,0.438875305623472,470,5-21,1
0.0763866854419831,0.392198266281395,471,5-22,1
0.0763866854419831,0.287730606801511,472,5-23,1
0.0763866854419831,0.189931095799067,473,5-24,1
0.0763866854419831,0.663369637697265,474,5-3,1
0.0763866854419831,0.674483218492998,475,5-4,1
0.0763866854419831,0.694487663925317,476,5-5,1
0.0763866854419831,0.703378528561902,477,5-6,1
0.0763866854419831,0.723382973994221,478,5-7,1
0.0763866854419831,0.734496554789954,479,5-8,1
0.0763866854419831,0.723382973994221,480,5-9,1
0.0763866854419831,0.632251611469215,481,6-1,1
0.0763866854419831,0.723382973994221,482,6-10,1
0.0763866854419831,0.743387419426539,483,6-11,1
0.0763866854419831,0.754501000222272,484,6-12,1
0.0763866854419831,0.754501000222272,485,6-13,1
0.0763866854419831,0.754501000222272,486,6-14,1
0.0763866854419831,0.754501000222272,487,6-15,1
0.0763866854419831,0.763391864858857,488,6-16,1
0.0763866854419831,0.674483218492998,489,6-17,1
0.0763866854419831,0.427761724827739,490,6-18,1
0.0763866854419831,0.403311847077128,491,6-19,1
0.0763866854419831,0.643365192264947,492,6-2,1
0.0763866854419831,0.438875305623472,493,6-20,1
0.0763866854419831,0.483329628806401,494,6-21,1
0.0763866854419831,0.438875305623472,495,6-22,1
0.0763866854419831,0.36997110468993,496,6-23,1
0.0763866854419831,0.336630362302733,497,6-24,1
0.0763866854419831,0.65447877306068,498,6-3,1
0.0763866854419831,0.683374083129584,499,6-4,1
0.0763866854419831,0.694487663925317,500,6-5,1
0.0763866854419831,0.714492109357635,501,6-6,1
0.0763866854419831,0.734496554789954,502,6-7,1
0.0763866854419831,0.743387419426539,503,6-8,1
0.0763866854419831,0.723382973994221,504,6-9,1
0.0763866854419831,0.632251611469215,505,7-1,1
0.0763866854419831,0.734496554789954,506,7-10,1
0.0763866854419831,0.743387419426539,507,7-11,1
0.0763866854419831,0.763391864858857,508,7-12,1
0.0763866854419831,0.743387419426539,509,7-13,1
0.0763866854419831,0.754501000222272,510,7-14,1
0.0763866854419831,0.763391864858857,511,7-15,1
0.0763866854419831,0.743387419426539,512,7-16,1
0.0763866854419831,0.547788397421649,513,7-17,1
0.0763866854419831,0.612247166036897,514,7-18,1
0.0763866854419831,0.505556790397866,515,7-19,1
0.0763866854419831,0.643365192264947,516,7-2,1
0.0763866854419831,0.601133585241165,517,7-20,1
0.0763866854419831,0.525561235830184,518,7-21,1
0.0763866854419831,0.461102467214937,519,7-22,1
0.0763866854419831,0.449988886419204,520,7-23,1
0.0763866854419831,0.381084685485663,521,7-24,1
0.0763866854419831,0.65447877306068,522,7-3,1
0.0763866854419831,0.674483218492998,523,7-4,1
0.0763866854419831,0.694487663925317,524,7-5,1
0.0763866854419831,0.714492109357635,525,7-6,1
0.0763866854419831,0.743387419426539,526,7-7,1
0.0763866854419831,0.743387419426539,527,7-8,1
0.0763866854419831,0.723382973994221,528,7-9,1
0.0763866854419831,0.612247166036897,529,8-1,1
0.0763866854419831,0.734496554789954,530,8-10,1
0.0763866854419831,0.743387419426539,531,8-11,1
0.0763866854419831,0.763391864858857,532,8-12,1
0.0763866854419831,0.754501000222272,533,8-13,1
0.0763866854419831,0.754501000222272,534,8-14,1
0.0763866854419831,0.754501000222272,535,8-15,1
0.0763866854419831,0.723382973994221,536,8-16,1
0.0763866854419831,0.558901978217381,537,8-17,1
0.0763866854419831,0.674483218492998,538,8-18,1
0.0763866854419831,0.643365192264947,539,8-19,1
0.0763866854419831,0.632251611469215,540,8-2,1
0.0763866854419831,0.612247166036897,541,8-20,1
0.0763866854419831,0.547788397421649,542,8-21,1
0.0763866854419831,0.514447655034452,543,8-22,1
0.0763866854419831,0.449988886419204,544,8-23,1
0.0763866854419831,0.381084685485663,545,8-24,1
0.0763866854419831,0.643365192264947,546,8-3,1
0.0763866854419831,0.663369637697265,547,8-4,1
0.0763866854419831,0.694487663925317,548,8-5,1
0.0763866854419831,0.723382973994221,549,8-6,1
0.0763866854419831,0.743387419426539,550,8-7,1
0.0763866854419831,0.734496554789954,551,8-8,1
0.0763866854419831,0.734496554789954,552,8-9,1
0.0763866854419831,0.612247166036897,553,9-1,1
0.0763866854419831,0.734496554789954,554,9-10,1
0.0763866854419831,0.754501000222272,555,9-11,1
0.0763866854419831,0.754501000222272,556,9-12,1
0.0763866854419831,0.743387419426539,557,9-13,1
0.0763866854419831,0.754501000222272,558,9-14,1
0.0763866854419831,0.754501000222272,559,9-15,1
0.0763866854419831,0.632251611469215,560,9-16,1
0.0763866854419831,0.703378528561902,561,9-17,1
0.0763866854419831,0.65447877306068,562,9-18,1
0.0763866854419831,0.65447877306068,563,9-19,1
0.0763866854419831,0.632251611469215,564,9-2,1
0.0763866854419831,0.612247166036897,565,9-20,1
0.0763866854419831,0.558901978217381,566,9-21,1
0.0763866854419831,0.514447655034452,567,9-22,1
0.0763866854419831,0.461102467214937,568,9-23,1
0.0763866854419831,0.403311847077128,569,9-24,1
0.0763866854419831,0.632251611469215,570,9-3,1
0.0763866854419831,0.674483218492998,571,9-4,1
0.0763866854419831,0.694487663925317,572,9-5,1
0.0763866854419831,0.723382973994221,573,9-6,1
0.0763866854419831,0.743387419426539,574,9-7,1
0.0763866854419831,0.734496554789954,575,9-8,1
0.0763866854419831,0.734496554789954,576,9-9,1
0.0892577772488711,0.621138030673483,1,10-1,1
0.0892577772488711,0.683374083129584,2,10-10,1
0.0892577772488711,0.743387419426539,3,10-11,1
0.0892577772488711,0.743387419426539,4,10-12,1
0.0892577772488711,0.774505445654589,5,10-13,1
0.0892577772488711,0.783396310291176,6,10-14,1
0.0892577772488711,0.763391864858857,7,10-15,1
0.0892577772488711,0.714492109357635,8,10-16,1
0.0892577772488711,0.723382973994221,9,10-17,1
0.0892577772488711,0.734496554789954,10,10-18,1
0.0892577772488711,0.703378528561902,11,10-19,1
0.0892577772488711,0.632251611469215,12,10-2,1
0.0892577772488711,0.663369637697265,13,10-20,1
0.0892577772488711,0.632251611469215,14,10-21,1
0.0892577772488711,0.581129139808846,15,10-22,1
0.0892577772488711,0.547788397421649,16,10-23,1
0.0892577772488711,0.494443209602134,17,10-24,1
0.0892577772488711,0.643365192264947,18,10-3,1
0.0892577772488711,0.683374083129584,19,10-4,1
0.0892577772488711,0.703378528561902,20,10-5,1
0.0892577772488711,0.714492109357635,21,10-6,1
0.0892577772488711,0.723382973994221,22,10-7,1
0.0892577772488711,0.723382973994221,23,10-8,1
0.0892577772488711,0.703378528561902,24,10-9,1
0.0892577772488711,0.703378528561902,25,1-1,1
0.0892577772488711,0.734496554789954,26,1-10,1
0.0892577772488711,0.754501000222272,27,1-11,1
0.0892577772488711,0.621138030673483,28,11-1,1
0.0892577772488711,0.683374083129584,29,11-10,1
0.0892577772488711,0.743387419426539,30,11-11,1
0.0892577772488711,0.754501000222272,31,11-12,1
0.0892577772488711,0.774505445654589,32,11-13,1
0.0892577772488711,0.774505445654589,33,11-14,1
0.0892577772488711,0.65447877306068,34,11-15,1
0.0892577772488711,0.714492109357635,35,11-16,1
0.0892577772488711,0.743387419426539,36,11-17,1
0.0892577772488711,0.734496554789954,37,11-18,1
0.0892577772488711,0.703378528561902,38,11-19,1
0.0892577772488711,0.763391864858857,39,1-12,1
0.0892577772488711,0.632251611469215,40,11-2,1
0.0892577772488711,0.663369637697265,41,11-20,1
0.0892577772488711,0.632251611469215,42,11-21,1
0.0892577772488711,0.581129139808846,43,11-22,1
0.0892577772488711,0.570015559013114,44,11-23,1
0.0892577772488711,0.505556790397866,45,11-24,1
0.0892577772488711,0.763391864858857,46,1-13,1
0.0892577772488711,0.643365192264947,47,11-3,1
0.0892577772488711,0.734496554789954,48,1-14,1
0.0892577772488711,0.663369637697265,49,11-4,1
0.0892577772488711,0.714492109357635,50,1-15,1
0.0892577772488711,0.694487663925317,51,11-5,1
0.0892577772488711,0.694487663925317,52,1-16,1
0.0892577772488711,0.714492109357635,53,11-6,1
0.0892577772488711,0.674483218492998,54,1-17,1
0.0892577772488711,0.723382973994221,55,11-7,1
0.0892577772488711,0.65447877306068,56,1-18,1
0.0892577772488711,0.694487663925317,57,11-8,1
0.0892577772488711,0.632251611469215,58,1-19,1
0.0892577772488711,0.674483218492998,59,11-9,1
0.0892577772488711,0.703378528561902,60,1-2,1
0.0892577772488711,0.65447877306068,61,1-20,1
0.0892577772488711,0.643365192264947,62,1-21,1
0.0892577772488711,0.601133585241165,63,12-1,1
0.0892577772488711,0.694487663925317,64,12-10,1
0.0892577772488711,0.734496554789954,65,12-11,1
0.0892577772488711,0.754501000222272,66,12-12,1
0.0892577772488711,0.774505445654589,67,12-13,1
0.0892577772488711,0.774505445654589,68,12-14,1
0.0892577772488711,0.621138030673483,69,12-15,1
0.0892577772488711,0.763391864858857,70,12-16,1
0.0892577772488711,0.754501000222272,71,12-17,1
0.0892577772488711,0.743387419426539,72,12-18,1
0.0892577772488711,0.714492109357635,73,12-19,1
0.0892577772488711,0.632251611469215,74,1-22,1
0.0892577772488711,0.612247166036897,75,12-2,1
0.0892577772488711,0.674483218492998,76,12-20,1
0.0892577772488711,0.632251611469215,77,12-21,1
0.0892577772488711,0.581129139808846,78,12-22,1
0.0892577772488711,0.547788397421649,79,12-23,1
0.0892577772488711,0.505556790397866,80,12-24,1
0.0892577772488711,0.547788397421649,81,1-23,1
0.0892577772488711,0.643365192264947,82,12-3,1
0.0892577772488711,0.381084685485663,83,1-24,1
0.0892577772488711,0.674483218492998,84,12-4,1
0.0892577772488711,0.694487663925317,85,12-5,1
0.0892577772488711,0.714492109357635,86,12-6,1
0.0892577772488711,0.714492109357635,87,12-7,1
0.0892577772488711,0.694487663925317,88,12-8,1
0.0892577772488711,0.65447877306068,89,12-9,1
0.0892577772488711,0.703378528561902,90,1-3,1
0.0892577772488711,0.612247166036897,91,13-1,1
0.0892577772488711,0.703378528561902,92,13-10,1
0.0892577772488711,0.723382973994221,93,13-11,1
0.0892577772488711,0.763391864858857,94,13-12,1
0.0892577772488711,0.754501000222272,95,13-13,1
0.0892577772488711,0.763391864858857,96,13-14,1
0.0892577772488711,0.734496554789954,97,13-15,1
0.0892577772488711,0.754501000222272,98,13-16,1
0.0892577772488711,0.763391864858857,99,13-17,1
0.0892577772488711,0.743387419426539,100,13-18,1
0.0892577772488711,0.723382973994221,101,13-19,1
0.0892577772488711,0.632251611469215,102,13-2,1
0.0892577772488711,0.674483218492998,103,13-20,1
0.0892577772488711,0.621138030673483,104,13-21,1
0.0892577772488711,0.581129139808846,105,13-22,1
0.0892577772488711,0.558901978217381,106,13-23,1
0.0892577772488711,0.449988886419204,107,13-24,1
0.0892577772488711,0.65447877306068,108,13-3,1
0.0892577772488711,0.674483218492998,109,13-4,1
0.0892577772488711,0.683374083129584,110,13-5,1
0.0892577772488711,0.714492109357635,111,13-6,1
0.0892577772488711,0.703378528561902,112,13-7,1
0.0892577772488711,0.65447877306068,113,13-8,1
0.0892577772488711,0.663369637697265,114,13-9,1
0.0892577772488711,0.714492109357635,115,1-4,1
0.0892577772488711,0.621138030673483,116,14-1,1
0.0892577772488711,0.734496554789954,117,14-10,1
0.0892577772488711,0.723382973994221,118,14-11,1
0.0892577772488711,0.743387419426539,119,14-12,1
0.0892577772488711,0.754501000222272,120,14-13,1
0.0892577772488711,0.754501000222272,121,14-14,1
0.0892577772488711,0.743387419426539,122,14-15,1
0.0892577772488711,0.743387419426539,123,14-16,1
0.0892577772488711,0.754501000222272,124,14-17,1
0.0892577772488711,0.743387419426539,125,14-18,1
0.0892577772488711,0.734496554789954,126,14-19,1
0.0892577772488711,0.621138030673483,127,14-2,1
0.0892577772488711,0.674483218492998,128,14-20,1
0.0892577772488711,0.632251611469215,129,14-21,1
0.0892577772488711,0.601133585241165,130,14-22,1
0.0892577772488711,0.558901978217381,131,14-23,1
0.0892577772488711,0.449988886419204,132,14-24,1
0.0892577772488711,0.643365192264947,133,14-3,1
0.0892577772488711,0.674483218492998,134,14-4,1
0.0892577772488711,0.674483218492998,135,14-5,1
0.0892577772488711,0.683374083129584,136,14-6,1
0.0892577772488711,0.674483218492998,137,14-7,1
0.0892577772488711,0.714492109357635,138,14-8,1
0.0892577772488711,0.694487663925317,139,14-9,1
0.0892577772488711,0.723382973994221,140,1-5,1
0.0892577772488711,0.612247166036897,141,15-1,1
0.0892577772488711,0.663369637697265,142,15-10,1
0.0892577772488711,0.723382973994221,143,15-11,1
0.0892577772488711,0.734496554789954,144,15-12,1
0.0892577772488711,0.763391864858857,145,15-13,1
0.0892577772488711,0.743387419426539,146,15-14,1
0.0892577772488711,0.723382973994221,147,15-15,1
0.0892577772488711,0.734496554789954,148,15-16,1
0.0892577772488711,0.734496554789954,149,15-17,1
0.0892577772488711,0.734496554789954,150,15-18,1
0.0892577772488711,0.714492109357635,151,15-19,1
0.0892577772488711,0.65447877306068,152,15-2,1
0.0892577772488711,0.674483218492998,153,15-20,1
0.0892577772488711,0.632251611469215,154,15-21,1
0.0892577772488711,0.601133585241165,155,15-22,1
0.0892577772488711,0.558901978217381,156,15-23,1
0.0892577772488711,0.505556790397866,157,15-24,1
0.0892577772488711,0.663369637697265,158,15-3,1
0.0892577772488711,0.674483218492998,159,15-4,1
0.0892577772488711,0.621138030673483,160,15-5,1
0.0892577772488711,0.663369637697265,161,15-6,1
0.0892577772488711,0.590020004445433,162,15-7,1
0.0892577772488711,0.483329628806401,163,15-8,1
0.0892577772488711,0.494443209602134,164,15-9,1
0.0892577772488711,0.734496554789954,165,1-6,1
0.0892577772488711,0.612247166036897,166,16-1,1
0.0892577772488711,0.643365192264947,167,16-10,1
0.0892577772488711,0.581129139808846,168,16-11,1
0.0892577772488711,0.714492109357635,169,16-12,1
0.0892577772488711,0.754501000222272,170,16-13,1
0.0892577772488711,0.754501000222272,171,16-14,1
0.0892577772488711,0.734496554789954,172,16-15,1
0.0892577772488711,0.723382973994221,173,16-16,1
0.0892577772488711,0.743387419426539,174,16-17,1
0.0892577772488711,0.734496554789954,175,16-18,1
0.0892577772488711,0.694487663925317,176,16-19,1
0.0892577772488711,0.65447877306068,177,16-2,1
0.0892577772488711,0.663369637697265,178,16-20,1
0.0892577772488711,0.621138030673483,179,16-21,1
0.0892577772488711,0.601133585241165,180,16-22,1
0.0892577772488711,0.581129139808846,181,16-23,1
0.0892577772488711,0.525561235830184,182,16-24,1
0.0892577772488711,0.65447877306068,183,16-3,1
0.0892577772488711,0.632251611469215,184,16-4,1
0.0892577772488711,0.358857523894198,185,16-5,1
0.0892577772488711,0.403311847077128,186,16-6,1
0.0892577772488711,0.632251611469215,187,16-7,1
0.0892577772488711,0.723382973994221,188,16-8,1
0.0892577772488711,0.694487663925317,189,16-9,1
0.0892577772488711,0.754501000222272,190,1-7,1
0.0892577772488711,0.612247166036897,191,17-1,1
0.0892577772488711,0.683374083129584,192,17-10,1
0.0892577772488711,0.632251611469215,193,17-11,1
0.0892577772488711,0.683374083129584,194,17-12,1
0.0892577772488711,0.763391864858857,195,17-13,1
0.0892577772488711,0.754501000222272,196,17-14,1
0.0892577772488711,0.734496554789954,197,17-15,1
0.0892577772488711,0.734496554789954,198,17-16,1
0.0892577772488711,0.734496554789954,199,17-17,1
0.0892577772488711,0.723382973994221,200,17-18,1
0.0892577772488711,0.694487663925317,201,17-19,1
0.0892577772488711,0.65447877306068,202,17-2,1
0.0892577772488711,0.65447877306068,203,17-20,1
0.0892577772488711,0.612247166036897,204,17-21,1
0.0892577772488711,0.612247166036897,205,17-22,1
0.0892577772488711,0.547788397421649,206,17-23,1
0.0892577772488711,0.514447655034452,207,17-24,1
0.0892577772488711,0.632251611469215,208,17-3,1
0.0892577772488711,0.298844187597243,209,17-4,1
0.0892577772488711,0.621138030673483,210,17-5,1
0.0892577772488711,0.683374083129584,211,17-6,1
0.0892577772488711,0.714492109357635,212,17-7,1
0.0892577772488711,0.714492109357635,213,17-8,1
0.0892577772488711,0.714492109357635,214,17-9,1
0.0892577772488711,0.734496554789954,215,1-8,1
0.0892577772488711,0.621138030673483,216,18-1,1
0.0892577772488711,0.683374083129584,217,18-10,1
0.0892577772488711,0.714492109357635,218,18-11,1
0.0892577772488711,0.723382973994221,219,18-12,1
0.0892577772488711,0.714492109357635,220,18-13,1
0.0892577772488711,0.763391864858857,221,18-14,1
0.0892577772488711,0.723382973994221,222,18-15,1
0.0892577772488711,0.723382973994221,223,18-16,1
0.0892577772488711,0.714492109357635,224,18-17,1
0.0892577772488711,0.714492109357635,225,18-18,1
0.0892577772488711,0.674483218492998,226,18-19,1
0.0892577772488711,0.494443209602134,227,18-2,1
0.0892577772488711,0.632251611469215,228,18-20,1
0.0892577772488711,0.601133585241165,229,18-21,1
0.0892577772488711,0.570015559013114,230,18-22,1
0.0892577772488711,0.536674816625916,231,18-23,1
0.0892577772488711,0.494443209602134,232,18-24,1
0.0892577772488711,0.438875305623472,233,18-3,1
0.0892577772488711,0.381084685485663,234,18-4,1
0.0892577772488711,0.683374083129584,235,18-5,1
0.0892577772488711,0.703378528561902,236,18-6,1
0.0892577772488711,0.683374083129584,237,18-7,1
0.0892577772488711,0.703378528561902,238,18-8,1
0.0892577772488711,0.723382973994221,239,18-9,1
0.0892577772488711,0.714492109357635,240,1-9,1
0.0892577772488711,0.238830851300289,241,19-1,1
0.0892577772488711,0.694487663925317,242,19-10,1
0.0892577772488711,0.694487663925317,243,19-11,1
0.0892577772488711,0.754501000222272,244,19-12,1
0.0892577772488711,0.694487663925317,245,19-13,1
0.0892577772488711,0.743387419426539,246,19-14,1
0.0892577772488711,0.734496554789954,247,19-15,1
0.0892577772488711,0.714492109357635,248,19-16,1
0.0892577772488711,0.723382973994221,249,19-17,1
0.0892577772488711,0.683374083129584,250,19-18,1
0.0892577772488711,0.663369637697265,251,19-19,1
0.0892577772488711,0.214380973549677,252,19-2,1
0.0892577772488711,0.632251611469215,253,19-20,1
0.0892577772488711,0.601133585241165,254,19-21,1
0.0892577772488711,0.547788397421649,255,19-22,1
0.0892577772488711,0.514447655034452,256,19-23,1
0.0892577772488711,0.494443209602134,257,19-24,1
0.0892577772488711,0.263280729050899,258,19-3,1
0.0892577772488711,0.65447877306068,259,19-4,1
0.0892577772488711,0.674483218492998,260,19-5,1
0.0892577772488711,0.683374083129584,261,19-6,1
0.0892577772488711,0.714492109357635,262,19-7,1
0.0892577772488711,0.714492109357635,263,19-8,1
0.0892577772488711,0.703378528561902,264,19-9,1
0.0892577772488711,0.298844187597243,265,20-1,1
0.0892577772488711,0.714492109357635,266,20-10,1
0.0892577772488711,0.663369637697265,267,20-11,1
0.0892577772488711,0.734496554789954,268,20-12,1
0.0892577772488711,0.734496554789954,269,20-13,1
0.0892577772488711,0.743387419426539,270,20-14,1
0.0892577772488711,0.734496554789954,271,20-15,1
0.0892577772488711,0.714492109357635,272,20-16,1
0.0892577772488711,0.723382973994221,273,20-17,1
0.0892577772488711,0.683374083129584,274,20-18,1
0.0892577772488711,0.663369637697265,275,20-19,1
0.0892577772488711,0.214380973549677,276,20-2,1
0.0892577772488711,0.621138030673483,277,20-20,1
0.0892577772488711,0.590020004445433,278,20-21,1
0.0892577772488711,0.547788397421649,279,20-22,1
0.0892577772488711,0.514447655034452,280,20-23,1
0.0892577772488711,0.483329628806401,281,20-24,1
0.0892577772488711,0.601133585241165,282,20-3,1
0.0892577772488711,0.723382973994221,283,20-4,1
0.0892577772488711,0.674483218492998,284,20-5,1
0.0892577772488711,0.694487663925317,285,20-6,1
0.0892577772488711,0.734496554789954,286,20-7,1
0.0892577772488711,0.703378528561902,287,20-8,1
0.0892577772488711,0.723382973994221,288,20-9,1
0.0892577772488711,0.683374083129584,289,2-1,1
0.0892577772488711,0.734496554789954,290,2-10,1
0.0892577772488711,0.754501000222272,291,2-11,1
0.0892577772488711,0.632251611469215,292,21-1,1
0.0892577772488711,0.723382973994221,293,21-10,1
0.0892577772488711,0.643365192264947,294,21-11,1
0.0892577772488711,0.683374083129584,295,21-12,1
0.0892577772488711,0.754501000222272,296,21-13,1
0.0892577772488711,0.754501000222272,297,21-14,1
0.0892577772488711,0.723382973994221,298,21-15,1
0.0892577772488711,0.714492109357635,299,21-16,1
0.0892577772488711,0.714492109357635,300,21-17,1
0.0892577772488711,0.674483218492998,301,21-18,1
0.0892577772488711,0.663369637697265,302,21-19,1
0.0892577772488711,0.763391864858857,303,2-12,1
0.0892577772488711,0.449988886419204,304,21-2,1
0.0892577772488711,0.612247166036897,305,21-20,1
0.0892577772488711,0.590020004445433,306,21-21,1
0.0892577772488711,0.547788397421649,307,21-22,1
0.0892577772488711,0.514447655034452,308,21-23,1
0.0892577772488711,0.483329628806401,309,21-24,1
0.0892577772488711,0.783396310291176,310,2-13,1
0.0892577772488711,0.694487663925317,311,21-3,1
0.0892577772488711,0.763391864858857,312,2-14,1
0.0892577772488711,0.694487663925317,313,21-4,1
0.0892577772488711,0.723382973994221,314,2-15,1
0.0892577772488711,0.663369637697265,315,21-5,1
0.0892577772488711,0.714492109357635,316,2-16,1
0.0892577772488711,0.694487663925317,317,21-6,1
0.0892577772488711,0.674483218492998,318,2-17,1
0.0892577772488711,0.723382973994221,319,21-7,1
0.0892577772488711,0.663369637697265,320,2-18,1
0.0892577772488711,0.723382973994221,321,21-8,1
0.0892577772488711,0.683374083129584,322,2-19,1
0.0892577772488711,0.723382973994221,323,21-9,1
0.0892577772488711,0.703378528561902,324,2-2,1
0.0892577772488711,0.674483218492998,325,2-20,1
0.0892577772488711,0.632251611469215,326,2-21,1
0.0892577772488711,0.683374083129584,327,22-1,1
0.0892577772488711,0.723382973994221,328,22-10,1
0.0892577772488711,0.694487663925317,329,22-11,1
0.0892577772488711,0.703378528561902,330,22-12,1
0.0892577772488711,0.743387419426539,331,22-13,1
0.0892577772488711,0.754501000222272,332,22-14,1
0.0892577772488711,0.734496554789954,333,22-15,1
0.0892577772488711,0.714492109357635,334,22-16,1
0.0892577772488711,0.694487663925317,335,22-17,1
0.0892577772488711,0.674483218492998,336,22-18,1
0.0892577772488711,0.643365192264947,337,22-19,1
0.0892577772488711,0.632251611469215,338,2-22,1
0.0892577772488711,0.674483218492998,339,22-2,1
0.0892577772488711,0.612247166036897,340,22-20,1
0.0892577772488711,0.581129139808846,341,22-21,1
0.0892577772488711,0.547788397421649,342,22-22,1
0.0892577772488711,0.505556790397866,343,22-23,1
0.0892577772488711,0.483329628806401,344,22-24,1
0.0892577772488711,0.547788397421649,345,2-23,1
0.0892577772488711,0.683374083129584,346,22-3,1
0.0892577772488711,0.312180484552123,347,2-24,1
0.0892577772488711,0.643365192264947,348,22-4,1
0.0892577772488711,0.65447877306068,349,22-5,1
0.0892577772488711,0.703378528561902,350,22-6,1
0.0892577772488711,0.683374083129584,351,22-7,1
0.0892577772488711,0.714492109357635,352,22-8,1
0.0892577772488711,0.703378528561902,353,22-9,1
0.0892577772488711,0.703378528561902,354,2-3,1
0.0892577772488711,0.65447877306068,355,23-1,1
0.0892577772488711,0.694487663925317,356,23-10,1
0.0892577772488711,0.714492109357635,357,23-11,1
0.0892577772488711,0.714492109357635,358,23-12,1
0.0892577772488711,0.743387419426539,359,23-13,1
0.0892577772488711,0.754501000222272,360,23-14,1
0.0892577772488711,0.723382973994221,361,23-15,1
