alpha	x	y	density	level	piece
0.406	0.320936639118457	0.256657483930211	0.000165574112257639	1	1
0.388	0.330119375573921	0.256657483930211	0.000155804959229558	1	1
0.3646	0.339302112029385	0.256657483930211	0.000143305071518683	1	1
0.3394	0.348484848484848	0.256657483930211	0.000129062610893621	1	1
0.3106	0.357667584940312	0.256657483930211	0.0001140037470632	1	1
0.2836	0.366850321395776	0.256657483930211	9.89031739347827e-05	1	1
0.2566	0.37603305785124	0.256657483930211	8.43526494801289e-05	1	1
0.2314	0.385215794306703	0.256657483930211	7.07743771290239e-05	1	1
0.208	0.394398530762167	0.256657483930211	5.84553309122387e-05	1	1
0.1882	0.403581267217631	0.256657483930211	4.757978435334e-05	1	1
0.1702	0.412764003673095	0.256657483930211	3.82473384143131e-05	1	1
0.1558	0.421946740128558	0.256657483930211	3.04763557807462e-05	1	1
0.145	0.431129476584022	0.256657483930211	2.4201759504083e-05	1	1
0.136	0.440312213039486	0.256657483930211	1.92784183912089e-05	1	1
0.1288	0.449494949494949	0.256657483930211	1.54973223839939e-05	1	1
0.1234	0.458677685950413	0.256657483930211	1.26146070651069e-05	1	1
0.1198	0.467860422405877	0.256657483930211	1.03870428277275e-05	1	1
0.1162	0.477043158861341	0.256657483930211	8.60457912430975e-06	1	1
0.1126	0.486225895316804	0.256657483930211	7.11167059787631e-06	1	1
0.1108	0.495408631772268	0.256657483930211	5.81331468611766e-06	1	1
0.109	0.504591368227732	0.256657483930211	4.6668877964359e-06	1	1
0.1072	0.513774104683196	0.256657483930211	3.66488465283908e-06	1	1
0.1054	0.522956841138659	0.256657483930211	2.81528047401158e-06	1	1
0.1036	0.532139577594123	0.256657483930211	2.12534636011226e-06	1	1
0.1036	0.541322314049587	0.256657483930211	1.59221238442839e-06	1	1
0.1018	0.55050505050505	0.256657483930211	1.20055847123962e-06	1	1
0.1018	0.559687786960514	0.256657483930211	9.25605265807448e-07	1	1
0.1018	0.568870523415978	0.256657483930211	7.3860838865197e-07	1	1
0.1018	0.578053259871442	0.256657483930211	6.12267702690114e-07	1	1
0.1018	0.587235996326905	0.256657483930211	5.24400598257062e-07	1	1
0.1	0.596418732782369	0.256657483930211	4.59350465198162e-07	1	1
0.1	0.605601469237833	0.256657483930211	4.07490334879973e-07	1	1
0.1	0.614784205693297	0.256657483930211	3.63639796634645e-07	1	1
0.1	0.62396694214876	0.256657483930211	3.25248355665984e-07	1	1
0.1	0.633149678604224	0.256657483930211	2.90948260460024e-07	1	1
0.1	0.642332415059688	0.256657483930211	2.59725617789462e-07	1	1
0.1	0.651515151515152	0.256657483930211	2.30654143817066e-07	1	1
0.1	0.660697887970615	0.256657483930211	2.0296698628487e-07	1	1
0.1	0.669880624426079	0.256657483930211	1.7621907086758e-07	1	1
0.1	0.679063360881543	0.256657483930211	1.50370325008529e-07	1	1
0.1	0.688246097337006	0.256657483930211	1.2573242017801e-07	1	1
0.1	0.69742883379247	0.256657483930211	1.02812256817256e-07	1	1
0.1	0.706611570247934	0.256657483930211	8.21266184122123e-08	1	1
0.1	0.715794306703398	0.256657483930211	6.40560908644957e-08	1	1
0.1	0.724977043158861	0.256657483930211	4.87728434386125e-08	1	1
0.1	0.734159779614325	0.256657483930211	3.62402716241445e-08	1	1
0.1	0.743342516069789	0.256657483930211	2.6259290436617e-08	1	1
0.1	0.752525252525253	0.256657483930211	1.85308873394135e-08	1	1
0.1	0.761707988980716	0.256657483930211	1.27125415388196e-08	1	1
0.1	0.77089072543618	0.256657483930211	8.45864249537209e-09	1	1
0.1	0.780073461891644	0.256657483930211	5.44501847998357e-09	1	1
0.1	0.789256198347107	0.256657483930211	3.38222688596884e-09	1	1
0.1	0.798438934802571	0.256657483930211	2.0222477277877e-09	1	1
0.1	0.807621671258035	0.256657483930211	1.16122715424273e-09	1	1
0.1	0.816804407713499	0.256657483930211	6.39145829393553e-10	1	1
0.1	0.825987144168962	0.256657483930211	3.36638863099681e-10	1	1
0.1	0.835169880624426	0.256657483930211	1.69440977406951e-10	1	1
0.1	0.84435261707989	0.256657483930211	8.14112561717361e-11	1	1
0.1	0.853535353535354	0.256657483930211	3.73062331329401e-11	1	1
0.1	0.862718089990817	0.256657483930211	1.62933018118602e-11	1	1
0.1	0.871900826446281	0.256657483930211	6.77848885229499e-12	1	1
0.1	0.881083562901745	0.256657483930211	2.68516138567212e-12	1	1
0.1	0.890266299357208	0.256657483930211	1.01246639389361e-12	1	1
0.1	0.899449035812672	0.256657483930211	3.63291444363578e-13	1	1
0.1	0.908631772268136	0.256657483930211	1.24025810890759e-13	1	1
0.1	0.9178145087236	0.256657483930211	4.02804082629152e-14	1	1
0.1	0.926997245179063	0.256657483930211	1.24445074380144e-14	1	1
0.1	0.936179981634527	0.256657483930211	3.65786942728761e-15	1	1
0.1	0.945362718089991	0.256657483930211	1.02379022609532e-15	1	1
0.1	0.954545454545455	0.256657483930211	2.73789658762353e-16	1	1
0.1	0.0454545454545455	0.265840220385675	8.34167345337079e-08	1	1
0.1	0.0546372819100092	0.265840220385675	1.41276221813287e-07	1	1
0.1	0.0638200183654729	0.265840220385675	2.36015952695348e-07	1	1
0.1	0.0730027548209366	0.265840220385675	3.86664182227772e-07	1	1
0.1018	0.0821854912764004	0.265840220385675	6.18532570873891e-07	1	1
0.1018	0.0913682277318641	0.265840220385675	9.63617311410873e-07	1	1
0.1036	0.100550964187328	0.265840220385675	1.46060134544071e-06	1	1
0.1036	0.109733700642792	0.265840220385675	2.15458788994355e-06	1	1
0.1054	0.118916437098255	0.265840220385675	3.09676016241574e-06	1	1
0.1072	0.128099173553719	0.265840220385675	4.34413468597754e-06	1	1
0.1108	0.137281910009183	0.265840220385675	5.95955228983168e-06	1	1
0.1144	0.146464646464646	0.265840220385675	8.01221078827962e-06	1	1
0.1198	0.15564738292011	0.265840220385675	1.05794701069384e-05	1	1
0.1252	0.164830119375574	0.265840220385675	1.37511048867086e-05	1	1
0.1324	0.174012855831038	0.265840220385675	1.76369783758958e-05	1	1
0.1414	0.183195592286501	0.265840220385675	2.237748744036e-05	1	1
0.1522	0.192378328741965	0.265840220385675	2.81528629104774e-05	1	1
0.1648	0.201561065197429	0.265840220385675	3.51835112574947e-05	1	1
0.181	0.210743801652893	0.265840220385675	4.37113524430997e-05	1	1
0.199	0.219926538108356	0.265840220385675	5.39541984064388e-05	1	1
0.2224	0.22910927456382	0.265840220385675	6.60329592222243e-05	1	1
0.2476	0.238292011019284	0.265840220385675	7.98834068930569e-05	1	1
0.2764	0.247474747474747	0.265840220385675	9.51759843817914e-05	1	1
0.3052	0.256657483930211	0.265840220385675	0.000111273018397517	1	1
0.3358	0.265840220385675	0.265840220385675	0.000127248392362828	1	1
0.3628	0.275022956841139	0.265840220385675	0.000141979796647829	1	1
0.3844	0.284205693296602	0.265840220385675	0.000154302203321355	1	1
0.4024	0.293388429752066	0.265840220385675	0.000163190550629523	1	1
0.4096	0.30257116620753	0.265840220385675	0.000167927532111602	1	1
0.4114	0.311753902662994	0.265840220385675	0.000168213985410797	1	1
0.4042	0.320936639118457	0.265840220385675	0.000164194976176344	1	1
0.3898	0.330119375573921	0.265840220385675	0.000156399318123343	1	1
0.37	0.339302112029385	0.265840220385675	0.000145615304415799	1	1
0.3448	0.348484848484848	0.265840220385675	0.000132741737731549	1	1
0.3196	0.357667584940312	0.265840220385675	0.000118655173387614	1	1
0.2926	0.366850321395776	0.265840220385675	0.000104121844121344	1	1
0.2656	0.37603305785124	0.265840220385675	8.97621684369843e-05	1	1
0.2404	0.385215794306703	0.265840220385675	7.6056217404783e-05	1	1
0.217	0.394398530762167	0.265840220385675	6.33678034202818e-05	1	1
0.1954	0.403581267217631	0.265840220385675	5.19658532384881e-05	1	1
0.1774	0.412764003673095	0.265840220385675	4.20316749442997e-05	1	1
0.163	0.421946740128558	0.265840220385675	3.36533215036592e-05	1	1
0.1504	0.431129476584022	0.265840220385675	2.68171834490445e-05	1	1
0.1396	0.440312213039486	0.265840220385675	2.14088154299529e-05	1	1
0.1324	0.449494949494949	0.265840220385675	1.72303001384181e-05	1	1
0.1252	0.458677685950413	0.265840220385675	1.403350847035e-05	1	1
0.1216	0.467860422405877	0.265840220385675	1.15615290495966e-05	1	1
0.118	0.477043158861341	0.265840220385675	9.58726748512732e-06	1	1
0.1144	0.486225895316804	0.265840220385675	7.93957558595251e-06	1	1
0.1126	0.495408631772268	0.265840220385675	6.51205621892123e-06	1	1
0.109	0.504591368227732	0.265840220385675	5.25555345931265e-06	1	1
0.1072	0.513774104683196	0.265840220385675	4.15993913102078e-06	1	1
0.1054	0.522956841138659	0.265840220385675	3.23272423898946e-06	1	1
0.1054	0.532139577594123	0.265840220385675	2.481124971333e-06	1	1
0.1036	0.541322314049587	0.265840220385675	1.90143465963736e-06	1	1
0.1036	0.55050505050505	0.265840220385675	1.47629644515152e-06	1	1
0.1018	0.559687786960514	0.265840220385675	1.17795067186572e-06	1	1
0.1018	0.568870523415978	0.265840220385675	9.74365776613641e-07	1	1
0.1018	0.578053259871442	0.265840220385675	8.35320819407754e-07	1	1
0.1018	0.587235996326905	0.265840220385675	7.365240584169e-07	1	1
0.1018	0.596418732782369	0.265840220385675	6.61125871240823e-07	1	1
0.1018	0.605601469237833	0.265840220385675	5.9902965536949e-07	1	1
0.1018	0.614784205693297	0.265840220385675	5.44966150736382e-07	1	1
0.1018	0.62396694214876	0.265840220385675	4.96354316684185e-07	1	1
0.1	0.633149678604224	0.265840220385675	4.51671418516597e-07	1	1
0.1	0.642332415059688	0.265840220385675	4.09613463819858e-07	1	1
0.1	0.651515151515152	0.265840220385675	3.68942666172019e-07	1	1
0.1	0.660697887970615	0.265840220385675	3.28708939450151e-07	1	1
0.1	0.669880624426079	0.265840220385675	2.88515919426834e-07	1	1
0.1	0.679063360881543	0.265840220385675	2.48619361397034e-07	1	1
0.1	0.688246097337006	0.265840220385675	2.09805444311197e-07	1	1
0.1	0.69742883379247	0.265840220385675	1.73120319955469e-07	1	1
0.1	0.706611570247934	0.265840220385675	1.39572293056129e-07	1	1
0.1	0.715794306703398	0.265840220385675	1.09909185095155e-07	1	1
0.1	0.724977043158861	0.265840220385675	8.4517444396625e-08	1	1
0.1	0.734159779614325	0.265840220385675	6.34328633295543e-08	1	1
0.1	0.743342516069789	0.265840220385675	4.64194225478259e-08	1	1
0.1	0.752525252525253	0.265840220385675	3.30682527552716e-08	1	1
0.1	0.761707988980716	0.265840220385675	2.2883870130128e-08	1	1
0.1	0.77089072543618	0.265840220385675	1.53453617243386e-08	1	1
0.1	0.780073461891644	0.265840220385675	9.94507732308972e-09	1	1
0.1	0.789256198347107	0.265840220385675	6.21286413340731e-09	1	1
0.1	0.798438934802571	0.265840220385675	3.73230199159543e-09	1	1
0.1	0.807621671258035	0.265840220385675	2.15144207807e-09	1	1
0.1	0.816804407713499	0.265840220385675	1.18782278845252e-09	1	1
0.1	0.825987144168962	0.265840220385675	6.27159375595955e-10	1	1
0.1	0.835169880624426	0.265840220385675	3.16276516294194e-10	1	1
0.1	0.84435261707989	0.265840220385675	1.52189557041179e-10	1	1
0.1	0.853535353535354	0.265840220385675	6.98213539721039e-11	1	1
0.1	0.862718089990817	0.265840220385675	3.05216458866892e-11	1	1
0.1	0.871900826446281	0.265840220385675	1.27067431325356e-11	1	1
0.1	0.881083562901745	0.265840220385675	5.03622115329905e-12	1	1
0.1	0.890266299357208	0.265840220385675	1.89974135872501e-12	1	1
0.1	0.899449035812672	0.265840220385675	6.8188003177024e-13	1	1
0.1	0.908631772268136	0.265840220385675	2.32849773735656e-13	1	1
0.1	0.9178145087236	0.265840220385675	7.56413728415048e-14	1	1
0.1	0.926997245179063	0.265840220385675	2.33768394538346e-14	1	1
0.1	0.936179981634527	0.265840220385675	6.87692430642666e-15	1	1
0.1	0.945362718089991	0.265840220385675	1.93022019825091e-15	1	1
0.1	0.954545454545455	0.265840220385675	5.21649700616198e-16	1	1
0.1	0.0454545454545455	0.275022956841139	5.77111114375342e-08	1	1
0.1	0.0546372819100092	0.275022956841139	1.00958409470759e-07	1	1
0.1	0.0638200183654729	0.275022956841139	1.7275953891508e-07	1	1
0.1	0.0730027548209366	0.275022956841139	2.87735116204447e-07	1	1
0.1	0.0821854912764004	0.275022956841139	4.64999112880975e-07	1	1
0.1018	0.0913682277318641	0.275022956841139	7.28180599818342e-07	1	1
0.1018	0.100550964187328	0.275022956841139	1.10511470949833e-06	1	1
0.1036	0.109733700642792	0.275022956841139	1.62744261660305e-06	1	1
0.1036	0.118916437098255	0.275022956841139	2.33050053651153e-06	1	1
0.1054	0.128099173553719	0.275022956841139	3.25391540551721e-06	1	1
0.109	0.137281910009183	0.275022956841139	4.44328336711021e-06	1	1
0.1108	0.146464646464646	0.275022956841139	5.95328577145026e-06	1	1
0.1144	0.15564738292011	0.275022956841139	7.85266096586062e-06	1	1
0.1198	0.164830119375574	0.275022956841139	1.02314588987804e-05	1	1
0.1252	0.174012855831038	0.275022956841139	1.32105402994203e-05	1	1
0.1306	0.183195592286501	0.275022956841139	1.69518382347953e-05	1	1
0.1396	0.192378328741965	0.275022956841139	2.16653653942986e-05	1	1
0.1504	0.201561065197429	0.275022956841139	2.76061070854143e-05	1	1
0.1648	0.210743801652893	0.275022956841139	3.50525339570041e-05	1	1
0.181	0.219926538108356	0.275022956841139	4.42605345485998e-05	1	1
0.2026	0.22910927456382	0.275022956841139	5.53931639210033e-05	1	1
0.226	0.238292011019284	0.275022956841139	6.84366514300517e-05	1	1
0.253	0.247474747474747	0.275022956841139	8.31231808737977e-05	1	1
0.2836	0.256657483930211	0.275022956841139	9.88864148489253e-05	1	1
0.3124	0.265840220385675	0.275022956841139	0.000114872822123763	1	1
0.3412	0.275022956841139	0.275022956841139	0.000130019694322848	1	1
0.3646	0.284205693296602	0.275022956841139	0.000143192170729292	1	1
0.3826	0.293388429752066	0.275022956841139	0.000153352541528419	1	1
0.3952	0.30257116620753	0.275022956841139	0.000159722499698802	1	1
0.3988	0.311753902662994	0.275022956841139	0.000161898176294434	1	1
0.3952	0.320936639118457	0.275022956841139	0.000159890124675335	1	1
0.3844	0.330119375573921	0.275022956841139	0.000154082343676863	1	1
0.3682	0.339302112029385	0.275022956841139	0.000145128272092823	1	1
0.3466	0.348484848484848	0.275022956841139	0.000133818521685779	1	1
0.3232	0.357667584940312	0.275022956841139	0.000120958629885954	1	1
0.298	0.366850321395776	0.275022956841139	0.000107284637261139	1	1
0.2728	0.37603305785124	0.275022956841139	9.3425239956495e-05	1	1
0.2476	0.385215794306703	0.275022956841139	7.9900484443192e-05	1	1
0.2242	0.394398530762167	0.275022956841139	6.71363638300028e-05	1	1
0.2026	0.403581267217631	0.275022956841139	5.54754856797556e-05	1	1
0.1828	0.412764003673095	0.275022956841139	4.51737512820905e-05	1	1
0.1666	0.421946740128558	0.275022956841139	3.63855001815205e-05	1	1
0.154	0.431129476584022	0.275022956841139	2.91484027488385e-05	1	1
0.1432	0.440312213039486	0.275022956841139	2.33809496120563e-05	1	1
0.1342	0.449494949494949	0.275022956841139	1.89000962417618e-05	1	1
0.1288	0.458677685950413	0.275022956841139	1.54579147879231e-05	1	1
0.1234	0.467860422405877	0.275022956841139	1.27883385882638e-05	1	1
0.1198	0.477043158861341	0.275022956841139	1.06514695081839e-05	1	1
0.1162	0.486225895316804	0.275022956841139	8.86439942520416e-06	1	1
0.1144	0.495408631772268	0.275022956841139	7.31280147264922e-06	1	1
0.1108	0.504591368227732	0.275022956841139	5.94411158856102e-06	1	1
0.109	0.513774104683196	0.275022956841139	4.74834878246178e-06	1	1
0.1072	0.522956841138659	0.275022956841139	3.7349030560618e-06	1	1
0.1054	0.532139577594123	0.275022956841139	2.91275925806852e-06	1	1
0.1036	0.541322314049587	0.275022956841139	2.27862039610498e-06	1	1
0.1036	0.55050505050505	0.275022956841139	1.81377863424909e-06	1	1
0.1036	0.559687786960514	0.275022956841139	1.48771385034698e-06	1	1
0.1018	0.568870523415978	0.275022956841139	1.2650044862208e-06	1	1
0.1018	0.578053259871442	0.275022956841139	1.11222949965289e-06	1	1
0.1018	0.587235996326905	0.275022956841139	1.00264137280359e-06	1	1
0.1018	0.596418732782369	0.275022956841139	9.17838410707592e-07	1	1
0.1018	0.605601469237833	0.275022956841139	8.46892900730185e-07	1	1
0.1018	0.614784205693297	0.275022956841139	7.84074590083464e-07	1	1
0.1018	0.62396694214876	0.275022956841139	7.26390649168078e-07	1	1
0.1018	0.633149678604224	0.275022956841139	6.71799600996375e-07	1	1
0.1018	0.642332415059688	0.275022956841139	6.18409137733586e-07	1	1
0.1018	0.651515151515152	0.275022956841139	5.64488759004482e-07	1	1
0.1018	0.660697887970615	0.275022956841139	5.08874008752725e-07	1	1
0.1	0.669880624426079	0.275022956841139	4.51336570436981e-07	1	1
0.1	0.679063360881543	0.275022956841139	3.92665017934841e-07	1	1
0.1	0.688246097337006	0.275022956841139	3.34420823990649e-07	1	1
0.1	0.69742883379247	0.275022956841139	2.78497321974954e-07	1	1
0.1	0.706611570247934	0.275022956841139	2.26665924093749e-07	1	1
0.1	0.715794306703398	0.275022956841139	1.80254382459928e-07	1	1
0.1	0.724977043158861	0.275022956841139	1.40014051693348e-07	1	1
0.1	0.734159779614325	0.275022956841139	1.06150138209784e-07	1	1
0.1	0.743342516069789	0.275022956841139	7.84443968459553e-08	1	1
0.1	0.752525252525253	0.275022956841139	5.63989637399305e-08	1	1
0.1	0.761707988980716	0.275022956841139	3.93568951932928e-08	1	1
0.1	0.77089072543618	0.275022956841139	2.65867931251827e-08	1	1
0.1	0.780073461891644	0.275022956841139	1.73394504943218e-08	1	1
0.1	0.789256198347107	0.275022956841139	1.08895308988039e-08	1	1
0.1	0.798438934802571	0.275022956841139	6.57010101272089e-09	1	1
0.1	0.807621671258035	0.275022956841139	3.8004978984905e-09	1	1
0.1	0.816804407713499	0.275022956841139	2.10411850802224e-09	1	1
0.1	0.825987144168962	0.275022956841139	1.11339522890085e-09	1	1
0.1	0.835169880624426	0.275022956841139	5.62450757664341e-10	1	1
0.1	0.84435261707989	0.275022956841139	2.71008703990064e-10	1	1
0.1	0.853535353535354	0.275022956841139	1.24462012800614e-10	1	1
0.1	0.862718089990817	0.275022956841139	5.44508000889073e-11	1	1
0.1	0.871900826446281	0.275022956841139	2.26829013154723e-11	1	1
0.1	0.881083562901745	0.275022956841139	8.99446880737845e-12	1	1
0.1	0.890266299357208	0.275022956841139	3.39409904717794e-12	1	1
0.1	0.899449035812672	0.275022956841139	1.21860583596073e-12	1	1
0.1	0.908631772268136	0.275022956841139	4.1623509372564e-13	1	1
0.1	0.9178145087236	0.275022956841139	1.35253744232879e-13	1	1
0.1	0.926997245179063	0.275022956841139	4.18258569103468e-14	1	1
0.1	0.936179981634527	0.275022956841139	1.23287941922302e-14	1	1
0.1	0.945362718089991	0.275022956841139	3.48592701766924e-15	1	1
0.1	0.954545454545455	0.275022956841139	9.67883153456015e-16	1	1
0.1	0.0454545454545455	0.284205693296602	4.12614099711516e-08	1	1
0.1	0.0546372819100092	0.284205693296602	7.39745630305014e-08	1	1
0.1	0.0638200183654729	0.284205693296602	1.28703529751635e-07	1	1
0.1	0.0730027548209366	0.284205693296602	2.16544265144807e-07	1	1
0.1	0.0821854912764004	0.284205693296602	3.51720586977508e-07	1	1
0.1018	0.0913682277318641	0.284205693296602	5.51365442770371e-07	1	1
0.1018	0.100550964187328	0.284205693296602	8.35031837163162e-07	1	1
0.1018	0.109733700642792	0.284205693296602	1.2242275008795e-06	1	1
0.1036	0.118916437098255	0.284205693296602	1.74244501838258e-06	1	1
0.1036	0.128099173553719	0.284205693296602	2.41623489008029e-06	1	1
0.1054	0.137281910009183	0.284205693296602	3.27782290722827e-06	1	1
0.1072	0.146464646464646	0.284205693296602	4.36965254794704e-06	1	1
0.1108	0.15564738292011	0.284205693296602	5.75108709214762e-06	1	1
0.1144	0.164830119375574	0.284205693296602	7.50726513475258e-06	1	1
0.118	0.174012855831038	0.284205693296602	9.75951118721659e-06	1	1
0.1234	0.183195592286501	0.284205693296602	1.26754377998125e-05	1	1
0.1306	0.192378328741965	0.284205693296602	1.64748844874394e-05	1	1
0.1396	0.201561065197429	0.284205693296602	2.14257133157613e-05	1	1
0.1522	0.210743801652893	0.284205693296602	2.78225381370808e-05	1	1
0.1666	0.219926538108356	0.284205693296602	3.59432765156137e-05	1	1
0.1846	0.22910927456382	0.284205693296602	4.59838697076467e-05	1	1
0.208	0.238292011019284	0.284205693296602	5.7979900924721e-05	1	1
0.2332	0.247474747474747	0.284205693296602	7.17325636871647e-05	1	1
0.2602	0.256657483930211	0.284205693296602	8.67617570179486e-05	1	1
0.289	0.265840220385675	0.284205693296602	0.000102307669176718	1	1
0.3178	0.275022956841139	0.284205693296602	0.000117392750868358	1	1
0.3412	0.284205693296602	0.284205693296602	0.000130940198017453	1	1
0.3628	0.293388429752066	0.284205693296602	0.000141927573364328	1	1
0.3772	0.30257116620753	0.284205693296602	0.0001495411415851	1	1
0.3826	0.311753902662994	0.284205693296602	0.000153293339583445	1	1
0.3826	0.320936639118457	0.284205693296602	0.000153074939327663	1	1
0.3754	0.330119375573921	0.284205693296602	0.000149132613181765	1	1
0.3628	0.339302112029385	0.284205693296602	0.000141985090868558	1	1
0.3448	0.348484848484848	0.284205693296602	0.00013230824891272	1	1
0.3232	0.357667584940312	0.284205693296602	0.000120824541069849	1	1
0.2998	0.366850321395776	0.284205693296602	0.000108223664929648	1	1
0.2764	0.37603305785124	0.284205693296602	9.51239048352515e-05	1	1
0.2512	0.385215794306703	0.284205693296602	8.20656486507091e-05	1	1
0.2278	0.394398530762167	0.284205693296602	6.95180981668463e-05	1	1
0.2062	0.403581267217631	0.284205693296602	5.7880759205295e-05	1	1
0.1882	0.412764003673095	0.284205693296602	4.74708038997229e-05	1	1
0.172	0.421946740128558	0.284205693296602	3.84997952453789e-05	1	1
0.1576	0.431129476584022	0.284205693296602	3.10520529628627e-05	1	1
0.1468	0.440312213039486	0.284205693296602	2.50783454198519e-05	1	1
0.1378	0.449494949494949	0.284205693296602	2.04128786355954e-05	1	1
0.1306	0.458677685950413	0.284205693296602	1.68121963612755e-05	1	1
0.1252	0.467860422405877	0.284205693296602	1.40061685770807e-05	1	1
0.1216	0.477043158861341	0.284205693296602	1.17472055817097e-05	1	1
0.118	0.486225895316804	0.284205693296602	9.84530834591309e-06	1	1
0.1144	0.495408631772268	0.284205693296602	8.18227180325069e-06	1	1
0.1126	0.504591368227732	0.284205693296602	6.70555944897922e-06	1	1
0.1108	0.513774104683196	0.284205693296602	5.40822006283323e-06	1	1
0.1072	0.522956841138659	0.284205693296602	4.30390268192029e-06	1	1
0.1054	0.532139577594123	0.284205693296602	3.40525690908904e-06	1	1
0.1054	0.541322314049587	0.284205693296602	2.71081231265952e-06	1	1
0.1036	0.55050505050505	0.284205693296602	2.20146708124059e-06	1	1
0.1036	0.559687786960514	0.284205693296602	1.84448753576726e-06	1	1
0.1036	0.568870523415978	0.284205693296602	1.6012741361956e-06	1	1
0.1018	0.578053259871442	0.284205693296602	1.43516401366126e-06	1	1
0.1018	0.587235996326905	0.284205693296602	1.31672587611259e-06	1	1
0.1018	0.596418732782369	0.284205693296602	1.22563768648443e-06	1	1
0.1018	0.605601469237833	0.284205693296602	1.14966403652211e-06	1	1
0.1018	0.614784205693297	0.284205693296602	1.08206295034535e-06	1	1
0.1018	0.62396694214876	0.284205693296602	1.0188551278534e-06	1	1
0.1018	0.633149678604224	0.284205693296602	9.56949897465802e-07	1	1
0.1018	0.642332415059688	0.284205693296602	8.93454397727256e-07	1	1
0.1018	0.651515151515152	0.284205693296602	8.25910510983278e-07	1	1
0.1018	0.660697887970615	0.284205693296602	7.52907157649642e-07	1	1
0.1018	0.669880624426079	0.284205693296602	6.74538023752479e-07	1	1
0.1018	0.679063360881543	0.284205693296602	5.9241323670719e-07	1	1
0.1018	0.688246097337006	0.284205693296602	5.09224862495707e-07	1	1
0.1	0.69742883379247	0.284205693296602	4.28071681821464e-07	1	1
0.1	0.706611570247934	0.284205693296602	3.51806216965429e-07	1	1
0.1	0.715794306703398	0.284205693296602	2.82595865996931e-07	1	1
0.1	0.724977043158861	0.284205693296602	2.21759802128817e-07	1	1
0.1	0.734159779614325	0.284205693296602	1.69828560839361e-07	1	1
0.1	0.743342516069789	0.284205693296602	1.2671855100716e-07	1	1
0.1	0.752525252525253	0.284205693296602	9.19222465636006e-08	1	1
0.1	0.761707988980716	0.284205693296602	6.46596130615167e-08	1	1
0.1	0.77089072543618	0.284205693296602	4.3982965598639e-08	1	1
0.1	0.780073461891644	0.284205693296602	2.8853391150087e-08	1	1
0.1	0.789256198347107	0.284205693296602	1.82085441921004e-08	1	1
0.1	0.798438934802571	0.284205693296602	1.10293225611739e-08	1	1
0.1	0.807621671258035	0.284205693296602	6.40012019488839e-09	1	1
0.1	0.816804407713499	0.284205693296602	3.55225388413746e-09	1	1
0.1	0.825987144168962	0.284205693296602	1.88337278421745e-09	1	1
0.1	0.835169880624426	0.284205693296602	9.52877514394431e-10	1	1
0.1	0.84435261707989	0.284205693296602	4.59676758657395e-10	1	1
0.1	0.853535353535354	0.284205693296602	2.11303045992795e-10	1	1
0.1	0.862718089990817	0.284205693296602	9.25084547215008e-11	1	1
0.1	0.871900826446281	0.284205693296602	3.85578761634893e-11	1	1
0.1	0.881083562901745	0.284205693296602	1.52958257453103e-11	1	1
0.1	0.890266299357208	0.284205693296602	5.77383503147765e-12	1	1
0.1	0.899449035812672	0.284205693296602	2.07357777770654e-12	1	1
0.1	0.908631772268136	0.284205693296602	7.08461694050409e-13	1	1
0.1	0.9178145087236	0.284205693296602	2.3032339825046e-13	1	1
0.1	0.926997245179063	0.284205693296602	7.13267437578479e-14	1	1
0.1	0.936179981634527	0.284205693296602	2.11325315714515e-14	1	1
0.1	0.945362718089991	0.284205693296602	6.08964608430445e-15	1	1
0.1	0.954545454545455	0.284205693296602	1.80655087818112e-15	1	1
0.1	0.0454545454545455	0.293388429752066	2.99416329701863e-08	1	1
0.1	0.0546372819100092	0.293388429752066	5.45725019557304e-08	1	1
0.1	0.0638200183654729	0.293388429752066	9.59181766744782e-08	1	1
0.1	0.0730027548209366	0.293388429752066	1.62242711351117e-07	1	1
0.1	0.0821854912764004	0.293388429752066	2.63930584904242e-07	1	1
0.1	0.0913682277318641	0.293388429752066	4.13152873495585e-07	1	1
0.1018	0.100550964187328	0.293388429752066	6.23320527702388e-07	1	1
0.1018	0.109733700642792	0.293388429752066	9.08627449806713e-07	1	1
0.1018	0.118916437098255	0.293388429752066	1.28417153113209e-06	1	1
0.1036	0.128099173553719	0.293388429752066	1.76723591817551e-06	1	1
0.1036	0.137281910009183	0.293388429752066	2.38027476669623e-06	1	1
0.1054	0.146464646464646	0.293388429752066	3.15599285587056e-06	1	1
0.1072	0.15564738292011	0.293388429752066	4.1446710530795e-06	1	1
0.1108	0.164830119375574	0.293388429752066	5.42353805114711e-06	1	1
0.1126	0.174012855831038	0.293388429752066	7.10736731133883e-06	1	1
0.118	0.183195592286501	0.293388429752066	9.35837858558442e-06	1	1
0.1234	0.192378328741965	0.293388429752066	1.23919201944905e-05	1	1
0.1306	0.201561065197429	0.293388429752066	1.64727406530372e-05	1	1
0.1396	0.210743801652893	0.293388429752066	2.18959191677484e-05	1	1
0.154	0.219926538108356	0.293388429752066	2.89479501554791e-05	1	1
0.1702	0.22910927456382	0.293388429752066	3.78478622860286e-05	1	1
0.19	0.238292011019284	0.293388429752066	4.86752153943236e-05	1	1
0.2134	0.247474747474747	0.293388429752066	6.12994745850241e-05	1	1
0.2386	0.256657483930211	0.293388429752066	7.53306227491632e-05	1	1
0.2674	0.265840220385675	0.293388429752066	9.01109248484164e-05	1	1
