alpha,x,y,density,group,level,piece,PANEL
0.1,0.862718089990817,0.311753902662994,4.08349979052028e-07,1,1,1,1
0.1,0.871900826446281,0.311753902662994,2.89551459596423e-07,1,1,1,1
0.1,0.881083562901745,0.311753902662994,1.98265658247519e-07,1,1,1,1
0.1,0.890266299357208,0.311753902662994,1.31096938187126e-07,1,1,1,1
0.1,0.899449035812672,0.311753902662994,8.37061569407552e-08,1,1,1,1
0.1,0.908631772268136,0.311753902662994,5.16106909931292e-08,1,1,1,1
0.1,0.917814508723599,0.311753902662994,3.07282426874226e-08,1,1,1,1
0.1,0.926997245179063,0.311753902662994,1.76664960318574e-08,1,1,1,1
0.1,0.936179981634527,0.311753902662994,9.80792105559152e-09,1,1,1,1
0.1,0.945362718089991,0.311753902662994,5.25795386705698e-09,1,1,1,1
0.1,0.954545454545454,0.311753902662994,2.72188280561965e-09,1,1,1,1
0.1,0.0454545454545455,0.320936639118457,6.66322976557251e-09,1,1,1,1
0.1,0.0546372819100092,0.320936639118457,1.11339501036365e-08,1,1,1,1
0.1,0.0638200183654729,0.320936639118457,1.81412546463538e-08,1,1,1,1
0.1,0.0730027548209367,0.320936639118457,2.88699058121532e-08,1,1,1,1
0.1,0.0821854912764004,0.320936639118457,4.49532065720315e-08,1,1,1,1
0.1,0.0913682277318641,0.320936639118457,6.86171810534786e-08,1,1,1,1
0.1,0.100550964187328,0.320936639118457,1.02868384761784e-07,1,1,1,1
0.1,0.109733700642792,0.320936639118457,1.51731548673383e-07,1,1,1,1
0.1,0.118916437098255,0.320936639118457,2.20534569651888e-07,1,1,1,1
0.1,0.128099173553719,0.320936639118457,3.16224745933325e-07,1,1,1,1
0.1,0.137281910009183,0.320936639118457,4.47686271655732e-07,1,1,1,1
0.1018,0.146464646464646,0.320936639118457,6.26024667493214e-07,1,1,1,1
0.1018,0.15564738292011,0.320936639118457,8.64802741633705e-07,1,1,1,1
0.1018,0.164830119375574,0.320936639118457,1.18026768376985e-06,1,1,1,1
0.1036,0.174012855831038,0.320936639118457,1.59170378409903e-06,1,1,1,1
0.1036,0.183195592286501,0.320936639118457,2.12216518286833e-06,1,1,1,1
0.1054,0.192378328741965,0.320936639118457,2.79994749339283e-06,1,1,1,1
0.1072,0.201561065197429,0.320936639118457,3.66118064801241e-06,1,1,1,1
0.109,0.210743801652893,0.320936639118457,4.75379011158424e-06,1,1,1,1
0.1108,0.219926538108356,0.320936639118457,6.14271532934509e-06,1,1,1,1
0.1144,0.22910927456382,0.320936639118457,7.91567720007017e-06,1,1,1,1
0.118,0.238292011019284,0.320936639118457,1.01880190543917e-05,1,1,1,1
0.1234,0.247474747474747,0.320936639118457,1.31043834585419e-05,1,1,1,1
0.1306,0.256657483930211,0.320936639118457,1.68345061207437e-05,1,1,1,1
0.1396,0.265840220385675,0.320936639118457,2.15605361972544e-05,1,1,1,1
0.1504,0.275022956841139,0.320936639118457,2.74543133340513e-05,1,1,1,1
0.163,0.284205693296602,0.320936639118457,3.46450542260593e-05,1,1,1,1
0.1792,0.293388429752066,0.320936639118457,4.31807264004683e-05,1,1,1,1
0.1954,0.30257116620753,0.320936639118457,5.29894344306392e-05,1,1,1,1
0.2152,0.311753902662994,0.320936639118457,6.38495028919455e-05,1,1,1,1
0.2368,0.320936639118457,0.320936639118457,7.53775834451514e-05,1,1,1,1
0.2584,0.330119375573921,0.320936639118457,8.7042253750552e-05,1,1,1,1
0.2782,0.339302112029385,0.320936639118457,9.82060633550941e-05,1,1,1,1
0.2962,0.348484848484848,0.320936639118457,0.000108192566295999,1,1,1,1
0.3106,0.357667584940312,0.320936639118457,0.00011636817459764,1,1,1,1
0.3214,0.366850321395776,0.320936639118457,0.000122223732899349,1,1,1,1
0.3286,0.37603305785124,0.320936639118457,0.000125439363548549,1,1,1,1
0.3286,0.385215794306703,0.320936639118457,0.000125919191919481,1,1,1,1
0.325,0.394398530762167,0.320936639118457,0.000123789434532213,1,1,1,1
0.3178,0.403581267217631,0.320936639118457,0.000119362075088796,1,1,1,1
0.3052,0.412764003673095,0.320936639118457,0.000113074313397192,1,1,1,1
0.2908,0.421946740128558,0.320936639118457,0.000105418741323206,1,1,1,1
0.2764,0.431129476584022,0.320936639118457,9.68794971194817e-05,1,1,1,1
0.2602,0.440312213039486,0.320936639118457,8.78857568554024e-05,1,1,1,1
0.244,0.449494949494949,0.320936639118457,7.87874980972562e-05,1,1,1,1
0.2278,0.458677685950413,0.320936639118457,6.98518426566067e-05,1,1,1,1
0.2116,0.467860422405877,0.320936639118457,6.127353732416e-05,1,1,1,1
0.1972,0.477043158861341,0.320936639118457,5.31913885325829e-05,1,1,1,1
0.1828,0.486225895316804,0.320936639118457,4.57036329203978e-05,1,1,1,1
0.1702,0.495408631772268,0.320936639118457,3.88782299563385e-05,1,1,1,1
0.1594,0.504591368227732,0.320936639118457,3.27574357980792e-05,1,1,1,1
0.1504,0.513774104683196,0.320936639118457,2.73585117559966e-05,1,1,1,1
0.1414,0.522956841138659,0.320936639118457,2.26734172244398e-05,1,1,1,1
0.1342,0.532139577594123,0.320936639118457,1.86699200167547e-05,1,1,1,1
0.127,0.541322314049587,0.320936639118457,1.5295299926852e-05,1,1,1,1
0.1234,0.55050505050505,0.320936639118457,1.2482438322588e-05,1,1,1,1
0.118,0.559687786960514,0.320936639118457,1.01571254613315e-05,1,1,1,1
0.1144,0.568870523415978,0.320936639118457,8.24510492261594e-06,1,1,1,1
0.1126,0.578053259871442,0.320936639118457,6.67763363879156e-06,1,1,1,1
0.109,0.587235996326905,0.320936639118457,5.39491296032817e-06,1,1,1,1
0.1072,0.596418732782369,0.320936639118457,4.34736338770886e-06,1,1,1,1
0.1072,0.605601469237833,0.320936639118457,3.49517764440606e-06,1,1,1,1
0.1054,0.614784205693297,0.320936639118457,2.80681542707201e-06,1,1,1,1
0.1036,0.62396694214876,0.320936639118457,2.25711513882965e-06,1,1,1,1
0.1036,0.633149678604224,0.320936639118457,1.82555870691473e-06,1,1,1,1
0.1036,0.642332415059688,0.320936639118457,1.49500936399434e-06,1,1,1,1
0.1018,0.651515151515151,0.320936639118457,1.25101110851325e-06,1,1,1,1
0.1018,0.660697887970615,0.320936639118457,1.08153879445314e-06,1,1,1,1
0.1018,0.669880624426079,0.320936639118457,9.7695331230187e-07,1,1,1,1
0.1018,0.679063360881543,0.320936639118457,9.2986982311933e-07,1,1,1,1
0.1018,0.688246097337006,0.320936639118457,9.34696515279734e-07,1,1,1,1
0.1018,0.69742883379247,0.320936639118457,9.86734680982877e-07,1,1,1,1
0.1018,0.706611570247934,0.320936639118457,1.08091333363054e-06,1,1,1,1
0.1018,0.715794306703398,0.320936639118457,1.21041062058297e-06,1,1,1,1
0.1018,0.724977043158861,0.320936639118457,1.36553216514154e-06,1,1,1,1
0.1036,0.734159779614325,0.320936639118457,1.53322743290084e-06,1,1,1,1
0.1036,0.743342516069789,0.320936639118457,1.69751211445671e-06,1,1,1,1
0.1036,0.752525252525252,0.320936639118457,1.84084854143492e-06,1,1,1,1
0.1036,0.761707988980716,0.320936639118457,1.94627476239673e-06,1,1,1,1
0.1036,0.77089072543618,0.320936639118457,1.99984455848658e-06,1,1,1,1
0.1036,0.780073461891644,0.320936639118457,1.99281995317406e-06,1,1,1,1
0.1036,0.789256198347107,0.320936639118457,1.92308905074709e-06,1,1,1,1
0.1036,0.798438934802571,0.320936639118457,1.79546196311687e-06,1,1,1,1
0.1036,0.807621671258035,0.320936639118457,1.62077412425954e-06,1,1,1,1
0.1018,0.816804407713499,0.320936639118457,1.41401600664623e-06,1,1,1,1
0.1018,0.825987144168962,0.320936639118457,1.19192553795158e-06,1,1,1,1
0.1018,0.835169880624426,0.320936639118457,9.7056621027161e-07,1,1,1,1
0.1018,0.84435261707989,0.320936639118457,7.63357423489173e-07,1,1,1,1
0.1018,0.853535353535353,0.320936639118457,5.79857159337484e-07,1,1,1,1
0.1,0.862718089990817,0.320936639118457,4.25382984371037e-07,1,1,1,1
0.1,0.871900826446281,0.320936639118457,3.01362303960502e-07,1,1,1,1
0.1,0.881083562901745,0.320936639118457,2.06175261569325e-07,1,1,1,1
0.1,0.890266299357208,0.320936639118457,1.3621209186236e-07,1,1,1,1
0.1,0.899449035812672,0.320936639118457,8.69003065856484e-08,1,1,1,1
0.1,0.908631772268136,0.320936639118457,5.35365204673522e-08,1,1,1,1
0.1,0.917814508723599,0.320936639118457,3.18492986487294e-08,1,1,1,1
0.1,0.926997245179063,0.320936639118457,1.82965381848975e-08,1,1,1,1
0.1,0.936179981634527,0.320936639118457,1.01497699178204e-08,1,1,1,1
0.1,0.945362718089991,0.320936639118457,5.43701962063762e-09,1,1,1,1
0.1,0.954545454545454,0.320936639118457,2.8124347870533e-09,1,1,1,1
0.1,0.0454545454545455,0.330119375573921,3.88150338195025e-09,1,1,1,1
0.1,0.0546372819100092,0.330119375573921,6.53242485906896e-09,1,1,1,1
0.1,0.0638200183654729,0.330119375573921,1.0730810864282e-08,1,1,1,1
0.1,0.0730027548209367,0.330119375573921,1.72366154922764e-08,1,1,1,1
0.1,0.0821854912764004,0.330119375573921,2.71251420026385e-08,1,1,1,1
0.1,0.0913682277318641,0.330119375573921,4.19039900155573e-08,1,1,1,1
0.1,0.100550964187328,0.330119375573921,6.3670183610564e-08,1,1,1,1
0.1,0.109733700642792,0.330119375573921,9.53145619810773e-08,1,1,1,1
0.1,0.118916437098255,0.330119375573921,1.40774557673486e-07,1,1,1,1
0.1,0.128099173553719,0.330119375573921,2.05326900557657e-07,1,1,1,1
0.1,0.137281910009183,0.330119375573921,2.95901880320456e-07,1,1,1,1
0.1,0.146464646464646,0.330119375573921,4.213978346879e-07,1,1,1,1
0.1018,0.15564738292011,0.330119375573921,5.92989065749871e-07,1,1,1,1
0.1018,0.164830119375574,0.330119375573921,8.24463032565738e-07,1,1,1,1
0.1018,0.174012855831038,0.330119375573921,1.13269791895271e-06,1,1,1,1
0.1036,0.183195592286501,0.330119375573921,1.53848991851673e-06,1,1,1,1
0.1036,0.192378328741965,0.330119375573921,2.06803007862171e-06,1,1,1,1
0.1054,0.201561065197429,0.330119375573921,2.75535957430095e-06,1,1,1,1
0.1072,0.210743801652893,0.330119375573921,3.64603079196212e-06,1,1,1,1
0.109,0.219926538108356,0.330119375573921,4.80190518904623e-06,1,1,1,1
0.1108,0.22910927456382,0.330119375573921,6.30649916317588e-06,1,1,1,1
0.1144,0.238292011019284,0.330119375573921,8.26959013370635e-06,1,1,1,1
0.1198,0.247474747474747,0.330119375573921,1.08290621955841e-05,1,1,1,1
0.1252,0.256657483930211,0.330119375573921,1.41474554915358e-05,1,1,1,1
0.1342,0.265840220385675,0.330119375573921,1.84007056248407e-05,1,1,1,1
0.1432,0.275022956841139,0.330119375573921,2.37574174815804e-05,1,1,1,1
0.1558,0.284205693296602,0.330119375573921,3.03488559150978e-05,1,1,1,1
0.1702,0.293388429752066,0.330119375573921,3.8232502810559e-05,1,1,1,1
0.1864,0.30257116620753,0.330119375573921,4.73549927518418e-05,1,1,1,1
0.2044,0.311753902662994,0.330119375573921,5.75226194239776e-05,1,1,1,1
0.2242,0.320936639118457,0.330119375573921,6.83883846701838e-05,1,1,1,1
0.244,0.330119375573921,0.330119375573921,7.94629405140725e-05,1,1,1,1
0.2638,0.339302112029385,0.330119375573921,9.01525637549879e-05,1,1,1,1
0.2818,0.348484848484848,0.330119375573921,9.9821197129926e-05,1,1,1,1
0.2962,0.357667584940312,0.330119375573921,0.00010786713667629,1,1,1,1
0.307,0.366850321395776,0.330119375573921,0.000113800138206918,1,1,1,1
0.3124,0.37603305785124,0.330119375573921,0.000117303319962138,1,1,1,1
0.3142,0.385215794306703,0.330119375573921,0.000118267068498963,1,1,1,1
0.3124,0.394398530762167,0.330119375573921,0.000116788645611567,1,1,1,1
0.3052,0.403581267217631,0.330119375573921,0.000113139483264399,1,1,1,1
0.2962,0.412764003673095,0.330119375573921,0.000107709698074625,1,1,1,1
0.2836,0.421946740128558,0.330119375573921,0.000100943855831666,1,1,1,1
0.2692,0.431129476584022,0.330119375573921,9.32822588725012e-05,1,1,1,1
0.2548,0.440312213039486,0.330119375573921,8.51183063140696e-05,1,1,1,1
0.2404,0.449494949494949,0.330119375573921,7.67763928635596e-05,1,1,1,1
0.2242,0.458677685950413,0.330119375573921,6.85085915383883e-05,1,1,1,1
0.2098,0.467860422405877,0.330119375573921,6.05039820336312e-05,1,1,1,1
0.1954,0.477043158861341,0.330119375573921,5.29029766781887e-05,1,1,1,1
0.1828,0.486225895316804,0.330119375573921,4.58102261472852e-05,1,1,1,1
0.172,0.495408631772268,0.330119375573921,3.93026036426317e-05,1,1,1,1
0.1612,0.504591368227732,0.330119375573921,3.34319577932559e-05,1,1,1,1
0.1504,0.513774104683196,0.330119375573921,2.8224616191782e-05,1,1,1,1
0.1432,0.522956841138659,0.330119375573921,2.36804549854538e-05,1,1,1,1
0.136,0.532139577594123,0.330119375573921,1.97738404521196e-05,1,1,1,1
0.1306,0.541322314049587,0.330119375573921,1.64574672900578e-05,1,1,1,1
0.1252,0.55050505050505,0.330119375573921,1.36687550012109e-05,1,1,1,1
0.1198,0.559687786960514,0.330119375573921,1.13375353005806e-05,1,1,1,1
0.1162,0.568870523415978,0.330119375573921,9.39347521526863e-06,1,1,1,1
0.1144,0.578053259871442,0.330119375573921,7.7719497779559e-06,1,1,1,1
0.1108,0.587235996326905,0.330119375573921,6.41766028304755e-06,1,1,1,1
0.109,0.596418732782369,0.330119375573921,5.28592506268709e-06,1,1,1,1
0.1072,0.605601469237833,0.330119375573921,4.34206260878114e-06,1,1,1,1
0.1072,0.614784205693297,0.330119375573921,3.55956029713471e-06,1,1,1,1
0.1054,0.62396694214876,0.330119375573921,2.91777896912162e-06,1,1,1,1
0.1036,0.633149678604224,0.330119375573921,2.39983215137041e-06,1,1,1,1
0.1036,0.642332415059688,0.330119375573921,1.99106022310056e-06,1,1,1,1
0.1036,0.651515151515151,0.330119375573921,1.67825501248439e-06,1,1,1,1
0.1018,0.660697887970615,0.330119375573921,1.44953629942155e-06,1,1,1,1
0.1018,0.669880624426079,0.330119375573921,1.29459104900311e-06,1,1,1,1
0.1018,0.679063360881543,0.330119375573921,1.20490044110192e-06,1,1,1,1
0.1018,0.688246097337006,0.330119375573921,1.17361866996633e-06,1,1,1,1
0.1018,0.69742883379247,0.330119375573921,1.19491966390641e-06,1,1,1,1
0.1018,0.706611570247934,0.330119375573921,1.26284914126557e-06,1,1,1,1
0.1018,0.715794306703398,0.330119375573921,1.3699421151248e-06,1,1,1,1
0.1036,0.724977043158861,0.330119375573921,1.50601752584403e-06,1,1,1,1
0.1036,0.734159779614325,0.330119375573921,1.65758706803229e-06,1,1,1,1
0.1036,0.743342516069789,0.330119375573921,1.80819596649409e-06,1,1,1,1
0.1036,0.752525252525252,0.330119375573921,1.9397763904049e-06,1,1,1,1
0.1036,0.761707988980716,0.330119375573921,2.03480655336171e-06,1,1,1,1
0.1036,0.77089072543618,0.330119375573921,2.0788184730115e-06,1,1,1,1
0.1036,0.780073461891644,0.330119375573921,2.06266580230537e-06,1,1,1,1
0.1036,0.789256198347107,0.330119375573921,1.98399598644447e-06,1,1,1,1
0.1036,0.798438934802571,0.330119375573921,1.84756194443529e-06,1,1,1,1
0.1036,0.807621671258035,0.330119375573921,1.66429996777369e-06,1,1,1,1
0.1018,0.816804407713499,0.330119375573921,1.44940340999324e-06,1,1,1,1
0.1018,0.825987144168962,0.330119375573921,1.2198464633594e-06,1,1,1,1
0.1018,0.835169880624426,0.330119375573921,9.91899521867748e-07,1,1,1,1
0.1018,0.84435261707989,0.330119375573921,7.7911609797614e-07,1,1,1,1
0.1018,0.853535353535353,0.330119375573921,5.91096990190356e-07,1,1,1,1
0.1,0.862718089990817,0.330119375573921,4.33115765278754e-07,1,1,1,1
0.1,0.871900826446281,0.330119375573921,3.06489460091578e-07,1,1,1,1
0.1,0.881083562901745,0.330119375573921,2.09449056239158e-07,1,1,1,1
0.1,0.890266299357208,0.330119375573921,1.38223699183429e-07,1,1,1,1
0.1,0.899449035812672,0.330119375573921,8.80888769728214e-08,1,1,1,1
0.1,0.908631772268136,0.330119375573921,5.42112610241694e-08,1,1,1,1
0.1,0.917814508723599,0.330119375573921,3.22169710228239e-08,1,1,1,1
0.1,0.926997245179063,0.330119375573921,1.84886215266216e-08,1,1,1,1
0.1,0.936179981634527,0.330119375573921,1.02458386713433e-08,1,1,1,1
0.1,0.945362718089991,0.330119375573921,5.482928937113e-09,1,1,1,1
0.1,0.954545454545454,0.330119375573921,2.833342714719e-09,1,1,1,1
0.1,0.0454545454545455,0.339302112029385,2.18554587975938e-09,1,1,1,1
0.1,0.0546372819100092,0.339302112029385,3.70878654460564e-09,1,1,1,1
0.1,0.0638200183654729,0.339302112029385,6.15121550505695e-09,1,1,1,1
0.1,0.0730027548209367,0.339302112029385,9.9909269240045e-09,1,1,1,1
0.1,0.0821854912764004,0.339302112029385,1.59245905208979e-08,1,1,1,1
0.1,0.0913682277318641,0.339302112029385,2.49598410802755e-08,1,1,1,1
0.1,0.100550964187328,0.339302112029385,3.85430653206963e-08,1,1,1,1
0.1,0.109733700642792,0.339302112029385,5.87300398811628e-08,1,1,1,1
0.1,0.118916437098255,0.339302112029385,8.84030322067252e-08,1,1,1,1
0.1,0.128099173553719,0.339302112029385,1.31531493993072e-07,1,1,1,1
0.1,0.137281910009183,0.339302112029385,1.93466732602949e-07,1,1,1,1
0.1,0.146464646464646,0.339302112029385,2.81259367084624e-07,1,1,1,1
0.1,0.15564738292011,0.339302112029385,4.04000200273564e-07,1,1,1,1
0.1018,0.164830119375574,0.339302112029385,5.73219194718948e-07,1,1,1,1
0.1018,0.174012855831038,0.339302112029385,8.0343823835682e-07,1,1,1,1
0.1018,0.183195592286501,0.339302112029385,1.11305520008583e-06,1,1,1,1
0.1036,0.192378328741965,0.339302112029385,1.52581564236454e-06,1,1,1,1
0.1036,0.201561065197429,0.339302112029385,2.07315964080997e-06,1,1,1,1
0.1054,0.210743801652893,0.339302112029385,2.79765280190429e-06,1,1,1,1
0.1072,0.219926538108356,0.339302112029385,3.7574599554439e-06,1,1,1,1
0.109,0.22910927456382,0.339302112029385,5.03136115679822e-06,1,1,1,1
0.1126,0.238292011019284,0.339302112029385,6.72316944483662e-06,1,1,1,1
0.1162,0.247474747474747,0.339302112029385,8.96371071920444e-06,1,1,1,1
0.1216,0.256657483930211,0.339302112029385,1.19079978154561e-05,1,1,1,1
0.1288,0.265840220385675,0.339302112029385,1.57251809813658e-05,1,1,1,1
0.1378,0.275022956841139,0.339302112029385,2.05795877525366e-05,1,1,1,1
0.1486,0.284205693296602,0.339302112029385,2.66028423738117e-05,1,1,1,1
0.1612,0.293388429752066,0.339302112029385,3.38595631687492e-05,1,1,1,1
0.1774,0.30257116620753,0.339302112029385,4.23119848255044e-05,1,1,1,1
0.1936,0.311753902662994,0.339302112029385,5.17912027091349e-05,1,1,1,1
0.2134,0.320936639118457,0.339302112029385,6.19835977884652e-05,1,1,1,1
0.2314,0.330119375573921,0.339302112029385,7.24395780472347e-05,1,1,1,1
0.2494,0.339302112029385,0.339302112029385,8.26078554516832e-05,1,1,1,1
0.2674,0.348484848484848,0.339302112029385,9.18927085957026e-05,1,1,1,1
0.2818,0.357667584940312,0.339302112029385,9.97255293950291e-05,1,1,1,1
0.2926,0.366850321395776,0.339302112029385,0.000105637328355558,1,1,1,1
0.298,0.37603305785124,0.339302112029385,0.000109317470373823,1,1,1,1
0.3016,0.385215794306703,0.339302112029385,0.000110646519617503,1,1,1,1
0.2998,0.394398530762167,0.339302112029385,0.000109697156637875,1,1,1,1
0.2944,0.403581267217631,0.339302112029385,0.000106704925323223,1,1,1,1
0.2854,0.412764003673095,0.339302112029385,0.000102017658792022,1,1,1,1
0.2746,0.421946740128558,0.339302112029385,9.60366462968127e-05,1,1,1,1
0.262,0.431129476584022,0.339302112029385,8.91628042634067e-05,1,1,1,1
0.2494,0.440312213039486,0.339302112029385,8.17575975334916e-05,1,1,1,1
0.235,0.449494949494949,0.339302112029385,7.41227522874911e-05,1,1,1,1
0.2206,0.458677685950413,0.339302112029385,6.64970143208095e-05,1,1,1,1
0.208,0.467860422405877,0.339302112029385,5.90641831367612e-05,1,1,1,1
0.1936,0.477043158861341,0.339302112029385,5.19653438661603e-05,1,1,1,1
0.1828,0.486225895316804,0.339302112029385,4.53094674203291e-05,1,1,1,1
0.172,0.495408631772268,0.339302112029385,3.91793381258624e-05,1,1,1,1
0.1612,0.504591368227732,0.339302112029385,3.36327611080807e-05,1,1,1,1
0.1522,0.513774104683196,0.339302112029385,2.8701102833936e-05,1,1,1,1
0.145,0.522956841138659,0.339302112029385,2.43879224433495e-05,1,1,1,1
0.1378,0.532139577594123,0.339302112029385,2.06698879104732e-05,1,1,1,1
0.1324,0.541322314049587,0.339302112029385,1.75008907164135e-05,1,1,1,1
0.127,0.55050505050505,0.339302112029385,1.48189291555687e-05,1,1,1,1
0.1234,0.559687786960514,0.339302112029385,1.2554410460375e-05,1,1,1,1
0.1198,0.568870523415978,0.339302112029385,1.06382207841771e-05,1,1,1,1
0.1162,0.578053259871442,0.339302112029385,9.00815877540895e-06,1,1,1,1
0.1144,0.587235996326905,0.339302112029385,7.61290191277821e-06,1,1,1,1
0.1108,0.596418732782369,0.339302112029385,6.41333128015803e-06,1,1,1,1
0.109,0.605601469237833,0.339302112029385,5.38159738804338e-06,1,1,1,1
0.109,0.614784205693297,0.339302112029385,4.49867046568996e-06,1,1,1,1
0.1072,0.62396694214876,0.339302112029385,3.75125771687277e-06,1,1,1,1
0.1054,0.633149678604224,0.339302112029385,3.1289058087728e-06,1,1,1,1
0.1054,0.642332415059688,0.339302112029385,2.62188327261698e-06,1,1,1,1
0.1036,0.651515151515151,0.339302112029385,2.22011681846466e-06,1,1,1,1
0.1036,0.660697887970615,0.339302112029385,1.91311472728059e-06,1,1,1,1
0.1036,0.669880624426079,0.339302112029385,1.69053148712389e-06,1,1,1,1
0.1036,0.679063360881543,0.339302112029385,1.54287990425011e-06,1,1,1,1
0.1018,0.688246097337006,0.339302112029385,1.46191590949759e-06,1,1,1,1
0.1018,0.69742883379247,0.339302112029385,1.44039593922072e-06,1,1,1,1
0.1018,0.706611570247934,0.339302112029385,1.47117915866641e-06,1,1,1,1
0.1036,0.715794306703398,0.339302112029385,1.54592838346306e-06,1,1,1,1
0.1036,0.724977043158861,0.339302112029385,1.65386209839166e-06,1,1,1,1
0.1036,0.734159779614325,0.339302112029385,1.7810584187884e-06,1,1,1,1
0.1036,0.743342516069789,0.339302112029385,1.91068997041915e-06,1,1,1,1
0.1036,0.752525252525252,0.339302112029385,2.02431053765404e-06,1,1,1,1
0.1036,0.761707988980716,0.339302112029385,2.10399875549303e-06,1,1,1,1
0.1036,0.77089072543618,0.339302112029385,2.13489040016287e-06,1,1,1,1
0.1036,0.780073461891644,0.339302112029385,2.10748684167555e-06,1,1,1,1
0.1036,0.789256198347107,0.339302112029385,2.01916013271112e-06,1,1,1,1
0.1036,0.798438934802571,0.339302112029385,1.87447526689526e-06,1,1,1,1
0.1036,0.807621671258035,0.339302112029385,1.68425400506447e-06,1,1,1,1
0.1018,0.816804407713499,0.339302112029385,1.46361773243082e-06,1,1,1,1
0.1018,0.825987144168962,0.339302112029385,1.22947631493977e-06,1,1,1,1
0.1018,0.835169880624426,0.339302112029385,9.98016129842035e-07,1,1,1,1
0.1018,0.84435261707989,0.339302112029385,7.82673983873846e-07,1,1,1,1
0.1018,0.853535353535353,0.339302112029385,5.92903285957498e-07,1,1,1,1
0.1,0.862718089990817,0.339302112029385,4.33812424480601e-07,1,1,1,1
0.1,0.871900826446281,0.339302112029385,3.06552939119809e-07,1,1,1,1
0.1,0.881083562901745,0.339302112029385,2.0920610919119e-07,1,1,1,1
0.1,0.890266299357208,0.339302112029385,1.37878071371442e-07,1,1,1,1
0.1,0.899449035812672,0.339302112029385,8.7752393901883e-08,1,1,1,1
0.1,0.908631772268136,0.339302112029385,5.39336239458685e-08,1,1,1,1
0.1,0.917814508723599,0.339302112029385,3.20105386908612e-08,1,1,1,1
0.1,0.926997245179063,0.339302112029385,1.83466311505128e-08,1,1,1,1
0.1,0.936179981634527,0.339302112029385,1.01542476314465e-08,1,1,1,1
0.1,0.945362718089991,0.339302112029385,5.42707662185738e-09,1,1,1,1
0.1,0.954545454545454,0.339302112029385,2.80098033865056e-09,1,1,1,1
0.1,0.0454545454545455,0.348484848484849,1.18887860934987e-09,1,1,1,1
0.1,0.0546372819100092,0.348484848484849,2.03753645502353e-09,1,1,1,1
0.1,0.0638200183654729,0.348484848484849,3.41877271036642e-09,1,1,1,1
0.1,0.0730027548209367,0.348484848484849,5.62824847579209e-09,1,1,1,1
0.1,0.0821854912764004,0.348484848484849,9.11096926713465e-09,1,1,1,1
0.1,0.0913682277318641,0.348484848484849,1.45322745229443e-08,1,1,1,1
0.1,0.100550964187328,0.348484848484849,2.28787072194052e-08,1,1,1,1
0.1,0.109733700642792,0.348484848484849,3.55960937562649e-08,1,1,1,1
0.1,0.118916437098255,0.348484848484849,5.47699562924165e-08,1,1,1,1
0.1,0.128099173553719,0.348484848484849,8.33493458927875e-08,1,1,1,1
0.1,0.137281910009183,0.348484848484849,1.25411071800364e-07,1,1,1,1
0.1,0.146464646464646,0.348484848484849,1.86461230974906e-07,1,1,1,1
0.1,0.15564738292011,0.348484848484849,2.73781403432349e-07,1,1,1,1
0.1,0.164830119375574,0.348484848484849,3.9685520326984e-07,1,1,1,1
0.1018,0.174012855831038,0.348484848484849,5.67961578870992e-07,1,1,1,1
0.1018,0.183195592286501,0.348484848484849,8.03090352508313e-07,1,1,1,1
0.1018,0.192378328741965,0.348484848484849,1.12340408967937e-06,1,1,1,1
0.1036,0.201561065197429,0.348484848484849,1.55750044597695e-06,1,1,1,1
0.1036,0.210743801652893,0.348484848484849,2.1446654671483e-06,1,1,1,1
0.1054,0.219926538108356,0.348484848484849,2.93909106464584e-06,1,1,1,1
0.1072,0.22910927456382,0.348484848484849,4.01461955017211e-06,1,1,1,1
0.1108,0.238292011019284,0.348484848484849,5.46899021239413e-06,1,1,1,1
0.1126,0.247474747474747,0.348484848484849,7.42590217165956e-06,1,1,1,1
0.118,0.256657483930211,0.348484848484849,1.00326840734242e-05,1,1,1,1
0.1252,0.265840220385675,0.348484848484849,1.34512666506718e-05,1,1,1,1
0.1324,0.275022956841139,0.348484848484849,1.78407860977473e-05,1,1,1,1
0.1432,0.284205693296602,0.348484848484849,2.33316803516477e-05,1,1,1,1
0.154,0.293388429752066,0.348484848484849,2.99934879172443e-05,1,1,1,1
0.1684,0.30257116620753,0.348484848484849,3.78012687883873e-05,1,1,1,1
0.1846,0.311753902662994,0.348484848484849,4.66078465379221e-05,1,1,1,1
0.2026,0.320936639118457,0.348484848484849,5.61299704193979e-05,1,1,1,1
0.2206,0.330119375573921,0.348484848484849,6.59552426442241e-05,1,1,1,1
0.2368,0.339302112029385,0.348484848484849,7.55730283650034e-05,1,1,1,1
0.253,0.348484848484848,0.348484848484849,8.44271556420056e-05,1,1,1,1
0.2674,0.357667584940312,0.348484848484849,9.19824029353088e-05,1,1,1,1
0.2782,0.366850321395776,0.348484848484849,9.77923708680461e-05,1,1,1,1
0.2854,0.37603305785124,0.348484848484849,0.000101554950191768,1,1,1,1
0.2872,0.385215794306703,0.348484848484849,0.000103143980991685,1,1,1,1
0.2872,0.394398530762167,0.348484848484849,0.000102611354841448,1,1,1,1
0.2818,0.403581267217631,0.348484848484849,0.000100161080921629,1,1,1,1
0.2746,0.412764003673095,0.348484848484849,9.61034535520734e-05,1,1,1,1
0.2656,0.421946740128558,0.348484848484849,9.0801384711049e-05,1,1,1,1
