alpha	x	y	density	level	piece
0.1	0.798438934802571	0.311753902662994	2.19620210577877e-07	1	1
0.1	0.807621671258035	0.311753902662994	2.99625629034948e-07	1	1
0.1	0.816804407713498	0.311753902662994	4.06853822662833e-07	1	1
0.1018	0.825987144168962	0.311753902662994	5.40551115934442e-07	1	1
0.1018	0.835169880624426	0.311753902662994	6.97683382015328e-07	1	1
0.1018	0.84435261707989	0.311753902662994	8.72256009720691e-07	1	1
0.1018	0.853535353535354	0.311753902662994	1.05509634227776e-06	1	1
0.1018	0.862718089990817	0.311753902662994	1.23425301296034e-06	1	1
0.1018	0.871900826446281	0.311753902662994	1.39605213745366e-06	1	1
0.1036	0.881083562901745	0.311753902662994	1.52669878740134e-06	1	1
0.1036	0.890266299357209	0.311753902662994	1.61416177185526e-06	1	1
0.1036	0.899449035812672	0.311753902662994	1.64997684656315e-06	1	1
0.1036	0.908631772268136	0.311753902662994	1.63058633802968e-06	1	1
0.1036	0.9178145087236	0.311753902662994	1.55791634289999e-06	1	1
0.1018	0.926997245179063	0.311753902662994	1.43905881008469e-06	1	1
0.1018	0.936179981634527	0.311753902662994	1.28512952945073e-06	1	1
0.1018	0.945362718089991	0.311753902662994	1.1095558380442e-06	1	1
0.1018	0.954545454545455	0.311753902662994	9.26158467069648e-07	1	1
0.1	0.0454545454545454	0.320936639118457	3.09443431459264e-10	1	1
0.1	0.0546372819100092	0.320936639118457	5.6556611835392e-10	1	1
0.1	0.0638200183654729	0.320936639118457	1.02317959545113e-09	1	1
0.1	0.0730027548209366	0.320936639118457	1.83357466854536e-09	1	1
0.1	0.0821854912764003	0.320936639118457	3.25426948151229e-09	1	1
0.1	0.0913682277318641	0.320936639118457	5.71475564953182e-09	1	1
0.1	0.100550964187328	0.320936639118457	9.91412711912737e-09	1	1
0.1	0.109733700642792	0.320936639118457	1.69594742414129e-08	1	1
0.1	0.118916437098255	0.320936639118457	2.85527739275413e-08	1	1
0.1	0.128099173553719	0.320936639118457	4.72313038222862e-08	1	1
0.1	0.137281910009183	0.320936639118457	7.66632619033008e-08	1	1
0.1	0.146464646464646	0.320936639118457	1.21998614617292e-07	1	1
0.1	0.15564738292011	0.320936639118457	1.90279015588419e-07	1	1
0.1	0.164830119375574	0.320936639118457	2.90924379326279e-07	1	1
0.1	0.174012855831038	0.320936639118457	4.36340524769103e-07	1	1
0.1018	0.183195592286501	0.320936639118457	6.42731084239558e-07	1	1
0.1018	0.192378328741965	0.320936639118457	9.31238716247155e-07	1	1
0.1018	0.201561065197429	0.320936639118457	1.32956638260553e-06	1	1
0.1036	0.210743801652893	0.320936639118457	1.87420976158527e-06	1	1
0.1054	0.219926538108356	0.320936639118457	2.61333213227456e-06	1	1
0.1072	0.22910927456382	0.320936639118457	3.61010375890686e-06	1	1
0.109	0.238292011019284	0.320936639118457	4.9460002693956e-06	1	1
0.1126	0.247474747474747	0.320936639118457	6.72313925187818e-06	1	1
0.1162	0.256657483930211	0.320936639118457	9.06431614170051e-06	1	1
0.1216	0.265840220385675	0.320936639118457	1.21091224540034e-05	1	1
0.1288	0.275022956841139	0.320936639118457	1.60045755069008e-05	1	1
0.1378	0.284205693296602	0.320936639118457	2.08892384672425e-05	1	1
0.1468	0.293388429752066	0.320936639118457	2.68709650063512e-05	1	1
0.1612	0.30257116620753	0.320936639118457	3.40001037846129e-05	1	1
0.1756	0.311753902662994	0.320936639118457	4.22419560962644e-05	1	1
0.1918	0.320936639118457	0.320936639118457	5.1453975813547e-05	1	1
0.208	0.330119375573921	0.320936639118457	6.13739791367569e-05	1	1
0.2278	0.339302112029385	0.320936639118457	7.16249014910004e-05	1	1
0.2458	0.348484848484848	0.320936639118457	8.17391313584553e-05	1	1
0.262	0.357667584940312	0.320936639118457	9.1201439383573e-05	1	1
0.2764	0.366850321395776	0.320936639118457	9.9504886607823e-05	1	1
0.289	0.37603305785124	0.320936639118457	0.000106210154517071	1	1
0.2962	0.385215794306703	0.320936639118457	0.000110996843657285	1	1
0.3016	0.394398530762167	0.320936639118457	0.00011369631912366	1	1
0.3034	0.403581267217631	0.320936639118457	0.000114299643975592	1	1
0.2998	0.412764003673095	0.320936639118457	0.000112940044556978	1	1
0.2944	0.421946740128558	0.320936639118457	0.000109855476630439	1	1
0.2872	0.431129476584022	0.320936639118457	0.000105341341032083	1	1
0.2764	0.440312213039486	0.320936639118457	9.9704885142944e-05	1	1
0.2656	0.449494949494949	0.320936639118457	9.3230981670689e-05	1	1
0.253	0.458677685950413	0.320936639118457	8.61645692051051e-05	1	1
0.2404	0.467860422405877	0.320936639118457	7.87096338121355e-05	1	1
0.226	0.477043158861341	0.320936639118457	7.10399708619432e-05	1	1
0.2116	0.486225895316804	0.320936639118457	6.33144304235188e-05	1	1
0.199	0.495408631772268	0.320936639118457	5.56894218247362e-05	1	1
0.1864	0.504591368227732	0.320936639118457	4.83237351860871e-05	1	1
0.1738	0.513774104683196	0.320936639118457	4.13741866356034e-05	1	1
0.1612	0.522956841138659	0.320936639118457	3.49839607601532e-05	1	1
0.1522	0.532139577594123	0.320936639118457	2.9267790237141e-05	1	1
0.1432	0.541322314049587	0.320936639118457	2.42987723653223e-05	1	1
0.136	0.55050505050505	0.320936639118457	2.01007448095173e-05	1	1
0.1288	0.559687786960514	0.320936639118457	1.66482430852908e-05	1	1
0.1252	0.568870523415978	0.320936639118457	1.38738601497267e-05	1	1
0.1216	0.578053259871442	0.320936639118457	1.16809976128062e-05	1	1
0.118	0.587235996326905	0.320936639118457	9.95898039342603e-06	1	1
0.1144	0.596418732782369	0.320936639118457	8.59743161815113e-06	1	1
0.1126	0.605601469237833	0.320936639118457	7.49751395536896e-06	1	1
0.1108	0.614784205693297	0.320936639118457	6.57879278318252e-06	1	1
0.1108	0.62396694214876	0.320936639118457	5.78166971138071e-06	1	1
0.109	0.633149678604224	0.320936639118457	5.06624913662742e-06	1	1
0.1072	0.642332415059688	0.320936639118457	4.40896487781205e-06	1	1
0.1072	0.651515151515151	0.320936639118457	3.79830724443024e-06	1	1
0.1054	0.660697887970615	0.320936639118457	3.23068248826046e-06	1	1
0.1054	0.669880624426079	0.320936639118457	2.70699397568478e-06	1	1
0.1036	0.679063360881543	0.320936639118457	2.23012818616286e-06	1	1
0.1036	0.688246097337006	0.320936639118457	1.80326160026043e-06	1	1
0.1018	0.69742883379247	0.320936639118457	1.42879787341854e-06	1	1
0.1018	0.706611570247934	0.320936639118457	1.10775726384243e-06	1	1
0.1018	0.715794306703397	0.320936639118457	8.39505094658027e-07	1	1
0.1018	0.724977043158861	0.320936639118457	6.21764863159298e-07	1	1
0.1	0.734159779614325	0.320936639118457	4.5088461112734e-07	1	1
0.1	0.743342516069789	0.320936639118457	3.22312123316541e-07	1	1
0.1	0.752525252525252	0.320936639118457	2.3120331249897e-07	1	1
0.1	0.761707988980716	0.320936639118457	1.73059811661114e-07	1	1
0.1	0.77089072543618	0.320936639118457	1.44280016568602e-07	1	1
0.1	0.780073461891644	0.320936639118457	1.42516156622491e-07	1	1
0.1	0.789256198347107	0.320936639118457	1.66755198878881e-07	1	1
0.1	0.798438934802571	0.320936639118457	2.17078891429913e-07	1	1
0.1	0.807621671258035	0.320936639118457	2.94105384914419e-07	1	1
0.1	0.816804407713498	0.320936639118457	3.98170460600889e-07	1	1
0.1018	0.825987144168962	0.320936639118457	5.28367167582847e-07	1	1
0.1018	0.835169880624426	0.320936639118457	6.8161938968925e-07	1	1
0.1018	0.84435261707989	0.320936639118457	8.5200131200938e-07	1	1
0.1018	0.853535353535354	0.320936639118457	1.03051151818445e-06	1	1
0.1018	0.862718089990817	0.320936639118457	1.20545291214605e-06	1	1
0.1018	0.871900826446281	0.320936639118457	1.36345718865307e-06	1	1
0.1018	0.881083562901745	0.320936639118457	1.49104427301651e-06	1	1
0.1036	0.890266299357209	0.320936639118457	1.57646021258551e-06	1	1
0.1036	0.899449035812672	0.320936639118457	1.61143658563494e-06	1	1
0.1036	0.908631772268136	0.320936639118457	1.59249789800325e-06	1	1
0.1018	0.9178145087236	0.320936639118457	1.52152480442585e-06	1	1
0.1018	0.926997245179063	0.320936639118457	1.40544336726629e-06	1	1
0.1018	0.936179981634527	0.320936639118457	1.25510960159968e-06	1	1
0.1018	0.945362718089991	0.320936639118457	1.08363712399235e-06	1	1
0.1018	0.954545454545455	0.320936639118457	9.04523781418704e-07	1	1
0.1	0.0454545454545454	0.330119375573921	1.43977931914461e-10	1	1
0.1	0.0546372819100092	0.330119375573921	2.71169922232276e-10	1	1
0.1	0.0638200183654729	0.330119375573921	5.06282257169855e-10	1	1
0.1	0.0730027548209366	0.330119375573921	9.3674387933596e-10	1	1
0.1	0.0821854912764003	0.330119375573921	1.71568107052177e-09	1	1
0.1	0.0913682277318641	0.330119375573921	3.10522848778489e-09	1	1
0.1	0.100550964187328	0.330119375573921	5.54268886078910e-09	1	1
0.1	0.109733700642792	0.330119375573921	9.7375034209589e-09	1	1
0.1	0.118916437098255	0.330119375573921	1.68076445003263e-08	1	1
0.1	0.128099173553719	0.330119375573921	2.84641141477857e-08	1	1
0.1	0.137281910009183	0.330119375573921	4.72522072751341e-08	1	1
0.1	0.146464646464646	0.330119375573921	7.68593702004315e-08	1	1
0.1	0.15564738292011	0.330119375573921	1.22504050451244e-07	1	1
0.1	0.164830119375574	0.330119375573921	1.91430581851082e-07	1	1
0.1	0.174012855831038	0.330119375573921	2.93553906081885e-07	1	1
0.1	0.183195592286501	0.330119375573921	4.42324138244543e-07	1	1
0.1018	0.192378328741965	0.330119375573921	6.55908667336927e-07	1	1
0.1018	0.201561065197429	0.330119375573921	9.58804910899911e-07	1	1
0.1018	0.210743801652893	0.330119375573921	1.38397761939277e-06	1	1
0.1036	0.219926538108356	0.330119375573921	1.97553209809263e-06	1	1
0.1054	0.22910927456382	0.330119375573921	2.79176138465988e-06	1	1
0.1072	0.238292011019284	0.330119375573921	3.90812808562867e-06	1	1
0.109	0.247474747474747	0.330119375573921	5.41937880009466e-06	1	1
0.1126	0.256657483930211	0.330119375573921	7.43960830022532e-06	1	1
0.118	0.265840220385675	0.330119375573921	1.00988166044768e-05	1	1
0.1234	0.275022956841139	0.330119375573921	1.35345055195749e-05	1	1
0.1324	0.284205693296602	0.330119375573921	1.78773189480422e-05	1	1
0.1414	0.293388429752066	0.330119375573921	2.32307563444084e-05	1	1
0.1522	0.30257116620753	0.330119375573921	2.96465450013131e-05	1	1
0.1666	0.311753902662994	0.330119375573921	3.70990896574502e-05	1	1
0.181	0.320936639118457	0.330119375573921	4.54640443716893e-05	1	1
0.1972	0.330119375573921	0.330119375573921	5.45068479452191e-05	1	1
0.2134	0.339302112029385	0.330119375573921	6.3886456261372e-05	1	1
0.2296	0.348484848484848	0.330119375573921	7.31772177775219e-05	1	1
0.2458	0.357667584940312	0.330119375573921	8.19081109399081e-05	1	1
0.2584	0.366850321395776	0.330119375573921	8.96142139750744e-05	1	1
0.271	0.37603305785124	0.330119375573921	9.58915483206316e-05	1	1
0.2782	0.385215794306703	0.330119375573921	0.000100444609186605	1	1
0.2836	0.394398530762167	0.330119375573921	0.000103116815452447	1	1
0.2836	0.403581267217631	0.330119375573921	0.000103897794936898	1	1
0.2818	0.412764003673095	0.330119375573921	0.000102906948872397	1	1
0.2782	0.421946740128558	0.330119375573921	0.000100358499003184	1	1
0.271	0.431129476584022	0.330119375573921	9.65174513714623e-05	1	1
0.262	0.440312213039486	0.330119375573921	9.16573332921147e-05	1	1
0.253	0.449494949494949	0.330119375573921	8.60288379329376e-05	1	1
0.2422	0.458677685950413	0.330119375573921	7.98443543913195e-05	1	1
0.2296	0.467860422405877	0.330119375573921	7.32782358793334e-05	1	1
0.2188	0.477043158861341	0.330119375573921	6.64782311955889e-05	1	1
0.2062	0.486225895316804	0.330119375573921	5.95810556565123e-05	1	1
0.1936	0.495408631772268	0.330119375573921	5.27251085103735e-05	1	1
0.181	0.504591368227732	0.330119375573921	4.60555030235778e-05	1	1
0.1702	0.513774104683196	0.330119375573921	3.97198894592501e-05	1	1
0.1594	0.522956841138659	0.330119375573921	3.38568325006016e-05	1	1
0.1504	0.532139577594123	0.330119375573921	2.85807640876347e-05	1	1
0.1432	0.541322314049587	0.330119375573921	2.39682548123388e-05	1	1
0.136	0.55050505050505	0.330119375573921	2.00495644558239e-05	1	1
0.1306	0.559687786960514	0.330119375573921	1.68076152641689e-05	1	1
0.1252	0.568870523415978	0.330119375573921	1.41843677945015e-05	1	1
0.1216	0.578053259871442	0.330119375573921	1.20927330234548e-05	1	1
0.118	0.587235996326905	0.330119375573921	1.04310809550426e-05	1	1
0.1162	0.596418732782369	0.330119375573921	9.09726074138615e-06	1	1
0.1144	0.605601469237833	0.330119375573921	7.99969815072084e-06	1	1
0.1126	0.614784205693297	0.330119375573921	7.06425449789779e-06	1	1
0.1108	0.62396694214876	0.330119375573921	6.23672323062341e-06	1	1
0.109	0.633149678604224	0.330119375573921	5.48177441556643e-06	1	1
0.109	0.642332415059688	0.330119375573921	4.77964883101256e-06	1	1
0.1072	0.651515151515151	0.330119375573921	4.12193905212965e-06	1	1
0.1054	0.660697887970615	0.330119375573921	3.50749808651365e-06	1	1
0.1054	0.669880624426079	0.330119375573921	2.93907454469956e-06	1	1
0.1036	0.679063360881543	0.330119375573921	2.42086195949582e-06	1	1
0.1036	0.688246097337006	0.330119375573921	1.95687671040117e-06	1	1
0.1036	0.69742883379247	0.330119375573921	1.5499687611954e-06	1	1
0.1018	0.706611570247934	0.330119375573921	1.20128182512205e-06	1	1
0.1018	0.715794306703397	0.330119375573921	9.10046456772764e-07	1	1
0.1018	0.724977043158861	0.330119375573921	6.73650819759429e-07	1	1
0.1	0.734159779614325	0.330119375573921	4.87958262232513e-07	1	1
0.1	0.743342516069789	0.330119375573921	3.47827839949993e-07	1	1
0.1	0.752525252525252	0.330119375573921	2.47762082781473e-07	1	1
0.1	0.761707988980716	0.330119375573921	1.82577606761343e-07	1	1
0.1	0.77089072543618	0.330119375573921	1.4798298875251e-07	1	1
0.1	0.780073461891644	0.330119375573921	1.4095820196389e-07	1	1
0.1	0.789256198347107	0.330119375573921	1.59856981337819e-07	1	1
0.1	0.798438934802571	0.330119375573921	2.04192102984568e-07	1	1
0.1	0.807621671258035	0.330119375573921	2.74110113134203e-07	1	1
0.1	0.816804407713498	0.330119375573921	3.69614875771873e-07	1	1
0.1	0.825987144168962	0.330119375573921	4.89655452155115e-07	1	1
0.1018	0.835169880624426	0.330119375573921	6.31245194215007e-07	1	1
0.1018	0.84435261707989	0.330119375573921	7.88811112907684e-07	1	1
0.1018	0.853535353535354	0.330119375573921	9.53968090473781e-07	1	1
0.1018	0.862718089990817	0.330119375573921	1.11585810776041e-06	1	1
0.1018	0.871900826446281	0.330119375573921	1.26208985527475e-06	1	1
0.1018	0.881083562901745	0.330119375573921	1.38017651341674e-06	1	1
0.1018	0.890266299357209	0.330119375573921	1.45923344043942e-06	1	1
0.1018	0.899449035812672	0.330119375573921	1.49160467073261e-06	1	1
0.1018	0.908631772268136	0.330119375573921	1.47407193310802e-06	1	1
0.1018	0.9178145087236	0.330119375573921	1.4083753790989e-06	1	1
0.1018	0.926997245179063	0.330119375573921	1.30092564553039e-06	1	1
0.1018	0.936179981634527	0.330119375573921	1.16177120659863e-06	1	1
0.1018	0.945362718089991	0.330119375573921	1.00305032283218e-06	1	1
0.1018	0.954545454545455	0.330119375573921	8.37256955789057e-07	1	1
0.1	0.0454545454545454	0.339302112029385	6.68232715703999e-11	1	1
0.1	0.0546372819100092	0.339302112029385	1.30208065970213e-10	1	1
0.1	0.0638200183654729	0.339302112029385	2.51616729514909e-10	1	1
0.1	0.0730027548209366	0.339302112029385	4.81561826852157e-10	1	1
0.1	0.0821854912764003	0.339302112029385	9.11052141835115e-10	1	1
0.1	0.0913682277318641	0.339302112029385	1.70008675060787e-09	1	1
0.1	0.100550964187328	0.339302112029385	3.12257943160627e-09	1	1
0.1	0.109733700642792	0.339302112029385	5.63462136853899e-09	1	1
0.1	0.118916437098255	0.339302112029385	9.9745693452232e-09	1	1
0.1	0.128099173553719	0.339302112029385	1.73050513630555e-08	1	1
0.1	0.137281910009183	0.339302112029385	2.94088793542266e-08	1	1
0.1	0.146464646464646	0.339302112029385	4.89537730661381e-08	1	1
0.1	0.15564738292011	0.339302112029385	7.98460001701087e-08	1	1
0.1	0.164830119375574	0.339302112029385	1.27702144640095e-07	1	1
0.1	0.174012855831038	0.339302112029385	2.00482483084987e-07	1	1
0.1	0.183195592286501	0.339302112029385	3.09348358577551e-07	1	1
0.1	0.192378328741965	0.339302112029385	4.69825140142943e-07	1	1
0.1018	0.201561065197429	0.339302112029385	7.03361399476007e-07	1	1
0.1018	0.210743801652893	0.339302112029385	1.03935589195182e-06	1	1
0.1018	0.219926538108356	0.339302112029385	1.51765247895394e-06	1	1
0.1036	0.22910927456382	0.339302112029385	2.19135407400279e-06	1	1
0.1054	0.238292011019284	0.339302112029385	3.12956517028582e-06	1	1
0.1072	0.247474747474747	0.339302112029385	4.41935029829152e-06	1	1
0.1108	0.256657483930211	0.339302112029385	6.16584874581899e-06	1	1
0.1144	0.265840220385675	0.339302112029385	8.48922446028468e-06	1	1
0.1198	0.275022956841139	0.339302112029385	1.15171115804109e-05	1	1
0.127	0.284205693296602	0.339302112029385	1.53716091792669e-05	1	1
0.136	0.293388429752066	0.339302112029385	2.0150797973019e-05	1	1
0.1468	0.30257116620753	0.339302112029385	2.59061746058811e-05	1	1
0.1576	0.311753902662994	0.339302112029385	3.26190978421263e-05	1	1
0.172	0.320936639118457	0.339302112029385	4.01808697606218e-05	1	1
0.1864	0.330119375573921	0.339302112029385	4.83818499252713e-05	1	1
0.2008	0.339302112029385	0.339302112029385	5.69144781721368e-05	1	1
0.2152	0.348484848484848	0.339302112029385	6.53929949885813e-05	1	1
0.2296	0.357667584940312	0.339302112029385	7.33892100060253e-05	1	1
0.2422	0.366850321395776	0.339302112029385	8.04796356488244e-05	1	1
0.253	0.37603305785124	0.339302112029385	8.62958272580973e-05	1	1
0.2602	0.385215794306703	0.339302112029385	9.05680494259023e-05	1	1
0.2656	0.394398530762167	0.339302112029385	9.31532136350517e-05	1	1
0.2674	0.403581267217631	0.339302112029385	9.40414305401509e-05	1	1
0.2656	0.412764003673095	0.339302112029385	9.33406432773792e-05	1	1
0.262	0.421946740128558	0.339302112029385	9.12441628013316e-05	1	1
0.2566	0.431129476584022	0.339302112029385	8.79898754170747e-05	1	1
0.2494	0.440312213039486	0.339302112029385	8.38212395036456e-05	1	1
0.2404	0.449494949494949	0.339302112029385	7.89586061166846e-05	1	1
0.2314	0.458677685950413	0.339302112029385	7.35855309883454e-05	1	1
0.2206	0.467860422405877	0.339302112029385	6.78499459574565e-05	1	1
0.2098	0.477043158861341	0.339302112029385	6.18758781677314e-05	1	1
0.199	0.486225895316804	0.339302112029385	5.57790539429948e-05	1	1
0.1882	0.495408631772268	0.339302112029385	4.96796958943718e-05	1	1
0.1774	0.504591368227732	0.339302112029385	4.37078182714656e-05	1	1
0.1666	0.513774104683196	0.339302112029385	3.7999457472846e-05	1	1
0.1576	0.522956841138659	0.339302112029385	3.26854315930372e-05	1	1
0.1486	0.532139577594123	0.339302112029385	2.78764564244236e-05	1	1
0.1414	0.541322314049587	0.339302112029385	2.36492342051268e-05	1	1
0.136	0.55050505050505	0.339302112029385	2.00374658767436e-05	1	1
0.1306	0.559687786960514	0.339302112029385	1.70300327911622e-05	1	1
0.1252	0.568870523415978	0.339302112029385	1.45764936305074e-05	1	1
0.1216	0.578053259871442	0.339302112029385	1.25981943944606e-05	1	1
0.1198	0.587235996326905	0.339302112029385	1.10021605273943e-05	1	1
0.118	0.596418732782369	0.339302112029385	9.69471642388176e-06	1	1
0.1144	0.605601469237833	0.339302112029385	8.5923596898426e-06	1	1
0.1144	0.614784205693297	0.339302112029385	7.62849963013821e-06	1	1
0.1126	0.62396694214876	0.339302112029385	6.75586317635241e-06	1	1
0.1108	0.633149678604224	0.339302112029385	5.94533480657752e-06	1	1
0.109	0.642332415059688	0.339302112029385	5.18252698026582e-06	1	1
0.1072	0.651515151515151	0.339302112029385	4.46344343372279e-06	1	1
0.1072	0.660697887970615	0.339302112029385	3.79031248042842e-06	1	1
0.1054	0.669880624426079	0.339302112029385	3.16821844948608e-06	1	1
0.1054	0.679063360881543	0.339302112029385	2.60272846796037e-06	1	1
0.1036	0.688246097337006	0.339302112029385	2.09841688827193e-06	1	1
0.1036	0.69742883379247	0.339302112029385	1.65806385618411e-06	1	1
0.1018	0.706611570247934	0.339302112029385	1.28231163330612e-06	1	1
0.1018	0.715794306703397	0.339302112029385	9.69633579144386e-07	1	1
0.1018	0.724977043158861	0.339302112029385	7.16542341556398e-07	1	1
0.1018	0.734159779614325	0.339302112029385	5.17999998727523e-07	1	1
0.1	0.743342516069789	0.339302112029385	3.67989601842672e-07	1	1
0.1	0.752525252525252	0.339302112029385	2.60181717507544e-07	1	1
0.1	0.761707988980716	0.339302112029385	1.88603362065903e-07	1	1
0.1	0.77089072543618	0.339302112029385	1.48205692136242e-07	1	1
0.1	0.780073461891644	0.339302112029385	1.35235738143692e-07	1	1
0.1	0.789256198347107	0.339302112029385	1.47343062631192e-07	1	1
0.1	0.798438934802571	0.339302112029385	1.83388670987768e-07	1	1
0.1	0.807621671258035	0.339302112029385	2.42966543810337e-07	1	1
0.1	0.816804407713498	0.339302112029385	3.25695615431616e-07	1	1
0.1	0.825987144168962	0.339302112029385	4.30389121648147e-07	1	1
0.1018	0.835169880624426	0.339302112029385	5.54252187508693e-07	1	1
0.1018	0.84435261707989	0.339302112029385	6.9228518673064e-07	1	1
0.1018	0.853535353535354	0.339302112029385	8.37064920526258e-07	1	1
0.1018	0.862718089990817	0.339302112029385	9.7902673452942e-07	1	1
0.1018	0.871900826446281	0.339302112029385	1.10727799355685e-06	1	1
0.1018	0.881083562901745	0.339302112029385	1.21085229005242e-06	1	1
0.1018	0.890266299357209	0.339302112029385	1.28019436593982e-06	1	1
0.1018	0.899449035812672	0.339302112029385	1.30858441246836e-06	1	1
0.1018	0.908631772268136	0.339302112029385	1.29319728130073e-06	1	1
0.1018	0.9178145087236	0.339302112029385	1.2355585562831e-06	1	1
0.1018	0.926997245179063	0.339302112029385	1.14129157469714e-06	1	1
0.1018	0.936179981634527	0.339302112029385	1.01921132011742e-06	1	1
0.1018	0.945362718089991	0.339302112029385	8.79966252304378e-07	1	1
0.1018	0.954545454545455	0.339302112029385	7.3451697272869e-07	1	1
0.1	0.0454545454545454	0.348484848484849	3.12321843927964e-11	1	1
0.1	0.0546372819100092	0.348484848484849	6.3169494428379e-11	1	1
0.1	0.0638200183654729	0.348484848484849	1.26604823009561e-10	1	1
0.1	0.0730027548209366	0.348484848484849	2.50894290467121e-10	1	1
0.1	0.0821854912764003	0.348484848484849	4.9045870199774e-10	1	1
0.1	0.0913682277318641	0.348484848484849	9.43633945839901e-10	1	1
0.1	0.100550964187328	0.348484848484849	1.78339772089671e-09	1	1
0.1	0.109733700642792	0.348484848484849	3.3057952146532e-09	1	1
0.1	0.118916437098255	0.348484848484849	6.00384040053714e-09	1	1
0.1	0.128099173553719	0.348484848484849	1.06770097076435e-08	1	1
0.1	0.137281910009183	0.348484848484849	1.85893624589325e-08	1	1
0.1	0.146464646464646	0.348484848484849	3.16932630081433e-08	1	1
0.1	0.15564738292011	0.348484848484849	5.29414129693326e-08	1	1
0.1	0.164830119375574	0.348484848484849	8.67184147474945e-08	1	1
0.1	0.174012855831038	0.348484848484849	1.39435101925138e-07	1	1
0.1	0.183195592286501	0.348484848484849	2.20343800884086e-07	1	1
0.1	0.192378328741965	0.348484848484849	3.42646968578629e-07	1	1
0.1018	0.201561065197429	0.348484848484849	5.24976739609104e-07	1	1
0.1018	0.210743801652893	0.348484848484849	7.93303779969087e-07	1	1
0.1018	0.219926538108356	0.348484848484849	1.18326944250227e-06	1	1
0.1036	0.22910927456382	0.348484848484849	1.7428028447133e-06	1	1
0.1036	0.238292011019284	0.348484848484849	2.53466951062047e-06	1	1
0.1072	0.247474747474747	0.348484848484849	3.63830900971992e-06	1	1
0.109	0.256657483930211	0.348484848484849	5.15000366444658e-06	1	1
0.1126	0.265840220385675	0.348484848484849	7.1801775507143e-06	1	1
0.118	0.275022956841139	0.348484848484849	9.8465983686642e-06	1	1
0.1234	0.284205693296602	0.348484848484849	1.32626011540661e-05	1	1
0.1306	0.293388429752066	0.348484848484849	1.7520281700155e-05	1	1
0.1396	0.30257116620753	0.348484848484849	2.26699037553368e-05	1	1
0.1504	0.311753902662994	0.348484848484849	2.8698322519511e-05	1	1
0.163	0.320936639118457	0.348484848484849	3.55106396208495e-05	1	1
0.1756	0.330119375573921	0.348484848484849	4.29200334053989e-05	1	1
0.19	0.339302112029385	0.348484848484849	5.06502496532161e-05	1	1
0.2044	0.348484848484848	0.348484848484849	5.83533412656444e-05	1	1
0.217	0.357667584940312	0.348484848484849	6.56421018548205e-05	1	1
0.2278	0.366850321395776	0.348484848484849	7.21329396957087e-05	1	1
0.2368	0.37603305785124	0.348484848484849	7.74917427673611e-05	1	1
0.244	0.385215794306703	0.348484848484849	8.14736919864931e-05	1	1
0.2494	0.394398530762167	0.348484848484849	8.39487190418784e-05	1	1
0.2512	0.403581267217631	0.348484848484849	8.49074065229364e-05	1	1
0.2494	0.412764003673095	0.348484848484849	8.4446819710778e-05	1	1
0.2476	0.421946740128558	0.348484848484849	8.27406771354738e-05	1	1
0.2422	0.431129476584022	0.348484848484849	8.0001910452022e-05	1	1
0.235	0.440312213039486	0.348484848484849	7.64469296081562e-05	1	1
0.2278	0.449494949494949	0.348484848484849	7.2269483681418e-05	1	1
0.2206	0.458677685950413	0.348484848484849	6.76284654700549e-05	1	1
0.2116	0.467860422405877	0.348484848484849	6.26495770672172e-05	1	1
0.2026	0.477043158861341	0.348484848484849	5.74368775994311e-05	1	1
0.1918	0.486225895316804	0.348484848484849	5.20879975167341e-05	1	1
0.1828	0.495408631772268	0.348484848484849	4.67067092194885e-05	1	1
0.1738	0.504591368227732	0.348484848484849	4.1408349507128e-05	1	1
0.1648	0.513774104683196	0.348484848484849	3.63164999401968e-05	1	1
0.1558	0.522956841138659	0.348484848484849	3.15523261298079e-05	1	1
0.1486	0.532139577594123	0.348484848484849	2.72201590676353e-05	1	1
0.1414	0.541322314049587	0.348484848484849	2.3393748740007e-05	1	1
0.136	0.55050505050505	0.348484848484849	2.01070789003863e-05	1	1
0.1306	0.559687786960514	0.348484848484849	1.73520553946856e-05	1	1
0.127	0.568870523415978	0.348484848484849	1.50833610379225e-05	1	1
0.1234	0.578053259871442	0.348484848484849	1.32289324653125e-05	1	1
0.1216	0.587235996326905	0.348484848484849	1.17033353162196e-05	1	1
0.118	0.596418732782369	0.348484848484849	1.04210118123228e-05	1	1
0.1162	0.605601469237833	0.348484848484849	9.30688794242471e-06	1	1
0.1144	0.614784205693297	0.348484848484849	8.30287664054024e-06	1	1
0.1126	0.62396694214876	0.348484848484849	7.37001699352905e-06	1	1
0.1108	0.633149678604224	0.348484848484849	6.48699340772691e-06	1	1
0.1108	0.642332415059688	0.348484848484849	5.64635712752184e-06	1	1
0.109	0.651515151515151	0.348484848484849	4.84987260309143e-06	1	1
0.1072	0.660697887970615	0.348484848484849	4.10413329242578e-06	1	1
0.1054	0.669880624426079	0.348484848484849	3.41712275444945e-06	1	1
0.1054	0.679063360881543	0.348484848484849	2.79592968097132e-06	1	1
0.1036	0.688246097337006	0.348484848484849	2.24549270298523e-06	1	1
0.1036	0.69742883379247	0.348484848484849	1.76809840570736e-06	1	1
0.1018	0.706611570247934	0.348484848484849	1.36335440531543e-06	1	1
0.1018	0.715794306703397	0.348484848484849	1.02843907017271e-06	1	1
