colour,fill,y,x,density,scaled,count,group,PANEL,ymin,ymax,xmin,xmax
#E76BF3,#E76BF3,0.264750680676793,0.27697961911126,0.112376820372283,0.25106155172175,2421.83285584308,5,1,0.183725558279008,0.264750680676793,0.27697961911126,0.27697961911126
#F8766D,#F8766D,0.0573969358672248,0.278650183762112,0.221712336986727,0.568395246874797,356.956862548631,1,1,0.0454545454545455,0.0573969358672248,0.278650183762112,0.278650183762112
#A3A500,#A3A500,0.0638611233755177,0.278650183762112,0.0393831883783105,0.0382596777625324,193.213922183991,2,1,0.0573969358672248,0.0638611233755177,0.278650183762112,0.278650183762112
#00BF7D,#00BF7D,0.129373333326086,0.278650183762112,0.162071961971199,0.310903479309718,1958.15344453603,3,1,0.0638611233755177,0.129373333326086,0.278650183762112,0.278650183762112
#00B0F6,#00B0F6,0.199068175463387,0.278650183762112,0.15105299868823,0.292063287940836,2083.17190490938,4,1,0.129373333326086,0.199068175463387,0.278650183762112,0.278650183762112
#E76BF3,#E76BF3,0.288344239696062,0.278650183762112,0.123820365053764,0.276627625538503,2668.45268727368,5,1,0.199068175463387,0.288344239696062,0.278650183762112,0.278650183762112
#F8766D,#F8766D,0.0577566023511498,0.280320748412964,0.228389601247168,0.585513488102792,367.70725800794,1,1,0.0454545454545455,0.0577566023511498,0.280320748412964,0.280320748412964
#A3A500,#A3A500,0.0662674884152323,0.280320748412964,0.0518527392186704,0.0503735013669826,254.389538606797,2,1,0.0577566023511498,0.0662674884152323,0.280320748412964,0.280320748412964
#00BF7D,#00BF7D,0.138488423395256,0.280320748412964,0.178668810538351,0.342741299388808,2158.67656892436,3,1,0.0662674884152323,0.138488423395256,0.280320748412964,0.280320748412964
#00B0F6,#00B0F6,0.215750556145977,0.280320748412964,0.167453953250272,0.323774784940939,2309.35746927451,4,1,0.138488423395256,0.215750556145977,0.280320748412964,0.280320748412964
#E76BF3,#E76BF3,0.313747900916354,0.280320748412964,0.135916240350194,0.303651074069027,2929.13089578703,5,1,0.215750556145977,0.313747900916354,0.280320748412964,0.280320748412964
#F8766D,#F8766D,0.058128605842562,0.281991313063816,0.235295903972009,0.603218906283979,378.826405394935,1,1,0.0454545454545455,0.058128605842562,0.281991313063816,0.281991313063816
#A3A500,#A3A500,0.0691894155394111,0.281991313063816,0.0673881986481378,0.0654657703309567,330.606502567764,2,1,0.058128605842562,0.0691894155394111,0.281991313063816,0.281991313063816
#00BF7D,#00BF7D,0.148572382046394,0.281991313063816,0.196387103084881,0.376730391228903,2372.74897947153,3,1,0.0691894155394111,0.148572382046394,0.281991313063816,0.281991313063816
#00B0F6,#00B0F6,0.2338564500354,0.281991313063816,0.184840281074053,0.357391516244044,2549.13231629226,4,1,0.148572382046394,0.2338564500354,0.281991313063816,0.281991313063816
#E76BF3,#E76BF3,0.341015385943646,0.281991313063816,0.148622799145258,0.332038853306454,3202.96994437945,5,1,0.2338564500354,0.341015385943646,0.281991313063816,0.281991313063816
#F8766D,#F8766D,0.05851331200302,0.283661877714668,0.24243803372501,0.621528904993757,390.325234297266,1,1,0.0454545454545455,0.05851331200302,0.283661877714668,0.283661877714668
#A3A500,#A3A500,0.0727706987557425,0.283661877714668,0.0868634066608605,0.0843853960293021,426.151873078181,2,1,0.05851331200302,0.0727706987557425,0.283661877714668,0.283661877714668
#00BF7D,#00BF7D,0.159642818817177,0.283661877714668,0.214914669335347,0.412271916982967,2596.59903490966,3,1,0.0727706987557425,0.159642818817177,0.283661877714668,0.283661877714668
#00B0F6,#00B0F6,0.253375674093487,0.283661877714668,0.203151745967137,0.392797014248925,2801.66572863279,4,1,0.159642818817177,0.253375674093487,0.283661877714668,0.283661877714668
#E76BF3,#E76BF3,0.370102117133613,0.283661877714668,0.161892338253034,0.361684389352004,3488.94178169114,5,1,0.253375674093487,0.370102117133613,0.283661877714668,0.283661877714668
#F8766D,#F8766D,0.0589049609239845,0.28533244236552,0.249709056907535,0.640169342747616,402.031581621131,1,1,0.0454545454545455,0.0589049609239845,0.28533244236552,0.28533244236552
#A3A500,#A3A500,0.0770970173054047,0.28533244236552,0.1108354580586,0.107673580646916,543.75875723549,2,1,0.0589049609239845,0.0770970173054047,0.28533244236552,0.28533244236552
#00BF7D,#00BF7D,0.171750676001299,0.28533244236552,0.234165572862997,0.449201024360997,2829.18845133073,3,1,0.0770970173054047,0.171750676001299,0.28533244236552,0.28533244236552
#00B0F6,#00B0F6,0.274391090867123,0.28533244236552,0.222457530236502,0.430125044006381,3067.9117994916,4,1,0.171750676001299,0.274391090867123,0.28533244236552,0.28533244236552
#E76BF3,#E76BF3,0.401124438958882,0.28533244236552,0.175771295028305,0.392691428105505,3788.047179155,5,1,0.274391090867123,0.401124438958882,0.28533244236552,0.28533244236552
#F8766D,#F8766D,0.0593000857027797,0.287003007016372,0.257044609931746,0.65897521313276,413.841821990112,1,1,0.0454545454545455,0.0593000857027797,0.287003007016372,0.287003007016372
#A3A500,#A3A500,0.0821967120106429,0.287003007016372,0.139498142025354,0.135518585013837,684.377884776386,2,1,0.0593000857027797,0.0821967120106429,0.287003007016372,0.287003007016372
#00BF7D,#00BF7D,0.184885519529479,0.287003007016372,0.254043887690833,0.4873336980673,3069.35825108065,3,1,0.0821967120106429,0.184885519529479,0.287003007016372,0.287003007016372
#00B0F6,#00B0F6,0.29678048199513,0.287003007016372,0.242515358385433,0.468907162130498,3344.52930749351,4,1,0.184885519529479,0.29678048199513,0.287003007016372,0.287003007016372
#E76BF3,#E76BF3,0.433808250466531,0.287003007016372,0.190049017734608,0.424589351590279,4095.74638119854,5,1,0.29678048199513,0.433808250466531,0.287003007016372,0.287003007016372
#F8766D,#F8766D,0.059696897499434,0.288673571667224,0.264411482705117,0.677861376733869,425.702487155239,1,1,0.0454545454545455,0.059696897499434,0.288673571667224,0.288673571667224
#A3A500,#A3A500,0.088131139999913,0.288673571667224,0.173236176604453,0.168294152063873,849.896682421449,2,1,0.059696897499434,0.088131139999913,0.288673571667224,0.288673571667224
#00BF7D,#00BF7D,0.199065898780917,0.288673571667224,0.274443710874739,0.526466783938787,3315.8289147886,3,1,0.088131139999913,0.199065898780917,0.288673571667224,0.288673571667224
#00B0F6,#00B0F6,0.320472391919845,0.288673571667224,0.263130158365655,0.50876619382634,3628.82801402074,4,1,0.199065898780917,0.320472391919845,0.288673571667224,0.288673571667224
#E76BF3,#E76BF3,0.468005187469049,0.288673571667224,0.204618838871471,0.45713985347146,4409.74059651907,5,1,0.320472391919845,0.468005187469049,0.288673571667224,0.288673571667224
#F8766D,#F8766D,0.0600916890534695,0.290344136318076,0.271740849359794,0.696651387365394,437.502767469269,1,1,0.0454545454545455,0.0600916890534695,0.290344136318076,0.290344136318076
#A3A500,#A3A500,0.0949434700274173,0.290344136318076,0.212335154828931,0.206277727526154,1041.71626959073,2,1,0.0600916890534695,0.0949434700274173,0.290344136318076,0.290344136318076
#00BF7D,#00BF7D,0.214305332873122,0.290344136318076,0.295291691587526,0.566459572705911,3567.71421776049,3,1,0.0949434700274173,0.214305332873122,0.290344136318076,0.290344136318076
#00B0F6,#00B0F6,0.34542032262116,0.290344136318076,0.284171852135067,0.549450631205983,3919.0140127947,4,1,0.214305332873122,0.34542032262116,0.290344136318076,0.290344136318076
#E76BF3,#E76BF3,0.503605405412174,0.290344136318076,0.219392900724164,0.490146650439752,4728.13640350645,5,1,0.34542032262116,0.503605405412174,0.290344136318076,0.290344136318076
#F8766D,#F8766D,0.0604805406396066,0.292014700968928,0.278959939585812,0.715158686629822,449.125502733158,1,1,0.0454545454545455,0.0604805406396066,0.292014700968928,0.292014700968928
#A3A500,#A3A500,0.102655135594925,0.292014700968928,0.256949541728699,0.249619369903137,1260.594451721,2,1,0.0604805406396066,0.102655135594925,0.292014700968928,0.292014700968928
#00BF7D,#00BF7D,0.230505111921576,0.292014700968928,0.316290604711191,0.606741895894112,3821.4230861206,3,1,0.102655135594925,0.230505111921576,0.292014700968928,0.292014700968928
#00B0F6,#00B0F6,0.371460686155865,0.292014700968928,0.305499826342465,0.590688596199891,4213.14810508893,4,1,0.230505111921576,0.371460686155865,0.292014700968928,0.292014700968928
#E76BF3,#E76BF3,0.540378042710396,0.292014700968928,0.234277898922474,0.52340129078874,5048.92299967823,5,1,0.371460686155865,0.540378042710396,0.292014700968928,0.292014700968928
#F8766D,#F8766D,0.0608619104012074,0.29368526561978,0.286040128574677,0.733309890225166,460.524607005229,1,1,0.0454545454545455,0.0608619104012074,0.29368526561978,0.29368526561978
#A3A500,#A3A500,0.111263256307512,0.29368526561978,0.307071182233173,0.298311156769402,1506.49122003594,2,1,0.0608619104012074,0.111263256307512,0.29368526561978,0.29368526561978
#00BF7D,#00BF7D,0.247598226601926,0.29368526561978,0.337281800409008,0.647009414704568,4075.03871254164,3,1,0.111263256307512,0.247598226601926,0.29368526561978,0.29368526561978
#00B0F6,#00B0F6,0.398451622656338,0.29368526561978,0.326951853789002,0.632166420032865,4508.99301560413,4,1,0.247598226601926,0.398451622656338,0.29368526561978,0.29368526561978
#E76BF3,#E76BF3,0.578082884621898,0.29368526561978,0.249137421354911,0.556599015616448,5369.16056761968,5,1,0.398451622656338,0.578082884621898,0.29368526561978,0.29368526561978
#F8766D,#F8766D,0.0612340433101978,0.295355830270632,0.292948833957004,0.75102146800538,471.647622670777,1,1,0.0454545454545455,0.0612340433101978,0.295355830270632,0.295355830270632
#A3A500,#A3A500,0.120733160531534,0.295355830270632,0.362499531281369,0.352158264147358,1778.4227004664,2,1,0.0612340433101978,0.120733160531534,0.295355830270632,0.295355830270632
#00BF7D,#00BF7D,0.265485949291179,0.295355830270632,0.358106809292191,0.686958136492658,4326.64646986825,3,1,0.120733160531534,0.265485949291179,0.295355830270632,0.295355830270632
#00B0F6,#00B0F6,0.426168121610251,0.295355830270632,0.348254235467231,0.673354901479402,4802.77416132858,4,1,0.265485949291179,0.426168121610251,0.295355830270632,0.295355830270632
#E76BF3,#E76BF3,0.616370360729426,0.295355830270632,0.26379871115734,0.589353868048169,5685.12602415183,5,1,0.426168121610251,0.616370360729426,0.295355830270632,0.295355830270632
#F8766D,#F8766D,0.0615889372482818,0.297026394921483,0.299537495161004,0.767912561042958,482.255367209216,1,1,0.0454545454545455,0.0615889372482818,0.297026394921483,0.297026394921483
#A3A500,#A3A500,0.131033428008472,0.297026394921483,0.423091913397584,0.411022086760241,2075.68892712855,2,1,0.0615889372482818,0.131033428008472,0.297026394921483,0.297026394921483
#00BF7D,#00BF7D,0.284070570530303,0.297026394921483,0.37860163718632,0.726273470389035,4574.26498048512,3,1,0.131033428008472,0.284070570530303,0.297026394921483,0.297026394921483
#00B0F6,#00B0F6,0.454417643544937,0.297026394921483,0.369201441706861,0.713856645772136,5091.65708257933,4,1,0.284070570530303,0.454417643544937,0.297026394921483,0.297026394921483
#E76BF3,#E76BF3,0.654967072840557,0.297026394921483,0.278149622299537,0.621415302141473,5994.40251017733,5,1,0.454417643544937,0.654967072840557,0.297026394921483,0.297026394921483
#F8766D,#F8766D,0.0619262493562524,0.298696959572335,0.305799746952125,0.783966851035038,492.337592592922,1,1,0.0454545454545455,0.0619262493562524,0.298696959572335,0.298696959572335
#A3A500,#A3A500,0.142021214348077,0.298696959572335,0.487980135226653,0.474059198786731,2394.03054342196,2,1,0.0619262493562524,0.142021214348077,0.298696959572335,0.298696959572335
#00BF7D,#00BF7D,0.303074091193293,0.298696959572335,0.398431922096739,0.764314008057406,4813.8544827728,3,1,0.142021214348077,0.303074091193293,0.298696959572335,0.298696959572335
#00B0F6,#00B0F6,0.482836767701526,0.298696959572335,0.38960833407582,0.753313684915293,5373.08853523963,4,1,0.303074091193293,0.482836767701526,0.298696959572335,0.298696959572335
#E76BF3,#E76BF3,0.693426420890499,0.298696959572335,0.292074790242162,0.652525581468469,6294.50380450884,5,1,0.482836767701526,0.693426420890499,0.298696959572335,0.298696959572335
#F8766D,#F8766D,0.062245930411096,0.300367524223187,0.311734675497462,0.799181995223937,501.892827550913,1,1,0.0454545454545455,0.062245930411096,0.300367524223187,0.300367524223187
#A3A500,#A3A500,0.15344430609512,0.300367524223187,0.555627881269236,0.539777112229621,2725.91038550687,2,1,0.062245930411096,0.15344430609512,0.300367524223187,0.300367524223187
#00BF7D,#00BF7D,0.322156946844363,0.300367524223187,0.417381564691585,0.800665205036561,5042.80406460373,3,1,0.15344430609512,0.322156946844363,0.300367524223187,0.300367524223187
#00B0F6,#00B0F6,0.51099958852143,0.300367524223187,0.409287781287067,0.791364197697485,5644.48779172994,4,1,0.322156946844363,0.51099958852143,0.300367524223187,0.300367524223187
#E76BF3,#E76BF3,0.731238794761486,0.300367524223187,0.30545812195218,0.682425342070279,6582.92798619142,5,1,0.51099958852143,0.731238794761486,0.300367524223187,0.300367524223187
#F8766D,#F8766D,0.0625464669948406,0.302038088874039,0.31731418395678,0.813485962839253,510.875836170416,1,1,0.0454545454545455,0.0625464669948406,0.302038088874039,0.302038088874039
#A3A500,#A3A500,0.165084663795953,0.302038088874039,0.624715962432987,0.606894271388135,3064.85651169623,2,1,0.0625464669948406,0.165084663795953,0.302038088874039,0.302038088874039
#00BF7D,#00BF7D,0.341053864015338,0.302038088874039,0.435333711800865,0.835102901288716,5259.70190597805,3,1,0.165084663795953,0.341053864015338,0.302038088874039,0.302038088874039
#00B0F6,#00B0F6,0.53855393230491,0.302038088874039,0.428051440270121,0.827644019905466,5903.25741276524,4,1,0.341053864015338,0.53855393230491,0.302038088874039,0.302038088874039
#E76BF3,#E76BF3,0.767873062416217,0.302038088874039,0.318051413312656,0.710560070030824,6854.32600830104,5,1,0.53855393230491,0.767873062416217,0.302038088874039,0.302038088874039
#F8766D,#F8766D,0.062815956273749,0.303708653524891,0.32231729436893,0.826312241324721,518.930843933977,1,1,0.0454545454545455,0.062815956273749,0.303708653524891,0.303708653524891
#A3A500,#A3A500,0.176681345377487,0.303708653524891,0.693727102298496,0.673936684204401,3403.42516387642,2,1,0.062815956273749,0.176681345377487,0.303708653524891,0.303708653524891
#00BF7D,#00BF7D,0.359436104108287,0.303708653524891,0.452120640250464,0.867305352585205,5462.52157550611,3,1,0.176681345377487,0.359436104108287,0.303708653524891,0.303708653524891
#00B0F6,#00B0F6,0.56490448561829,0.303708653524891,0.445321550503845,0.861036042717093,6141.42950299852,4,1,0.359436104108287,0.56490448561829,0.303708653524891,0.303708653524891
#E76BF3,#E76BF3,0.802594024778253,0.303708653524891,0.329660651611431,0.736496320691259,7104.51670287796,5,1,0.56490448561829,0.802594024778253,0.303708653524891,0.303708653524891
#F8766D,#F8766D,0.0630588499661277,0.305379218175743,0.326826653577237,0.837872709160151,526.190912259352,1,1,0.0454545454545455,0.0630588499661277,0.305379218175743,0.305379218175743
#A3A500,#A3A500,0.18796435333583,0.305379218175743,0.76098921363062,0.739279964196731,3733.41308207182,2,1,0.0630588499661277,0.18796435333583,0.305379218175743,0.305379218175743
#00BF7D,#00BF7D,0.376967766633291,0.305379218175743,0.467579311329692,0.896959800927666,5649.29323948534,3,1,0.18796435333583,0.376967766633291,0.305379218175743,0.305379218175743
#00B0F6,#00B0F6,0.589732070119974,0.305379218175743,0.461134354708231,0.891610341986914,6359.50388578122,4,1,0.376967766633291,0.589732070119974,0.305379218175743,0.305379218175743
#E76BF3,#E76BF3,0.835085973455424,0.305379218175743,0.340290649453188,0.760244845912999,7333.60378636565,5,1,0.589732070119974,0.835085973455424,0.305379218175743,0.305379218175743
#F8766D,#F8766D,0.0632760265868324,0.307049782826595,0.330858571346749,0.848209179052298,532.682299868266,1,1,0.0454545454545455,0.0632760265868324,0.307049782826595,0.307049782826595
#A3A500,#A3A500,0.198643464300353,0.307049782826595,0.824728752518617,0.80120116253044,4046.11925985634,2,1,0.0632760265868324,0.198643464300353,0.307049782826595,0.307049782826595
#00BF7D,#00BF7D,0.393209031656564,0.307049782826595,0.481339635119221,0.923356300917919,5815.54547151043,3,1,0.198643464300353,0.393209031656564,0.307049782826595,0.307049782826595
#00B0F6,#00B0F6,0.612533876763643,0.307049782826595,0.475353333536357,0.919102955465412,6555.5978227999,4,1,0.393209031656564,0.612533876763643,0.307049782826595,0.307049782826595
#E76BF3,#E76BF3,0.864774877061206,0.307049782826595,0.34984262586858,0.781584958695274,7539.45843009377,5,1,0.612533876763643,0.864774877061206,0.307049782826595,0.307049782826595
#F8766D,#F8766D,0.0634664021206854,0.308720347477447,0.33439292276695,0.857270057555182,538.37260565479,1,1,0.0454545454545455,0.0634664021206854,0.308720347477447,0.308720347477447
#A3A500,#A3A500,0.208420039635795,0.308720347477447,0.883132861640413,0.857939138479547,4332.64981920787,2,1,0.0634664021206854,0.208420039635795,0.308720347477447,0.308720347477447
#00BF7D,#00BF7D,0.407730021837249,0.308720347477447,0.493076937569469,0.945872028654595,5957.35555971432,3,1,0.208420039635795,0.407730021837249,0.308720347477447,0.308720347477447
#00B0F6,#00B0F6,0.632809934337471,0.308720347477447,0.487826569155064,0.943220147693944,6727.61621521749,4,1,0.407730021837249,0.632809934337471,0.308720347477447,0.308720347477447
#E76BF3,#E76BF3,0.891093893111876,0.308720347477447,0.358223834550194,0.800309454102236,7720.08185839123,5,1,0.632809934337471,0.891093893111876,0.308720347477447,0.308720347477447
#F8766D,#F8766D,0.0636152196793347,0.310390912128299,0.337155743908499,0.864352994058241,542.820747692684,1,1,0.0454545454545455,0.0636152196793347,0.310390912128299,0.310390912128299
#A3A500,#A3A500,0.216912616553142,0.310390912128299,0.933967378149306,0.907323464658569,4582.04395720049,2,1,0.0636152196793347,0.216912616553142,0.310390912128299,0.310390912128299
#00BF7D,#00BF7D,0.420214258833883,0.310390912128299,0.502951985000479,0.964815382997372,6076.66588277579,3,1,0.216912616553142,0.420214258833883,0.310390912128299,0.310390912128299
#00B0F6,#00B0F6,0.650179179836499,0.310390912128299,0.498414084102732,0.96369127010523,6873.62863386077,4,1,0.420214258833883,0.650179179836499,0.310390912128299,0.310390912128299
#E76BF3,#E76BF3,0.913500570862827,0.310390912128299,0.365210440710847,0.81591826184525,7870.65020775946,5,1,0.650179179836499,0.913500570862827,0.310390912128299,0.310390912128299
#F8766D,#F8766D,0.0637320927518565,0.312061476779151,0.339325510692553,0.869915540300116,546.31407221501,1,1,0.0454545454545455,0.0637320927518565,0.312061476779151,0.312061476779151
#A3A500,#A3A500,0.223704113144319,0.312061476779151,0.974632652022048,0.946828653003174,4781.54779082017,2,1,0.0637320927518565,0.223704113144319,0.312061476779151,0.312061476779151
#00BF7D,#00BF7D,0.430204338765677,0.312061476779151,0.510865024080268,0.979995006615784,6172.2712209378,3,1,0.223704113144319,0.430204338765677,0.312061476779151,0.312061476779151
#00B0F6,#00B0F6,0.663965902382961,0.312061476779151,0.506642731077259,0.979601485139392,6987.10990428647,4,1,0.430204338765677,0.663965902382961,0.312061476779151,0.312061476779151
#E76BF3,#E76BF3,0.931126175237226,0.312061476779151,0.370534731755919,0.827813284031906,7985.39400407182,5,1,0.663965902382961,0.931126175237226,0.312061476779151,0.312061476779151
#F8766D,#F8766D,0.0638182591704983,0.313732041430003,0.340925203667468,0.87401661061383,548.889577904623,1,1,0.0454545454545455,0.0638182591704983,0.313732041430003,0.313732041430003
#A3A500,#A3A500,0.228719917222627,0.313732041430003,1.00466656553993,0.976005768936604,4928.89417053891,2,1,0.0638182591704983,0.228719917222627,0.313732041430003,0.313732041430003
#00BF7D,#00BF7D,0.437591193411888,0.313732041430003,0.516730813339442,0.991247380360101,6243.14168676714,3,1,0.228719917222627,0.437591193411888,0.313732041430003,0.313732041430003
#00B0F6,#00B0F6,0.674014317070569,0.313732041430003,0.512411258748932,0.990755021798694,7066.66366940652,4,1,0.437591193411888,0.674014317070569,0.313732041430003,0.313732041430003
#E76BF3,#E76BF3,0.943977403723122,0.313732041430003,0.374422060690775,0.836497982808793,8069.16982994688,5,1,0.674014317070569,0.943977403723122,0.313732041430003,0.313732041430003
#F8766D,#F8766D,0.0638732010222533,0.315402606080855,0.341945207697653,0.876631555052332,550.531784393221,1,1,0.0454545454545455,0.0638732010222533,0.315402606080855,0.315402606080855
#A3A500,#A3A500,0.231802005481441,0.315402606080855,1.02310951402262,0.993922583064516,5019.37527579499,2,1,0.0638732010222533,0.231802005481441,0.315402606080855,0.315402606080855
#00BF7D,#00BF7D,0.442151495866037,0.315402606080855,0.520387796900714,0.998262590758923,6287.32536215443,3,1,0.231802005481441,0.442151495866037,0.315402606080855,0.315402606080855
#00B0F6,#00B0F6,0.680202760231727,0.315402606080855,0.515940006767263,0.997577910172302,7115.32863332733,4,1,0.442151495866037,0.680202760231727,0.315402606080855,0.315402606080855
#E76BF3,#E76BF3,0.951906580006691,0.315402606080855,0.376836349588149,0.841891756318946,8121.20016997419,5,1,0.680202760231727,0.951906580006691,0.315402606080855,0.315402606080855
#F8766D,#F8766D,0.0638809165202485,0.317073170731707,0.342088447118942,0.876998772354411,550.762399861497,1,1,0.0454545454545455,0.0638809165202485,0.317073170731707,0.317073170731707
#A3A500,#A3A500,0.232836534714796,0.317073170731707,1.02936539671744,1,5050.06663629574,2,1,0.0638809165202485,0.232836534714796,0.317073170731707,0.317073170731707
#00BF7D,#00BF7D,0.443552124311998,0.317073170731707,0.521293497039784,1,6298.26803123467,3,1,0.232836534714796,0.443552124311998,0.317073170731707,0.317073170731707
#00B0F6,#00B0F6,0.682181370146615,0.317073170731707,0.517192693930191,1,7132.60444199127,4,1,0.443552124311998,0.682181370146615,0.317073170731707,0.317073170731707
#E76BF3,#E76BF3,0.954545454545455,0.317073170731707,0.377752095678246,0.843937628711503,8140.93541396188,5,1,0.682181370146615,0.954545454545455,0.317073170731707,0.317073170731707
#F8766D,#F8766D,0.063855509556628,0.318743735382559,0.341616762884432,0.875789533930581,550.002988243936,1,1,0.0454545454545455,0.063855509556628,0.318743735382559,0.318743735382559
#A3A500,#A3A500,0.231803568196267,0.318743735382559,1.02322682049228,0.994036543053878,5019.95078133514,2,1,0.063855509556628,0.231803568196267,0.318743735382559,0.318743735382559
#00BF7D,#00BF7D,0.442000543725367,0.318743735382559,0.520010487359809,0.997538795923484,6282.76670828121,3,1,0.231803568196267,0.442000543725367,0.318743735382559,0.318743735382559
#00B0F6,#00B0F6,0.680149920673762,0.318743735382559,0.516152650908095,0.997989060877498,7118.26120867354,4,1,0.442000543725367,0.680149920673762,0.318743735382559,0.318743735382559
#E76BF3,#E76BF3,0.952033603705788,0.318743735382559,0.377085808772316,0.842449074186286,8126.57626485218,5,1,0.680149920673762,0.952033603705788,0.318743735382559,0.318743735382559
#F8766D,#F8766D,0.0637981303755079,0.320414300033411,0.340551509455184,0.873058585377466,548.287930222846,1,1,0.0454545454545455,0.0637981303755079,0.320414300033411,0.320414300033411
#A3A500,#A3A500,0.228735529230917,0.320414300033411,1.00488431708049,0.976217308532992,4929.96245959689,2,1,0.0637981303755079,0.228735529230917,0.320414300033411,0.320414300033411
#00BF7D,#00BF7D,0.437537339100762,0.320414300033411,0.516558959227254,0.990917711731652,6241.06534538368,3,1,0.228735529230917,0.437537339100762,0.320414300033411,0.320414300033411
#00B0F6,#00B0F6,0.674102515658454,0.320414300033411,0.512719136860279,0.991350308845399,7070.90961644011,4,1,0.437537339100762,0.674102515658454,0.320414300033411,0.320414300033411
#E76BF3,#E76BF3,0.944130316428383,0.320414300033411,0.374511815158632,0.836698503662645,8071.10412848368,5,1,0.674102515658454,0.944130316428383,0.320414300033411,0.320414300033411
#F8766D,#F8766D,0.0637088875727636,0.322084864684263,0.33889470293053,0.86881109529007,545.620471718153,1,1,0.0454545454545455,0.0637088875727636,0.322084864684263,0.322084864684263
#A3A500,#A3A500,0.223727965059871,0.322084864684263,0.974919348288292,0.947107170492842,4782.95432270236,2,1,0.0637088875727636,0.223727965059871,0.322084864684263,0.322084864684263
#00BF7D,#00BF7D,0.430273040458299,0.322084864684263,0.510975978837698,0.980207851698372,6173.61177631707,3,1,0.223727965059871,0.430273040458299,0.322084864684263,0.322084864684263
#00B0F6,#00B0F6,0.6639683324242,0.322084864684263,0.506499097325284,0.979323767078676,6985.12905121299,4,1,0.430273040458299,0.6639683324242,0.322084864684263,0.322084864684263
#E76BF3,#E76BF3,0.93108378077765,0.322084864684263,0.370472562952871,0.827674392433884,7984.05420419731,5,1,0.6639683324242,0.93108378077765,0.322084864684263,0.322084864684263
#F8766D,#F8766D,0.0635724922818226,0.323755429335115,0.336362503122658,0.86231939368026,541.54363002748,1,1,0.0454545454545455,0.0635724922818226,0.323755429335115,0.323755429335115
#A3A500,#A3A500,0.216879236948508,0.323755429335115,0.9340243297596,0.907378791572098,4582.3233618006,2,1,0.0635724922818226,0.216879236948508,0.323755429335115,0.323755429335115
#00BF7D,#00BF7D,0.420327754345226,0.323755429335115,0.503315342277375,0.96551241313291,6081.05596539525,3,1,0.216879236948508,0.420327754345226,0.323755429335115,0.323755429335115
#00B0F6,#00B0F6,0.650168807158382,0.323755429335115,0.498145618590992,0.963172187923889,6869.92622598838,4,1,0.420327754345226,0.650168807158382,0.323755429335115,0.323755429335115
#E76BF3,#E76BF3,0.913347834185345,0.323755429335115,0.365012990671764,0.815477137839112,7866.39496196718,5,1,0.650168807158382,0.913347834185345,0.323755429335115,0.323755429335115
#F8766D,#F8766D,0.0634058539589295,0.325425993985967,0.333268836718908,0.854388282118285,536.562827117442,1,1,0.0454545454545455,0.0634058539589295,0.325425993985967,0.325425993985967
#A3A500,#A3A500,0.208319228915747,0.325425993985967,0.882887561219318,0.857700835908004,4331.44637534198,2,1,0.0634058539589295,0.208319228915747,0.325425993985967,0.325425993985967
#00BF7D,#00BF7D,0.407665150464113,0.325425993985967,0.493165848636131,0.946042587211659,5958.42978322173,3,1,0.208319228915747,0.407665150464113,0.325425993985967,0.325425993985967
#00B0F6,#00B0F6,0.632713835614467,0.325425993985967,0.487758888610936,0.943089286324629,6726.68283283342,4,1,0.407665150464113,0.632713835614467,0.325425993985967,0.325425993985967
#E76BF3,#E76BF3,0.890971767333377,0.325425993985967,0.358187736638169,0.800228807597228,7719.30391228918,5,1,0.632713835614467,0.890971767333377,0.325425993985967,0.325425993985967
#F8766D,#F8766D,0.0632098025149415,0.327096558636819,0.329629111143528,0.845057260015088,530.70286894108,1,1,0.0454545454545455,0.0632098025149415,0.327096558636819,0.327096558636819
#A3A500,#A3A500,0.198556743931715,0.327096558636819,0.824603878431223,0.801079850809847,4045.50662758358,2,1,0.0632098025149415,0.198556743931715,0.327096558636819,0.327096558636819
#00BF7D,#00BF7D,0.393037657273145,0.327096558636819,0.48113020786475,0.922954555537129,5813.01517142191,3,1,0.198556743931715,0.393037657273145,0.327096558636819,0.327096558636819
#00B0F6,#00B0F6,0.612409311926868,0.327096558636819,0.475454786128414,0.919299115606976,6556.99695549696,4,1,0.393037657273145,0.612409311926868,0.327096558636819,0.327096558636819
#E76BF3,#E76BF3,0.86480777376569,0.327096558636819,0.350061015262066,0.782072863405751,7544.16493991278,5,1,0.612409311926868,0.86480777376569,0.327096558636819,0.327096558636819
#F8766D,#F8766D,0.0629843716125661,0.328767123287671,0.325443951349923,0.834327929539271,523.964761673377,1,1,0.0454545454545455,0.0629843716125661,0.328767123287671,0.328767123287671
#A3A500,#A3A500,0.187882883156312,0.328767123287671,0.760946615794713,0.739238581577845,3733.20409708886,2,1,0.0629843716125661,0.187882883156312,0.328767123287671,0.328767123287671
#00BF7D,#00BF7D,0.376820798206544,0.328767123287671,0.467417273910376,0.89664896371171,5647.33550338516,3,1,0.187882883156312,0.376820798206544,0.328767123287671,0.328767123287671
#00B0F6,#00B0F6,0.589691170097954,0.328767123287671,0.46136424188652,0.892054832369293,6362.67425985699,4,1,0.376820798206544,0.589691170097954,0.328767123287671,0.328767123287671
